"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Procedia Structural Integrity";1,7;"35.0%
436/672
Mechanical Engineering";3632;2142;52;0,47;0,291;"Elsevier"
"Journal of Transport and Health";6,1;"87.0%
14/109
Safety Research";3633;594;79;1,036;0,889;"Elsevier"
"Gong Cheng Li Xue/Engineering Mechanics";2,8;"51.0%
329/672
Mechanical Engineering";3637;1308;70;1,052;0,559;"Tsinghua University"
"Journal of Oral Rehabilitation";6,1;"87.0%
17/132
General Dentistry";3640;595;81;1,398;0,958;"John Wiley & Sons"
"Menopause";5,4;"78.0%
46/209
Obstetrics and Gynecology";3641;675;76;1,058;0,984;"Wolters Kluwer Health"
"Perspectives in Psychiatric Care";5;"78.0%
10/45
Psychiatric Mental Health";3643;731;75;0,734;0,671;"John Wiley & Sons"
"Physical and Engineering Sciences in Medicine";8,4;"90.0%
14/141
Instrumentation";3645;432;64;1,126;0,728;"Springer Nature"
"Health Informatics Journal";7,8;"77.0%
31/138
Health Informatics";3646;468;82;1,135;0,83;"SAGE"
"Regional Environmental Change";6,8;"70.0%
36/120
Global and Planetary Change";3649;538;78;1,102;1,032;"Springer Nature"
"Digital Journalism";11,2;"97.0%
11/511
Communication";3652;325;95;2,342;2,64;"Taylor & Francis"
"Computer Vision and Image Understanding";7,8;"79.0%
27/131
Signal Processing";3652;471;72;1,562;1,42;"Elsevier"
"Drug Metabolism and Disposition";6,5;"71.0%
52/183
Pharmaceutical Science";3652;563;87;1,06;0,941;"American Society for Pharmacology and Experimental Therapy (ASPET)"
"Kidney360";3,9;"64.0%
143/398
Medicine (miscellaneous)";3653;932;69;0,748;0,835;"Wolters Kluwer Health"
"American Journal of Case Reports";1,8;"59.0%
259/636
General Medicine";3654;2014;52;0,507;0,282;"International Scientific Information, Inc."
"Solid State Communications";3,4;"50.0%
201/408
General Chemistry";3655;1062;68;0,687;0,414;"Elsevier"
"Nuclear Instruments and Methods in Physics Research, Section B: Beam Interactions with Materials and Atoms";2,8;"48.0%
45/87
Nuclear and High Energy Physics";3657;1303;68;0,836;0,366;"Elsevier"
"Development and Psychopathology";7,2;"87.0%
44/360
Developmental and Educational Psychology";3660;511;91;1,185;1,43;"Cambridge University Press"
"Lupus";4,2;"60.0%
29/73
Rheumatology";3663;863;72;0,826;0,812;"SAGE"
"Journal of Finance";12,9;"98.0%
4/176
Accounting";3664;284;84;4,858;19,139;"John Wiley & Sons"
"Biological and Pharmaceutical Bulletin";3,5;"51.0%
90/183
Pharmaceutical Science";3668;1039;70;0,539;0,518;"Pharmaceutical Society of Japan"
"Bulletin of Materials Science";3,4;"51.0%
193/398
Mechanics of Materials";3668;1090;70;0,501;0,351;"Indian Academy of Sciences"
"Current Eye Research";4,6;"77.0%
32/137
Ophthalmology";3670;792;80;0,789;0,741;"Taylor & Francis"
"Journal of Food Protection";4,2;"61.0%
152/389
Food Science";3671;868;78;0,756;0,475;"Elsevier"
"Asia Pacific Journal of Marketing and Logistics";7,9;"83.0%
73/443
Business and International Management";3671;464;84;1,453;0,961;"Emerald Publishing"
"Chemistry Letters";3;"46.0%
220/408
General Chemistry";3673;1245;68;0,382;0,423;"Oxford University Press"
"Food Science and Biotechnology";5,4;"70.0%
113/389
Food Science";3673;676;80;0,904;0,597;"The Korean Society of Food Science and Technology"
"Political Geography";6,6;"99.0%
2/1760
History";3677;561;79;1,747;1,371;"Elsevier"
"International Journal of Modern Physics A";3;"51.0%
43/87
Nuclear and High Energy Physics";3682;1246;61;0,551;0,505;"World Scientific"
"British Journal of Health Psychology";14,1;"96.0%
10/249
Applied Psychology";3685;262;81;1,809;1,992;"John Wiley & Sons"
"Revista Brasileira de Enfermagem";2,3;"57.0%
60/139
General Nursing";3687;1616;65;0,633;0,43;"Associacao Brasileira de Enfermagem"
"npj Flexible Electronics";17,1;"96.0%
30/797
Electrical and Electronic Engineering";3689;216;93;1,957;2,969;"Springer Nature"
"Clinical and Molecular Hepatology";15,6;"91.0%
34/410
Molecular Biology";3691;237;94;2,263;3,128;"Korean Association for the Study of the Liver"
"Journal of World Business";16,5;"98.0%
4/317
Finance";3695;224;92;2,736;3,49;"Elsevier"
"Telkomnika (Telecommunication Computing Electronics and Control)";4;"58.0%
330/797
Electrical and Electronic Engineering";3695;923;73;0,649;0,271;"Universitas Ahmad Dahlan"
"Materials Research Letters";12,1;"87.0%
57/463
General Materials Science";3696;305;85;2,111;2,438;"Taylor & Francis"
"World Wide Web";7,3;"79.0%
83/395
Computer Networks and Communications";3697;508;73;1,354;1,122;"Springer Nature"
"Financial Innovation";11,4;"94.0%
17/317
Finance";3700;324;86;2,149;1,162;"Springer Nature"
"GCB Bioenergy";10,3;"94.0%
22/406
Agronomy and Crop Science";3701;359;88;1,492;1,414;"John Wiley & Sons"
"Service Industries Journal";19;"98.0%
4/289
Management of Technology and Innovation";3701;195;91;2,245;2,268;"Taylor & Francis"
"Cailiao Daobao/Materials Review";1,2;"20.0%
367/463
General Materials Science";3701;3001;47;0,368;0,196;"Cailiao Daobaoshe/ Materials Review"
"Journal of Computational Science";5,5;"79.0%
66/324
Modeling and Simulation";3702;673;77;1,171;0,67;"Elsevier"
"Econometrica";11;"94.0%
42/716
Economics and Econometrics";3704;338;92;5,159;17,701;"John Wiley & Sons"
"NeuroToxicology";6,8;"74.0%
35/133
Toxicology";3706;547;82;0,809;0,829;"Elsevier"
"IEEE Transactions on Emerging Topics in Computational Intelligence";10,3;"97.0%
6/189
Computational Mathematics";3707;361;83;1,93;1,894;"IEEE"
"JAAD Case Reports";2,1;"47.0%
75/142
Dermatology";3707;1773;49;0,549;0,397;"Elsevier"
"Plant Signaling and Behavior";6;"84.0%
83/516
Plant Science";3709;622;84;0,714;0,725;"Taylor & Francis"
"Chinese Journal of Mechanical Engineering (English Edition)";7;"82.0%
117/672
Mechanical Engineering";3709;531;74;1,637;0,877;"Chinese Mechanical Engineering Society"
"American Political Science Review";9,8;"98.0%
8/706
Political Science and International Relations";3710;378;87;4,645;5,07;"Cambridge University Press"
"Molecular Brain";7,3;"68.0%
31/97
Cellular and Molecular Neuroscience";3710;510;85;0,844;1,315;"Springer Nature"
"Journal of Ecological Engineering";2,7;"54.0%
328/721
Ecology, Evolution, Behavior and Systematics";3710;1361;66;0,659;0,361;"Polskie Towarzystwo Inzynierii Ekologicznej (PTIE)"
"Archives of Pharmacal Research";13,4;"95.0%
9/211
Organic Chemistry";3713;277;90;1,374;1,481;"Pharmaceutical Society of Korea"
"Developmental Cognitive Neuroscience";7,6;"81.0%
22/115
Cognitive Neuroscience";3714;488;83;1,314;1,804;"Elsevier"
"Nature Reviews Urology";12,5;"97.0%
3/120
Urology";3719;297;64;1,816;2,084;"Springer Nature"
"Reviews in Environmental Science and Biotechnology";25;"98.0%
3/197
Environmental Engineering";3719;149;90;2,729;2,507;"Springer Nature"
"Complementary Therapies in Clinical Practice";6,3;"85.0%
16/105
Complementary and Alternative Medicine";3720;590;84;1,035;0,71;"Elsevier"
"General Hospital Psychiatry";9,6;"91.0%
51/567
Psychiatry and Mental Health";3722;389;76;1,524;1,751;"Elsevier"
"Brazilian Journal of Microbiology";4,1;"33.0%
121/182
Microbiology";3722;914;69;0,681;0,507;"Springer Nature"
"Wind Energy";9,6;"78.0%
58/270
Renewable Energy, Sustainability and the Environment";3723;387;86;1,614;1,128;"John Wiley & Sons"
"Applied Surface Science Advances";8,1;"79.0%
12/57
Surfaces and Interfaces";3723;459;74;1,734;1,162;"Elsevier"
"Bioenergy Research";6,7;"85.0%
58/406
Agronomy and Crop Science";3724;554;87;0,909;0,647;"Springer Nature"
"Cellular Oncology";10,3;"86.0%
56/404
Oncology";3724;360;89;1,031;1,489;"Springer Nature"
"BMJ Quality and Safety";9,8;"95.0%
16/310
Health Policy";3729;382;89;1,865;1,512;"BMJ Publishing Group"
"Current Medical Research and Opinion";4,4;"81.0%
119/636
General Medicine";3731;856;75;0,767;0,712;"Taylor & Francis"
"Acta Dermato-Venereologica";4,9;"82.0%
26/142
Dermatology";3731;765;70;1,173;1,015;"Medical Journals Sweden AB"
"Journal of Patient Safety";4,6;"83.0%
7/40
Leadership and Management";3732;814;75;0,969;0,739;"Wolters Kluwer Health"
"Annual Review of Biochemistry";33,9;"99.0%
4/438
Biochemistry";3732;110;95;3,7;9,745;"Annual Reviews Inc."
"Brain Pathology";13,2;"96.0%
7/208
Pathology and Forensic Medicine";3732;282;89;1,45;1,937;"John Wiley & Sons"
"Small Science";14;"91.0%
17/196
Materials Science (miscellaneous)";3735;267;75;1,693;3,304;"John Wiley & Sons"
"Opto-Electronic Advances";19,3;"97.0%
22/797
Electrical and Electronic Engineering";3737;194;87;3,517;3,374;"Chinese Academy of Sciences"
"Journal of Guidance, Control, and Dynamics";6,2;"90.0%
64/635
Applied Mathematics";3738;604;78;1,584;1,092;"American Institute of Aeronautics and Astronautics"
"NDT and E International";7,2;"83.0%
109/672
Mechanical Engineering";3738;520;80;1,861;1,028;"Elsevier"
"Liquid Crystals";4,7;"64.0%
153/434
Condensed Matter Physics";3739;801;76;0,722;0,395;"Taylor & Francis"
"Mitochondrion";9,4;"79.0%
85/410
Molecular Biology";3742;396;87;0,9;1,209;"Elsevier"
"Pedosphere";11,7;"92.0%
13/159
Soil Science";3742;320;90;1,327;1,294;"Soil Science Society of China"
"Current Directions in Psychological Science";13;"95.0%
10/216
General Psychology";3745;288;85;2,944;2,905;"SAGE"
"Journal of Forensic Sciences";4;"65.0%
72/208
Pathology and Forensic Medicine";3745;947;77;0,953;0,643;"John Wiley & Sons"
"Journal of Addiction Medicine";6,1;"73.0%
151/567
Psychiatry and Mental Health";3746;619;71;0,984;1,421;"Wolters Kluwer Health"
"Robotics";6,7;"88.0%
16/130
Control and Optimization";3747;560;78;1,41;0,795;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Biology and Fertility of Soils";11,8;"96.0%
15/406
Agronomy and Crop Science";3748;317;87;1,417;1,68;"Springer Nature"
"Proteins: Structure, Function and Bioinformatics";5,9;"56.0%
22/49
Structural Biology";3750;635;78;0,684;1,086;"John Wiley & Sons"
"Economies";4;"77.0%
55/242
Economics, Econometrics and Finance (miscellaneous)";3752;936;70;0,999;0,497;"Multidisciplinary Digital Publishing Institute (MDPI)"
"International Journal of Food Properties";5,2;"68.0%
124/389
Food Science";3753;715;72;1,071;0,654;"Taylor & Francis"
"BMC Ecology and Evolution";5,8;"83.0%
121/721
Ecology, Evolution, Behavior and Systematics";3753;650;85;0,959;0,887;"Springer Nature"
"Archives of Public Health";4,8;"71.0%
192/665
Public Health, Environmental and Occupational Health";3754;778;70;1,203;0,967;"Springer Nature"
"Internal Medicine Journal";3,5;"51.0%
82/167
Internal Medicine";3754;1072;67;0,698;0,585;"John Wiley & Sons"
"IEEE Aerospace Conference Proceedings";2;"42.0%
89/153
Aerospace Engineering";3755;1882;55;0,677;0,383;"IEEE"
"Higher Education Research and Development";7,3;"92.0%
116/1543
Education";3756;513;86;2,174;1,428;"Taylor & Francis"
"Respiratory Care";4,7;"75.0%
28/110
Critical Care and Intensive Care Medicine";3756;796;77;0,892;0,761;"American Association for Respiratory Care"
"Annual Review of Pharmacology and Toxicology";27,8;"99.0%
1/133
Toxicology";3757;135;99;2,642;3,957;"Annual Reviews Inc."
"Seminars in Immunopathology";19,8;"92.0%
18/233
Immunology and Allergy";3758;190;100;2,228;2,695;"Springer Nature"
"Vehicular Communications";12,7;"98.0%
8/511
Communication";3758;296;82;1,859;1,775;"Elsevier"
"Journal of the Optical Society of America A: Optics and Image Science, and Vision";3,4;"50.0%
111/224
Atomic and Molecular Physics, and Optics";3758;1096;67;0,884;0,459;"Optica Publishing Group"
"Journal of Pediatric Urology";3,7;"68.0%
104/330
Pediatrics, Perinatology and Child Health";3759;1014;74;1,263;0,715;"Elsevier"
"Patient Preference and Adherence";3,6;"81.0%
115/604
Social Sciences (miscellaneous)";3759;1052;68;0,914;0,647;"Dove Medical Press"
"International Mathematics Research Notices";2;"72.0%
112/399
General Mathematics";3760;1839;63;1,353;1,337;"Oxford University Press"
"Neurourology and Urodynamics";4,3;"68.0%
38/120
Urology";3762;885;78;1,054;0,683;"John Wiley & Sons"
"Journal of Physics B: Atomic, Molecular and Optical Physics";3,6;"52.0%
107/224
Atomic and Molecular Physics, and Optics";3766;1054;74;0,62;0,53;"Institute of Physics Publishing"
"Numerical Methods for Partial Differential Equations";7,2;"98.0%
3/193
Analysis";3769;522;73;1,465;0,979;"John Wiley & Sons"
"Journal of Bridge Engineering";6,3;"82.0%
40/223
Building and Construction";3770;602;79;1,602;1,089;"American Society of Civil Engineers"
"International Journal of Bilingual Education and Bilingualism";7,9;"98.0%
18/1088
Language and Linguistics";3774;479;89;2,058;1,341;"Taylor & Francis"
"Alzheimer's and Dementia: Translational Research and Clinical Interventions";10,1;"91.0%
48/567
Psychiatry and Mental Health";3775;375;87;1,304;1,717;"John Wiley & Sons"
"Journal of Primary Care and Community Health";4,8;"91.0%
4/40
Community and Home Care";3777;789;68;0,828;0,892;"SAGE"
"Biologia";3,3;"72.0%
136/490
Animal Science and Zoology";3777;1144;71;0,587;0,361;"Springer Nature"
"Electrical Engineering";3,6;"71.0%
180/635
Applied Mathematics";3779;1062;71;0,664;0,431;"Springer Nature"
"Zoological Journal of the Linnean Society";6,5;"95.0%
24/490
Animal Science and Zoology";3780;578;87;1,345;0,993;"Oxford University Press"
"Sensors International";17,4;"96.0%
1/16
Chemical Health and Safety";3781;217;91;2,166;1,184;"KeAi Communications Co."
"CNS Drugs";12;"96.0%
11/272
Pharmacology (medical)";3781;316;87;1,809;1,616;"Springer Nature"
"Journal of Safety Research";6,4;"81.0%
38/207
Safety, Risk, Reliability and Quality";3782;592;75;1,57;1,03;"Elsevier"
"Virtual and Physical Prototyping";13,6;"97.0%
8/324
Modeling and Simulation";3783;279;74;2,204;2,206;"Taylor & Francis"
"Trends in Cardiovascular Medicine";18,7;"97.0%
11/387
Cardiology and Cardiovascular Medicine";3783;202;98;2,346;1,898;"Elsevier"
"Zhongguo Dianli/Electric Power";3,3;"54.0%
124/272
Energy Engineering and Power Technology";3785;1154;71;0,678;0,38;"Zhongguo Dianli Bianjibu"
"Electronic Commerce Research and Applications";10,1;"88.0%
46/395
Computer Networks and Communications";3785;375;79;1,486;1,338;"Elsevier"
"Forensic Science International: Genetics";7,5;"87.0%
26/208
Pathology and Forensic Medicine";3786;503;88;1,308;1,336;"Elsevier"
"American Journal of Chinese Medicine";9,9;"96.0%
4/105
Complementary and Alternative Medicine";3786;384;86;1,159;1,025;"World Scientific"
"Educational Researcher";15,3;"98.0%
17/1543
Education";3787;248;83;4,558;3,956;"SAGE"
"International Journal of Imaging Systems and Technology";6,9;"85.0%
49/333
Radiology, Nuclear Medicine and Imaging";3789;549;79;0,989;0,706;"John Wiley & Sons"
"Environmental Management";6,2;"83.0%
77/461
Ecology";3792;613;83;1,032;0,827;"Springer Nature"
"Contemporary Clinical Trials";3,7;"49.0%
138/272
Pharmacology (medical)";3794;1029;69;0,829;0,98;"Elsevier"
"Resources";7,2;"87.0%
27/211
Nature and Landscape Conservation";3794;528;80;1,111;0,699;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Protection and Control of Modern Power Systems";20,1;"99.0%
2/207
Safety, Risk, Reliability and Quality";3797;189;84;3,492;2,781;"IEEE"
"Journal of Diabetes and its Complications";5,9;"74.0%
43/167
Internal Medicine";3798;639;81;0,894;1,018;"Elsevier"
"Diagnostic Microbiology and Infectious Disease";5,3;"60.0%
136/344
Infectious Diseases";3800;722;77;0,548;0,626;"Elsevier"
"Journal of Palliative Medicine";3,9;"75.0%
35/139
General Nursing";3801;979;65;0,944;0,794;"Mary Ann Liebert"
"Journal of the Endocrine Society";5,5;"59.0%
100/244
Endocrinology, Diabetes and Metabolism";3802;696;76;0,917;0,879;"Endocrine Society"
"Journal of Engineering for Gas Turbines and Power";3,8;"73.0%
21/77
Nuclear Energy and Engineering";3802;1012;77;0,901;0,506;
"Macromolecular Chemistry and Physics";4,3;"61.0%
166/434
Condensed Matter Physics";3804;879;75;0,523;0,501;"John Wiley & Sons"
"Journal of Theoretical and Applied Electronic Commerce Research";9,5;"91.0%
20/218
General Business, Management and Accounting";3804;400;83;1,539;0,892;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Occupational and Environmental Medicine";8,3;"91.0%
59/665
Public Health, Environmental and Occupational Health";3805;459;83;1,481;1,346;"BMJ Publishing Group"
"Current Psychiatry Reports";11,3;"93.0%
35/567
Psychiatry and Mental Health";3805;336;81;2,175;2,151;"Springer Nature"
"Studies in Health Technology and Informatics";1,2;"26.0%
44/59
Health Information Management";3807;3050;44;0,318;0,289;"IOS Press"
"Bulletin of the World Health Organization";11,5;"95.0%
31/665
Public Health, Environmental and Occupational Health";3810;331;79;1,944;1,703;"World Health Organization"
"Journal of Diabetes Science and Technology";7,5;"82.0%
29/167
Internal Medicine";3815;508;86;1,082;1,048;"SAGE"
"Psychotherapy and Psychosomatics";29,4;"99.0%
1/249
Applied Psychology";3819;130;86;4,645;5,104;"Karger"
"Journal of Animal Physiology and Animal Nutrition";6,3;"93.0%
30/490
Animal Science and Zoology";3819;609;82;1,036;0,71;"John Wiley & Sons"
"Journal of Engineering Mechanics - ASCE";6,3;"79.0%
138/672
Mechanical Engineering";3819;603;78;1,406;0,893;"American Society of Civil Engineers"
"Basic Research in Cardiology";16,3;"97.0%
12/387
Cardiology and Cardiovascular Medicine";3819;235;91;1,564;2,256;"Springer Nature"
"Expert Opinion on Drug Discovery";10,2;"87.0%
20/157
Drug Discovery";3821;375;86;1,176;1,077;"Taylor & Francis"
"Rhinology";15,8;"99.0%
1/123
Otorhinolaryngology";3821;242;78;1,382;2,163;"University Hospital Utrecht"
"Freshwater Biology";5,9;"84.0%
39/247
Aquatic Science";3822;653;81;1,11;1,02;"John Wiley & Sons"
"Journal of Manufacturing Science and Engineering";6,8;"82.0%
121/672
Mechanical Engineering";3823;559;84;1,121;0,719;
"Current Opinion in Insect Science";10,4;"98.0%
3/181
Insect Science";3824;369;85;1,674;1,839;"Elsevier"
"Developmental Science";8,1;"91.0%
30/360
Developmental and Educational Psychology";3825;470;92;1,502;1,686;"John Wiley & Sons"
"Journal of Mountain Science";4,2;"74.0%
81/321
Geology";3825;921;74;0,785;0,555;"Science China Press"
"Journal of Arid Environments";5,7;"83.0%
123/721
Ecology, Evolution, Behavior and Systematics";3827;667;81;0,942;0,709;"Elsevier"
"Journal of Neural Transmission";7,2;"80.0%
109/567
Psychiatry and Mental Health";3827;533;85;1,006;0,942;"Springer Nature"
"Applied Economic Perspectives and Policy";10,7;"95.0%
15/306
Development";3830;359;87;1,885;1,796;"John Wiley & Sons"
"Current Issues in Molecular Biology";2,9;"37.0%
88/140
Microbiology (medical)";3830;1301;62;0,613;0,675;"Multidisciplinary Digital Publishing Institute (MDPI)"
"International Journal of System Assurance Engineering and Management";4,3;"65.0%
71/207
Safety, Risk, Reliability and Quality";3830;885;69;0,875;0,449;"Springer Nature"
"Climate of the Past";7,4;"99.0%
1/113
Paleontology";3831;516;82;1,222;2,247;"Copernicus Publications"
"Beilstein Journal of Organic Chemistry";4,9;"57.0%
91/211
Organic Chemistry";3833;776;79;0,607;0,517;"Beilstein-Institut Zur Forderung der Chemischen Wissenschaften"
"Clinical Lymphoma, Myeloma and Leukemia";2,7;"40.0%
82/137
Hematology";3836;1410;53;0,616;0,548;"Elsevier"
"Journal of Ginseng Research";11,4;"99.0%
1/105
Complementary and Alternative Medicine";3838;336;88;1,257;1,163;"Elsevier"
"Advanced Theory and Simulations";5,5;"91.0%
23/278
Statistics and Probability";3841;694;76;0,687;0,661;"John Wiley & Sons"
"Quality and Reliability Engineering International";4,9;"70.0%
62/207
Safety, Risk, Reliability and Quality";3843;781;77;1,149;0,69;"John Wiley & Sons"
"Journal of Infection in Developing Countries";3,7;"53.0%
37/79
Parasitology";3844;1035;65;0,501;0,453;"Journal of Infection in Developing Countries"
"Journal of Mathematical Physics";2,2;"55.0%
38/85
Mathematical Physics";3845;1750;59;0,856;0,569;"American Institute of Physics"
"International Journal of Dermatology";4,7;"80.0%
28/142
Dermatology";3845;825;72;1,088;0,771;"John Wiley & Sons"
"Journal of Science: Advanced Materials and Devices";11,9;"88.0%
32/284
Electronic, Optical and Magnetic Materials";3846;323;84;1,48;1,2;"Elsevier"
"Tsinghua Science and Technology";12,1;"93.0%
12/171
";3848;318;86;1,898;1,58;"Tsinghua University"
"Psychological Research";5,1;"89.0%
58/552
Arts and Humanities (miscellaneous)";3849;754;83;1,161;0,894;"Springer Nature"
"IEEE Journal of Oceanic Engineering";9,6;"96.0%
4/105
Ocean Engineering";3849;401;86;1,941;1,185;"IEEE"
"Computers";5,4;"65.0%
135/395
Computer Networks and Communications";3849;709;71;1,057;0,616;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Shiyou Kantan Yu Kaifa/Petroleum Exploration and Development";8,4;"94.0%
19/321
Geology";3850;458;75;1,981;2,789;"Science China Press"
"Drug Testing and Analysis";5,9;"68.0%
49/156
Analytical Chemistry";3851;650;91;0,942;0,833;"John Wiley & Sons"
"Drug Resistance Updates";26,2;"99.0%
1/272
Pharmacology (medical)";3852;147;87;2,998;4,665;"Elsevier"
"Radiology Case Reports";1,1;"24.0%
252/333
Radiology, Nuclear Medicine and Imaging";3852;3379;45;0,526;0,235;"Elsevier"
"Anatomical Record";4,8;"77.0%
161/721
Ecology, Evolution, Behavior and Systematics";3853;800;87;0,829;0,615;"John Wiley & Sons"
"National Center for Health Statistics Data Brief";33,5;"98.0%
10/636
General Medicine";3854;115;82;"N/A";5,622;"United States National Center for Health Statistics"
"Guang Pu Xue Yu Guang Pu Fen Xi/Spectroscopy and Spectral Analysis";1,6;"16.0%
64/76
Spectroscopy";3855;2403;57;0,478;0,222;"Science China Press"
"Applied Physiology, Nutrition and Metabolism";6,5;"73.0%
31/113
Physiology (medical)";3857;589;81;0,766;1,01;"National Research Council of Canada"
"Database : the journal of biological databases and curation";9;"93.0%
15/221
General Agricultural and Biological Sciences";3857;430;74;1,322;1,556;"Oxford University Press"
"Empirical Economics";4,4;"89.0%
10/90
Mathematics (miscellaneous)";3860;880;68;1,251;0,704;"Physica-Verlag"
"Cold Spring Harbor Perspectives in Medicine";14,3;"95.0%
26/636
General Medicine";3860;269;89;1,826;2,675;"Cold Spring Harbor Laboratory Press"
"Clinical Genetics";6,5;"70.0%
30/99
Genetics (clinical)";3861;593;81;1,245;1,236;"John Wiley & Sons"
"Journal of Bioscience and Bioengineering";5,9;"60.0%
123/311
Biotechnology";3862;654;81;0,72;0,538;"Elsevier"
"Archives of Disease in Childhood: Fetal and Neonatal Edition";9;"95.0%
16/330
Pediatrics, Perinatology and Child Health";3863;427;83;1,831;1,642;"BMJ Publishing Group"
"Biotechnology and Applied Biochemistry";6;"63.0%
112/303
Biomedical Engineering";3864;648;81;0,737;0,61;"John Wiley & Sons"
"Journal of Synchrotron Radiation";5,6;"80.0%
12/58
Radiation";3865;695;82;1,272;1,029;"International Union of Crystallography"
"Pflugers Archiv European Journal of Physiology";8,8;"82.0%
34/193
Physiology";3865;439;85;1,156;1,361;"Springer Nature"
"Journal of Pineal Research";17,7;"95.0%
6/128
Endocrinology";3866;218;91;1,872;2,194;"John Wiley & Sons"
"International Journal of Hyperthermia";5,9;"65.0%
39/113
Physiology (medical)";3867;658;77;0,941;0,827;"Taylor & Francis"
"Ecosystems";8,2;"91.0%
63/721
Ecology, Evolution, Behavior and Systematics";3867;471;89;1,159;1,404;"Springer Nature"
"International Journal of Information Management Data Insights";19,2;"99.0%
3/280
Library and Information Sciences";3869;201;93;3,295;2,137;"Elsevier"
"Revista Espanola de Cardiologia";4,2;"61.0%
150/387
Cardiology and Cardiovascular Medicine";3869;932;54;0,913;0,593;"Elsevier"
"Archive of Applied Mechanics";4,4;"68.0%
215/672
Mechanical Engineering";3870;875;74;0,987;0,52;"Springer Nature"
"Health Research Policy and Systems";7,5;"90.0%
30/310
Health Policy";3871;516;75;1,804;1,563;"Springer Nature"
"Journal of Behavioral Addictions";12,3;"96.0%
10/311
Clinical Psychology";3872;314;81;1,604;2,188;"Akademiai Kiado"
"Journal of Environmental Radioactivity";4,7;"57.0%
72/167
Pollution";3872;826;78;1,123;0,621;"Elsevier"
"Biochemistry and Biophysics Reports";4,6;"56.0%
67/152
Biophysics";3874;843;73;0,584;0,584;"Elsevier"
"British Journal of General Practice";5,1;"90.0%
6/56
Family Practice";3875;761;66;1,327;1,092;"Royal College of General Practitioners"
"Current Applied Physics";4,8;"70.0%
73/243
General Physics and Astronomy";3876;813;79;0,711;0,511;"Elsevier"
"European Journal of Gastroenterology and Hepatology";4,4;"55.0%
75/167
Gastroenterology";3877;884;76;0,699;0,698;"Wolters Kluwer Health"
"Current Opinion in Chemical Engineering";12,8;"85.0%
11/73
General Energy";3877;302;89;1,483;1,392;"Elsevier"
"Molecular Aspects of Medicine";18,2;"97.0%
18/636
General Medicine";3878;213;90;1,955;2,748;"Elsevier"
"Academic Emergency Medicine";7,6;"93.0%
8/109
Emergency Medicine";3880;511;72;1,244;1,279;"John Wiley & Sons"
"Journal of Theoretical Biology";4,2;"84.0%
43/278
Statistics and Probability";3883;918;76;0,705;0,553;"Elsevier"
"Journal of Ophthalmology";4,3;"73.0%
37/137
Ophthalmology";3884;909;80;0,955;0,719;"John Wiley & Sons"
"Cartilage";6,9;"91.0%
22/247
Physical Therapy, Sports Therapy and Rehabilitation";3885;561;89;1,004;0,849;"SAGE"
"American Mineralogist";5,2;"77.0%
37/165
Geophysics";3887;754;79;1,083;1,111;"Walter de Gruyter"
"China CDC Weekly";5,9;"78.0%
142/665
Public Health, Environmental and Occupational Health";3889;655;71;0,867;0,951;"Chinese Center for Disease Control and Prevention"
"EAI/Springer Innovations in Communication and Computing";2;"37.0%
499/797
Electrical and Electronic Engineering";3891;1934;50;0,151;0,146;"Springer Nature"
"Journal of Hospitality Marketing and Management";20,9;"98.0%
4/210
Marketing";3893;186;91;2,864;3,347;"Taylor & Francis"
"Heart Lung and Circulation";4,5;"64.0%
138/387
Cardiology and Cardiovascular Medicine";3893;873;75;0,789;0,67;"Elsevier"
"Pain Physician";6;"79.0%
28/136
Anesthesiology and Pain Medicine";3894;650;74;1,057;0,899;"Association of Pain Management Anesthesiologists"
"Frontiers of Chemical Science and Engineering";7,6;"80.0%
54/273
General Chemical Engineering";3894;511;79;0,921;0,792;"Higher Education Press"
"Neuroscience Bulletin";7,2;"75.0%
47/193
Physiology";3894;542;83;0,984;1,37;"Springer Nature"
"Journal of Knee Surgery";4,5;"81.0%
102/551
Surgery";3896;858;79;0,834;0,831;"Thieme"
"TQM Journal";9,1;"89.0%
24/218
General Business, Management and Accounting";3897;427;88;1,625;0,941;"Emerald Publishing"
"Business Horizons";17,7;"97.0%
13/443
Business and International Management";3899;220;89;2,795;2,443;"Elsevier"
"Journal of Artificial Intelligence Research";9,6;"81.0%
66/350
Artificial Intelligence";3900;405;77;2,837;1,614;"Elsevier"
"International Journal of Intelligent Engineering and Systems";3,2;"63.0%
112/307
General Engineering";3900;1237;63;0,535;0,313;"Intelligent Networks and Systems Society"
"Cancer Research and Treatment";8;"79.0%
81/404
Oncology";3901;485;84;1,294;1,254;"Korean Cancer Association"
"Skeletal Radiology";4,4;"63.0%
123/333
Radiology, Nuclear Medicine and Imaging";3902;884;76;1,162;0,624;"Springer Nature"
"Geomechanics and Engineering";5,2;"73.0%
100/379
Civil and Structural Engineering";3904;747;68;0,875;0,508;"Techno Press"
"Weather and Climate Extremes";11;"95.0%
34/821
Geography, Planning and Development";3904;355;84;1,74;2,049;"Elsevier"
