"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Geographia Technica";2,3;"55.0%
366/821
Geography, Planning and Development";373;161;63;0,448;0,253;"Asociatia Geographia Technica"
"Journal of Science in Sport and Exercise";2,4;"55.0%
72/161
Rehabilitation";373;156;67;0,582;0,387;"Springer Nature"
"Nanotechnologies in Construction";2,3;"49.0%
104/204
Engineering (miscellaneous)";373;164;60;0,863;0,238;"Center for New Technologies Nanostroitel"
"Coal Conversion";1,4;"28.0%
195/272
Energy Engineering and Power Technology";373;269;61;0,41;0,211;"Taiyuan University of Technology"
"Nordic Social Work Research";2,4;"69.0%
182/604
Social Sciences (miscellaneous)";373;154;71;0,921;0,38;"UBM Exhibition Singapore PTE LTD"
"Environment and Natural Resources Journal";1,9;"37.0%
147/233
General Environmental Science";374;195;61;0,362;0,253;"Mahidol University"
"Case Reports in Dermatology";1,6;"37.0%
89/142
Dermatology";374;240;57;0,624;0,292;"Karger"
"AJP Reports";2,2;"48.0%
172/330
Pediatrics, Perinatology and Child Health";374;170;56;0,531;0,418;"Thieme"
"Journal of Business and Technical Communication";5,1;"86.0%
70/511
Communication";374;74;82;1,334;1,065;"SAGE"
"Philosophy and Social Criticism";1,3;"78.0%
170/806
Philosophy";374;281;52;1,681;0,409;"SAGE"
"Journal of Geoscience Education";3,2;"68.0%
493/1543
Education";374;117;70;1,056;0,442;"Taylor & Francis"
"Libyan Journal of Medicine";3,5;"76.0%
147/636
General Medicine";374;106;66;0,821;0,472;"Taylor & Francis"
"Wuhan Ligong Daxue Xuebao (Jiaotong Kexue Yu Gongcheng Ban)/Journal of Wuhan University of Technology (Transportation Science and Engineering)";0,4;"10.0%
601/672
Mechanical Engineering";374;843;25;0,207;0,127;"Wuhan University of Technology"
"Kotuitui";3,6;"77.0%
62/275
General Social Sciences";374;105;77;1,082;0,417;"Taylor & Francis"
"Data Handling in Science and Technology";15,6;"99.0%
3/324
Modeling and Simulation";374;24;100;"N/A";"N/A";"Elsevier"
"Guti Huojian Jishu/Journal of Solid Rocket Technology";0,8;"14.0%
131/153
Aerospace Engineering";374;464;39;0,524;0,199;"Journal of Solid Rocket Technology"
"Applied Food Biotechnology";3,5;"53.0%
180/389
Food Science";374;107;87;0,354;0,273;"National Nutrition and Food Technology Research Institute"
"Revista Mediterranea de Comunicacion";2,2;"88.0%
144/1304
Cultural Studies";374;167;61;0,561;0,364;"Universidad de Alicante"
"Journal of Bioinformatics and Computational Biology";2,1;"30.0%
568/817
Computer Science Applications";374;179;61;0,315;0,27;"World Scientific"
"Journal of Perinatal and Neonatal Nursing";1,6;"56.0%
19/43
Maternity and Midwifery";375;233;47;0,493;0,344;"Wolters Kluwer Health"
"Shuju Caiji Yu Chuli/Journal of Data Acquisition and Processing";0,8;"12.0%
115/131
Signal Processing";375;455;36;0,295;0,166;"Nanjing University of Aeronautics an Astronautics"
"Seminars in Hearing";3,3;"71.0%
19/66
Speech and Hearing";375;114;68;0,886;0,671;"Thieme"
"Built Environment";2,8;"67.0%
90/279
Urban Studies";375;132;90;0,607;0,408;"Alexandrine Press"
"Electronic Transactions on Numerical Analysis";2,1;"58.0%
80/193
Analysis";375;182;59;0,988;0,685;"Kent State University"
"Jamba: Journal of Disaster Risk Studies";2,6;"54.0%
50/109
Safety Research";375;142;70;0,638;0,327;"OpenJournals Publishing AOSIS (Pty) Ltd"
"Semiotica";1,3;"96.0%
38/1106
Literature and Literary Theory";375;279;49;0,695;0,277;"Walter de Gruyter"
"Zdravstveno Varstvo";3;"49.0%
338/665
Public Health, Environmental and Occupational Health";375;127;70;0,773;0,538;"Walter de Gruyter"
"Gornaya Promyshlennost";1,1;"28.0%
274/384
Industrial and Manufacturing Engineering";375;342;40;0,691;0,33;"Scientific and Industrial company 'Gemos Ltd.'"
"Journal of Ceramics";0,8;"16.0%
107/127
Ceramics and Composites";375;488;39;0,255;0,146;"Editorial Office of Journal of Ceramics"
"High-Confidence Computing";4,7;"75.0%
43/176
Computational Theory and Mathematics";375;80;68;1,21;1,137;"Shandong University"
"Grassland Science";2,7;"55.0%
230/516
Plant Science";376;139;71;0,444;0,345;"John Wiley & Sons"
"Mathematical Proceedings of the Cambridge Philosophical Society";1,7;"63.0%
146/399
General Mathematics";376;223;53;1,198;0,929;"Cambridge University Press"
"EURO Journal on Transportation and Logistics";4,6;"73.0%
85/324
Modeling and Simulation";376;82;76;1,316;1,085;"Elsevier"
"Arts and Health";4,8;"88.0%
66/552
Arts and Humanities (miscellaneous)";376;78;86;1,18;0,7;"Taylor & Francis"
"Egyptian Journal of Basic and Applied Sciences";2,2;"42.0%
60/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";376;170;55;0,454;0,293;"Taylor & Francis"
"Marine Resource Economics";4,3;"74.0%
207/821
Geography, Planning and Development";376;87;75;0,941;0,579;"University of Chicago Press"
"Materials at High Temperatures";1,9;"52.0%
84/176
Metals and Alloys";376;193;59;0,664;0,301;"Taylor & Francis"
"Crime, Media, Culture";3,8;"94.0%
68/1304
Cultural Studies";376;100;74;1,281;0,53;"SAGE"
"Journal of the American Nutrition Association";2,5;"52.0%
190/398
Medicine (miscellaneous)";376;151;67;0,587;"N/A";"Taylor & Francis"
"Intercultural Education";2,3;"89.0%
141/1304
Cultural Studies";376;163;62;1,026;0,449;"Taylor & Francis"
"Processing and Application of Ceramics";1,9;"35.0%
82/127
Ceramics and Composites";376;193;54;0,545;0,241;"University of Novi Sad"
"Revista Mexicana De Ciencias Pecuarias";1,2;"38.0%
119/194
General Veterinary";376;313;49;0,379;0,235;"INIFAP-CENID Parasitologia Veterinaria"
"3L: Language, Linguistics, Literature";1,6;"97.0%
27/1106
Literature and Literary Theory";376;239;50;0,818;0,323;"Penerbit Universiti Kebangsaan Malaysia"
"Annales de Dermatologie et de Venereologie";1,4;"35.0%
92/142
Dermatology";376;263;49;0,444;0,268;"Elsevier"
"Asia-Pacific Journal of Sports Medicine, Arthroscopy, Rehabilitation and Technology";3,8;"75.0%
40/161
Rehabilitation";376;98;74;0,679;0,602;"Elsevier"
"ROBOMECH Journal";3,2;"63.0%
48/130
Control and Optimization";376;117;66;0,703;0,385;"Springer Nature"
"Archives of Transport";2,5;"54.0%
57/125
Automotive Engineering";376;148;66;0,723;0,3;"Warsaw University of Technology"
"International Journal of Technology Enhanced Learning";3,8;"72.0%
424/1543
Education";376;100;50;0,875;0,385;"Inderscience Publishers"
"Zhongguo Ertong Baojian Zazhi";0,4;"15.0%
280/330
Pediatrics, Perinatology and Child Health";376;980;23;0,178;0,132;"Editorial Office of Chinese Journal of Child Health Care"
"Renewable Energy and Power Quality Journal";0,7;"16.0%
228/272
Energy Engineering and Power Technology";376;515;34;0,163;0,152;"European Association for the Development of Renewable Energy, Environment and Power Quality (EA4EPQ)"
"Revue Medicale de Liege";0,6;"33.0%
421/636
General Medicine";376;592;30;0,093;0,134;"Revue Medicale de Liege"
"Clinical Practice in Pediatric Psychology";2,3;"49.0%
168/330
Pediatrics, Perinatology and Child Health";377;164;74;0,444;0,388;"American Psychological Association"
"Advances in Human-Computer Interaction";6,3;"61.0%
57/145
Human-Computer Interaction";377;60;77;1,339;0,464;"John Wiley & Sons"
"JCIS Open";4,1;"56.0%
58/132
Surfaces, Coatings and Films";377;91;79;0,745;0,568;"Elsevier"
"Evaluation";3,6;"77.0%
328/1466
Sociology and Political Science";377;104;70;1,075;0,658;"SAGE"
"Annual Reports in Medicinal Chemistry";5,7;"65.0%
73/211
Organic Chemistry";377;66;71;"N/A";"N/A";"Elsevier"
"Drug, Healthcare and Patient Safety";4,1;"66.0%
105/310
Health Policy";377;92;79;1,145;0,571;"Dove Medical Press"
"Journal of Medical Humanities";1,9;"43.0%
209/371
Health (social science)";377;202;50;0,814;0,325;"Springer Nature"
"Acta Endocrinologica";1,3;"22.0%
189/244
Endocrinology, Diabetes and Metabolism";377;289;51;0,435;0,307;"Acta Endocrinologica Foundation"
"Journal of Cardiovascular and Thoracic Research";2;"36.0%
248/387
Cardiology and Cardiovascular Medicine";377;192;53;0,422;0,288;"Tabriz University of Medical Sciences"
"European Journal of Mathematics";1;"36.0%
255/399
General Mathematics";377;360;41;0,864;0,474;"Springer Nature"
"Earthquake Research Advances";4,3;"75.0%
78/321
Geology";377;88;67;0,949;"N/A";"KeAi Communications Co."
"Journal of Medical Pharmaceutical and Allied Sciences";0,5;"26.0%
32/43
Pharmacology, Toxicology and Pharmaceutics (miscellaneous)";377;725;29;0,187;0,136;"MEDIC SCIENTIFIC"
"Swiss Journal of Geosciences";4,5;"77.0%
72/321
Geology";377;84;71;0,724;0,734;"Springer Nature"
"Advances in Bridge Engineering";3,5;"56.0%
165/379
Civil and Structural Engineering";377;107;65;0,907;0,584;"Springer Nature"
"Journal of International Entrepreneurship";5,6;"83.0%
32/189
Business, Management and Accounting (miscellaneous)";378;67;81;0,989;0,755;"Springer Nature"
"Journal of Aging Research";5,4;"63.0%
43/116
Geriatrics and Gerontology";378;70;74;0,961;0,66;"John Wiley & Sons"
"National Institute Economic Review";3,7;"78.0%
62/288
General Economics, Econometrics and Finance";378;103;54;0,837;0,588;"Cambridge University Press"
"Higher Education Pedagogies";7,7;"93.0%
102/1543
Education";378;49;84;1,264;0,95;"Taylor & Francis"
"International Journal of Sociology";4;"80.0%
54/275
General Social Sciences";378;94;71;1,238;0,825;"Taylor & Francis"
"Information Polity";3,3;"76.0%
349/1466
Sociology and Political Science";378;114;71;0,748;0,512;"IOS Press"
"IIMB Management Review";3,2;"58.0%
295/716
Economics and Econometrics";378;120;59;0,832;0,385;"Elsevier"
"Chinese Journal of Food Hygiene";0,5;"10.0%
595/665
Public Health, Environmental and Occupational Health";378;711;29;0,369;0,163;"Editorial Office of Chinese Journal of Food Hygiene"
"Social Cognition";3;"50.0%
154/310
Social Psychology";379;125;64;0,848;0,909;"Guilford Publications"
"Behavioral Interventions";1,5;"65.0%
193/552
Arts and Humanities (miscellaneous)";379;258;52;0,615;0,672;"John Wiley & Sons"
"International Journal of Children's Rights";2,7;"75.0%
171/706
Political Science and International Relations";379;139;60;1,101;0,431;"Brill"
"PaleoAmerica";3,7;"94.0%
25/413
Archeology (arts and humanities)";379;103;72;0,77;0,847;"Taylor & Francis"
"Journal of the Chemical Society of Pakistan";1,3;"25.0%
305/408
General Chemistry";379;295;45;0,208;0,172;"Chemical Society of Pakistan"
"Drugs and Therapy Perspectives";1,4;"25.0%
204/272
Pharmacology (medical)";379;276;38;0,203;0,188;"Springer Nature"
"Harvard Law Review";2,9;"85.0%
149/1025
Law";379;130;49;1,689;1,552;"Harvard Law Review Association"
"Career Development Quarterly";3,8;"61.0%
83/216
General Psychology";379;101;67;0,993;0,616;"John Wiley & Sons"
"Journal of Central Banking Theory and Practice";2,8;"71.0%
83/288
General Economics, Econometrics and Finance";379;133;69;0,991;0,416;"Walter de Gruyter"
"One Ecosystem";4,6;"82.0%
35/193
Agricultural and Biological Sciences (miscellaneous)";379;82;68;0,728;0,571;"Pensoft Publishers"
"Vanderbilt Law Review";2,3;"79.0%
207/1025
Law";379;163;55;0,993;0,742;"Vanderbilt Law Review"
"Herald of the Russian Academy of Sciences";0,7;"65.0%
444/1304
Cultural Studies";379;506;28;0,427;0,185;"Pleiades Publishing"
"International Journal of Advances in Intelligent Informatics";3;"45.0%
58/106
Computer Vision and Pattern Recognition";379;126;67;0,606;0,315;"Universitas Ahmad Dahlan"
"Journal of Advanced Biotechnology and Experimental Therapeutics";1,9;"41.0%
300/516
Plant Science";379;197;54;0,532;0,266;"Bangladesh Society for Microbiology, Immunology and Advanced Biotechnology"
"ScienceRise: Pharmaceutical Science";1,7;"46.0%
43/80
General Pharmacology, Toxicology and Pharmaceutics";379;218;46;0,343;0,174;"Technology Center"
"Journal of Family Therapy";2,9;"74.0%
153/604
Social Sciences (miscellaneous)";380;130;75;0,721;0,499;"John Wiley & Sons"
"Izvestiya Vysshikh Uchebnykh Zavedenij. Chernaya Metallurgiya";0,9;"24.0%
133/176
Metals and Alloys";380;424;35;0,447;0,214;"Moskovskii Gosudarstvennyi Institut Stali i Splavov"
"Integrative Biology";4,9;"60.0%
60/152
Biophysics";380;77;74;0,48;0,568;"Oxford University Press"
"International Journal of Strategic Communication";3,4;"76.0%
347/1466
Sociology and Political Science";380;113;69;0,689;0,526;"Taylor & Francis"
"Palliative Care and Social Practice";2,9;"76.0%
15/63
Advanced and Specialized Nursing";380;130;53;1,382;0,603;"SAGE"
"Journal of Agrometeorology";1,4;"41.0%
102/174
Forestry";380;268;54;0,791;0,264;"Association of Agrometeorologists"
"Digital Chemical Engineering";3,1;"60.0%
81/204
Engineering (miscellaneous)";380;121;73;0,916;0,529;"Elsevier"
"Geotectonics";1,9;"43.0%
181/321
Geology";380;205;55;0,93;0,378;"Pleiades Publishing"
"Evolutionary Behavioral Sciences";2,7;"45.0%
170/310
Social Psychology";381;140;69;0,552;0,421;"American Psychological Association"
"International Journal of Information and Communication Technology Education";4,2;"76.0%
362/1543
Education";381;90;64;0,796;0,368;"IGI Global Publishing"
"Acta Scientiarum - Animal Sciences";1,6;"39.0%
296/490
Animal Science and Zoology";381;238;56;0,498;0,287;"Universidade Estadual de Maringa"
"Surface Science Reports";15,9;"97.0%
12/434
Condensed Matter Physics";381;24;92;2,167;2,391;"Elsevier"
"Journal of Operational Oceanography";7,5;"90.0%
14/145
Oceanography";381;51;88;1,354;0,504;"Taylor & Francis"
"Journal of Ecohydraulics";7,1;"84.0%
40/261
Water Science and Technology";381;54;89;1,178;0,859;"Taylor & Francis"
"Quality Assurance in Education";3,1;"66.0%
525/1543
Education";381;124;73;0,79;0,417;"Emerald Publishing"
"Journal of Criminology";3,3;"89.0%
104/1025
Law";381;114;67;1,082;0,539;"SAGE"
"Tarim Bilimleri Dergisi";1,4;"33.0%
327/490
Animal Science and Zoology";381;270;53;0,394;0,224;"Ankara University"
"Journal of Groundwater Science and Engineering";2,8;"61.0%
17/43
Economic Geology";381;135;76;0,719;0,462;"Groundwater Science and Engineering Limited"
"Ingegneria Sismica";6,3;"82.0%
40/223
Building and Construction";382;61;72;0,88;0,486;"Patron Editore S.r.l."
"ACS Nanoscience Au";4,2;"64.0%
71/196
Materials Science (miscellaneous)";382;91;73;0,898;1,21;"American Chemical Society"
"Abstract and Applied Analysis";2,3;"64.0%
69/193
Analysis";382;166;53;0,745;0,278;"John Wiley & Sons"
"Advances in Engineering Education";2,9;"61.0%
587/1543
Education";382;134;66;0,788;0,351;"American Society for Engineering Education"
"Cell Adhesion and Migration";6,4;"54.0%
45/97
Cellular and Molecular Neuroscience";382;60;78;0,847;0,98;"Taylor & Francis"
"Turkish Journal of Obstetrics and Gynecology";2,1;"45.0%
114/209
Obstetrics and Gynecology";382;181;60;0,482;0,304;"Galenos Yayinevi"
"Interacting with Computers";2,7;"69.0%
86/280
Library and Information Sciences";382;144;67;0,778;0,4;"Oxford University Press"
"Turkish Journal of Thoracic and Cardiovascular Surgery";1;"35.0%
357/551
Surgery";382;380;42;0,334;0,186;"Logos Tip Yayinciligi"
"Journal of the Turkish German Gynecology Association";2,4;"48.0%
108/209
Obstetrics and Gynecology";382;160;63;0,635;0,329;"Galenos Publishing House"
"International Journal for the Advancement of Counselling";2,7;"64.0%
35/97
Psychology (miscellaneous)";382;143;53;0,897;0,526;"Springer Nature"
"Environmental Health Engineering and Management";2,4;"43.0%
132/233
General Environmental Science";382;158;59;0,515;0,254;"Kerman University of Medical Sciences"
"Journal of Plant Protection Research";2,1;"47.0%
215/406
Agronomy and Crop Science";382;178;61;0,522;0,31;"Polish Academy of Sciences, Committee of Plant Protection"
"Foresight and STI Governance";3,3;"90.0%
21/223
History and Philosophy of Science";382;116;71;1,018;0,373;"National Research University, Higher School of Econoimics"
"Georesursy";1,5;"37.0%
103/165
Geophysics";382;250;52;1,168;0,407;"Georesursy LLC"
"Journal of Agricultural, Biological, and Environmental Statistics";2,7;"64.0%
69/193
Agricultural and Biological Sciences (miscellaneous)";382;143;64;1,068;0,526;"Springer Nature"
"Nuclear Medicine and Molecular Imaging";2,2;"38.0%
204/333
Radiology, Nuclear Medicine and Imaging";383;171;56;0,423;0,34;"Springer Nature"
"Review of Radical Political Economics";2,5;"89.0%
84/806
Philosophy";383;156;57;1,483;0,691;"SAGE"
"Infection Ecology and Epidemiology";8,7;"90.0%
21/219
Environmental Science (miscellaneous)";383;44;66;0,686;0,53;"Taylor & Francis"
"International Data Privacy Law";4,7;"94.0%
61/1025
Law";383;81;70;1,933;0,954;"Oxford University Press"
"Global Media and China";3,9;"95.0%
63/1304
Cultural Studies";383;98;78;1,878;0,833;"SAGE"
"Journal of Public Relations Research";5,6;"89.0%
155/1466
Sociology and Political Science";383;69;77;1,448;1,293;"Taylor & Francis"
"Community Development";2,6;"69.0%
449/1466
Sociology and Political Science";383;148;73;0,984;0,431;"Taylor & Francis"
"Asian-Pacific Journal of Second and Foreign Language Education";2,9;"87.0%
132/1088
Language and Linguistics";383;131;58;1,382;0,53;"Springer Nature"
"Chinese Journal of Rice Science";1,7;"39.0%
248/406
Agronomy and Crop Science";383;220;57;0,443;0,241;"China National Rice Research Institute"
"World Neurosurgery: X";3,1;"68.0%
174/551
Surgery";383;122;51;1,167;0,719;"Elsevier"
"Journal of Advanced Pharmacy Education and Research";1;"36.0%
29/45
Pharmacy";383;366;39;0,319;0,157;"Society of Pharmaceutical Education & Research [SPER]"
"Bulletin of the Lebedev Physics Institute";0,7;"15.0%
206/243
General Physics and Astronomy";383;535;38;0,389;0,142;"Pleiades Publishing"
"Statistical Methods and Applications";1,7;"41.0%
98/168
Statistics, Probability and Uncertainty";383;226;53;0,901;0,414;"Springer Nature"
"International Journal of Engineering and Geosciences";4;"63.0%
81/219
Environmental Science (miscellaneous)";383;96;79;1,118;0,7;"Murat Yakar"
"International Journal of Computer Information Systems and Industrial Management Applications";2,5;"43.0%
75/131
Management Information Systems";383;151;42;0,398;0,203;"Cerebration Science Publishing"
"Genesis (United States)";3,6;"32.0%
233/347
Genetics";384;108;79;0,497;0,757;"John Wiley & Sons"
"ACS Physical Chemistry Au";3,7;"64.0%
63/176
Computational Theory and Mathematics";384;104;80;0,948;0,951;"American Chemical Society"
"Plant Phenome Journal";5,2;"79.0%
108/516
Plant Science";384;74;68;0,919;0,61;"John Wiley & Sons"
"Journal of Indian Society of Pedodontics and Preventive Dentistry";1,5;"37.0%
83/132
General Dentistry";384;255;48;0,525;0,282;"Wolters Kluwer Health"
"Nanjing Youdian Daxue Xuebao (Ziran Kexue Ban)/Journal of Nanjing University of Posts and Telecommunications (Natural Science)";1,2;"22.0%
619/797
Electrical and Electronic Engineering";384;322;48;0,33;0,176;"Journal of Nanjing Institute of Posts and Telecommunications"
"Journal of Food Science and Technology (Iran)";0,5;"7.0%
360/389
Food Science";384;787;27;0,137;0,146;"Tarbiat Modares University"
"Plasma and Fusion Research";1;"11.0%
383/434
Condensed Matter Physics";384;380;47;0,467;0,269;"The Japan Society of Plasma Science and Nuclear Fusion Research (JSPF)"
"Journal of Mobile Multimedia";1,9;"59.0%
205/511
Communication";384;202;59;0,422;0,239;"River Publishers"
"Psychological Studies";2;"36.0%
138/216
General Psychology";384;195;62;0,54;0,43;"Springer Nature"
"Materials China";1;"31.0%
53/77
Nuclear Energy and Engineering";384;400;39;0,275;0,16;"Materials China"
"Asian Survey";1,8;"60.0%
585/1466
Sociology and Political Science";385;216;67;1,081;0,49;"University of California Press"
"Sport, Business and Management: An International Journal";4,1;"59.0%
179/443
Business and International Management";385;94;77;0,73;0,399;"Emerald Publishing"
"Journal of Spectral Theory";2;"77.0%
24/106
Geometry and Topology";385;192;60;0,964;0,931;"European Mathematical Society Publishing House"
"Neuronal Signaling";4,6;"30.0%
68/97
Cellular and Molecular Neuroscience";385;83;54;0,507;0,74;"Portland Press Ltd"
"Gynecology and Minimally Invasive Therapy";2;"42.0%
120/209
Obstetrics and Gynecology";385;197;63;0,968;0,457;"Wolters Kluwer Health"
"Oxford Journal of Legal Studies";2,5;"81.0%
194/1025
Law";385;155;64;1,451;0,386;"Oxford University Press"
"Women and Therapy";4,4;"87.0%
27/213
Gender Studies";385;87;75;0,88;0,579;"Taylor & Francis"
"Turkish Studies";2,8;"97.0%
41/1760
History";385;136;68;1,286;0,596;"Taylor & Francis"
"Critical Inquiry in Language Studies";5,3;"96.0%
43/1088
Language and Linguistics";385;72;68;2,387;1,593;"Taylor & Francis"
"Perspectives in Education";1,5;"39.0%
927/1543
Education";385;262;43;0,589;0,332;"University of the Free State"
"Acta Ichthyologica et Piscatoria";2,2;"53.0%
227/490
Animal Science and Zoology";385;174;65;0,548;0,266;"Pensoft Publishers"
"Quaternary Science Advances";4;"73.0%
85/321
Geology";385;97;65;0,665;0,56;"Elsevier"
"JMIR Nursing";5,2;"88.0%
17/139
General Nursing";385;74;64;1,008;0,895;"JMIR Publications Inc."
"Scientific and Technical Journal of Information Technologies, Mechanics and Optics";0,7;"15.0%
565/672
Mechanical Engineering";385;519;37;0,262;0,151;"ITMO University"
"Qatar Medical Journal";1,8;"59.0%
257/636
General Medicine";385;210;57;0,433;0,295;"HBKU Press"
"Digital Education Review";3,5;"71.0%
447/1543
Education";386;110;61;0,969;0,442;"Universitat de Barcelona"
"Critical Reviews in Therapeutic Drug Carrier Systems";5,5;"65.0%
63/183
Pharmaceutical Science";386;70;77;0,526;0,536;"Begell House"
"Publius: The Journal of Federalism";4;"80.0%
284/1466
Sociology and Political Science";386;96;81;1,112;0,707;"Oxford University Press"
"International Journal of Art Therapy: Inscape";5,4;"87.0%
20/161
Rehabilitation";386;71;90;1,775;0,885;"Taylor & Francis"
"International Journal of Historical Archaeology";2,2;"95.0%
77/1760
History";386;177;66;1,108;0,638;"Springer Nature"
"Australian Journal of Botany";2,3;"48.0%
265/516
Plant Science";387;168;68;0,463;0,31;"CSIRO Publishing"
"Modern Asian Studies";1,6;"92.0%
134/1760
History";387;247;51;1,923;0,443;"Cambridge University Press"
"Journal of Agricultural and Applied Economics";3,3;"71.0%
56/193
Agricultural and Biological Sciences (miscellaneous)";387;116;72;0,835;0,588;"Cambridge University Press"
"Annals of Pure and Applied Logic";1,4;"52.0%
20/41
Logic";387;278;53;1,219;0,723;"Elsevier"
"Journal of the Society for Cardiovascular Angiography and Interventions";1,4;"28.0%
276/387
Cardiology and Cardiovascular Medicine";387;281;48;0,609;0,562;"Elsevier"
"Arid Land Research and Management";3,8;"63.0%
59/159
Soil Science";387;102;82;0,54;0,426;"Taylor & Francis"
"Journal of Intellectual Property Law and Practice";0,8;"45.0%
561/1025
Law";387;477;33;0,549;0,298;"Oxford University Press"
"Atomization and Sprays";2,1;"37.0%
170/273
General Chemical Engineering";387;183;61;0,587;0,322;"Begell House"
"Chinese Journal of Physiology";2,3;"31.0%
78/113
Physiology (medical)";387;171;56;0,351;0,365;"Wolters Kluwer Health"
"Culture and Psychology";2,4;"89.0%
134/1304
Cultural Studies";387;160;59;1,161;0,41;"SAGE"
"American Journal of Family Therapy";2,9;"52.0%
149/311
Clinical Psychology";387;135;67;0,907;0,465;"Taylor & Francis"
"Chiang Mai University Journal of Natural Sciences";1,7;"69.0%
24/78
Health Professions (miscellaneous)";387;228;65;0,249;0,167;"Chiang Mai University"
"Journal of Achievements in Materials and Manufacturing Engineering";2,1;"47.0%
203/384
Industrial and Manufacturing Engineering";387;187;51;0,57;0,237;"International OCSCO World Press"
"Natural Language and Linguistic Theory";3;"88.0%
127/1088
Language and Linguistics";387;127;69;2,435;1,224;"Springer Nature"
"International Journal of eBusiness and eGovernment Studies";3,5;"55.0%
199/443
Business and International Management";387;112;60;0,351;0,299;"Social Sciences Research Society"
"Evolutionary Psychological Science";2,6;"43.0%
176/310
Social Psychology";387;149;68;0,569;0,622;"Springer Nature"
"Advanced Intelligent Systems";1,3;"30.0%
136/196
Materials Science (miscellaneous)";387;293;47;"N/A";"N/A";"John Wiley & Sons"
"Global Social Welfare";3,3;"75.0%
354/1466
Sociology and Political Science";387;118;59;0,552;0,416;"Springer Nature"
"Revista Transilvania";0,8;"90.0%
101/1106
Literature and Literary Theory";387;497;26;0,757;0,252;"Complexul National Muzeal Astra Sibiu"
"Revista Virtual de Quimica";0,9;"17.0%
339/408
General Chemistry";388;433;41;0,167;0,141;"Sociedade Brasileira de Quimica"
"Dreaming";3,3;"53.0%
101/216
General Psychology";388;117;65;0,552;0,524;"American Psychological Association"
"Journal for Healthcare Quality";2,1;"38.0%
411/665
Public Health, Environmental and Occupational Health";388;183;63;0,402;0,388;"Wolters Kluwer Health"
"Journal of Systems Science and Systems Engineering";2,7;"45.0%
177/321
Control and Systems Engineering";388;144;69;0,39;0,365;"Springer Nature"
"System Dynamics Review";6,6;"93.0%
38/604
Social Sciences (miscellaneous)";388;59;61;1,551;1,219;"John Wiley & Sons"
"Space Policy";3,4;"90.0%
102/1025
Law";388;114;74;1,266;0,668;"Elsevier"
"Water Quality Research Journal";4,5;"62.0%
98/261
Water Science and Technology";388;86;73;0,633;0,505;"IWA Publishing"
"Clinical Advances in Hematology and Oncology";1,1;"25.0%
302/404
Oncology";388;341;30;0,252;0,264;"Millennium Medical Publishing, Inc."
"Journal of International Maritime Safety, Environmental Affairs, and Shipping";4,9;"71.0%
30/105
Ocean Engineering";388;79;63;1,285;0,742;"Taylor & Francis"
"Postepy w Kardiologii Interwencyjnej";1,6;"30.0%
269/387
Cardiology and Cardiovascular Medicine";388;244;56;0,312;0,242;"Termedia Publishing House Ltd."
"Journal of Educational Administration and History";3,8;"79.0%
307/1466
Sociology and Political Science";388;101;76;1,591;0,77;"Taylor & Francis"
"Journal of Productivity Analysis";3,1;"76.0%
142/604
Social Sciences (miscellaneous)";388;127;67;1,466;0,634;"Springer Nature"
"Applied Sciences";6,4;"90.0%
60/635
Applied Mathematics";388;61;48;0,5;0,277;"Balkan Society of Geometers"
"Journal of Advanced Manufacturing and Processing";4,5;"56.0%
34/77
Chemical Engineering (miscellaneous)";388;87;83;0,645;"N/A";"John Wiley & Sons"
"Marine Origin Petroleum Geology";2,3;"51.0%
80/165
Geophysics";388;166;57;0,749;"N/A";"Editorial Department of Marine Origin Petroleum Geology,"
"Acta Myologica";3,7;"57.0%
165/387
Cardiology and Cardiovascular Medicine";389;104;64;0,686;0,585;"Pacini Editore Srl"
"Canadian Journal of Occupational Therapy";2,8;"79.0%
7/31
Occupational Therapy";389;141;67;0,964;0,467;"SAGE"
"Journal of World Literature";1,9;"98.0%
22/1106
Literature and Literary Theory";389;210;49;1,136;0,181;"Brill"
"International Journal for Multiscale Computational Engineering";3,4;"65.0%
31/89
Computational Mechanics";389;113;70;0,619;0,383;"Begell House"
"Zhongguo gu shang = China journal of orthopaedics and traumatology";0,5;"26.0%
465/636
General Medicine";389;846;29;"N/A";0,142;"Zhongguo gu Shang"
"Proceedings of the Institution of Civil Engineers: Engineering Sustainability";3,7;"58.0%
159/379
Civil and Structural Engineering";389;106;97;0,39;0,31;"ICE Publishing Ltd."
"Global Discourse";4,1;"87.0%
91/706
Political Science and International Relations";389;95;88;1,039;0,342;"Bristol University Press"
"Science and Technology Indonesia";1,8;"66.0%
134/399
General Mathematics";389;220;55;0,531;0,201;"Magister Program of Material Sciences, Graduate School of Sriwijaya University"
"Journal of Urban History";1,5;"92.0%
136/1760
History";390;253;46;0,908;0,233;"SAGE"
"World Leisure Journal";3,1;"93.0%
90/1304
Cultural Studies";390;124;68;0,738;0,447;"Taylor & Francis"
"Insight: Non-Destructive Testing and Condition Monitoring";1,5;"40.0%
105/176
Metals and Alloys";390;268;53;0,385;0,224;"British Institute of Non-Destructive Testing"
