"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"2D Materials";10,7;"94.0%
40/672
Mechanical Engineering";7867;737;89;1,037;1,483;"Institute of Physics Publishing"
"BMC Neurology";4,2;"53.0%
185/400
Neurology (clinical)";7868;1852;71;0,877;0,732;"Springer Nature"
"Tetrahedron Letters";3,5;"39.0%
129/211
Organic Chemistry";7871;2271;76;0,425;0,323;"Elsevier"
"Gerontologist";11;"96.0%
2/39
Gerontology";7875;717;91;1,962;1,913;"Gerontological Society of America"
"Wuli Huaxue Xuebao/ Acta Physico - Chimica Sinica";16,6;"95.0%
9/189
Physical and Theoretical Chemistry";7875;475;91;1,032;1,606;"Chinese Chemical Society and Peking University"
"Synthetic Metals";8,3;"87.0%
83/672
Mechanical Engineering";7879;945;86;0,71;0,689;"Elsevier"
"European Journal of Obstetrics and Gynecology and Reproductive Biology";4,6;"72.0%
59/209
Obstetrics and Gynecology";7885;1720;74;1,037;0,78;"Elsevier"
"World Journal of Surgery";5,1;"85.0%
83/551
Surgery";7889;1557;78;1,121;0,772;"John Wiley & Sons"
"Annals of the New York Academy of Sciences";11;"99.0%
1/223
History and Philosophy of Science";7902;721;85;1,635;1,416;"John Wiley & Sons"
"Information and Management";17,9;"96.0%
5/148
Information Systems and Management";7912;441;85;2,808;2,594;"Elsevier"
"Plasma Sources Science and Technology";7,1;"83.0%
74/434
Condensed Matter Physics";7914;1120;82;1,373;0,771;"Institute of Physics Publishing"
"Trends in Cognitive Sciences";27,9;"99.0%
1/115
Cognitive Neuroscience";7915;284;92;5,709;4,758;"Elsevier"
"Journal of Hypertension";7,9;"84.0%
59/387
Cardiology and Cardiovascular Medicine";7918;1006;83;1,178;1,134;"Wolters Kluwer Health"
"Energy and Environmental Materials";17,6;"98.0%
4/261
Water Science and Technology";7921;449;96;1,67;3,493;"John Wiley & Sons"
"Current Microbiology";4,8;"46.0%
68/127
Applied Microbiology and Biotechnology";7922;1665;76;0,688;0,566;"Springer Nature"
"IEEE Signal Processing Magazine";27,2;"99.0%
2/635
Applied Mathematics";7926;291;83;5,469;4,896;"IEEE"
"Stem Cell Reports";10,5;"88.0%
10/82
Developmental Biology";7928;754;86;1,155;2,518;"Elsevier"
"Cell Chemical Biology";14,7;"94.0%
7/117
Clinical Biochemistry";7931;540;89;1,355;2,584;"Elsevier"
"Nanoscale Horizons";16,3;"93.0%
32/463
General Materials Science";7933;488;81;1,358;2,089;"Royal Society of Chemistry"
"IEEE Control Systems Letters";4,4;"76.0%
31/130
Control and Optimization";7934;1789;69;1,35;1,597;"IEEE"
"Control Engineering Practice";9,2;"97.0%
18/635
Applied Mathematics";7934;862;82;1,74;1,576;"Elsevier"
"JAMA Dermatology";14,1;"98.0%
3/142
Dermatology";7942;563;78;3,443;3,203;"American Medical Association"
"Drug Delivery and Translational Research";11,7;"94.0%
11/183
Pharmaceutical Science";7966;680;91;1,147;0,994;"Springer Publishing Company"
"Metals and Materials International";7,1;"83.0%
30/176
Metals and Alloys";7969;1130;87;1,23;0,758;"Korean Institute of Metals and Materials"
"JOM";4,5;"72.0%
84/307
General Engineering";7971;1783;70;0,824;0,551;
"Journal of Mathematical Analysis and Applications";2,5;"69.0%
60/193
Analysis";7973;3210;64;1,198;0,816;"Elsevier"
"Earth's Future";11;"97.0%
4/159
Earth and Planetary Sciences (miscellaneous)";7977;727;80;1,62;2,444;"John Wiley & Sons"
"Annals of the American Thoracic Society";10;"88.0%
18/155
Pulmonary and Respiratory Medicine";7980;800;81;1,509;2,012;"American Thoracic Society"
"BMC Cardiovascular Disorders";3,5;"55.0%
173/387
Cardiology and Cardiovascular Medicine";7980;2278;69;0,793;0,646;"Springer Nature"
"Nutrition, Metabolism and Cardiovascular Diseases";6,8;"82.0%
70/398
Medicine (miscellaneous)";7985;1175;83;0,908;0,96;"Elsevier"
"Fusion Engineering and Design";3,5;"68.0%
25/77
Nuclear Energy and Engineering";7985;2273;71;1,121;0,563;"Elsevier"
"Environmental Nanotechnology, Monitoring and Management";13;"96.0%
9/261
Water Science and Technology";7989;614;88;1,353;1,214;"Elsevier"
"Frontiers in Education";2,9;"62.0%
580/1543
Education";7992;2789;57;1,04;0,627;"Frontiers Media S.A."
"The Lancet Regional Health - Europe";19,9;"99.0%
2/310
Health Policy";8005;403;91;3,348;4,955;"Elsevier"
"IEEE Transactions on Magnetics";4;"58.0%
329/797
Electrical and Electronic Engineering";8006;1991;72;1,065;0,729;"IEEE"
"Universe";4,3;"67.0%
80/243
General Physics and Astronomy";8016;1886;71;0,804;0,78;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Chemosensors";5;"59.0%
64/156
Analytical Chemistry";8022;1597;76;0,75;0,518;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Endocrine";6,5;"67.0%
79/244
Endocrinology, Diabetes and Metabolism";8031;1235;82;0,941;0,844;"Springer Nature"
"Neurochemical Research";7,7;"75.0%
109/438
Biochemistry";8032;1042;86;0,8;1,031;"Springer Nature"
"Cancer Immunology Research";15,6;"89.0%
24/230
Cancer Research";8046;516;84;1,323;3,781;"American Association for Cancer Research Inc."
"Sustainable Chemistry and Pharmacy";8,2;"84.0%
29/183
Pharmaceutical Science";8056;984;80;1,18;0,902;"Elsevier"
"Intermetallics";7,8;"86.0%
94/672
Mechanical Engineering";8066;1040;86;1,258;1,017;"Elsevier"
"European Journal of Cardio-thoracic Surgery";5,6;"89.0%
60/551
Surgery";8075;1445;81;1,261;0,974;"European Association for Cardio-Thoracic Surgery"
"Antioxidants and Redox Signaling";14,1;"93.0%
28/438
Biochemistry";8094;576;92;1,332;1,708;"Mary Ann Liebert"
"Phytochemistry";6,4;"92.0%
9/115
Horticulture";8099;1271;83;1,146;0,667;"Elsevier"
"IET Renewable Power Generation";6,8;"64.0%
96/270
Renewable Energy, Sustainability and the Environment";8100;1183;83;0,879;0,859;"John Wiley & Sons"
"Journal of Immunology Research";6,9;"64.0%
84/233
Immunology and Allergy";8103;1171;85;0,737;0,944;"John Wiley & Sons"
"Journal of Enzyme Inhibition and Medicinal Chemistry";10,3;"90.0%
31/313
Pharmacology";8112;784;87;1,223;0,949;"Taylor & Francis"
"Cell and Bioscience";10,7;"87.0%
29/221
General Biochemistry, Genetics and Molecular Biology";8117;759;79;1,129;1,836;"Springer Nature"
"International Journal of Medical Sciences";7,2;"91.0%
55/636
General Medicine";8122;1123;83;0,847;0,839;"Ivyspring International Publisher"
"Environmental Science: Water Research and Technology";8,6;"90.0%
26/261
Water Science and Technology";8128;942;76;0,855;1,068;"Royal Society of Chemistry"
"Small Structures";17,3;"97.0%
5/219
Environmental Science (miscellaneous)";8136;470;84;1,643;"N/A";"John Wiley & Sons"
"Progress of Theoretical and Experimental Physics";12;"92.0%
19/243
General Physics and Astronomy";8146;677;70;2,619;2,483;"Oxford University Press"
"Journal of Cellular Biochemistry";9,9;"86.0%
61/438
Biochemistry";8153;823;88;0,685;0,768;"John Wiley & Sons"
"Trends in Cancer";28,5;"96.0%
13/404
Oncology";8161;286;95;2,717;4,513;"Elsevier"
"Mechanics of Materials";7,6;"84.0%
22/141
Instrumentation";8163;1073;82;1,255;0,948;"Elsevier"
"Mediators of Inflammation";8,7;"72.0%
79/285
Cell Biology";8172;934;87;0,952;1,043;"John Wiley & Sons"
"Proceedings of the Institution of Mechanical Engineers, Part C: Journal of Mechanical Engineering Science";3,8;"62.0%
255/672
Mechanical Engineering";8176;2124;76;0,845;0,432;"SAGE"
"Genome Research";12,4;"94.0%
6/99
Genetics (clinical)";8182;662;83;1,489;4,403;"Cold Spring Harbor Laboratory Press"
"Hydrological Processes";6;"77.0%
59/261
Water Science and Technology";8183;1358;82;0,879;0,954;"John Wiley & Sons"
"Journal of Geophysical Research: Planets";8;"92.0%
12/159
Earth and Planetary Sciences (miscellaneous)";8196;1027;82;1,152;1,65;"John Wiley & Sons"
"Journal of Chemical and Engineering Data";5,2;"65.0%
95/273
General Chemical Engineering";8197;1591;77;0,833;0,567;"American Chemical Society"
"Experimental Gerontology";7,3;"73.0%
91/347
Genetics";8203;1122;84;0,959;1,051;"Elsevier"
"Economic Analysis and Policy";9,8;"91.0%
58/716
Economics and Econometrics";8208;837;76;1,89;1,597;"Elsevier"
"Journal of Neurotrauma";9,2;"87.0%
51/400
Neurology (clinical)";8209;896;85;1,47;1,483;"Mary Ann Liebert"
"Nuclear Engineering and Technology";4,8;"81.0%
15/77
Nuclear Energy and Engineering";8217;1695;72;1,354;0,693;"Korean Nuclear Society"
"IEEE Transactions on Affective Computing";15;"93.0%
27/407
Software";8237;550;91;3,345;2,645;"IEEE"
"Journal of Public Economics";14,1;"97.0%
8/317
Finance";8238;583;71;3,209;5,144;"Elsevier"
"Metabolic Engineering";15,6;"93.0%
9/127
Applied Microbiology and Biotechnology";8239;528;88;1,662;1,853;"Elsevier"
"Spine";5,9;"84.0%
51/321
Orthopedics and Sports Medicine";8240;1400;81;1,472;1,221;"Wolters Kluwer Health"
"Functional Ecology";9;"93.0%
48/721
Ecology, Evolution, Behavior and Systematics";8246;915;85;1,459;1,877;"John Wiley & Sons"
"Molecular Cancer Therapeutics";11,2;"88.0%
48/404
Oncology";8247;739;89;1,016;2,27;"American Association for Cancer Research Inc."
"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control";7,7;"89.0%
5/44
Acoustics and Ultrasonics";8248;1070;89;1,378;0,945;"IEEE"
"European Journal of Clinical Nutrition";10,6;"92.0%
11/140
Nutrition and Dietetics";8248;775;87;1,367;1,168;"Springer Nature"
"Journal of Healthcare Engineering";6,2;"92.0%
44/551
Surgery";8250;1337;82;0,769;0,509;"John Wiley & Sons"
"Military Medical Research";38,4;"98.0%
9/636
General Medicine";8251;215;90;3,384;2,745;"Springer Nature"
"Journal of Pediatric Surgery";4,9;"83.0%
92/551
Surgery";8255;1699;82;1,341;0,949;"Elsevier"
"IEEE Open Journal of the Communications Society";13,7;"94.0%
21/395
Computer Networks and Communications";8256;602;81;1,905;2,713;"IEEE"
"Pediatric Infectious Disease Journal";6,3;"88.0%
38/330
Pediatrics, Perinatology and Child Health";8264;1302;71;0,793;0,888;"Wolters Kluwer Health"
"International Journal of Pavement Engineering";7,1;"82.0%
66/379
Civil and Structural Engineering";8267;1161;77;1,495;0,984;"Taylor & Francis"
"Journal of Soils and Sediments";7;"91.0%
5/55
Stratigraphy";8272;1183;85;0,929;0,857;"Springer Nature"
"Review of Financial Studies";16;"99.0%
1/176
Accounting";8273;516;86;5,219;17,654;"Oxford University Press"
"GLIA";13,1;"95.0%
10/192
Neurology";8282;634;91;1,271;2,518;"John Wiley & Sons"
"Trends in Microbiology";25,3;"96.0%
11/344
Infectious Diseases";8286;327;98;2,628;2,939;"Elsevier"
"Medicine and Science in Sports and Exercise";7,7;"94.0%
14/247
Physical Therapy, Sports Therapy and Rehabilitation";8286;1072;84;1,388;1,47;"Wolters Kluwer Health"
"Cancer Treatment Reviews";21,4;"98.0%
4/333
Radiology, Nuclear Medicine and Imaging";8289;387;92;2,534;3,667;"Elsevier"
"American Economic Review";18,6;"98.0%
9/716
Economics and Econometrics";8291;446;85;7,493;22,344;"American Economic Association"
"Journal of Soil Science and Plant Nutrition";5,9;"83.0%
66/406
Agronomy and Crop Science";8292;1395;72;1,015;0,734;"Springer Nature"
"Aerospace";3,4;"61.0%
60/153
Aerospace Engineering";8294;2448;66;1,146;0,552;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Research Policy";12,8;"94.0%
12/207
Management Science and Operations Research";8299;647;87;3,005;3,219;"Elsevier"
"Ecological Engineering";8;"90.0%
21/211
Nature and Landscape Conservation";8315;1033;87;1,18;1,051;"Elsevier"
"Biodiversitas";2,8;"64.0%
173/490
Animal Science and Zoology";8317;3014;68;0,765;0,351;"Biology department, Sebelas Maret University Surakarta"
"Journal of Clinical Neuroscience";4,5;"81.0%
105/551
Surgery";8324;1837;77;0,75;0,609;"Elsevier"
"Canadian Journal of Cardiology";9,2;"87.0%
50/387
Cardiology and Cardiovascular Medicine";8324;900;83;1,338;1,666;"Elsevier"
"SAE Technical Papers";1;"27.0%
278/384
Industrial and Manufacturing Engineering";8335;7974;38;0,356;0,207;"SAE"
"CMAJ. Canadian Medical Association Journal";8,3;"92.0%
48/636
General Medicine";8343;1002;54;1,465;1,287;"Canadian Medical Association"
"Orthopaedic Journal of Sports Medicine";4,3;"72.0%
89/321
Orthopedics and Sports Medicine";8347;1921;73;1,222;1,141;"SAGE"
"International Journal of Environmental Analytical Chemistry";5,9;"78.0%
143/665
Public Health, Environmental and Occupational Health";8362;1416;89;0,729;0,472;"Taylor & Francis"
"Global Ecology and Biogeography";12,1;"96.0%
25/721
Ecology, Evolution, Behavior and Systematics";8369;690;86;1,998;2,744;"John Wiley & Sons"
"European Journal of Pharmaceutics and Biopharmaceutics";8,8;"86.0%
26/183
Pharmaceutical Science";8369;956;85;0,976;0,835;"Elsevier"
"American Journal of Physiology - Heart and Circulatory Physiology";9,6;"88.0%
46/387
Cardiology and Cardiovascular Medicine";8372;872;88;1,099;1,452;"American Physiological Society"
"International Journal of Ambient Energy";5,9;"80.0%
43/223
Building and Construction";8372;1431;78;0,774;0,426;"Taylor & Francis"
"European Heart Journal Cardiovascular Imaging";11,6;"94.0%
18/333
Radiology, Nuclear Medicine and Imaging";8374;724;86;1,897;3,011;"Oxford University Press"
"Transplantation and Cellular Therapy";7;"80.0%
11/54
Transplantation";8376;1201;83;1,113;1,602;"Elsevier"
"Molecular and Cellular Biochemistry";8,3;"75.0%
29/117
Clinical Biochemistry";8376;1015;90;0,771;0,901;"Springer Nature"
"Bioconjugate Chemistry";9;"89.0%
23/211
Organic Chemistry";8379;934;84;0,861;1,085;"American Chemical Society"
"Journal of Leukocyte Biology";11,5;"83.0%
38/233
Immunology and Allergy";8380;728;89;0,993;1,521;"Oxford University Press"
"Thyroid";12,3;"93.0%
9/128
Endocrinology";8386;683;86;2,076;1,889;"Mary Ann Liebert"
"Plant Disease";5,1;"77.0%
116/516
Plant Science";8390;1654;80;1,143;0,703;"American Phytopathological Society"
"Science China Technological Sciences";8,4;"90.0%
29/307
General Engineering";8397;995;81;1,416;0,827;"Science China Press"
"Estuarine, Coastal and Shelf Science";5,6;"82.0%
44/247
Aquatic Science";8397;1501;82;0,875;0,76;"Elsevier"
"European Child and Adolescent Psychiatry";12,8;"98.0%
4/330
Pediatrics, Perinatology and Child Health";8402;655;92;2,196;2,175;"Springer Nature"
"Clinical Neurophysiology";8,7;"94.0%
3/42
Sensory Systems";8405;962;85;1,412;1,297;"Elsevier"
"International Journal of Mining Science and Technology";19,1;"99.0%
1/229
Geotechnical Engineering and Engineering Geology";8405;439;91;2,863;2,6;"China University of Mining and Technology"
"Bulletin of the American Meteorological Society";9,8;"92.0%
12/148
Atmospheric Science";8407;862;70;1,789;2,149;"American Meteorological Society"
"Chemical Papers";3,9;"63.0%
142/384
Industrial and Manufacturing Engineering";8408;2137;72;0,579;0,381;"Springer Nature"
"Interactive Learning Environments";12,1;"98.0%
28/1543
Education";8415;698;91;2,319;1,312;"Taylor & Francis"
"Machines";3;"59.0%
53/130
Control and Optimization";8425;2766;67;0,789;0,474;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Fermentation";3,8;"67.0%
167/516
Plant Science";8431;2194;68;0,829;0,549;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Microbiological Research";10,9;"87.0%
24/182
Microbiology";8438;774;88;1,331;1,175;"Elsevier"
"IEEE Vehicular Technology Conference";2,2;"50.0%
316/635
Applied Mathematics";8458;3850;57;0,405;0,469;"IEEE"
"Infectious Diseases of Poverty";16,7;"98.0%
10/665
Public Health, Environmental and Occupational Health";8459;506;86;1,592;1,578;"Springer Nature"
"Environmental Modelling and Software";9,3;"86.0%
6/41
Ecological Modeling";8462;907;88;1,434;1,331;"Elsevier"
"Sustainable Materials and Technologies";13,4;"93.0%
27/384
Industrial and Manufacturing Engineering";8464;632;80;1,693;1,681;"Elsevier"
"Current Pharmaceutical Design";6,3;"65.0%
107/313
Pharmacology";8466;1343;83;0,625;0,586;"Bentham Science Publishers"
"Pediatric Blood and Cancer";4,9;"83.0%
56/330
Pediatrics, Perinatology and Child Health";8473;1728;77;1,015;0,992;"John Wiley & Sons"
