"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Journal of Psychiatric Practice";2,3;"38.0%
348/567
Psychiatry and Mental Health";613;271;59;0,492;0,422;"Wolters Kluwer Health"
"Cytogenetic and Genome Research";3,1;"30.0%
69/99
Genetics (clinical)";613;200;66;0,501;0,385;"Karger"
"Journal of Biological Education";3;"64.0%
78/221
General Agricultural and Biological Sciences";613;205;72;0,866;0,438;"Taylor & Francis"
"Acta crystallographica. Section C, Structural chemistry";1,6;"26.0%
232/317
Materials Chemistry";613;393;60;0,265;0,181;"John Wiley & Sons"
"Logic Journal of the IGPL";2,6;"76.0%
10/41
Logic";613;238;63;0,857;0,282;"Oxford University Press"
"Journal of Pseudo-Differential Operators and Applications";2,2;"61.0%
74/193
Analysis";613;282;52;0,96;0,555;"Birkhaeuser Verlag AG"
"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications";4,4;"70.0%
40/133
Computer Science (miscellaneous)";613;138;55;0,761;0,375;"Innovative Information Science and Technology Research Group"
"International Journal of Wellbeing";6,7;"89.0%
25/242
Economics, Econometrics and Finance (miscellaneous)";613;92;78;1,29;1,026;"International Journal of Wellbeing Charitable Trust"
"Paleontological Journal";1,2;"26.0%
84/113
Paleontology";613;509;49;0,713;0,358;"Pleiades Publishing"
"Forest and Society";4,6;"90.0%
71/706
Political Science and International Relations";613;132;84;1,048;0,571;"Hasanuddin University"
"Herpetology Notes";1,5;"36.0%
312/490
Animal Science and Zoology";613;411;55;0,494;0,302;"Societas Europaea Herpetologica"
"Journal of Crop Improvement";3,3;"63.0%
190/516
Plant Science";614;187;70;0,684;0,389;"Taylor & Francis"
"Geographical Review";4,8;"78.0%
181/821
Geography, Planning and Development";614;128;84;1,422;0,713;"Taylor & Francis"
"Clinical Practice and Epidemiology in Mental Health";5,3;"68.0%
181/567
Psychiatry and Mental Health";614;115;63;0,877;0,765;"Bentham Science Publishers"
"Urology Practice";1,8;"39.0%
73/120
Urology";614;338;67;0,321;0,359;"Wolters Kluwer Health"
"Applied Mathematics and Mechanics";1,2;"27.0%
488/672
Mechanical Engineering";614;494;52;0,559;0,248;"Editorial Office of Applied Mathematics and Mechanics"
"Chinese Sociological Review";7,6;"98.0%
7/502
Anthropology";615;81;73;1,758;0,989;"Taylor & Francis"
"Journal of Financial Services Marketing";5,6;"80.0%
63/317
Finance";615;109;84;1,219;0,501;"Springer Nature"
"Hormone Molecular Biology and Clinical Investigation";2,6;"34.0%
161/244
Endocrinology, Diabetes and Metabolism";615;233;64;0,446;0,356;"Walter de Gruyter"
"Arquivos de Gastroenterologia";2;"38.0%
104/167
Gastroenterology";615;302;62;0,459;0,337;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent."
"Innovations: Technology and Techniques in Cardiothoracic and Vascular Surgery";2;"51.0%
268/551
Surgery";615;313;51;0,641;0,503;"SAGE"
"Graphs and Combinatorics";1;"34.0%
61/92
Discrete Mathematics and Combinatorics";615;606;43;0,841;0,511;"Springer Nature"
"Medical Dosimetry";2,4;"40.0%
198/333
Radiology, Nuclear Medicine and Imaging";615;261;64;0,645;0,425;"Elsevier"
"International Journal of Paleopathology";2,9;"90.0%
38/413
Archeology (arts and humanities)";615;212;68;1,083;0,671;"Elsevier"
"Advances in Respiratory Medicine";2,6;"39.0%
95/155
Pulmonary and Respiratory Medicine";615;237;68;0,493;0,432;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Nauchno-Prakticheskaya Revmatologiya";1,7;"29.0%
52/73
Rheumatology";615;357;45;0,301;0,159;"Ima-Press Publishing House"
"Molecular and Cellular Toxicology";2,5;"60.0%
32/80
General Pharmacology, Toxicology and Pharmaceutics";616;242;61;0,468;0,371;"Springer Nature"
"Applied Stochastic Models in Business and Industry";2,7;"49.0%
111/218
General Business, Management and Accounting";616;227;59;0,81;0,452;"John Wiley & Sons"
"Archives of Electrical Engineering";2,4;"40.0%
471/797
Electrical and Electronic Engineering";616;258;64;0,526;0,268;"Polish Academy of Sciences"
"Medecine/Sciences";0,8;"39.0%
386/636
General Medicine";616;781;34;0,168;0,174;"EDP Sciences"
"International Theory";6,6;"98.0%
13/806
Philosophy";616;94;71;1,662;1,342;"Cambridge University Press"
"Forum of Mathematics, Sigma";1,9;"74.0%
28/106
Geometry and Topology";616;332;52;1,422;1,61;"Cambridge University Press"
"Saudi Journal of Anaesthesia";1,9;"48.0%
71/136
Anesthesiology and Pain Medicine";616;329;52;0,524;0,279;"Wolters Kluwer Health"
"Journal of the Royal Anthropological Institute";2,8;"84.0%
78/502
Anthropology";616;219;70;1,417;0,535;"John Wiley & Sons"
"Journal of Astrophysics and Astronomy";1,8;"38.0%
56/90
Astronomy and Astrophysics";616;340;56;0,443;0,389;"Springer Nature"
"Journal of Heuristics";5,8;"83.0%
22/130
Control and Optimization";616;107;77;1,25;0,65;"Springer Nature"
"Journal of Space Safety Engineering";2,5;"52.0%
99/207
Safety, Risk, Reliability and Quality";616;242;66;1,218;0,31;"Elsevier"
"Journal of Continuing Education in the Health Professions";3;"64.0%
546/1543
Education";616;205;74;0,693;0,603;"Wolters Kluwer Health"
"Australasian Emergency Care";3,3;"85.0%
5/32
Emergency Nursing";616;184;68;0,895;0,631;"Elsevier"
"Critical Care Nurse";2,8;"72.0%
8/27
Critical Care Nursing";617;220;58;0,831;0,484;"American Association of Critical-Care Nurses"
"Applied Engineering in Agriculture";1,8;"43.0%
174/307
General Engineering";617;338;60;0,433;0,26;"American Society of Agricultural and Biological Engineers"
"Polish Journal of Food and Nutrition Sciences";4,3;"62.0%
148/389
Food Science";617;143;74;0,66;0,45;"Polish Academy Sciences. Institute of Animal Reproduction and Food Research"
"Chronic Obstructive Pulmonary Diseases";3,7;"47.0%
82/155
Pulmonary and Respiratory Medicine";617;169;70;0,604;0,893;"COPD Foundation"
"Communications in Mathematical Sciences";1,7;"64.0%
143/399
General Mathematics";618;362;56;0,834;0,756;"International Press of Boston, Inc."
"International Journal of Selection and Assessment";4,1;"66.0%
72/216
General Psychology";618;150;82;1,063;1,152;"John Wiley & Sons"
"Reviews in Physics";21,3;"96.0%
10/243
General Physics and Astronomy";618;29;93;3,576;1,879;"Elsevier"
"Journal of Palaeogeography";4,9;"89.0%
12/113
Paleontology";618;125;74;1,113;0,718;"Elsevier"
"African Journal of Aquatic Science";3,9;"69.0%
224/721
Ecology, Evolution, Behavior and Systematics";618;157;73;0,689;0,565;"Taylor & Francis"
"Journal of Sport and Exercise Psychology";3,6;"54.0%
115/249
Applied Psychology";618;173;68;1,139;0,68;"Human Kinetics Publishers Inc."
"Annals of Cardiac Anaesthesia";1,6;"45.0%
75/136
Anesthesiology and Pain Medicine";618;380;53;0,721;0,328;"Wolters Kluwer Health"
"Tourist Studies";6,9;"75.0%
37/146
Tourism, Leisure and Hospitality Management";618;90;96;1,581;0,918;"SAGE"
"Foods and Raw Materials";3,7;"83.0%
33/194
General Veterinary";618;169;85;0,782;0,29;"Kemerovo State University"
"Chinese Journal of Orthopaedics";0,8;"30.0%
385/551
Surgery";618;798;36;0,177;0,147;"Chinese Medical Journals Publishing House Co.Ltd"
"Annals of Dermatology";1,6;"39.0%
87/142
Dermatology";619;376;46;0,83;0,497;"Korean Dermatological Association"
"Zoo Biology";2,5;"61.0%
188/490
Animal Science and Zoology";619;246;64;0,73;0,383;"John Wiley & Sons"
"Journal of Veterinary Cardiology";2,5;"69.0%
59/194
General Veterinary";619;245;68;0,881;0,578;"Elsevier"
"Cross Cultural and Strategic Management";4,7;"96.0%
40/1304
Cultural Studies";619;133;80;0,976;0,648;"Emerald Publishing"
"Digital Scholarship in the Humanities";1,8;"80.0%
210/1088
Language and Linguistics";619;339;57;0,961;0,325;"Oxford University Press"
"Journal of Oral and Facial Pain and Headache";5,1;"94.0%
3/43
Dentistry (miscellaneous)";619;122;73;1,142;0,69;"MRE Press"
"Salud, Ciencia y Tecnologia";1,3;"75.0%
2/6
Nurse Assisting";619;463;39;0,35;0,128;"AG Editor (Argentina)"
"Policy Insights from the Behavioral and Brain Sciences";5,3;"79.0%
48/232
Public Administration";620;116;66;1,63;1,13;"SAGE"
"Petroleum Science Bulletin";2,8;"58.0%
85/204
Engineering (miscellaneous)";620;218;59;0,86;0,659;"Tsinghua University Press"
"Journal of Symbolic Computation";2,1;"77.0%
27/119
Algebra and Number Theory";620;299;62;1,125;0,522;"Elsevier"
"Obstetrical and Gynecological Survey";2,7;"50.0%
105/209
Obstetrics and Gynecology";621;229;45;1,259;0,513;"Wolters Kluwer Health"
"Strategy Science";6,3;"75.0%
111/443
Business and International Management";621;99;81;1,434;3,292;"INFORMS Institute for Operations Research and the Management Sciences"
"Mechanics and Industry";2,8;"54.0%
174/384
Industrial and Manufacturing Engineering";621;225;66;0,595;0,32;"EDP Sciences"
"SICOT-J";3,2;"69.0%
170/551
Surgery";621;193;67;1,066;0,751;"EDP Sciences"
"Therapeutic Advances in Urology";3,7;"63.0%
44/120
Urology";621;170;68;1,042;0,683;"SAGE"
"Journal of Inverse and Ill-Posed Problems";2,6;"57.0%
272/635
Applied Mathematics";621;238;63;1,16;0,546;"Walter de Gruyter"
"Journal of Physiological Anthropology";4,8;"94.0%
29/502
Anthropology";621;130;69;1,06;0,502;"Springer Nature"
"Electrical Engineering and Electromechanics";2,4;"46.0%
362/672
Mechanical Engineering";621;258;64;0,789;0,305;"National Technical University ""Kharkiv Polytechnic Institute"""
"Technisches Messen";1,7;"31.0%
546/797
Electrical and Electronic Engineering";622;371;55;0,506;0,241;"Walter de Gruyter"
"Journal of Earth Sciences and Environment";2;"45.0%
106/195
General Earth and Planetary Sciences";622;317;59;0,56;0,29;"Chang'an University"
"British Journal of Developmental Psychology";4,5;"70.0%
107/360
Developmental and Educational Psychology";622;138;77;1,119;0,864;"John Wiley & Sons"
"Botanical Studies";5,5;"80.0%
99/516
Plant Science";622;114;72;1,405;0,74;"Springer Nature"
"British Journal of Biomedical Science";4,4;"59.0%
30/72
Biochemistry (medical)";622;140;85;0,468;0,498;"Institute of Biomedical Science (IBMS)"
"EPiC Series in Computing";1,6;"29.0%
164/232
General Computer Science";622;394;44;0,423;0,259;
"Frontiers in Heat and Mass Transfer";2,5;"56.0%
134/307
General Engineering";623;250;67;0,573;0,256;"Tech Science Press"
"Mathematical Inequalities and Applications";2,3;"76.0%
92/399
General Mathematics";623;268;52;0,921;0,486;"Element D.O.O."
"Advances in Industrial and Manufacturing Engineering";6,6;"84.0%
33/204
Engineering (miscellaneous)";623;95;80;1,818;0,826;"Elsevier"
"Journal of Gerontological Nursing";2;"52.0%
67/139
General Nursing";623;307;58;0,403;0,346;"Slack, Inc."
"Australian Journal of Social Issues";3,9;"79.0%
297/1466
Sociology and Political Science";623;159;74;1,192;0,728;"John Wiley & Sons"
"Journal of Behavioral Health Services and Research";3,9;"68.0%
118/371
Health (social science)";623;159;77;1,075;0,927;"Springer Nature"
"Gynecologie Obstetrique Fertilite et Senologie";1,7;"40.0%
124/209
Obstetrics and Gynecology";623;366;49;0,268;0,246;"Elsevier"
"Current Treatment Options in Psychiatry";5,7;"78.0%
67/311
Clinical Psychology";623;109;65;0,964;1,054;"Springer Nature"
"Monitoring Obshchestvennogo Mneniya: Ekonomicheskie i Sotsial'nye Peremeny";1,3;"52.0%
699/1466
Sociology and Political Science";623;466;49;0,507;0,218;"Russian Public Opinion Research Center, VCIOM"
"Analysis and Applications";3,9;"89.0%
21/193
Analysis";623;159;67;1,44;0,986;"World Scientific"
"Canadian Journal of Animal Science";2,3;"56.0%
213/490
Animal Science and Zoology";624;268;63;0,597;0,395;"Agricultural Institute of Canada"
"Comprehensive Analytical Chemistry";4;"50.0%
77/156
Analytical Chemistry";624;155;75;"N/A";"N/A";"Elsevier"
"International Journal of General Systems";4,1;"68.0%
102/324
Modeling and Simulation";624;152;74;1,041;0,528;"Taylor & Francis"
"Biologia Futura";3,5;"67.0%
72/221
General Agricultural and Biological Sciences";624;180;72;0,589;0,428;"Akademiai Kiado"
"Gazi University Journal of Science";1,6;"62.0%
65/171
";624;390;56;0,489;0,211;"Gazi University"
"Crohn's and Colitis 360";2,5;"41.0%
99/167
Gastroenterology";624;250;64;0,465;0,708;"Oxford University Press"
"Psychology, Crime and Law";3,1;"87.0%
130/1025
Law";624;199;76;0,881;0,444;"Taylor & Francis"
"Research Journal of Biotechnology";0,6;"9.0%
116/127
Applied Microbiology and Biotechnology";624;1097;28;0,221;0,147;"World Researchers Associations"
"Seminars in Reproductive Medicine";5,8;"82.0%
38/209
Obstetrics and Gynecology";625;107;77;1,134;0,834;"Thieme"
"Radiation Effects and Defects in Solids";1,6;"38.0%
36/58
Radiation";625;388;51;0,418;0,201;"Taylor & Francis"
"Reumatologia";2,7;"43.0%
42/73
Rheumatology";625;228;64;0,607;0,379;"Termedia Publishing House Ltd."
"Journal of Information Technology Education: Research";6,3;"88.0%
178/1543
Education";625;100;75;1,364;0,717;"Informing Science Institute"
"Archivos de la Sociedad Espanola de Oftalmologia";1,2;"32.0%
93/137
Ophthalmology";625;525;43;0,263;0,247;"Elsevier"
"Yale Law Journal";4,5;"93.0%
66/1025
Law";625;138;64;3,183;1,499;"Yale Law Journal"
"EUREKA, Physics and Engineering";1,9;"44.0%
171/307
General Engineering";625;335;53;0,608;0,253;"Scientific Route"
"Journal of Robotics";3,7;"61.0%
90/232
General Computer Science";626;167;77;0,669;0,426;"John Wiley & Sons"
"Redox Report";6,1;"67.0%
24/72
Biochemistry (medical)";626;102;75;0,826;0,955;"Taylor & Francis"
"Journal of Ayub Medical College";0,8;"40.0%
377/636
General Medicine";626;743;38;0,279;0,188;"Ayub Medical College"
"Identities";3,7;"94.0%
69/1304
Cultural Studies";626;167;74;1,805;0,644;"Taylor & Francis"
"SAE International Journal of Engines";2,7;"58.0%
53/125
Automotive Engineering";626;231;63;0,72;0,339;"SAE"
"International Orthodontics";2,5;"70.0%
12/39
Orthodontics";626;251;67;0,794;0,478;"Elsevier"
"Journal of Animal Behaviour and Biometeorology";4;"80.0%
96/490
Animal Science and Zoology";626;157;61;0,927;0,503;"Malque Publishing"
"Review of Research in Education";15,7;"99.0%
13/1543
Education";627;40;95;5,074;1,987;"SAGE"
"Mammalia";2,2;"52.0%
231/490
Animal Science and Zoology";627;290;60;0,621;0,402;"Walter de Gruyter"
"International Series in Operations Research and Management Science";0,7;"13.0%
547/635
Applied Mathematics";627;860;28;"N/A";"N/A";"Springer Nature"
"Computer Science and Information Systems";2,3;"43.0%
131/232
General Computer Science";627;268;59;0,537;0,317;"ComSIS Consortium"
"Journal of Engineering and Technological Sciences";2,3;"54.0%
140/307
General Engineering";627;273;58;0,719;0,363;"Institute for Research and Community Services, Institut Teknologi Bandung"
"Pixel-Bit, Revista de Medios y Educacion";5,3;"83.0%
253/1543
Education";627;119;76;0,938;0,499;"Universidad de Sevilla"
"Chinese Journal of Medical Genetics";0,5;"10.0%
89/99
Genetics (clinical)";627;1243;28;0,213;0,17;"Chinese Medical Journals Publishing House Co.Ltd"
"Meat and Muscle Biology";3,5;"75.0%
120/490
Animal Science and Zoology";627;177;68;0,754;0,607;"Iowa State University Digital Press"
"Open Access Emergency Medicine";2,6;"65.0%
38/109
Emergency Medicine";627;241;61;0,998;0,461;"Dove Medical Press"
"Case Reports in Dentistry";1,4;"32.0%
89/132
General Dentistry";628;461;54;0,587;0,246;"John Wiley & Sons"
"Regional Sustainability";6;"87.0%
34/279
Urban Studies";628;105;74;1,19;0,816;"KeAi Communications Co."
"JMIR Rehabilitation and Assistive Technologies";4,2;"77.0%
37/161
Rehabilitation";628;150;71;0,972;0,74;"JMIR Publications Inc."
"Sociologica";5,2;"88.0%
174/1466
Sociology and Political Science";628;121;83;1,391;0,542;"University of Bologna"
"Facial Plastic Surgery Clinics of North America";3;"66.0%
184/551
Surgery";628;207;65;1,178;0,756;"Elsevier"
"Gaceta Medica de Mexico";1;"45.0%
348/636
General Medicine";628;607;36;0,246;0,201;"Academia Nacional de Medicina"
"Mathematical Finance";4,1;"85.0%
89/604
Social Sciences (miscellaneous)";629;152;73;1,655;1,616;"John Wiley & Sons"
"International Journal of Clothing Science and Technology";2,4;"53.0%
89/189
Business, Management and Accounting (miscellaneous)";629;259;67;0,781;0,322;"Emerald Publishing"
"British Journal of Mathematical and Statistical Psychology";5;"89.0%
29/278
Statistics and Probability";629;125;74;1,853;1,735;"John Wiley & Sons"
"Advances in Experimental Social Psychology";15,7;"98.0%
6/310
Social Psychology";629;40;83;"N/A";"N/A";"Elsevier"
"Human Resource Development Quarterly";7,6;"95.0%
26/552
Arts and Humanities (miscellaneous)";629;83;86;1,989;1,219;"John Wiley & Sons"
"Requirements Engineering";7,1;"75.0%
96/394
Information Systems";629;89;80;1,838;0,755;"Springer Nature"
"Journal of Muscle Research and Cell Motility";6,2;"67.0%
64/193
Physiology";629;101;92;0,867;0,991;"Springer Nature"
"OpenNano";4,1;"56.0%
73/167
Internal Medicine";629;152;72;0,991;0,824;"Elsevier"
"Living Reviews in Solar Physics";41,9;"97.0%
3/104
Space and Planetary Science";629;15;100;9,028;7,472;"Springer Nature"
"Journal of Mining Science and Technology";1,9;"44.0%
116/207
Safety, Risk, Reliability and Quality";629;327;57;0,556;0,342;"Emergency Management Press"
"Agricultural Finance Review";3,7;"75.0%
48/193
Agricultural and Biological Sciences (miscellaneous)";629;172;74;1,004;0,564;"Emerald Publishing"
"Noise Mapping";7,8;"93.0%
18/279
Urban Studies";630;81;75;0,724;0,461;"Walter de Gruyter"
"International Angiology";2,8;"46.0%
209/387
Cardiology and Cardiovascular Medicine";630;223;69;0,667;0,413;"Edizioni Minerva Medica"
"Journal of Global Marketing";6,8;"78.0%
97/443
Business and International Management";630;92;84;1,105;0,827;"Taylor & Francis"
"Acta Mathematica Hungarica";1,5;"58.0%
167/399
General Mathematics";630;407;44;1,189;0,485;"Springer Nature"
"Journal of Gastric Cancer";4,3;"54.0%
76/167
Gastroenterology";630;145;72;0,969;0,712;"Korean Gastric Cancer Association"
"HRB Open Research";2,4;"78.0%
17/78
Health Professions (miscellaneous)";630;264;66;0,375;0,425;"Taylor & Francis"
"Geoscience Letters";4,9;"75.0%
48/195
General Earth and Planetary Sciences";630;129;62;1,547;1,083;"Springer Nature"
"Shape Memory and Superelasticity";4,2;"60.0%
159/398
Mechanics of Materials";630;150;75;1,181;0,668;"Springer Nature"
"International Journal on Informatics Visualization";1,4;"32.0%
114/168
Statistics, Probability and Uncertainty";630;441;45;0,403;0,211;"Politeknik Negeri Padang"
"European Journal of Management and Business Economics";6,9;"86.0%
44/317
Finance";631;91;81;1,207;0,696;"Emerald Publishing"
"Asymptotic Analysis";1,9;"70.0%
120/399
General Mathematics";631;332;53;0,89;0,789;"IOS Press"
"IEEE Pervasive Computing";4,1;"71.0%
50/176
Computational Theory and Mathematics";631;154;79;0,616;0,676;"IEEE"
"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology";0,2;"6.0%
1446/1543
Education";632;2547;14;0,117;0,117;"N/A"
"Journal of Neuroscience Nursing";3,1;"90.0%
3/26
Medical and Surgical Nursing";632;203;66;0,732;0,588;"Wolters Kluwer Health"
"BRQ Business Research Quarterly";7,5;"87.0%
92/716
Economics and Econometrics";632;84;92;1,247;1,008;"Elsevier"
"Discourse and Society";4,5;"94.0%
61/1088
Language and Linguistics";632;142;74;2,187;0,94;"SAGE"
"Journal of the Egyptian National Cancer Institute";3,5;"43.0%
230/404
Oncology";632;183;63;0,959;0,537;"Springer Nature"
"Waste Disposal and Sustainable Energy";5;"60.0%
66/167
Pollution";632;127;76;0,839;0,388;"Springer Nature"
"Race and Social Problems";5,8;"97.0%
14/502
Anthropology";633;110;81;1,708;1,17;"Springer Nature"
"Review of Policy Research";4,5;"88.0%
80/706
Political Science and International Relations";633;142;95;0,861;0,699;"John Wiley & Sons"
"Natural Resources Forum";6,1;"74.0%
60/233
General Environmental Science";633;104;71;0,999;0,846;"John Wiley & Sons"
"Canadian Journal of Nursing Research";4;"83.0%
8/45
Nursing (miscellaneous)";633;158;80;0,667;0,593;"SAGE"
"Organic Preparations and Procedures International";2,6;"28.0%
151/211
Organic Chemistry";633;247;62;0,457;0,239;"Taylor & Francis"
"Journal of Applied Animal Welfare Science";3,9;"84.0%
30/194
General Veterinary";633;162;85;0,64;0,372;"Taylor & Francis"
"Bezopasnost' Truda v Promyshlennosti";1;"26.0%
152/207
Safety, Risk, Reliability and Quality";633;608;41;0,571;0,294;"STC Industrial Safety CJSC"
"JID Innovations";4;"72.0%
39/142
Dermatology";633;157;70;1,141;"N/A";"Elsevier"
"Progres en Urologie";1,8;"38.0%
74/120
Urology";633;349;47;0,523;0,309;"Elsevier"
"Pharmaceutical Sciences";2,6;"67.0%
15/45
Pharmacy";633;239;68;0,37;0,273;"Tabriz University of Medical Sciences"
"Language Testing in Asia";4;"92.0%
80/1088
Language and Linguistics";633;158;67;1,362;0,581;"Springer Nature"
"Russian Journal of Mathematical Physics";3,1;"73.0%
23/85
Mathematical Physics";633;206;54;1,13;0,702;"Pleiades Publishing"
"Archives of Craniofacial Surgery";2,9;"63.0%
204/551
Surgery";633;222;73;1,518;0,66;"The Korean Cleft Palate-Craniofacial Association"
"American Statistician";3,5;"88.0%
47/399
General Mathematics";634;180;64;1,594;0,675;"Taylor & Francis"
"Innovative Marketing";2,5;"80.0%
197/1025
Law";634;257;66;0,523;0,271;"LLC CPC Business Perspectives"
"Journal of Cancer Metastasis and Treatment";3,2;"40.0%
240/404
Oncology";634;196;62;0,427;0,485;"OAE Publishing Inc."
"IET Smart Cities";7,7;"93.0%
19/279
Urban Studies";634;82;78;1,259;0,695;"John Wiley & Sons"
"Journal of Health Research";2,2;"40.0%
395/665
Public Health, Environmental and Occupational Health";634;282;57;0,522;0,344;"College of Public Health Sciences, Chulalongkorn University"
"Foot and Ankle Clinics";2,9;"64.0%
194/551
Surgery";634;215;65;1,027;0,775;"Elsevier"
"Machine Intelligence Research";7,1;"92.0%
46/635
Applied Mathematics";635;90;79;2,721;1,681;"Chinese Academy of Sciences"
"Economic History Review";3,6;"98.0%
25/1760
History";635;178;74;2,199;1,266;"John Wiley & Sons"
"International Conference Recent Advances in Natural Language Processing, RANLP";1,8;"33.0%
534/797
Electrical and Electronic Engineering";635;361;50;0,732;0,299;
"Adaptive Behavior";4,3;"65.0%
57/165
Experimental and Cognitive Psychology";635;146;78;0,866;0,562;"SAGE"
"Journal of Applied Mechanics and Technical Physics";1,2;"25.0%
499/672
Mechanical Engineering";635;541;50;0,663;0,267;"Pleiades Publishing"
"Discover Sustainability";4;"72.0%
230/821
Geography, Planning and Development";635;160;65;0,857;0,556;"Springer Nature"
"Autex Research Journal";2,8;"55.0%
171/384
Industrial and Manufacturing Engineering";635;226;77;0,613;0,28;"Walter de Gruyter"
"Journal of Difference Equations and Applications";2,1;"79.0%
25/119
Algebra and Number Theory";636;299;65;1,007;0,469;"Taylor & Francis"
"European Journal of Higher Education";5,8;"86.0%
206/1543
Education";636;109;84;1,9;0,887;"Taylor & Francis"
"Journal of the Asia Pacific Economy";3,7;"84.0%
111/706
Political Science and International Relations";636;174;76;0,728;0,399;"Taylor & Francis"
"Journal of Oral Implantology";2,3;"56.0%
33/74
Oral Surgery";636;282;61;0,74;0,36;"Allen Press"
"Journal of International Women's Studies";0,8;"45.0%
116/213
Gender Studies";636;761;34;0,594;0,233;"Bridgewater State College"
"European Union Politics";4,7;"90.0%
70/706
Political Science and International Relations";636;135;79;1,316;1,383;"SAGE"
"Concurrent Engineering Research and Applications";6,4;"85.0%
47/324
Modeling and Simulation";636;100;81;0,814;0,59;"SAGE"
"Journal of Behavioral Education";4,3;"78.0%
337/1543
Education";636;147;82;1,577;0,839;"Springer Nature"
"Journal of Social Studies Education Research";2,9;"75.0%
150/604
Social Sciences (miscellaneous)";636;217;63;0,783;0,373;"Association for Social Studies Educators (ASSE)"
"Acta Botanica Brasilica";2,3;"49.0%
263/516
Plant Science";636;273;58;0,622;0,361;"Sociedade Botanica do Brasil"
"Neurobiology of Language";5,9;"96.0%
41/1167
Linguistics and Language";636;107;76;1,252;1,608;"MIT Press"
"Developmental Neuroscience";4;"46.0%
103/192
Neurology";637;160;73;0,749;0,954;"Karger"
"Structural Engineering International";2,6;"50.0%
110/223
Building and Construction";637;248;71;0,895;0,367;"Taylor & Francis"
"Journal of Cognition and Development";4;"62.0%
137/360
Developmental and Educational Psychology";637;158;69;0,951;0,996;"Wolters Kluwer Health"
"Journal of Contemporary Psychotherapy";4,4;"68.0%
97/311
Clinical Psychology";637;145;70;1,046;0,73;"Springer Nature"
"Acta Naturae";3,5;"41.0%
183/311
Biotechnology";637;181;66;0,62;0,546;"Acta Naturae"
"Canadian Journal of Plant Science";1,9;"47.0%
61/115
Horticulture";638;338;62;0,355;0,285;"Agricultural Institute of Canada"
"Journal of Alzheimer's Disease Reports";2,8;"50.0%
153/311
Clinical Psychology";638;232;54;0,588;0,635;"IOS Press"
"IEEE Embedded Systems Letters";3,3;"57.0%
100/232
General Computer Science";638;191;66;0,703;0,455;"IEEE"
"Asian Journal of Social Health and Behavior";8,5;"94.0%
21/371
Health (social science)";638;75;61;1,035;1,052;"Wolters Kluwer Health"
"Acta Physica Polonica B";1,7;"36.0%
155/243
General Physics and Astronomy";638;375;51;0,256;0,304;"Jagellonian University"
