"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Revue Francaise de Gestion";0,6;"10.0%
642/716
Economics and Econometrics";113;192;38;0,382;0,201;"Lavoisier"
"Webbia";1,3;"27.0%
336/461
Ecology";113;90;53;0,569;0,309;"Firenze University Press"
"Urban Agriculture and Regional Food Systems";2,8;"65.0%
40/115
Horticulture";113;40;75;0,591;0,49;"John Wiley & Sons"
"European Journal of Health Law";0,9;"49.0%
518/1025
Law";113;124;44;0,298;0,206;"Brill"
"Journal of Curriculum and Pedagogy";1,6;"41.0%
901/1543
Education";113;72;63;0,925;0,266;"Taylor & Francis"
"International Journal of Construction Supply Chain Management";2;"43.0%
127/223
Building and Construction";113;57;63;0,3;0,174;"Massey University"
"Journal of Integrated Design and Process Science";1,4;"34.0%
202/307
General Engineering";113;78;54;0,359;0,261;"IOS Press"
"WasserWirtschaft";0,3;"5.0%
246/261
Water Science and Technology";113;344;21;0,378;0,196;"Springer Nature"
"Poznan Studies in Contemporary Linguistics";1;"69.0%
330/1088
Language and Linguistics";113;108;40;0,634;0,22;"Walter de Gruyter"
"American journal of disaster medicine";1,1;"48.0%
330/636
General Medicine";113;100;50;"N/A";0,213;"Prime National Publishing Corp."
"International Studies";1,3;"53.0%
329/706
Political Science and International Relations";113;87;41;0,555;0,192;"SAGE"
"Kontakt";0,6;"29.0%
426/604
Social Sciences (miscellaneous)";113;175;34;0,226;0,155;"University of South Bohemia"
"European Science Editing";1,9;"60.0%
203/511
Communication";113;59;56;0,744;0,493;"European Association of Science Editors"
"Engineering and Technology";0,2;"5.0%
756/797
Electrical and Electronic Engineering";113;567;12;"N/A";0,115;"Institution of Engineering and Technology"
"Technical Services Quarterly";0,8;"36.0%
177/280
Library and Information Sciences";113;150;26;0,876;0,262;"Taylor & Francis"
"Geotechnical, Geological and Earthquake Engineering";0,4;"7.0%
212/229
Geotechnical Engineering and Engineering Geology";113;299;22;"N/A";"N/A";"Springer Nature"
"Dissolution Technologies";1,2;"36.0%
117/183
Pharmaceutical Science";113;91;44;0,528;0,218;"Dissolution Technologies Inc"
"ITEA Informacion Tecnica Economica Agraria";0,9;"30.0%
201/288
General Economics, Econometrics and Finance";113;124;48;0,24;0,158;"Asociacion Interprofesional para el Desarrollo Agrario"
"Emerging Trends in Drugs, Addictions, and Health";2,4;"51.0%
194/398
Medicine (miscellaneous)";113;47;55;0,6;"N/A";"Elsevier"
"Cornell Law Review";1,6;"70.0%
302/1025
Law";113;69;52;0,611;0,774;"Cornell Law School"
"Future of Food: Journal on Food, Agriculture and Society";1,1;"25.0%
302/406
Agronomy and Crop Science";113;100;48;0,171;0,192;"University of Kassel"
"Surgeries (Switzerland)";0,8;"30.0%
52/74
Oral Surgery";113;150;33;0,425;"N/A";"Multidisciplinary Digital Publishing Institute (MDPI)"
"Akustika";0,8;"12.0%
39/44
Acoustics and Ultrasonics";113;148;31;0,172;0,127;"Studio D - akustika s. r. o."
"Non-ferrous Metals";1,5;"41.0%
103/176
Metals and Alloys";113;76;49;0,458;0,271;"Ore and Metals Publishing house"
"Acta Pharmaceutica Sciencia";0,9;"28.0%
132/183
Pharmaceutical Science";113;123;40;0,181;0,156;"Istanbul Medipol University"
"Geography and Natural Resources";0,5;"12.0%
718/821
Geography, Planning and Development";113;230;29;0,449;0,206;"Pleiades Publishing"
"Uchenye Zapiski Kazanskogo Universiteta. Seriya Estestvennye Nauki";0,7;"18.0%
160/195
General Earth and Planetary Sciences";113;163;36;0,43;0,156;"Kazan Federal University"
"Revista Internacional de Metodos Numericos para Calculo y Diseno en Ingenieria";0,7;"14.0%
262/307
General Engineering";113;172;31;0,225;0,142;
"African Renaissance";0,5;"25.0%
528/706
Political Science and International Relations";113;240;27;0,239;0,147;"Adonis & Abbey Publishers Ltd."
"Travmatologiya i Ortopediya Rossii";0,6;"25.0%
121/161
Rehabilitation";113;174;30;0,441;0,142;"Eco-Vector LLC"
"Journal of Holistic Nursing and Midwifery";0,8;"32.0%
43/63
Advanced and Specialized Nursing";113;135;43;0,267;0,167;"Guilan University of Medical Sciences"
"Journal of Beta Investment Strategies";1;"23.0%
242/317
Finance";113;110;45;0,784;0,588;"Portfolio Management Research"
"International Electronic Journal of Geometry";0,8;"20.0%
68/85
Mathematical Physics";113;148;28;0,565;0,212;"DergiPark"
"APOS Trends in Orthodontics";0,8;"39.0%
24/39
Orthodontics";113;149;38;0,261;0,174;"Scientific Scholar"
"International Journal of Pharmaceutical Sciences and Nanotechnology";0,5;"21.0%
36/45
Pharmacy";113;217;26;0,073;0,133;"Pharma Book Syndicate"
"International Studies in Entrepreneurship";1,1;"39.0%
147/242
Economics, Econometrics and Finance (miscellaneous)";113;101;48;"N/A";"N/A";"Springer Nature"
"Journal of the American Oriental Society";0,2;"25.0%
968/1304
Cultural Studies";113;515;11;1,006;0,156;"Lockwood Press"
"Revista U.D.C.A Actualidad and Divulgacion Cientifica";0,6;"14.0%
700/821
Geography, Planning and Development";113;201;38;0,281;0,148;"Universidad de Ciencias Aplicadas y Ambientales U.D.C.A"
"Agriculture (Pol'nohospodarstvo)";1,9;"45.0%
63/115
Horticulture";113;61;56;0,345;0,22;"Walter de Gruyter"
"Jurnal Kajian Bali";1;"93.0%
77/1106
Literature and Literary Theory";113;118;42;"N/A";"N/A";"Udayana University"
"International Journal of Experimental Research and Review";0,5;"17.0%
142/171
";113;235;28;0,186;0,117;"International Academic Publishing House (IAPH)"
"Reseaux";0,7;"33.0%
342/511
Communication";114;160;33;0,64;0,246;"Lavoisier"
"Quantitative Marketing and Economics";2,3;"61.0%
94/242
Economics, Econometrics and Finance (miscellaneous)";114;49;55;0,84;1,408;"Springer Nature"
"Science and Society";1;"44.0%
816/1466
Sociology and Political Science";114;111;39;0,783;0,333;"Guilford Publications"
"Tourism in Marine Environments";2;"49.0%
413/821
Geography, Planning and Development";114;58;52;0,218;0,223;"Cognizant Communication Corporation"
"Ceskoslovenska Psychologie";0,8;"52.0%
264/552
Arts and Humanities (miscellaneous)";114;147;35;0,199;0,19;"Akademie Ved Ceske Republiky"
"Ratio";1;"74.0%
207/806
Philosophy";114;112;43;1,003;0,521;"John Wiley & Sons"
"New Perspectives on Turkey";2,2;"95.0%
73/1760
History";114;51;61;1,007;0,428;"Cambridge University Press"
"International Journal of Cultural Property";1,3;"89.0%
187/1760
History";114;89;46;0,651;0,308;"Cambridge University Press"
"Journal of Family History";1,2;"61.0%
211/552
Arts and Humanities (miscellaneous)";114;95;42;"N/A";0,152;"SAGE"
"New Writing";0,9;"92.0%
82/1106
Literature and Literary Theory";114;125;46;0,627;0,202;"Taylor & Francis"
"Measurement";1,8;"45.0%
843/1543
Education";114;64;50;0,528;0,327;"Taylor & Francis"
"Philosophical Papers";2,1;"86.0%
106/806
Philosophy";114;55;45;1,312;0,398;"Taylor & Francis"
"Comparative Sociology";0,9;"40.0%
866/1466
Sociology and Political Science";114;128;32;0,324;0,201;"Brill"
"Global Transformations in Media and Communication Research";1;"74.0%
335/1304
Cultural Studies";114;113;43;"N/A";"N/A";"Springer Nature"
"Ornis Hungarica";0,9;"20.0%
389/490
Animal Science and Zoology";114;122;45;0,614;0,245;"Walter de Gruyter"
"Holocaust Studies";1,2;"87.0%
213/1760
History";114;99;47;0,832;0,204;"Taylor & Francis"
"International Journal of Digital Accounting Research";4,2;"69.0%
96/317
Finance";114;27;70;0,536;0,39;"Rutgers University"
"Plasma Medicine";1,4;"29.0%
172/243
General Physics and Astronomy";114;84;50;0,223;0,206;"Begell House"
"International Journal of Energetic Materials and Chemical Propulsion";1,2;"18.0%
377/463
General Materials Science";114;98;49;0,42;0,178;"Begell House"
"Journal of Solid Waste Technology and Management";0,6;"6.0%
126/134
Waste Management and Disposal";114;207;30;0,109;0,136;"Widener University School of Civil Engineering"
"Journal of Institutional and Theoretical Economics";1,3;"25.0%
531/716
Economics and Econometrics";114;89;54;0,341;0,229;"JCB Mohr"
"Review of Behavioral Economics";2,1;"64.0%
216/604
Social Sciences (miscellaneous)";114;55;53;0,464;0,334;"Now Publishers Inc"
"Journal of Library and Information Services in Distance Learning";1,9;"62.0%
106/280
Library and Information Sciences";114;60;62;0,338;0,371;"Taylor & Francis"
"Bulletin of Educational Psychology";0,8;"21.0%
1211/1543
Education";114;148;43;0,405;0,182;"National Taiwan Normal University"
"Contemporary Jewry";0,8;"79.0%
130/644
Religious Studies";114;141;30;0,714;0,245;"Association for the Sociological Study of Jewry"
"Journal of China Universities of Posts and Telecommunications";0,5;"8.0%
121/131
Signal Processing";114;227;26;0,086;0,127;"Beijing University of Posts and Telecommunications"
"Journal of Design and Built Environment";1,7;"72.0%
53/189
Architecture";114;67;46;0,627;0,303;"University of Malaya"
"Annales Mathematicae et Informaticae";0,9;"26.0%
295/399
General Mathematics";114;133;34;0,368;0,182;"Eszterhazy Karoly College"
"Journal of Indian Philosophy";0,8;"69.0%
242/806
Philosophy";114;135;42;1,32;0,27;"Springer Nature"
"Journal of Current Glaucoma Practice";1;"29.0%
97/137
Ophthalmology";114;114;42;0,447;0,317;"Jaypee Brothers Medical Publishers (P) Ltd"
"International Journal of Organ Transplantation Medicine";1,6;"41.0%
32/54
Transplantation";114;72;40;0,231;0,188;"Avicenna Organ Transplant Institute"
"Tatra Mountains Mathematical Publications";1;"33.0%
267/399
General Mathematics";114;118;47;0,82;0,275;"Walter de Gruyter"
"Philosophy of Engineering and Technology";0,6;"57.0%
464/1088
Language and Linguistics";114;185;33;"N/A";"N/A";"Springer Nature"
"Geobotany Studies";1,2;"25.0%
343/461
Ecology";114;98;41;"N/A";"N/A";"Springer Nature"
"Open Quaternary";2,9;"88.0%
40/354
Archeology";114;40;73;0,679;0,611;"Ubiquity Press"
"Surveys in Mathematics and its Applications";1,6;"58.0%
38/90
Mathematics (miscellaneous)";114;71;37;0,553;0,232;"University Constantin Brancusi of Targu-Jiu"
"Korea Journal";0,7;"88.0%
125/1106
Literature and Literary Theory";114;164;25;0,706;0,228;"The Academy of Korean Studies"
"DISEGNARECON";0,7;"79.0%
136/667
Visual Arts and Performing Arts";114;173;28;0,506;0,237;"University of L'Aquila, Department of Civil Construction, Building and Architecture, Environmental Engineering"
"Actualidad Juridica Iberoamericana";0,2;"12.0%
894/1025
Law";114;637;13;0,21;0,202;"Ibero-American Law Institute"
"International Marine Energy Journal";1,7;"37.0%
66/105
Ocean Engineering";114;67;63;0,326;0,29;"European Wave and Tidal Energy Conference"
"Turkish Computational and Theoretical Chemistry";2,4;"45.0%
57/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";114;47;43;0,354;0,191;"DergiPark"
"Chinese Journal of Anesthesiology";0,1;"3.0%
132/136
Anesthesiology and Pain Medicine";114;1354;7;0,02;0,103;"Chinese Medical Journals Publishing House Co.Ltd"
"Revista Juridica";0,2;"14.0%
878/1025
Law";114;548;13;0,163;0,145;"Centro Universitario Curitiba - UNICURITIBA"
"Problems of the Regional Energetics";0,7;"19.0%
104/128
Fuel Technology";114;175;31;0,137;0,13;"Institute of Power Engineering"
"Journal of Bioeconomics";3,7;"69.0%
248/821
Geography, Planning and Development";114;31;71;0,9;0,239;"Springer Nature"
"Combustion Engines";0,9;"20.0%
537/672
Mechanical Engineering";114;123;44;0,301;0,213;"Polish Scientific Society of Combustion Engines"
"Geologiya Nefti i Gaza";0,7;"15.0%
140/165
Geophysics";114;175;33;0,598;0,247;"All-Russian Research Geological Oil Institute (VNIGNI)"
"South African Journal of Agricultural Extension";1;"42.0%
348/604
Social Sciences (miscellaneous)";114;118;40;0,451;0,204;"South African Society for Agricultural Extension (SASAE)"
"Muzeologia a Kulturne Dedicstvo";1,1;"82.0%
15/83
Museology";114;103;47;0,769;0,27;"Muzeologia a kulturne dedicstvo, o.z"
"NeuroSignals";3,4;"40.0%
114/192
Neurology";114;34;94;0,646;0,458;"Cell Physiol Biochem Press GmbH & Co KG"
"Bulletin of Pharmaceutical Sciences. Assiut";0,4;"11.0%
71/80
General Pharmacology, Toxicology and Pharmaceutics";114;276;22;0,138;0,138;"Assiut University"
"Wuhan University Journal of Natural Sciences";0,4;"16.0%
144/171
";115;256;25;0,132;0,149;"EDP Sciences"
"Asian Economic Journal";1,5;"40.0%
485/821
Geography, Planning and Development";115;75;40;0,686;0,284;"John Wiley & Sons"
"New England Journal of Entrepreneurship";3,8;"67.0%
234/716
Economics and Econometrics";115;30;90;0,916;0,439;"Emerald Publishing"
"Arctoa";1,2;"24.0%
392/516
Plant Science";115;94;53;0,608;0,322;"KMK Scientific Press Ltd."
"International Journal of Vehicle Information and Communication Systems";1,2;"31.0%
86/125
Automotive Engineering";115;93;39;0,251;0,208;"Inderscience Publishers"
"Kardiochirurgia i Torakochirurgia Polska";0,9;"32.0%
370/551
Surgery";115;132;40;0,287;0,218;"Termedia Publishing House Ltd."
"ACM Transactions on Computer Systems";4;"65.0%
81/232
General Computer Science";115;29;83;0,869;0,537;
"Language Teaching for Young Learners";2,3;"85.0%
160/1088
Language and Linguistics";115;49;63;0,789;0,467;"John Benjamins Publishing Company"
"IEEJ Transactions on Sensors and Micromachines";0,4;"10.0%
602/672
Mechanical Engineering";115;260;27;0,314;0,181;"The Institute of Electrical Engineers of Japan"
"Critical Finance Review";2,4;"49.0%
162/317
Finance";115;47;66;1,387;2,481;"Now Publishers Inc"
"Journal of Chemical and Petroleum Engineering";1,2;"25.0%
72/96
Fluid Flow and Transfer Processes";115;94;37;0,177;0,183;"University of Tehran"
"Foundations and Trends in Databases";11,5;"90.0%
22/232
General Computer Science";115;10;90;2,911;2,119;"Now Publishers Inc"
"Islam and Christian-Muslim Relations";1,9;"94.0%
36/644
Religious Studies";115;62;47;1,564;0,255;"Taylor & Francis"
"Institutions and Economies";1,4;"50.0%
144/288
General Economics, Econometrics and Finance";115;80;46;0,424;0,184;"University of Malaya"
"Revista Espanola de Ciencia Politica";1,1;"49.0%
354/706
Political Science and International Relations";115;101;44;0,614;0,23;"Asociacion Espanola de Ciencia Politica y de la Administracion"
"Geology Today";1,5;"40.0%
33/55
Stratigraphy";115;77;40;0,56;0,359;"John Wiley & Sons"
"Iberica";1,3;"74.0%
279/1088
Language and Linguistics";115;91;48;0,638;0,414;"Asociacion Europea de Lenguas para Fines Especificos"
"Journal of Evidence-Based Psychotherapies";1,9;"40.0%
187/311
Clinical Psychology";115;61;54;0,358;0,326;"Cluj University Press"
"Scientific Journal of Kurdistan University of Medical Sciences";0,4;"23.0%
487/636
General Medicine";115;293;20;0,119;0,137;"Kurdistan University of Medical Sciences"
"Physiology and Pharmacology (Iran)";0,7;"15.0%
264/313
Pharmacology";115;154;38;0,176;0,148;"Neuroscience Research Center"
"Liverpool Law Review";1,4;"65.0%
352/1025
Law";115;83;48;0,354;0,148;"Springer Nature"
"LIBER Quarterly";2,2;"64.0%
99/280
Library and Information Sciences";115;53;57;0,852;0,43;"Igitur, Utrecht Publishing and Archiving Services"
"Acta Commercii";1,2;"30.0%
132/189
Business, Management and Accounting (miscellaneous)";115;95;47;0,386;0,192;"OpenJournals Publishing AOSIS (Pty) Ltd"
"Translational Journal of the American College of Sports Medicine";1,6;"37.0%
156/247
Physical Therapy, Sports Therapy and Rehabilitation";115;71;54;0,516;0,429;"Wolters Kluwer Health"
"Hacquetia";1,5;"42.0%
100/174
Forestry";115;77;66;0,356;0,186;"Walter de Gruyter"
"Dve Domovini";1,4;"81.0%
246/1304
Cultural Studies";115;83;52;0,872;0,273;"ZRC SAZU, Zalozba ZRC"
"Intelligence and Robotics";1,8;"23.0%
270/350
Artificial Intelligence";115;65;46;0,698;"N/A";"OAE Publishing Inc."
"Rural Sustainability Research";1,4;"43.0%
125/221
General Agricultural and Biological Sciences";115;80;43;0,646;0,2;"Walter de Gruyter"
"Indian Journal of Heterocyclic Chemistry";0,4;"4.0%
203/211
Organic Chemistry";115;294;23;0,072;0,121;"Connect Journals"
"International Journal of Education and the Arts";1,3;"96.0%
43/1106
Literature and Literary Theory";115;88;49;0,996;0,313;"Pennsylvania State University Libraries"
"Letters in High Energy Physics";1,2;"32.0%
59/87
Nuclear and High Energy Physics";115;93;29;0,229;0,41;"Andromeda Publishing And Academic Services LTD"
"Composites Theory and Practice";1,2;"25.0%
501/672
Mechanical Engineering";115;99;41;0,237;0,17;"Polish Society of Composite Materials"
"Journal of Pollination Ecology";1,5;"38.0%
111/181
Insect Science";115;76;54;0,366;0,317;"Enviroquest Ltd"
"Medicina Katastrof";0,6;"41.0%
46/78
Health Professions (miscellaneous)";115;186;35;0,528;0,196;"A.I. Burnazyan Federal Medical Biophysical Center"
"Czech Journal of International Relations";1,3;"54.0%
319/706
Political Science and International Relations";115;86;47;"N/A";"N/A";"Institute of International Relations Prague"
"Tourism on the Verge";2;"63.0%
221/604
Social Sciences (miscellaneous)";115;57;63;"N/A";"N/A";"Springer Nature"
"Safer Communities";1,6;"69.0%
316/1025
Law";115;74;55;0,518;0,232;"Emerald Publishing"
"Journal of Astronomy and Space Sciences";1,3;"34.0%
129/195
General Earth and Planetary Sciences";115;89;56;0,519;0,251;"Korean Space Science Society"
"MCB Molecular and Cellular Biomechanics";1,7;"22.0%
118/152
Biophysics";115;68;65;0,646;0,315;"Sin-Chn Scientific Press"
"International Journal of Yoga Therapy";1,5;"47.0%
11/20
Complementary and Manual Therapy";115;76;51;0,417;0,337;"International Association of Yoga Therapists"
"Pensamiento Educativo";1,4;"37.0%
966/1543
Education";116;85;51;0,873;0,319;"Pontificia Universidad Catolica de Chile"
"Autoimmune Diseases";6,1;"77.0%
7/29
Immunology and Microbiology (miscellaneous) ";116;19;84;0,916;0,556;"John Wiley & Sons"
"INFORMS Transactions on Education";1,7;"43.0%
876/1543
Education";116;70;51;0,948;0,408;"INFORMS Institute for Operations Research and the Management Sciences"
"Journal of Airport Management";0,9;"34.0%
159/242
Economics, Econometrics and Finance (miscellaneous)";116;124;35;0,195;0,177;"Henry Stewart Publications"
"Law and Policy";1,6;"69.0%
311/1025
Law";116;73;56;1,027;0,319;"John Wiley & Sons"
"Journal of Hyperbolic Differential Equations";1,1;"40.0%
236/399
General Mathematics";116;104;45;0,742;0,615;"World Scientific"
"Nomadic Peoples";1,7;"55.0%
63/139
Demography";116;67;54;0,932;0,278;"White Horse Press"
"Japanese Journal of Political Science";1,4;"57.0%
299/706
Political Science and International Relations";116;81;42;0,652;0,331;"Cambridge University Press"
"International Area Studies Review";1,4;"55.0%
315/706
Political Science and International Relations";116;85;49;0,666;0,249;"SAGE"
"Strategic Analysis";0,8;"38.0%
431/706
Political Science and International Relations";116;140;32;1,461;0,174;"Taylor & Francis"
"History Australia";0,6;"69.0%
530/1760
History";116;195;28;"N/A";0,147;"Taylor & Francis"
"Journal of Geodetic Science";1,9;"45.0%
91/165
Geophysics";116;60;62;0,518;0,271;"Walter de Gruyter"
"Journal of Pediatric Infectious Diseases";0,6;"21.0%
261/330
Pediatrics, Perinatology and Child Health";116;208;28;0,151;0,141;"IOS Press"
"Minerva Psychiatry";0,7;"14.0%
483/567
Psychiatry and Mental Health";116;170;25;0,085;0,143;"Edizioni Minerva Medica"
"FMC Formacion Medica Continuada en Atencion Primaria";0,2;"8.0%
154/167
Gastroenterology";116;529;11;0,094;0,118;"Elsevier"
"Ciencia Animal Brasileira";0,5;"15.0%
164/194
General Veterinary";116;212;29;0,233;0,166;"Universidade Federal De Goias (UFG)"
"MicroLife";5,5;"69.0%
19/61
General Immunology and Microbiology";116;21;95;0,909;1,301;"Oxford University Press"
"Adoption and Fostering";1,3;"61.0%
397/1025
Law";116;92;46;0,692;0,349;"SAGE"
"Transformation";1,2;"89.0%
67/644
Religious Studies";116;94;31;0,938;0,321;"SAGE"
"Ukrainian Geographical Journal";1,1;"66.0%
75/223
History and Philosophy of Science";116;109;45;0,628;0,27;"National Academy of Sciences of Ukraine"
"Trends in Biomaterials and Artificial Organs";0,7;"26.0%
292/398
Medicine (miscellaneous)";116;162;39;0,072;0,133;"Society for Biomaterials and Artificial Organs - India"
"College and Undergraduate Libraries";1,7;"59.0%
114/280
Library and Information Sciences";116;68;66;0,563;0,34;"Taylor & Francis"
"Empiria";1;"44.0%
154/275
General Social Sciences";116;116;46;0,526;0,221;"Universidad Nacional de Educacion a Distancia (UNED)"
"Revista Latinoamericana de Hipertension";0,4;"13.0%
144/167
Internal Medicine";116;289;17;0,16;0,125;"Sociedad Latinoamericana de Hipertension"
"Archaeology in Oceania";1,8;"84.0%
66/413
Archeology (arts and humanities)";116;65;58;0,442;0,373;"John Wiley & Sons"
"Feddes Repertorium";1,2;"22.0%
399/516
Plant Science";116;98;47;0,356;0,261;"John Wiley & Sons"
"Biophysics Reports";1,3;"27.0%
75/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";116;87;51;0,451;"N/A";"Science China Press"
"Academic Journal of Manufacturing Engineering";0,4;"13.0%
334/384
Industrial and Manufacturing Engineering";116;299;23;0,104;0,121;"Editura Politehnica"
"Investigaciones Geograficas";0,7;"18.0%
669/821
Geography, Planning and Development";116;171;30;0,435;0,172;"Instituto de Geografia"
