"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Journal of Computer Science and Technology (Argentina)";1,3;"19.0%
107/133
Computer Science (miscellaneous)";60;48;46;0,627;0,312;"Facultad de Informatica, Universidad Nacional de La Plata"
"REDES";1,1;"46.0%
325/604
Social Sciences (miscellaneous)";60;56;48;0,635;0,247;"Universidad Autonoma de Barcelona, Departamento de Antropologia Social y Cultural"
"Interdisciplinary Studies of Literature";0,3;"58.0%
455/1106
Literature and Literary Theory";60;216;14;0,284;0,228;"Knowledge Hub Publishing Company Limited (Hong Kong)"
"Electronic Journal of Foreign Language Teaching";0,8;"65.0%
380/1088
Language and Linguistics";60;71;42;0,323;0,199;"Centre for Medical Education (CenMed) Yong Loo Lin School of Medicine National University of Singapore"
"Discrete and Continuous Models and Applied Computational Science";0,6;"16.0%
68/81
Physics and Astronomy (miscellaneous)";60;93;33;0,283;0,209;"Peoples' Friendship University of Russia"
"Physio-Geo";1,5;"39.0%
109/179
Earth-Surface Processes";60;39;44;1,128;"N/A";"Claude Martin"
"LLT Journal: Journal on Language and Language Teaching";0,4;"9.0%
1394/1543
Education";60;159;26;0,173;0,143;"Sanata Dharma University"
"Proceedings of Electronic Lexicography in the 21st Century Conference";0,8;"62.0%
411/1088
Language and Linguistics";60;80;44;0,93;"N/A";
"International Journal of Medical Biochemistry";0,5;"10.0%
207/230
Cancer Research";60;125;30;0,196;0,144;"Association of Clinical Biochemistry Specialists (Klinik Biyokimya Uzmanlari Dernegi)"
"Harvard Environmental Law Review";1,5;"68.0%
320/1025
Law";60;39;44;0,397;0,178;"Harvard University Law School"
"Journal of the South African Institution of Civil Engineering";0,7;"13.0%
329/379
Civil and Structural Engineering";61;84;37;0,422;0,164;"South African Institute of Civil Engineers"
"Transfers";0,7;"8.0%
129/141
Transportation";61;86;36;0,481;0,161;"Berghahn"
"Psicologia em Estudo";0,4;"6.0%
202/216
General Psychology";61;152;19;0,332;0,134;"Universidade Estadual de Maringa"
"Differences";0,6;"57.0%
548/1304
Cultural Studies";61;104;31;0,545;0,155;"Duke University Press"
"Canadian Theatre Review";0,3;"47.0%
347/667
Visual Arts and Performing Arts";61;234;15;0,467;0,163;"University of Toronto Press"
"Archives of Veterinary Science";0,3;"6.0%
182/194
General Veterinary";61;191;19;0,102;0,127;"Universidade Federal do Parana"
"Anales del Jardin Botanico de Madrid";1,2;"23.0%
393/516
Plant Science";61;50;56;0,712;0,254;"CSIC Consejo Superior de Investigaciones Cientificas"
"Central European History";0,6;"71.0%
505/1760
History";61;98;35;1,165;0,193;"Cambridge University Press"
"Archives and Records";0,9;"82.0%
312/1760
History";61;68;47;0,699;0,284;"Taylor & Francis"
"Contemporary Japan";1,3;"89.0%
177/1760
History";61;46;46;0,58;0,207;"Taylor & Francis"
"Pharmaceutical Technology";0,3;"12.0%
161/183
Pharmaceutical Science";61;195;17;0,238;0,138;"Advanstar Communications Inc."
"Mobility and Politics";0,6;"67.0%
574/1760
History";61;110;19;"N/A";"N/A";"Springer Nature"
"L'Annee Sociologique";1,2;"49.0%
139/275
General Social Sciences";61;49;45;0,724;0,15;"Presses Universitaires de France"
"Journal of Media and Religion";1,6;"92.0%
48/644
Religious Studies";61;39;62;0,95;0,314;"Taylor & Francis"
"Biology and Environment";1,1;"35.0%
142/221
General Agricultural and Biological Sciences";61;54;50;0,171;0,165;"Royal Irish Academy"
"Journal of Pidgin and Creole Languages";1,2;"72.0%
301/1088
Language and Linguistics";61;53;42;1,116;0,2;"John Benjamins Publishing Company"
"Asia Pacific Disability Rehabilitation Journal";0,5;"16.0%
13/15
Fundamentals and Skills";61;114;34;0,204;0,152;"Asia Pacific Disability Rehabilitation Journal"
"Journal of the Professional Association for Cactus Development";1,1;"26.0%
85/115
Horticulture";61;54;39;0,132;0,147;"Professional Assoc. Cactus Development"
"KGK Kautschuk Gummi Kunststoffe";0,6;"18.0%
313/384
Industrial and Manufacturing Engineering";61;105;27;0,157;0,135;"Hüthig"
"Rocks and Minerals";0,3;"5.0%
41/43
Economic Geology";61;241;16;0,54;0,209;"Taylor & Francis"
"Rock Music Studies";0,9;"71.0%
52/180
Music";61;67;28;0,578;0,192;"Taylor & Francis"
"Journal of Gaming and Virtual Worlds";1,1;"22.0%
83/106
Computer Graphics and Computer-Aided Design";61;58;36;0,494;0,279;"Intellect Publishers"
"Museum Worlds";1;"81.0%
16/83
Museology";61;62;32;0,468;0,248;"Berghahn"
"Revista Colombiana de Antropologia";0,6;"70.0%
519/1760
History";61;101;28;0,976;0,181;"Instituto Colombiano de Antropologia e Historia"
"Rivista Italiana delle Sostanze Grasse";0,7;"6.0%
197/211
Organic Chemistry";61;88;33;0,216;0,158;"Stazione Sperimentale per le Industrie"
"Journal of Roman Archaeology";0,6;"80.0%
33/170
Classics";61;107;30;0,671;0,195;"Journal of Roman Archaeology L.L.C."
"International Journal of Public Administration in the Digital Age";2,2;"65.0%
98/280
Library and Information Sciences";61;28;75;0,48;0,198;"IGI Global Publishing"
"Alauda";0,5;"7.0%
456/490
Animal Science and Zoology";61;124;27;0,539;0,19;"Societe d'Etudes Ornithologiques"
"Vigo International Journal of Applied Linguistics";2,3;"85.0%
161/1088
Language and Linguistics";61;26;77;1,569;0,298;"Universidade de Vigo, Faculty of Science"
"Revue Francaise d'Administration Publique";0,4;"19.0%
1181/1466
Sociology and Political Science";61;148;30;0,387;0,114;"Ecole Nationale d'Administration"
"Journal Globalization, Competitiveness and Governability";0,8;"38.0%
371/604
Social Sciences (miscellaneous)";61;72;46;0,289;0,137;"Universia Holding"
"Hong Kong Journal of Occupational Therapy";1,1;"37.0%
20/31
Occupational Therapy";61;55;44;0,417;0,303;"Elsevier"
"Electronic Journal of Business Research Methods";1,4;"24.0%
360/478
Strategy and Management";61;43;51;0,303;0,168;"Academic Publishing Limited"
"Iranian Journal of Diabetes and Metabolism";0,4;"12.0%
146/167
Internal Medicine";61;157;21;0,098;0,123;"Tehran University of Medical Sciences"
"Iranian Heart Journal";0,2;"6.0%
361/387
Cardiology and Cardiovascular Medicine";61;266;17;0,133;0,128;"Iranian Heart Association"
"Hellenic Journal of Psychology";1,1;"30.0%
1068/1543
Education";61;55;53;0,352;0,261;"Psychological Society of Northern Greece"
"Pielegniarstwo XXI Wieku";0,4;"10.0%
125/139
General Nursing";61;158;24;0,128;0,138;"Walter de Gruyter"
"Population Review";1,3;"44.0%
78/139
Demography";61;47;47;0,234;0,156;"Sociological Demography Press"
"Dialogue and Discourse";1,9;"81.0%
197/1088
Language and Linguistics";61;32;72;0,653;0,296;"The Dialogue & Discourse Board of Editors"
"ELOPE: English Language Overseas Perspectives and Enquiries";0,7;"89.0%
114/1106
Literature and Literary Theory";61;83;41;0,673;0,305;"Ljubljana University Press"
"Journal of Food Technology Research";1,2;"51.0%
83/171
";61;49;47;0,292;0,188;"Conscientia Beam"
"Architectural Histories";0,7;"79.0%
138/667
Visual Arts and Performing Arts";61;93;31;1,517;0,234;"Open Library of Humanities"
"Journal of Perioperative Nursing";0,7;"32.0%
18/26
Medical and Surgical Nursing";61;88;39;0,229;0,199;"Australian College of Perioperative Nurses"
"Journal of Algebra Combinatorics Discrete Structures and Applications";0,9;"31.0%
82/119
Algebra and Number Theory";61;65;34;0,852;0,214;"Jacodesmath Institute"
"European Journal of Human Movement";0,9;"40.0%
357/604
Social Sciences (miscellaneous)";61;66;48;0,314;0,224;"Miguel Hernandez University"
"Chilean Journal of Statistics";1,4;"31.0%
190/278
Statistics and Probability";61;44;43;0,703;0,334;"Chilean Statistical Society"
"Cercetari Arheologice";0,5;"64.0%
628/1760
History";61;120;24;1,254;0,226;"National Museum of Romanian History"
"Transplantologiya. The Russian Journal of Transplantation";0,5;"19.0%
446/551
Surgery";61;132;31;0,327;0,143;"N.V. Sklifosovsky Research Institute for Emergency Medicine"
"Tecnoscienza";1;"43.0%
833/1466
Sociology and Political Science";61;62;50;0,258;0,182;"STS Italia"
"Preservation, Digital Technology and Culture";1,2;"75.0%
26/103
Conservation";61;50;38;0,448;0,191;"De Gruyter Saur"
"Lengua y Migracion";0,9;"63.0%
429/1167
Linguistics and Language";61;66;47;0,44;0,144;"Servicio de Publicaciones. Universidad de Alcala"
"IET Blockchain";1,8;"29.0%
279/395
Computer Networks and Communications";61;33;52;"N/A";"N/A";"John Wiley & Sons"
"Unnes Journal of Public Health";0,8;"46.0%
42/78
Health Professions (miscellaneous)";61;80;38;0,106;0,137;"Universitas Negeri Semarang"
"Economia, Sociedad y Territorio";0,5;"24.0%
212/279
Urban Studies";61;131;27;0,53;0,174;"El Colegio Mexiquense AC"
"Journal of Pharmacology and Pharmacotherapeutics";0,4;"10.0%
244/272
Pharmacology (medical)";61;147;27;0,118;0,128;"SAGE"
"International Journal of Disabilities Sports and Health Sciences";0,4;"10.0%
57/63
Life-span and Life-course Studies";61;153;20;0,398;0,166;"Nevzat Demirci"
"Harvard Civil Rights-Civil Liberties Law Review";1;"52.0%
479/1025
Law";61;61;26;0,506;0,438;"Harvard University Law School"
"Journal of Policy Studies";0,9;"28.0%
166/232
Public Administration";62;68;40;0,306;0,38;"N/A"
"Sociologisk Forskning";0,6;"28.0%
1045/1466
Sociology and Political Science";62;103;27;0,359;0,177;"Swedish Sociological Association"
"Forum der Psychoanalyse";0,5;"13.0%
268/311
Clinical Psychology";62;117;29;0,806;0,321;"Springer Nature"
"Manuelle Medizin";0,5;"12.0%
18/20
Complementary and Manual Therapy";62;128;30;0,175;0,192;"Springer Nature"
"Rivista Italiana di Geotecnica";1,4;"29.0%
163/229
Geotechnical Engineering and Engineering Geology";62;44;50;0,652;0,189;"Patron Editore S.r.l."
"Demografie";1;"36.0%
89/139
Demography";62;64;38;0,428;0,262;"Cesky Statisticky Urad"
"European Journal of Crime, Criminal Law and Criminal Justice";1,2;"59.0%
416/1025
Law";62;53;43;0,392;0,199;"Brill"
"South African Historical Journal";0,7;"75.0%
424/1760
History";62;87;40;"N/A";0,182;"Taylor & Francis"
"Journal of Forensic Identification";1;"23.0%
160/208
Pathology and Forensic Medicine";62;63;46;0,48;0,488;"International Association for Identification"
"Vierteljahrshefte fur Zeitgeschichte";0,6;"67.0%
575/1760
History";62;112;27;0,564;0,112;"Walter de Gruyter"
"Asian Journal of Law and Economics";1,1;"57.0%
441/1025
Law";62;56;36;0,608;0,312;"Walter de Gruyter"
"Aktuelle Dermatologie";0,3;"10.0%
127/142
Dermatology";62;241;16;0,043;0,109;"Thieme"
"Filosofskii Zhurnal";0,3;"39.0%
490/806
Philosophy";62;200;23;0,709;0,22;"Russian Academy of Sciences"
"Ariel";0,7;"89.0%
122/1106
Literature and Literary Theory";62;88;44;1,249;0,236;"Johns Hopkins University Press"
"Marmara Medical Journal";0,3;"18.0%
519/636
General Medicine";62;202;21;0,123;0,126;"Marmara University"
"African Journal of International and Comparative Law";0,5;"33.0%
681/1025
Law";62;125;27;0,805;0,143;"Edinburgh University Press"
"American Entomologist";0,5;"6.0%
169/181
Insect Science";62;114;23;0,115;0,169;"Oxford University Press"
"English Historical Review";0,5;"60.0%
694/1760
History";62;135;30;0,462;0,14;"Oxford University Press"
"Eire-Ireland; a journal of Irish studies";0,7;"69.0%
54/173
General Arts and Humanities";62;90;23;0,512;0,129;"Irish American Cultural Institute"
"Rhetoric and Public Affairs";0,8;"64.0%
390/1088
Language and Linguistics";62;78;41;0,526;0,185;"Michigan State University"
"Literature Compass";0,5;"83.0%
184/1106
Literature and Literary Theory";62;113;31;0,757;0,151;"John Wiley & Sons"
"Limnology and Oceanography Bulletin";1,5;"30.0%
173/247
Aquatic Science";62;41;51;0,245;0,229;"John Wiley & Sons"
"Asian Ethnology";1,1;"95.0%
53/1106
Literature and Literary Theory";62;56;52;1,171;0,202;"Nanzan University"
"Chaucer Review";0,6;"87.0%
141/1106
Literature and Literary Theory";62;98;33;0,875;0,215;"Penn State University Press"
"International Journal of Open Source Software and Processes";1,9;"20.0%
323/407
Software";62;33;76;0,418;0,205;"IGI Global Publishing"
"Vjesnik Bibliotekara Hrvatske";0,4;"21.0%
219/280
Library and Information Sciences";62;157;27;0,514;0,194;"Hrvatsko Knjiznicarsko Drustvo"
"Journal of Private Enterprise";0,8;"26.0%
212/288
General Economics, Econometrics and Finance";62;80;29;0,188;0,159;"Association of Private Enterprise Education"
"Revista Eletronica de Direito Processual";0,2;"12.0%
894/1025
Law";62;346;10;0,361;0,185;"Universidade do Estado do Rio de Janeiro"
"Jordan Journal of Earth and Environmental Sciences";0,6;"14.0%
167/195
General Earth and Planetary Sciences";62;99;33;0,27;0,178;"Hashemite University"
"Cornell International Law Journal";1,2;"59.0%
416/1025
Law";62;53;38;0,728;0,194;"Cornell Law School"
"Pythagoras";1,5;"56.0%
173/399
General Mathematics";62;42;45;0,311;0,219;"OpenJournals Publishing AOSIS (Pty) Ltd"
"Defence S and T Technical Bulletin";0,6;"13.0%
266/307
General Engineering";62;99;30;0,238;0,137;"Science & Technology Research Institute for Defence (STRIDE)"
"Daimon";0,4;"45.0%
441/806
Philosophy";62;172;26;0,5;0,169;"Universidad de Murcia. Departamento de Filosofia y Lgica."
"Transactions on Combinatorics";0,8;"25.0%
69/92
Discrete Mathematics and Combinatorics";62;76;47;0,532;0,214;"University of Isfahan"
"Probus";1,4;"76.0%
258/1088
Language and Linguistics";62;44;52;0,914;0,495;"Walter de Gruyter"
"Voprosy Leksikografii";0,8;"63.0%
400/1088
Language and Linguistics";62;80;34;1,426;0,477;"Tomsk State University"
"Journal of International and Comparative Law";0,9;"47.0%
534/1025
Law";62;72;35;0,179;0,147;"Sweet and Maxwell-Thomson Reuters"
"Geology and Mineral Resources of Siberia";0,3;"8.0%
152/165
Geophysics";62;194;18;0,33;0,15;"Siberian Research Institute of Geology, Geophysics and Mineral Resources"
"Vegueta";0,5;"62.0%
657/1760
History";62;126;26;0,786;0,144;"University of Las Palmas de Gran Canaria, Faculty of Geography and History"
"Journal of Plantation Crops";0,6;"11.0%
141/159
Soil Science";62;101;29;0,529;0,188;"Indian Society for Plantation Crops"
"Zhurnal Belorusskogo Gosudarstvennogo Universiteta. Matematika. Informatika";0,5;"10.0%
107/119
Algebra and Number Theory";62;113;33;0,528;0,225;"The Belarusian State University"
"Fisioterapia em Movimento";0,4;"13.0%
139/161
Rehabilitation";62;152;22;0,064;0,123;"Pontificia Universidade Catolica do Parana"
"Pamukkale Medical Journal";0,2;"7.0%
586/636
General Medicine";62;401;12;0,058;0,111;"Pamukkale University"
"An-Najah University Journal for Research - B (Humanities)";0,2;"9.0%
249/275
General Social Sciences";62;327;10;0,195;0,123;"An-Najah National University"
"Avocetta";1,3;"31.0%
336/490
Animal Science and Zoology";62;47;55;0,6;0,214;"Centro Italiano Studi Ornitologici"
"Media e Jornalismo";0,7;"61.0%
495/1304
Cultural Studies";62;93;37;0,421;0,259;"Instituto de Comunicacao da NOVA"
"International Journal of Public Law and Policy";0,8;"45.0%
558/1025
Law";62;76;29;0,414;0,181;"Inderscience Publishers"
"Health in Emergencies and Disasters Quarterly";0,5;"28.0%
12/16
Emergency Medical Services";62;113;35;0,326;0,136;"Negah Institute for Social Research and Scientific Communication"
"Latin American Societies";0,5;"36.0%
318/502
Anthropology";62;114;33;"N/A";"N/A";"Springer Nature"
"Sigurnost";0,5;"9.0%
600/665
Public Health, Environmental and Occupational Health";62;127;21;0,186;0,14;"Croatian Association of Technical Examiners"
"Revista de Senologia y Patologia Mamaria";0,3;"14.0%
180/209
Obstetrics and Gynecology";62;190;18;0,139;0,118;"Spanish Society of Senology and Breast Pathology"
"Temple Law Review";0,9;"49.0%
517/1025
Law";63;69;38;0,312;0,123;"Temple University"
"Archeologicke Rozhledy";1;"72.0%
115/413
Archeology (arts and humanities)";63;66;42;0,565;0,3;"Akademie Ved Ceske Republiky"
"STEM Education";1,1;"31.0%
1056/1543
Education";63;55;49;0,363;0,194;"American Institute of Mathematical Sciences"
"Boreal Environment Research";1,8;"46.0%
103/193
Agricultural and Biological Sciences (miscellaneous)";63;36;69;0,463;0,238;"Finnish Environment Institute"
"Journal of Medical Regulation";1,1;"29.0%
1088/1543
Education";63;59;36;0,416;0,309;"Federation of State Medical Boards"
"Bulletin of the School of Oriental and African Studies";0,8;"77.0%
388/1760
History";63;84;37;1,049;0,155;"Cambridge University Press"
"Journal of Interdisciplinary Economics";1,4;"30.0%
498/716
Economics and Econometrics";63;44;50;0,912;0,267;"SAGE"
"AJPM Focus";0,5;"13.0%
128/148
Epidemiology";63;121;34;0,202;"N/A";"Elsevier"
"Community, Environment and Disaster Risk Management";1,1;"28.0%
149/207
Safety, Risk, Reliability and Quality";63;58;50;0;0,133;"Emerald Publishing"
"Hungarian Journal of Legal Studies";1,2;"59.0%
418/1025
Law";63;54;50;1,024;0,204;"Akademiai Kiado"
"Journal for the Study of Judaism";0,8;"91.0%
99/1106
Literature and Literary Theory";63;80;48;1,374;0,12;"Brill"
"Global Chinese";0,9;"65.0%
372/1088
Language and Linguistics";63;71;46;0,714;0,132;"Walter de Gruyter"
"Journal of Imagery Research in Sport and Physical Activity";2;"43.0%
140/247
Physical Therapy, Sports Therapy and Rehabilitation";63;32;78;0,493;0,335;"Walter de Gruyter"
"Law and Development Review";0,9;"50.0%
510/1025
Law";63;68;49;0,348;0,179;"Walter de Gruyter"
"Voice and Speech Review";1;"87.0%
84/667
Visual Arts and Performing Arts";63;65;48;0,664;0,229;"Bellwether Publishing, Ltd."
"Revista de Artes Marciales Asiaticas";1,5;"67.0%
163/502
Anthropology";63;42;52;0,829;0,256;"Universidad de Leon"
"Journal of Inter-Organizational Relationships";2;"42.0%
109/189
Business, Management and Accounting (miscellaneous)";63;32;69;0,312;0,256;"Taylor & Francis"
"Conservation Evidence";2,3;"52.0%
101/211
Nature and Landscape Conservation";63;27;56;0,998;0,682;"University of Cambridge"
"Society and Culture in South Asia";1,2;"78.0%
285/1304
Cultural Studies";63;52;38;1,369;0,213;"SAGE"
"Geochemical Transactions";3,7;"60.0%
62/154
Geochemistry and Petrology";63;17;76;0,507;0,354;"Springer Nature"
"Deleuze and Guattari Studies";0,6;"86.0%
150/1106
Literature and Literary Theory";63;103;30;0,55;0,16;"Edinburgh University Press"
"Politica y Gobierno";1,1;"46.0%
380/706
Political Science and International Relations";63;60;45;0,594;0,35;"Centro de Investigacion y Docencia Economicas A.C."
"Human Ecology Review";1,9;"47.0%
430/821
Geography, Planning and Development";63;34;68;0,363;0,273;"Society for Human Ecology"
"Organic Syntheses";1,2;"14.0%
161/189
Physical and Theoretical Chemistry";63;54;43;0,191;0,236;"John Wiley & Sons"
"Journal of Contemporary Archaeology";1,2;"76.0%
99/413
Archeology (arts and humanities)";63;54;44;0,585;0,199;"Equinox Publishing Ltd"
"Denver Law Review";0,6;"39.0%
620/1025
Law";63;98;28;0,617;0,289;"University of Denver Sturm College of Law"
"Adaptation";0,6;"85.0%
156/1106
Literature and Literary Theory";63;105;30;0,947;0,172;"Oxford University Press"
"World Competition";0,9;"47.0%
537/1025
Law";63;74;39;1;0,307;"Kluwer Law International"
"Glasnik - Srpskog Geografskog Drustva";0,7;"18.0%
1256/1543
Education";63;95;34;0,257;0,16;"Geografsko Drustvo"
"Southern African Journal of Social Work and Social Development";0,6;"27.0%
1063/1466
Sociology and Political Science";63;109;34;0,203;0,146;"Unisa Press"
"WSEAS Transactions on Computer Research";0,7;"16.0%
171/204
Engineering (miscellaneous)";63;95;29;0,27;0,144;"WSEAS Press"
"Signa";0,4;"69.0%
333/1106
Literature and Literary Theory";63;169;27;1,094;0,161;"Universidad Nacional de Educacion a Distancia (UNED)"
"Estudos Historicos";0,7;"88.0%
123/1106
Literature and Literary Theory";63;90;37;1,28;0,151;"Fundacao Getulio Vargas"
"Social Work and Society";0,6;"29.0%
1039/1466
Sociology and Political Science";63;103;28;0,232;0,138;"University of Milan"
"International Journal for Research on Service-Learning and Community Engagement";1,1;"48.0%
365/706
Political Science and International Relations";63;57;42;1,582;0,408;"Tulane University"
"Nuclear Energy and Technology";0,4;"9.0%
70/77
Nuclear Energy and Engineering";63;176;19;0,25;"N/A";"Pensoft Publishers"
"AIBR Revista de Antropologia Iberoamericana";0,7;"63.0%
471/1304
Cultural Studies";63;90;36;0,992;0,226;"Asociacion de Antropologos Iberoamericanos en Red"
"Dynamic Modeling and Econometrics in Economics and Finance";0,9;"29.0%
204/288
General Economics, Econometrics and Finance";63;71;46;"N/A";"N/A";"Springer Nature"
