"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Journal of Building Physics";5,1;"75.0%
56/223
Building and Construction";530;103;83;1,48;0,556;"SAGE"
"Biology of the Cell";5,3;"36.0%
182/285
Cell Biology";530;100;87;0,561;0,862;"John Wiley & Sons"
"Annals of Mathematics and Artificial Intelligence";3;"64.0%
228/635
Applied Mathematics";530;179;70;0,967;0,411;"Springer Nature"
"Crime, Law and Social Change";2,5;"81.0%
191/1025
Law";530;212;65;1,041;0,331;"Springer Nature"
"Acta Informatica Medica";2,9;"71.0%
181/636
General Medicine";530;181;55;0,756;0,383;"Avicena Publishing"
"Journal of Bone and Joint Infection";3,7;"73.0%
147/551
Surgery";530;142;73;0,957;0,517;"Copernicus Publications"
"Personality and Mental Health";4,8;"76.0%
11/45
Psychiatric Mental Health";531;110;75;1,163;0,967;"John Wiley & Sons"
"International Journal of Software Engineering and Knowledge Engineering";1,9;"39.0%
65/106
Computer Graphics and Computer-Aided Design";531;282;56;0,432;0,251;"World Scientific"
"Journal of Consciousness Studies";2;"86.0%
108/806
Philosophy";531;260;58;0,784;0,61;"Imprint Academic"
"Communication Education";3,1;"88.0%
121/1088
Language and Linguistics";531;170;61;1,28;0,61;"Taylor & Francis"
"Journal of LGBT Youth";5,4;"93.0%
15/213
Gender Studies";531;98;87;1,343;0,735;"Taylor & Francis"
"Ricerche di Matematica";3;"84.0%
61/399
General Mathematics";531;176;69;0,853;0,361;"Springer Nature"
"Acta Neurochirurgica, Supplement";1,9;"50.0%
272/551
Surgery";531;276;49;"N/A";"N/A";"Springer Nature"
"Foundations of Science";2,6;"84.0%
34/223
History and Philosophy of Science";531;205;64;0,682;0,231;"Springer Nature"
"Ochsner Journal";2,1;"63.0%
234/636
General Medicine";531;251;55;0,726;0,383;"Ochsner Clinic"
"Europe's Journal of Psychology";3,9;"63.0%
79/216
General Psychology";531;136;68;1,062;0,677;"PsychOpen"
"Journal of Ocean Engineering and Marine Energy";3,8;"59.0%
43/105
Ocean Engineering";531;138;72;0,866;0,472;"Springer Nature"
"Journal of the Society of Laparoendoscopic Surgeons";2,4;"57.0%
235/551
Surgery";531;217;69;0,841;0,462;"Society of Laparoscopic and Robotic Surgeons"
"Forest Engineering";1,2;"34.0%
115/174
Forestry";531;439;50;0,406;0,188;"Department of Journal of Forest Engineering (Harbin)"
"Notfall und Rettungsmedizin";1,8;"53.0%
51/109
Emergency Medicine";532;301;49;0,574;0,288;"Springer Nature"
"Anaesthesia and Intensive Care";2,7;"56.0%
60/136
Anesthesiology and Pain Medicine";532;199;66;0,7;0,534;"Australian Society of Anaesthetists"
"Clinical Neurophysiology Practice";3,9;"49.0%
201/400
Neurology (clinical)";532;138;75;0,774;0,574;"Elsevier"
"Clinical and Molecular Allergy";8,2;"71.0%
67/233
Immunology and Allergy";532;65;85;1,057;0,797;"Springer Nature"
"Allergo Journal International";4,6;"44.0%
129/233
Immunology and Allergy";532;115;70;0,696;0,526;"Springer Nature"
"Folia Medica";1;"43.0%
362/636
General Medicine";532;549;40;0,343;0,217;"Medical University of Plovdiv"
"Acta Scientiarum - Agronomy";2,3;"49.0%
204/406
Agronomy and Crop Science";533;228;66;0,669;0,342;"Universidade Estadual de Maringa"
"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM";4,4;"66.0%
130/384
Industrial and Manufacturing Engineering";533;122;78;0,912;0,526;"Cambridge University Press"
"Scandinavian Actuarial Journal";3,3;"74.0%
71/278
Statistics and Probability";533;163;70;1,554;0,967;"Taylor & Francis"
"Journal of Current Issues and Research in Advertising";5,8;"65.0%
74/210
Marketing";533;92;85;1,298;1,35;"Taylor & Francis"
"Advances in Calculus of Variations";3,9;"89.0%
20/193
Analysis";533;136;74;1,588;1,618;"Walter de Gruyter"
"Journal of Latinos and Education";2,2;"88.0%
152/1304
Cultural Studies";533;245;67;1,307;0,614;"Taylor & Francis"
"Multidisciplinary Respiratory Medicine";4,4;"56.0%
67/155
Pulmonary and Respiratory Medicine";533;122;72;0,548;0,617;"Mattioli 1885"
"Anesthesia and Pain Medicine";2,3;"54.0%
63/136
Anesthesiology and Pain Medicine";533;234;59;0,94;0,416;"Korean Society of Anesthesiologists"
"Differentiation";4,1;"40.0%
49/82
Developmental Biology";533;130;75;0,665;0,619;"Elsevier"
"Journal of Elementology";1,8;"38.0%
283/461
Ecology";533;302;53;0,295;0,215;"Polish Society Magnesium Research"
"Physics of Particles and Nuclei Letters";0,8;"20.0%
70/87
Nuclear and High Energy Physics";533;654;30;0,555;0,22;"Pleiades Publishing"
"Chromosome Research";4,7;"46.0%
187/347
Genetics";533;114;68;0,526;0,852;"Springer Nature"
"Journal of Membrane Computing";5,5;"87.0%
80/635
Applied Mathematics";533;97;78;0,92;0,657;"Springer Nature"
"Columbia Law Review";3;"85.0%
145/1025
Law";534;181;57;2,844;1,099;"Columbia Law Review Association"
"Journal of Industrial Relations";4;"72.0%
17/60
Industrial Relations";534;135;75;0,924;0,755;"SAGE"
"International Journal of Psychiatry in Medicine";3;"46.0%
302/567
Psychiatry and Mental Health";534;178;56;0,745;0,504;"SAGE"
"International Journal of Music Education";3,2;"94.0%
10/180
Music";534;169;70;1,376;0,497;"SAGE"
"Social Epistemology";2,6;"91.0%
71/806
Philosophy";534;207;65;1,336;0,552;"Taylor & Francis"
"Journal of Immigrant and Refugee Studies";3,5;"76.0%
33/139
Demography";534;154;80;0,951;0,603;"Taylor & Francis"
"International Journal for Educational and Vocational Guidance";4;"97.0%
14/667
Visual Arts and Performing Arts";534;135;84;1,023;0,553;"Springer Nature"
"European Journal on Criminal Policy and Research";4,6;"93.0%
65/1025
Law";534;117;85;1,146;0,486;"Springer Nature"
"E a M: Ekonomie a Management";2,7;"69.0%
88/288
General Economics, Econometrics and Finance";534;198;64;0,499;0,317;"Technical University of Liberec"
"Chemistry and Chemical Technology";1,7;"32.0%
277/408
General Chemistry";534;323;51;0,645;0,265;"Lviv Polytechnic National University"
"Clinical and Experimental Emergency Medicine";2,8;"70.0%
10/32
Emergency Nursing";534;194;65;0,8;0,47;"Korean Society of Emergency Medicine"
"International Journal of Global Warming";1,8;"32.0%
268/399
Management, Monitoring, Policy and Law";534;305;52;0,327;0,275;"Inderscience Publishers"
"Annual Review of Anthropology";5;"97.0%
35/1304
Cultural Studies";535;106;75;1,957;1,053;"Annual Reviews Inc."
"Spanish Journal of Psychology";3,6;"91.0%
97/1088
Language and Linguistics";535;147;65;0,944;0,783;"Cambridge University Press"
"Teacher Education and Special Education";7,4;"92.0%
112/1543
Education";535;72;85;2,6;1,436;"SAGE"
"Criminal Justice Policy Review";3,3;"89.0%
112/1025
Law";535;162;71;0,955;0,552;"SAGE"
"Chinese Journal of New Drugs";0,3;"9.0%
246/272
Pharmacology (medical)";535;1561;23;0,129;0,118;"Chinese Journal of New Drugs Co. Ltd."
"Crop Breeding and Applied Biotechnology";2,4;"50.0%
200/406
Agronomy and Crop Science";535;222;59;0,745;0,36;"Brazilian Society of Plant Breeding"
"HydroResearch";9,2;"95.0%
11/247
Aquatic Science";535;58;91;2,103;"N/A";"KeAi Communications Co."
"Human Movement";2,5;"53.0%
116/247
Physical Therapy, Sports Therapy and Rehabilitation";535;210;68;0,641;0,435;"Wroclaw University of Health and Sport Sciences"
"Perspectives on Terrorism";2,2;"78.0%
221/1025
Law";535;238;50;0,948;0,338;"International Centre for Counter-Terrorism (ICCT)"
"International Journal of Art and Design Education";2,9;"96.0%
23/667
Visual Arts and Performing Arts";536;183;61;1,074;0,586;"John Wiley & Sons"
"Geoscience Data Journal";5,9;"83.0%
33/195
General Earth and Planetary Sciences";536;91;84;0,895;0,44;"John Wiley & Sons"
"International Journal for Crime, Justice and Social Democracy";2,7;"83.0%
169/1025
Law";536;197;67;0,939;0,511;"Queensland Uuniversity of Technology"
"European Endodontic Journal";3,4;"92.0%
1/7
Dental Hygiene";536;158;72;1,106;0,566;"Kare Publishing"
"Cirugia y Cirujanos";0,9;"32.0%
374/551
Surgery";536;624;37;0,299;0,189;"Permanyer Publications"
"Advances in Agriculture";2,6;"62.0%
72/193
Agricultural and Biological Sciences (miscellaneous)";537;209;68;0,961;0,35;"John Wiley & Sons"
"Turkish Journal of Earth Sciences";2,4;"50.0%
98/195
General Earth and Planetary Sciences";537;224;61;0,687;0,387;"TUBITAK"
"Journal of Nippon Medical School";1,8;"58.0%
262/636
General Medicine";537;299;58;0,533;0,352;"Medical Association of Nippon Medical School"
"Journal of Public Transportation";6,4;"90.0%
26/279
Urban Studies";537;84;55;1,059;1,014;"Elsevier"
"Tourism";3,1;"64.0%
292/821
Geography, Planning and Development";537;172;64;0,531;0,362;"Institute for Tourism"
"Studies in Second Language Learning and Teaching";5,3;"96.0%
44/1088
Language and Linguistics";537;102;66;2,116;1,455;"Adam Mickiewicz University"
"International Journal of Engineering Research in Africa";1,8;"43.0%
175/307
General Engineering";537;298;56;0,348;0,24;"Trans Tech Publications"
"Zeitschrift fur Erziehungswissenschaft";2,4;"56.0%
674/1543
Education";537;222;62;0,917;0,553;"VS Verlag fur Sozialwissenschaften"
"Risk, Hazards and Crisis in Public Policy";7,5;"89.0%
24/232
Public Administration";537;72;82;1,332;0,708;"John Wiley & Sons"
"Physical Chemistry Research";2,7;"48.0%
50/96
Fluid Flow and Transfer Processes";537;201;66;0,393;0,258;"Iranian Chemical Society"
"Journal of Change Management";6,6;"74.0%
122/478
Strategy and Management";537;81;78;1,508;1,016;"Taylor & Francis"
"Lecture Notes in Computational Science and Engineering";1;"32.0%
63/92
Discrete Mathematics and Combinatorics";538;542;41;0,267;0,259;"Springer Nature"
"Auditing";4,3;"71.0%
92/317
Finance";538;125;77;2,075;1,875;"American Accounting Association"
"Archaeological Prospection";3,9;"98.0%
21/1760
History";538;137;75;1,03;0,487;"John Wiley & Sons"
"Journal of Hydrology X";7;"84.0%
41/261
Water Science and Technology";538;77;83;1,227;1,099;"Elsevier"
"Journal of Global Sport Management";4,4;"59.0%
196/478
Strategy and Management";538;123;85;1,181;0,517;"Taylor & Francis"
"Current Zoology";3,2;"71.0%
138/490
Animal Science and Zoology";538;166;79;0,73;0,628;"Oxford University Press"
"Journal of Mazandaran University of Medical Sciences";0,6;"32.0%
428/636
General Medicine";538;906;27;0,197;0,146;"Mazandaran University of Medical Sciences"
"International Journal of Early Childhood";6,2;"87.0%
186/1543
Education";538;87;64;1,544;0,756;"Springer Nature"
"Immunometabolism (United States)";4,8;"53.0%
115/244
Endocrinology, Diabetes and Metabolism";538;112;79;0,247;"N/A";"Wolters Kluwer Health"
"Instruments";2,6;"37.0%
88/141
Instrumentation";538;204;57;0,862;0,658;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Analytical Science Advances";4,6;"56.0%
68/156
Analytical Chemistry";538;116;79;0,85;0,48;"John Wiley & Sons"
"CCF Transactions on Pervasive Computing and Interaction";5,1;"62.0%
147/395
Computer Networks and Communications";539;105;76;0,927;0,69;"Springer Nature"
"Data-Centric Engineering";5,6;"92.0%
22/278
Statistics and Probability";539;97;65;1,066;0,676;"Cambridge University Press"
"Integral Transforms and Special Functions";2,2;"61.0%
75/193
Analysis";539;249;61;1,352;0,597;"Taylor & Francis"
"European Journal of International Law";2,4;"80.0%
200/1025
Law";539;221;57;1,342;0,73;"Oxford University Press"
"SAGE Open Medical Case Reports";0,6;"33.0%
423/636
General Medicine";539;866;30;0,312;0,203;"SAGE"
"Asia-Pacific Journal of Regional Science";3,1;"71.0%
80/279
Urban Studies";539;173;75;0,587;0,368;"Springer Nature"
"Journal of Consumer Policy";5;"80.0%
38/189
Business, Management and Accounting (miscellaneous)";539;107;76;1,121;0,642;"Springer Nature"
"Journal of Social Marketing";4,6;"56.0%
92/210
Marketing";539;116;68;0,822;0,714;"Emerald Publishing"
"Environmetrics";2,9;"68.0%
89/278
Statistics and Probability";540;187;78;0,863;0,628;"John Wiley & Sons"
"Environmental Chemistry";4,5;"64.0%
55/154
Geochemistry and Petrology";540;121;77;0,526;0,593;"CSIRO Publishing"
"JDS Communications";2;"49.0%
249/490
Animal Science and Zoology";540;271;65;0,77;"N/A";"Elsevier"
"Journal of Enhanced Heat Transfer";3,6;"59.0%
274/672
Mechanical Engineering";540;148;75;0,509;0,384;"Begell House"
"Medico-Legal Journal";3;"71.0%
179/636
General Medicine";540;181;50;0,74;0,342;"SAGE"
"Spine Surgery and Related Research";1,8;"48.0%
283/551
Surgery";540;303;54;0,686;0,464;"Japanese Society for Spine Surgery and Related Research"
"World Journal of Transplantation";3,5;"62.0%
21/54
Transplantation";540;153;69;1,025;0,548;"Baishideng Publishing Group"
"Energy Storage";2,9;"48.0%
140/272
Energy Engineering and Power Technology";540;189;63;0,511;0,406;"John Wiley & Sons"
"Knowledge Management and E-Learning";4,7;"80.0%
294/1543
Education";541;115;77;1,014;0,52;"University of Hong Kong"
"Feminist Theory";4,4;"86.0%
30/213
Gender Studies";541;124;69;3,064;0,942;"SAGE"
"Frontiers in Human Dynamics";2,8;"73.0%
38/139
Demography";541;191;53;0,896;"N/A";"Frontiers Media S.A."
"Linguistic and Philosophical Investigations";10;"99.0%
3/806
Philosophy";541;54;76;0,905;0,754;"Addleton Academic Publishers"
"International Journal of Work-Integrated Learning";3,5;"70.0%
450/1543
Education";541;155;68;0,803;0,555;"International Journal of Work-Integrated Learning"
"South African Journal of Geology";3,6;"70.0%
95/321
Geology";542;151;74;0,499;0,532;"Geological Society of South Africa"
"Journal of Public Economic Theory";2,3;"66.0%
488/1466
Sociology and Political Science";542;234;68;0,97;0,88;"John Wiley & Sons"
"Organizational Psychology Review";10;"95.0%
14/310
Social Psychology";542;54;80;2,916;2,978;"SAGE"
"Journal of Property Investment and Finance";3,5;"77.0%
65/288
General Economics, Econometrics and Finance";542;155;75;1,083;0,508;"Emerald Publishing"
"Gerontology and Geriatrics Education";3;"64.0%
549/1543
Education";542;181;71;0,76;0,403;"Taylor & Francis"
"Horticultural Science and Technology";2;"51.0%
56/115
Horticulture";542;277;66;0,741;0,306;"Korean Society for Horticultural Science"
"German Journal of Exercise and Sport Research";2,6;"55.0%
111/247
Physical Therapy, Sports Therapy and Rehabilitation";542;205;66;0,544;0,451;"Springer Nature"
"TransNav";1,4;"31.0%
72/105
Ocean Engineering";542;397;45;0,402;0,225;"Faculty of Navigation, Gdynia Maritime University"
"Multinational Business Review";5,4;"70.0%
64/218
General Business, Management and Accounting";542;101;71;1,125;0,896;"Emerald Publishing"
"Korean journal of ophthalmology : KJO";2,4;"50.0%
68/137
Ophthalmology";543;227;65;0,781;0,635;"Seoul Kjo"
"Equity and Excellence in Education";3,8;"73.0%
416/1543
Education";543;142;63;1,968;1,789;"Taylor & Francis"
"Computer Science Education";6,9;"90.0%
141/1543
Education";543;79;87;1,898;0,966;"Taylor & Francis"
"Pirogov Russian Journal of Surgery";0,7;"25.0%
410/551
Surgery";543;801;34;0,307;0,215;"Media Sphera Publishing Group"
"Apeiron";1,7;"83.0%
133/806
Philosophy";543;322;65;1,402;0,422;"Walter de Gruyter"
"MCN The American Journal of Maternal/Child Nursing";2,6;"83.0%
2/9
Pharmacology (nursing)";543;208;57;0,689;0,478;"Wolters Kluwer Health"
"American Journal of Potato Research";3,4;"64.0%
145/406
Agronomy and Crop Science";543;158;70;0,688;0,378;"Springer Nature"
"Pacific Conservation Biology";3,6;"67.0%
70/211
Nature and Landscape Conservation";544;150;77;0,586;0,544;"CSIRO Publishing"
"Antarctic Science";3,6;"70.0%
94/321
Geology";544;151;79;0,607;0,476;"Cambridge University Press"
"New Zealand Veterinary Journal";3;"76.0%
47/194
General Veterinary";544;180;64;0,795;0,455;"Taylor & Francis"
"Acta Chirurgica Belgica";1,6;"45.0%
299/551
Surgery";544;341;56;0,592;0,259;"Taylor & Francis"
"Australasian Journal of Philosophy";2,6;"90.0%
75/806
Philosophy";544;212;71;1,68;1,302;"Taylor & Francis"
"Place Branding and Public Diplomacy";3,8;"54.0%
219/478
Strategy and Management";544;144;83;0,943;0,394;"Springer Nature"
"Brookings Papers on Economic Activity";10,1;"92.0%
16/218
General Business, Management and Accounting";544;54;80;2,857;5,133;"Brookings Institution Press"
"American Journal of Dentistry";2,4;"49.0%
67/132
General Dentistry";544;224;60;0,558;0,36;"Mosher and Linder, Inc"
"International Journal of Parallel Programming";4,4;"68.0%
41/130
Theoretical Computer Science";544;125;73;0,855;0,469;"Springer Nature"
"First Break";1,4;"32.0%
112/165
Geophysics";544;401;41;0,589;0,468;"EAGE Publishing BV"
"Comptes Rendus de L'Academie Bulgare des Sciences";0,6;"25.0%
128/171
";544;863;30;0,327;0,16;"Bulgarian Academy of Sciences"
"European Business Organization Law Review";4,6;"93.0%
64/1025
Law";544;119;66;1,316;0,757;"Springer Nature"
"Thermal Engineering";1,3;"38.0%
48/77
Nuclear Energy and Engineering";544;433;50;0,79;0,261;"Pleiades Publishing"
"Karbala International Journal of Modern Science";2,5;"71.0%
49/171
";544;215;57;0,59;0,271;"University of Kerbala"
"Hospital Practice";2,8;"33.0%
40/59
Health Information Management";544;192;56;0,533;0,366;"Taylor & Francis"
"Proceedings of the International Conference on Parallel and Distributed Systems - ICPADS";0,7;"5.0%
167/177
Hardware and Architecture";545;728;24;0,567;0,397;"N/A"
"South Atlantic Quarterly";2,4;"99.0%
10/1106
Literature and Literary Theory";545;224;52;1,615;0,629;"Duke University Press"
"Journal of Global Scholars of Marketing Science: Bridging Asia and the World";4;"84.0%
87/552
Arts and Humanities (miscellaneous)";545;137;77;0,608;0,538;"Taylor & Francis"
"Plant Reproduction";6,3;"84.0%
79/516
Plant Science";545;86;81;0,858;0,907;"Springer Nature"
"GERMS";2,8;"47.0%
351/665
Public Health, Environmental and Occupational Health";545;194;56;0,512;0,418;"European Academy of HIV/AIDS and Infectious Diseases"
"Combustion, Explosion and Shock Waves";1,6;"34.0%
160/243
General Physics and Astronomy";545;338;50;0,667;0,296;"Pleiades Publishing"
"Journal of Population Ageing";3,8;"78.0%
309/1466
Sociology and Political Science";545;143;74;1,018;0,488;"Springer Nature"
"Exploration of Targeted Anti-tumor Therapy";2,8;"37.0%
251/404
Oncology";545;198;54;0,521;0,692;"Open Exploration Publishing Inc"
"Asian Economic Papers";7,5;"96.0%
22/706
Political Science and International Relations";545;73;67;1,208;0,8;"MIT Press"
"Cambridge Archaeological Journal";3,3;"93.0%
81/1304
Cultural Studies";546;166;75;1,122;0,843;"Cambridge University Press"
"Micro and Nano Engineering";3,3;"50.0%
394/797
Electrical and Electronic Engineering";546;164;69;0,942;0,489;"Elsevier"
"Demonstratio Mathematica";2,4;"78.0%
85/399
General Mathematics";546;225;56;1,055;0,478;"Walter de Gruyter"
"Taiwania";2;"42.0%
267/461
Ecology";546;279;64;0,558;0,395;"National Taiwan University (IEEB)"
"International Journal of Business Excellence";1,6;"29.0%
312/443
Business and International Management";546;336;48;0,472;0,233;"Inderscience Publishers"
"International Journal of Sexual Health";3;"77.0%
48/213
Gender Studies";546;180;66;0,823;0,547;"Taylor & Francis"
"Brain Tumor Pathology";5,4;"66.0%
133/400
Neurology (clinical)";546;101;81;0,685;0,776;"Springer Nature"
"Recent Results in Cancer Research";5,6;"64.0%
144/404
Oncology";546;98;69;"N/A";"N/A";"Springer Nature"
"IEEE Canadian Journal of Electrical and Computer Engineering";3,7;"54.0%
364/797
Electrical and Electronic Engineering";546;149;65;1,08;0,405;"IEEE Canada"
"European Journal of Mineralogy";2,8;"49.0%
79/154
Geochemistry and Petrology";546;195;60;0,849;0,652;"Copernicus Publications"
"Journal of Applied and Natural Science";0,8;"18.0%
180/221
General Agricultural and Biological Sciences";546;718;36;0,224;0,166;"Applied and Natural Science Foundation"
"Chinese Journal of Neurology";0,7;"15.0%
162/192
Neurology";546;802;30;0,178;0,14;"Chinese Medical Journals Publishing House Co.Ltd"
"Proceedings of the International Conference on New Interfaces for Musical Expression";2;"90.0%
18/180
Music";546;268;65;0,642;0,318;
"Molecular and Biochemical Parasitology";2,9;"44.0%
44/79
Parasitology";547;186;72;0,51;0,422;"Elsevier"
"Microbial Risk Analysis";5,7;"67.0%
48/148
Epidemiology";547;96;80;0,716;0,553;"Elsevier"
"Town Planning Review";3,4;"74.0%
73/279
Urban Studies";547;159;67;0,578;0,701;"Liverpool University Press"
"Journal of Urban Ecology";4,5;"80.0%
56/279
Urban Studies";547;122;78;0,697;0,633;"Oxford University Press"
"International Journal of Energy for a Clean Environment";3,3;"62.0%
47/125
Automotive Engineering";547;167;65;0,868;0,465;"Begell House"
"Ecology and Industry of Russia";1;"20.0%
365/461
Ecology";547;549;42;0,616;0,233;"Izdatel'stvo Kalvis"
"Journal of the Operations Research Society of China";3,3;"86.0%
53/399
General Mathematics";547;164;60;1,035;0,554;"Springer Nature"
"Journal of Indian Business Research";5,3;"69.0%
68/218
General Business, Management and Accounting";548;104;80;1,075;0,586;"Emerald Publishing"
"Forum Mathematicum";1,6;"59.0%
160/399
General Mathematics";548;340;51;0,998;0,692;"Walter de Gruyter"
"Aequationes Mathematicae";1,7;"65.0%
137/399
General Mathematics";548;315;57;1,209;0,454;"Springer Nature"
"Economic Computation and Economic Cybernetics Studies and Research";1,8;"39.0%
383/635
Applied Mathematics";548;308;57;0,468;0,238;"Editura Academia de studii economice"
"Cardiovascular Ultrasound";4,1;"60.0%
152/387
Cardiology and Cardiovascular Medicine";548;133;79;0,888;0,646;"Springer Nature"
"Dementia e Neuropsychologia";2,2;"35.0%
260/400
Neurology (clinical)";548;244;55;0,563;0,42;"Academia Brasileira de Neurologia"
"Telecom";4,8;"66.0%
268/797
Electrical and Electronic Engineering";548;113;75;0,716;0,57;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Transactions of the Korean Institute of Electrical Engineers";0,5;"10.0%
715/797
Electrical and Electronic Engineering";549;1010;32;0,311;0,175;"Korean Institute of Electrical Engineers"
"Tropical Diseases, Travel Medicine and Vaccines";5,2;"73.0%
176/665
Public Health, Environmental and Occupational Health";549;105;76;0,858;0,708;"Springer Nature"
"Journal of Human Growth and Development";2,7;"69.0%
197/636
General Medicine";549;204;98;0,437;0,279;"Centro de Estudos do Crescimento e do Desenvolvimento do Ser Humano"
"Archives of Rheumatology";2;"30.0%
51/73
Rheumatology";549;278;58;0,594;0,401;"Baycinar Medical Publishing"
"Island Studies Journal";4,3;"87.0%
87/706
Political Science and International Relations";549;129;84;0,975;0,838;"Island Studies Journal"
"Nucleus (India)";3,9;"38.0%
213/347
Genetics";549;139;73;0,942;0,432;"Springer Nature"
"Journal of Differential Geometry";3,4;"97.0%
4/119
Algebra and Number Theory";550;162;65;1,989;2,875;"International Press of Boston, Inc."
"Neurodegenerative Disease Management";4,3;"55.0%
180/400
Neurology (clinical)";550;127;69;0,593;0,618;"Taylor & Francis"
"Journal of Computational Methods in Sciences and Engineering";0,8;"17.0%
255/307
General Engineering";550;703;36;0,196;0,17;"IOS Press"
"Transactions of the Institute of Metal Finishing";3,4;"66.0%
60/176
Metals and Alloys";550;160;66;0,686;0,335;"Taylor & Francis"
"BME Frontiers";7,1;"84.0%
64/398
Medicine (miscellaneous)";550;77;81;1,335;"N/A";"American Association for the Advancement of Science"
"IET Cyber-Physical Systems: Theory and Applications";5,4;"70.0%
239/797
Electrical and Electronic Engineering";550;102;70;0,563;0,618;"John Wiley & Sons"
"Journal of Health Services Research and Policy";4,4;"71.0%
88/310
Health Policy";550;124;83;1,117;0,769;"SAGE"
"Chinese Journal of Ophthalmology";0,8;"25.0%
103/137
Ophthalmology";550;684;34;0,213;0,19;"Chinese Medical Journals Publishing House Co.Ltd"
"Networks and Spatial Economics";4;"53.0%
185/395
Computer Networks and Communications";551;138;70;0,843;0,595;"Springer Nature"
"Optical Switching and Networking";5,2;"68.0%
248/797
Electrical and Electronic Engineering";551;105;85;0,975;0,502;"Elsevier"
"Boletin de la Sociedad Matematica Mexicana";1,6;"60.0%
159/399
General Mathematics";551;339;40;0,894;0,399;"Springer Nature"
"Czech Journal of Food Sciences";2,6;"46.0%
209/389
Food Science";551;215;64;0,593;0,349;"Czech Academy of Agricultural Sciences"
"Area Development and Policy";6,1;"91.0%
119/1466
Sociology and Political Science";551;91;78;1,795;0,966;"Taylor & Francis"
"Iranian Journal of Kidney Diseases";2,5;"43.0%
46/81
Nephrology";551;223;60;0,446;0,308;"Iranian Society of Nephrology"
"Hongwai Yu Haomibo Xuebao/Journal of Infrared and Millimeter Waves";1,2;"18.0%
184/224
Atomic and Molecular Physics, and Optics";551;457;47;0,416;0,198;"Chinese Optical Society"
"Vision (Switzerland)";2,3;"47.0%
73/137
Ophthalmology";551;240;58;0,764;0,53;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Mechanical Sciences";2,2;"48.0%
197/384
Industrial and Manufacturing Engineering";551;251;65;0,613;0,317;"Copernicus Publications"
"Botanical Sciences";1,9;"41.0%
304/516
Plant Science";551;291;59;0,656;0,336;"Sociedad Botanica de Mexico, A.C"
"Revista Ciencia Agronomica";2;"52.0%
55/115
Horticulture";552;276;64;0,548;0,3;"Universidade Federal do Ceara"
"Journal of Policy and Practice in Intellectual Disabilities";4,1;"69.0%
112/371
Health (social science)";552;136;67;1,271;0,766;"John Wiley & Sons"
"Journal of Choice Modelling";4,1;"78.0%
36/168
Statistics, Probability and Uncertainty";552;135;67;1,102;0,876;"Elsevier"
"Eco-Environment and Health";11;"94.0%
12/219
Environmental Science (miscellaneous)";552;50;80;3,129;3,678;"Elsevier"
"Radiologia Brasileira";2,6;"43.0%
189/333
Radiology, Nuclear Medicine and Imaging";552;216;69;0,41;0,266;"Colegio Brasileiro de Radiologia"
"Journal of Relationship Marketing";10,2;"83.0%
36/210
Marketing";552;54;78;1,719;0,927;"Taylor & Francis"
"Journal of Automated Reasoning";3,6;"62.0%
67/176
Computational Theory and Mathematics";552;153;70;1,612;0,873;"Springer Nature"
"Zeitschrift fur Medizinische Physik";3,7;"57.0%
143/333
Radiology, Nuclear Medicine and Imaging";552;148;79;0,803;0,488;"Elsevier"
"Statistical Analysis and Data Mining";3,2;"79.0%
41/193
Analysis";552;170;60;0,982;0,625;"John Wiley & Sons"
"Mathematics in Engineering, Science and Aerospace";1,7;"39.0%
387/635
Applied Mathematics";552;319;60;0,373;0,187;"Cambridge Scientific Publishers"
"Cyberpsychology";3,6;"80.0%
116/604
Social Sciences (miscellaneous)";552;155;65;0,761;0,685;"Masaryk University"
"IEEE Journal on Miniaturization for Air and Space Systems";4,4;"72.0%
42/153
Aerospace Engineering";553;127;75;0,962;"N/A";"IEEE"
"Central European Journal of Immunology";3;"31.0%
159/233
Immunology and Allergy";553;183;72;0,392;0,456;"Termedia Publishing House Ltd."
"Inhalation Toxicology";4,1;"43.0%
84/148
Health, Toxicology and Mutagenesis";553;135;79;0,561;0,44;"Taylor & Francis"
"Journal of Island and Coastal Archaeology";5;"99.0%
11/1760
History";553;111;87;0,921;0,745;"Taylor & Francis"
"International Journal of Nephrology and Renovascular Disease";3,9;"59.0%
33/81
Nephrology";553;143;75;0,868;0,584;"Dove Medical Press"
"Urologie";1;"32.0%
81/120
Urology";553;555;38;0,307;0,172;"Springer Nature"
"Journal of Optimization in Industrial Engineering";2,9;"57.0%
164/384
Industrial and Manufacturing Engineering";553;188;52;0,466;0,264;"Qazvin Islamic Azad University"
"Tobacco Prevention and Cessation";1,8;"71.0%
23/78
Health Professions (miscellaneous)";553;312;42;0,626;0,565;"European Publishing"
"Journal of Health and Social Sciences";3,9;"79.0%
20/97
Psychology (miscellaneous)";553;141;56;0,491;0,681;"SIPISS- Edizioni FS Publishers"
"Springer Proceedings in Materials";0,5;"14.0%
151/176
Metals and Alloys";553;1098;26;0,312;0,237;"Springer Nature"
