"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Journal of Contemporary African Studies";2,2;"69.0%
215/706
Political Science and International Relations";311;144;71;1,039;0,361;"Taylor & Francis"
"Asian Englishes";3,3;"90.0%
109/1088
Language and Linguistics";311;93;71;2,097;1,215;"Taylor & Francis"
"International Journal of Design";4;"98.0%
13/667
Visual Arts and Performing Arts";311;77;70;1,262;0,876;"National Taiwan University of Science and Technology"
"Frontiers in Health Services";1;"44.0%
352/636
General Medicine";311;311;40;0,563;"N/A";"Frontiers Media S.A."
"Studies in Business and Economics";1,3;"43.0%
138/242
Economics, Econometrics and Finance (miscellaneous)";311;242;45;0,346;0,211;"Walter de Gruyter"
"HAYATI Journal of Biosciences";1,1;"34.0%
145/221
General Agricultural and Biological Sciences";311;283;43;0,45;0,215;"Institut Pertanian Bogor"
"Chaos Theory and Applications";3,5;"86.0%
13/90
Mathematics (miscellaneous)";311;88;56;0,747;0,42;"Akif AKGUL"
"Journal of Systems and Information Technology";4,4;"68.0%
73/232
General Computer Science";311;70;61;1,052;0,603;"Emerald Publishing"
"Wirtschaftsdienst";0,6;"14.0%
163/189
Business, Management and Accounting (miscellaneous)";311;537;31;0,446;0,216;"Walter de Gruyter"
"Education Finance and Policy";3;"64.0%
554/1543
Education";311;105;69;1,072;1,026;"MIT Press"
"Quality Management in Health Care";1,9;"55.0%
5/10
Care Planning";312;167;59;0,541;0,313;"Wolters Kluwer Health"
"Folia Histochemica et Cytobiologica";2,8;"51.0%
101/208
Pathology and Forensic Medicine";312;110;72;0,332;0,436;"Via Medica"
"Lake and Reservoir Management";3,3;"55.0%
110/247
Aquatic Science";312;95;67;0,579;0,44;"Taylor & Francis"
"Sports Coaching Review";4,7;"89.0%
66/604
Social Sciences (miscellaneous)";312;67;87;1,63;0,824;"Taylor & Francis"
"Planning Perspectives";1,5;"39.0%
498/821
Geography, Planning and Development";312;213;49;0,896;0,377;"Taylor & Francis"
"Psychosis";2,2;"38.0%
350/567
Psychiatry and Mental Health";312;139;70;0,556;0,384;"Taylor & Francis"
"Annals of Occupational and Environmental Medicine";1,9;"35.0%
428/665
Public Health, Environmental and Occupational Health";312;165;61;0,423;0,427;"Springer Nature"
"Educational Theory";2,2;"51.0%
747/1543
Education";312;144;47;"N/A";0,416;"John Wiley & Sons"
"Anthropology Today";2,3;"79.0%
104/502
Anthropology";312;135;56;0,996;0,455;"John Wiley & Sons"
"Health Services and Outcomes Research Methodology";3,4;"55.0%
140/310
Health Policy";312;93;70;0,775;0,646;"Springer Nature"
"Journal of Advances in Medical Education and Professionalism";2,7;"81.0%
15/78
Health Professions (miscellaneous)";312;115;62;0,795;0,431;"Shiraz University of Medical Sciences"
"Acta Zoologica Bulgarica";1,2;"30.0%
127/181
Insect Science";312;267;49;0,365;0,216;"Institute of Biodiversity and Ecosystem Research - Bulgarian Academy of Sciences"
"Polis. Political Studies";1,1;"47.0%
370/706
Political Science and International Relations";312;286;44;0,621;0,39;"Editorial Board Polis (Political Studies)"
"Comparative Exercise Physiology";1,5;"50.0%
18/35
Veterinary (miscellaneous)";312;205;47;0,316;0,223;"Brill"
"Clinical Nurse Specialist";1,5;"51.0%
31/63
Advanced and Specialized Nursing";313;208;47;0,602;0,276;"Wolters Kluwer Health"
"Anesthesiology Research and Practice";3,1;"60.0%
44/110
Critical Care and Intensive Care Medicine";313;101;64;0,976;0,472;"John Wiley & Sons"
"Political Theory";2,3;"95.0%
72/1760
History";313;138;57;1,76;0,673;"SAGE"
"New Zealand Journal of Crop and Horticultural Science";2,9;"66.0%
39/115
Horticulture";313;108;75;0,453;0,255;"Taylor & Francis"
"Jahrbucher fur Nationalokonomie und Statistik";2,7;"73.0%
163/604
Social Sciences (miscellaneous)";313;116;63;0,903;0,629;"Walter de Gruyter"
"International Journal of Computing Science and Mathematics";1,3;"29.0%
451/635
Applied Mathematics";313;241;43;0,291;0,149;"Inderscience Publishers"
"European Journal of Industrial Engineering";2,6;"52.0%
183/384
Industrial and Manufacturing Engineering";313;120;66;0,691;0,408;"Inderscience Publishers"
"Therapeutic Hypothermia and Temperature Management";2,5;"55.0%
61/136
Anesthesiology and Pain Medicine";313;125;63;0,418;0,362;"Mary Ann Liebert"
"ILAR Journal";5,1;"88.0%
55/490
Animal Science and Zoology";313;61;84;1,122;0,542;"Oxford University Press"
"Journal of Gay and Lesbian Mental Health";3,9;"68.0%
119/371
Health (social science)";313;80;81;0,937;0,686;"Taylor & Francis"
"Ceramics - Silikaty";1,4;"27.0%
198/273
General Chemical Engineering";313;220;52;0,299;0,231;"Institute of Chemical Technology"
"Infectio";1,5;"27.0%
197/272
Pharmacology (medical)";313;206;39;0,178;0,155;"Asociacion Colombiana de Infectologia"
"Differential and Integral Equations";2,4;"67.0%
63/193
Analysis";313;128;52;1;0,79;"Khayyam Publishing"
"Sucht";2,7;"54.0%
182/398
Medicine (miscellaneous)";314;118;67;0,464;0,267;"Hogrefe Publishing"
"Indagationes Mathematicae";1,2;"44.0%
222/399
General Mathematics";314;267;48;0,957;0,447;"Elsevier"
"Toxicological and Environmental Chemistry";3,5;"47.0%
88/167
Pollution";314;90;73;0,371;0,347;"Taylor & Francis"
"Interpreter and Translator Trainer";2,9;"87.0%
134/1088
Language and Linguistics";314;108;71;1,439;1,005;"Taylor & Francis"
"Journal of Multicultural Discourses";4;"95.0%
58/1304
Cultural Studies";314;78;63;1,379;0,45;"Taylor & Francis"
"Plant Ecology and Diversity";3,3;"63.0%
187/516
Plant Science";314;95;72;0,654;0,612;"Taylor & Francis"
"Journal of Spatial Information Science";5,1;"81.0%
156/821
Geography, Planning and Development";314;61;92;0,736;0,582;"The National Center for Geographic Information and Analysis (NCGIA)"
"Drone Systems and Applications";5,1;"81.0%
25/130
Control and Optimization";314;61;61;1,011;0,389;"Canadian Science Publishing"
"International Journal of Mentoring and Coaching in Education";2,9;"63.0%
567/1543
Education";314;108;68;0,95;0,517;"Emerald Publishing"
"Solid Earth Sciences";3,6;"70.0%
96/321
Geology";314;88;72;0,783;0,507;"Guangzhou Institute of Geochemistry"
"Journal of Applied Data Sciences";3,3;"55.0%
60/133
Computer Science (miscellaneous)";314;95;66;0,402;0,171;"Bright Publisher"
"Paediatrics and Child Health (United Kingdom)";1,2;"35.0%
215/330
Pediatrics, Perinatology and Child Health";315;266;40;0,27;0,198;"Elsevier"
"Przemysl Chemiczny";0,6;"11.0%
242/273
General Chemical Engineering";315;499;29;0,182;0,135;"Wydawnictwo SIGMA - N O T Sp. z o.o."
"Differential Geometry and its Application";1;"31.0%
73/106
Geometry and Topology";315;311;45;0,92;0,381;"Elsevier"
"Journal of European Competition Law and Practice";1,1;"56.0%
449/1025
Law";315;288;41;1,091;0,352;"Oxford University Press"
"Zentralblatt fur Chirurgie";1;"36.0%
350/551
Surgery";315;303;46;0,296;0,173;"Thieme"
"Pediatric Endocrinology, Diabetes and Metabolism";2;"45.0%
181/330
Pediatrics, Perinatology and Child Health";315;158;56;0,33;0,344;"Termedia Publishing House Ltd."
"Journal of Medical Signals and Sensors";2,3;"39.0%
203/333
Radiology, Nuclear Medicine and Imaging";315;139;58;0,387;0,272;"Wolters Kluwer Health"
"BMC Zoology";2,3;"57.0%
210/490
Animal Science and Zoology";315;135;66;0,644;0,498;"Springer Nature"
"Acta Amazonica";1,7;"48.0%
113/221
General Agricultural and Biological Sciences";315;189;51;0,496;0,302;"Instituto Nacional de Pesquisas da Amazonia"
"Horticultura Brasileira";1,4;"35.0%
75/115
Horticulture";315;227;55;0,447;0,282;"Sociedade de Olericultura do Brasil"
"AJOG Global Reports";1,2;"34.0%
138/209
Obstetrics and Gynecology";315;261;43;0,545;0,496;"Elsevier"
"Journal de l'Ecole Polytechnique - Mathematiques";2,3;"76.0%
94/399
General Mathematics";315;137;61;1,74;1,571;"Ecole Polytechnique"
"Laboratory Phonology";3;"88.0%
128/1088
Language and Linguistics";315;104;69;1,205;0,619;"Open Library of Humanities"
"Journal of New Materials for Electrochemical Systems";1,9;"30.0%
323/463
General Materials Science";315;162;49;0,35;0,23;"International Information and Engineering Technology Association"
"Interventional Cardiology: Reviews, Research, Resources";3,8;"58.0%
160/387
Cardiology and Cardiovascular Medicine";315;82;59;1,037;0,855;"Radcliffe Cardiology"
"Ship Building of China";0,6;"13.0%
585/672
Mechanical Engineering";315;545;30;0,329;0,157;"Editorial office of Ship Building of China"
"Gastroenterology Nursing";1,1;"37.0%
40/63
Advanced and Specialized Nursing";316;281;40;0,281;0,215;"Wolters Kluwer Health"
"Revue Roumaine de Chimie";0,8;"14.0%
348/408
General Chemistry";316;374;37;0,158;0,153;"Editions de l'Academie Republique Populaire"
"Mathematical Social Sciences";1,3;"51.0%
717/1466
Sociology and Political Science";316;243;52;0,691;0,309;"Elsevier"
"Sustainable Horizons";6,6;"83.0%
37/219
Environmental Science (miscellaneous)";316;48;71;1,316;1,603;"Elsevier"
"Journal of Biologically Active Products from Nature";2,1;"55.0%
86/193
Agricultural and Biological Sciences (miscellaneous)";316;150;60;0,359;0,243;"Taylor & Francis"
"Preslia";5,2;"78.0%
110/516
Plant Science";316;61;79;1,454;0,929;"Czech Botanical Society"
"Business Systems Research";3;"70.0%
72/242
Economics, Econometrics and Finance (miscellaneous)";316;104;65;0,423;0,274;"Walter de Gruyter"
"Voprosy Filosofii";0,4;"45.0%
441/806
Philosophy";316;877;23;0,856;0,223;"Izdatel'stvo Nauka"
"Journal of Cardiovascular Imaging";3,4;"53.0%
154/333
Radiology, Nuclear Medicine and Imaging";316;94;79;0,648;0,46;"Springer Nature"
"Journal of Intergenerational Relationships";2,8;"88.0%
41/354
Archeology";316;114;75;1,045;0,415;"Taylor & Francis"
"Medeniyet Medical Journal";1,7;"58.0%
266/636
General Medicine";316;185;58;0,478;0,287;"Galenos Publishing House"
"Journal of Clinical Virology Plus";2,2;"35.0%
221/344
Infectious Diseases";316;143;62;0,36;0,467;"Elsevier"
"Indian Concrete Journal";1,4;"34.0%
147/223
Building and Construction";316;231;57;0,241;0,234;"Associated Cement Companies Ltd."
"Medycyna Weterynaryjna";0,8;"22.0%
151/194
General Veterinary";316;401;37;0,217;0,17;"Polskie Towarzystwo Nauk Weterynaryjnych"
"Revista Brasileira de Geomorfologia";1,3;"31.0%
123/179
Earth-Surface Processes";316;237;55;0,54;0,238;"Uniao da Geomorfologia Brasileira"
"Organizacija";3,5;"55.0%
198/443
Business and International Management";316;90;66;0,665;0,376;"Walter de Gruyter"
"China Surfactant Detergent and Cosmetics";0,4;"8.0%
102/111
Chemistry (miscellaneous)";316;721;27;0,253;0,145;"Editorial Office China Surfactant Detergent and Cosmetics"
"Journal of Aerospace Technology and Management";2;"47.0%
161/307
General Engineering";316;160;62;0,729;0,254;"Departamento de Ciencia e Tecnologia Aeroespacial"
"Journal of Database Management";4,2;"56.0%
172/394
Information Systems";316;76;59;0,739;0,536;"IGI Global Publishing"
"Biophysics Reviews";3,6;"43.0%
87/152
Biophysics";316;88;67;0,685;"N/A";"American Institute of Physics"
"Pravention und Gesundheitsforderung";1,3;"26.0%
488/665
Public Health, Environmental and Occupational Health";317;252;52;0,528;0,254;"Springer Nature"
"Public Health Genomics";2,9;"48.0%
340/665
Public Health, Environmental and Occupational Health";317;108;65;0,463;0,349;"Karger"
"Nestle Nutrition Institute Workshop Series";4,3;"75.0%
82/330
Pediatrics, Perinatology and Child Health";317;74;73;0,471;0,279;"Karger"
"Turkish Journal of Civil Engineering";1,7;"40.0%
134/223
Building and Construction";317;190;56;"N/A";"N/A";"Turkish Chamber of Civil Engineers"
"Zhongguo Zaozhi Xuebao/Transactions of China Pulp and Paper";1,7;"52.0%
30/63
Media Technology";317;184;61;0,202;0,18;"China Technical Association of Paper Industry"
"International Journal of Mechanical Engineering Education";3;"64.0%
542/1543
Education";317;105;68;1,303;0,363;"SAGE"
"Organ Transplantation";0,9;"32.0%
375/551
Surgery";317;372;40;0,123;0,136;"Journal of Zhongshan University"
"Cleaner Waste Systems";2,6;"51.0%
106/219
Environmental Science (miscellaneous)";317;121;76;0,707;0,519;"Elsevier"
"Chemical Thermodynamics and Thermal Analysis";3,1;"36.0%
121/189
Physical and Theoretical Chemistry";317;102;68;0,809;0,464;"Elsevier"
"Motor Control";1,8;"40.0%
148/247
Physical Therapy, Sports Therapy and Rehabilitation";317;175;57;0,476;0,339;"Human Kinetics Publishers Inc."
"American Journal of Psychotherapy";2,9;"54.0%
142/311
Clinical Psychology";317;108;56;0,772;0,583;"American Psychiatric Association"
"Central Asian Survey";2,4;"56.0%
359/821
Geography, Planning and Development";317;134;62;1,544;0,363;"Taylor & Francis"
"International Journal of Health Economics and Management";3,6;"74.0%
63/242
Economics, Econometrics and Finance (miscellaneous)";317;88;63;0,922;0,541;"Springer Nature"
"International Journal of Molecular and Cellular Medicine";3,6;"42.0%
179/311
Biotechnology";317;87;55;0,479;0,573;"Babol University of Medical Sciences"
"International Journal of Orthopaedic and Trauma Nursing";2,6;"73.0%
17/63
Advanced and Specialized Nursing";317;120;68;0,742;0,468;"Elsevier"
"C-Journal of Carbon Research";1,6;"37.0%
138/219
Environmental Science (miscellaneous)";317;198;53;0,453;0,335;"Multidisciplinary Digital Publishing Institute (MDPI)"
"ECONOMICS - Innovative and Economics Research Journal";3,2;"74.0%
75/288
General Economics, Econometrics and Finance";317;100;78;0,858;0,511;"Walter de Gruyter"
"Revista de Cercetare si Interventie Sociala";1,3;"50.0%
731/1466
Sociology and Political Science";317;250;45;0,203;0,183;"Expert Projects"
"Journal of Healthcare Management";2;"36.0%
196/310
Health Policy";318;159;48;0,591;0,42;"Wolters Kluwer Health"
"Policy, Politics, and Nursing Practice";3,3;"71.0%
12/40
Leadership and Management";318;95;66;0,979;0,65;"SAGE"
"Gene Expression Patterns";2,3;"21.0%
65/82
Developmental Biology";318;136;68;0,306;0,318;"Elsevier"
"International Information and Library Review";2,4;"68.0%
90/280
Library and Information Sciences";318;130;57;0,829;0,371;"Taylor & Francis"
"Human Antibodies";3,5;"33.0%
155/233
Immunology and Allergy";318;92;63;0,362;0,365;"IOS Press"
"Educational and Developmental Psychologist";3,8;"73.0%
415/1543
Education";318;83;83;0,578;0,436;"Taylor & Francis"
"International Journal of Grid and Utility Computing";1,3;"30.0%
440/635
Applied Mathematics";318;237;47;0,291;0,202;"Inderscience Publishers"
"Korea Australia Rheology Journal";2,8;"40.0%
258/434
Condensed Matter Physics";318;115;69;0,667;0,301;"The Korean Society of Rheology"
"Journal of the Korean Mathematical Society";1,2;"45.0%
218/399
General Mathematics";318;263;43;0,598;0,337;"Korean Mathematical Society"
"International Journal of Software Innovation";1,4;"28.0%
76/106
Computer Graphics and Computer-Aided Design";318;228;46;0,244;0,175;"IGI Global Publishing"
"Nanjing Li Gong Daxue Xuebao/Journal of Nanjing University of Science and Technology";1,1;"25.0%
230/307
General Engineering";318;302;41;0,531;0,18;"Nanjing University of Science and Technology"
"Sovremennaya Evropa";0,7;"34.0%
464/706
Political Science and International Relations";318;460;35;0,431;0,236;"Institute of Europe of Russian Academy of Sciences"
"Vessel Plus";1,8;"34.0%
255/387
Cardiology and Cardiovascular Medicine";318;172;63;0,319;0,277;"OAE Publishing Inc."
"Eurasian Studies in Business and Economics";0,7;"23.0%
221/288
General Economics, Econometrics and Finance";318;455;35;0,178;0,139;"Springer Nature"
"Advances in Marine Biology";6,1;"86.0%
34/247
Aquatic Science";318;52;65;0;0,133;"Elsevier"
"Assessment for Effective Intervention";3,1;"67.0%
507/1543
Education";319;102;72;0,878;0,515;"SAGE"
"Reading Psychology";2,2;"82.0%
206/1167
Linguistics and Language";319;144;57;0,794;0,495;"Taylor & Francis"
"International Journal of Construction Education and Research";3,8;"73.0%
410/1543
Education";319;83;73;1,111;0,495;"Taylor & Francis"
"International Journal of Forensic Mental Health";2,8;"61.0%
18/45
Psychiatric Mental Health";319;116;78;0,916;0,423;"Taylor & Francis"
"Journal of Sexual Aggression";3;"50.0%
108/216
General Psychology";319;107;80;0,863;0,561;"Taylor & Francis"
"Journal of Indian Association of Pediatric Surgeons";0,8;"30.0%
382/551
Surgery";319;407;37;0,47;0,212;"Wolters Kluwer Health"
"Journal of Molecular Catalysis";1,5;"12.0%
60/68
Catalysis";319;220;60;0,213;0,136;"Science China Press"
"Current Oral Health Reports";3;"66.0%
186/551
Surgery";319;106;53;0,614;0,476;"Springer Nature"
"Linguistics and Philosophy";2,6;"91.0%
70/806
Philosophy";319;123;72;2,247;1,118;"Springer Nature"
"Vojnosanitetski Pregled";0,5;"11.0%
240/272
Pharmacology (medical)";319;691;28;0,111;0,139;"Institut za Vojnomedicinske Naucne Informacije/Documentaciju"
"Solids";3,4;"66.0%
28/81
Physics and Astronomy (miscellaneous)";319;93;62;0,723;"N/A";"Multidisciplinary Digital Publishing Institute (MDPI)"
"Plasma";2,3;"49.0%
103/204
Engineering (miscellaneous)";319;140;63;0,7;"N/A";"Multidisciplinary Digital Publishing Institute (MDPI)"
"Vestnik Rossiiskoi Akademii Meditsinskikh Nauk";1,5;"56.0%
277/636
General Medicine";319;207;47;0,242;0,151;"Publishing House of the Union of Pediatricians"
"Ekologiya Cheloveka (Human Ecology)";1;"26.0%
273/371
Health (social science)";319;316;43;0,531;0,167;"Eco-Vector LLC"
"Asia Pacific Journal of Health Management";1,1;"26.0%
228/310
Health Policy";319;284;38;0,29;0,231;"Australasian College of Health Service Management"
"Australian Journal of Indigenous Education";2,8;"84.0%
77/502
Anthropology";319;113;60;0,752;0,508;"Aboriginal and Torres Strait Islander Studies Unit, The University of Queensland"
"Biomedical Engineering";0,8;"30.0%
277/398
Medicine (miscellaneous)";319;386;36;0,264;0,15;"Springer Nature"
"Asian Journal of Atmospheric Environment";2,8;"49.0%
119/233
General Environmental Science";319;116;68;0,441;0,337;"Springer Nature"
"Technology and Language";2,2;"88.0%
149/1304
Cultural Studies";319;144;84;1,35;"N/A";"St. Petersburg Polytechnic University of Peter the Great"
"Polar Research";3,2;"57.0%
62/145
Oceanography";320;101;67;0,62;0,563;"Norwegian Polar Institute"
"Contemporary Drug Problems";3,3;"89.0%
113/1025
Law";320;97;66;0,914;0,543;"SAGE"
"Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni";0,7;"32.0%
116/171
";320;427;33;0,329;0,139;"Journal of Zhongshan University"
"Pediatric Exercise Science";2,8;"59.0%
100/247
Physical Therapy, Sports Therapy and Rehabilitation";320;113;62;0,473;0,536;"Human Kinetics Publishers Inc."
"Journal of the Balkan Tribological Association";1,1;"20.0%
106/132
Surfaces, Coatings and Films";320;282;39;0,326;0,165;"Scientific Bulgarian Communications"
"Philosophical Quarterly";1,7;"83.0%
130/806
Philosophy";320;187;55;1,581;1,024;"Oxford University Press"
"Information Technology and Libraries";2,9;"71.0%
80/280
Library and Information Sciences";320;112;61;1,131;0,492;"American Library Association"
"Sarcoidosis Vasculitis and Diffuse Lung Diseases";2,2;"42.0%
97/167
Internal Medicine";320;144;54;0,455;0,354;"Mattioli 1885"
"Thyroid Research";3,1;"38.0%
150/244
Endocrinology, Diabetes and Metabolism";320;104;57;1,14;0,492;"Springer Nature"
"Mathematical Thinking and Learning";4,4;"91.0%
34/399
General Mathematics";320;72;94;1,665;0,786;"Taylor & Francis"
"Tuberkuloz ve Toraks";1,5;"45.0%
303/551
Surgery";320;212;46;0,218;0,234;"Ankara University"
"Oecologia Australis";1,3;"28.0%
330/461
Ecology";320;246;50;0,331;0,228;"Universidade Federal do Rio de Janeiro"
"Queueing Systems";2,3;"57.0%
118/278
Statistics and Probability";320;141;62;1,416;0,762;"Springer Nature"
"Language Related Research";0,9;"66.0%
370/1088
Language and Linguistics";320;360;31;0,372;0,243;"Tarbiat Modares University"
"World Geomorphological Landscapes";1,1;"27.0%
131/179
Earth-Surface Processes";320;289;45;"N/A";"N/A";"Springer Nature"
"Studia Iuridica Lublinensia";0,8;"45.0%
559/1025
Law";320;393;33;0,5;0,224;"Wydawnictwo Uniwersytetu Marii Curie-Sklodowskiej w Lublinie"
"Veterinary Clinics of North America - Exotic Animal Practice";2,2;"62.0%
8/20
Small Animals";320;145;63;0,779;0,374;"Elsevier"
"Information Technology and Management";4,5;"84.0%
79/511
Communication";321;72;78;0,568;0,445;"Springer Nature"
"Advances in Orthopedics";2,4;"46.0%
172/321
Orthopedics and Sports Medicine";321;133;65;0,769;0,438;"John Wiley & Sons"
"Acta Medica Iranica";0,7;"37.0%
400/636
General Medicine";321;434;27;0,141;0,16;"Tehran University of Medical Sciences"
"Bandaoti Guangdian/Semiconductor Optoelectronics";0,6;"11.0%
703/797
Electrical and Electronic Engineering";321;525;36;0,154;0,122;"China National Publishing Industry Trading Corporation"
"Social Currents";2,8;"68.0%
87/275
General Social Sciences";321;116;64;0,957;0,591;"SAGE"
"Periodica Mathematica Hungarica";1,4;"52.0%
189/399
General Mathematics";321;234;41;1,07;0,615;"Akademiai Kiado"
"Open House International";2,3;"79.0%
39/189
Architecture";321;140;70;0,705;0,313;"Emerald Publishing"
"Journal of Management History";3;"98.0%
35/1760
History";321;107;68;1,065;0,407;"Emerald Publishing"
"Families in Society";2,1;"63.0%
218/604
Social Sciences (miscellaneous)";321;156;56;0,799;0,45;"Families International Inc"
"Ambiente e Sociedade";1,5;"53.0%
128/275
General Social Sciences";321;221;48;0,451;0,252;"Universidade Estadual de Campinas"
"Fottea";4;"68.0%
165/516
Plant Science";321;81;73;0,927;0,452;"Czech phycological Society"
"Myrmecological News";7,3;"93.0%
13/181
Insect Science";321;44;84;1,656;1,068;"Austrian Society of Entomofaunistics"
"International Journal of Swarm Intelligence Research";2,5;"47.0%
93/176
Computational Theory and Mathematics";321;127;63;0,325;0,307;"IGI Global Publishing"
"Cultural-Historical Psychology";1,6;"83.0%
210/1304
Cultural Studies";321;195;46;0,789;0,327;"Moscow State University of Psychology and Education"
"International Journal of Ceramic Engineering and Science";2,8;"50.0%
98/196
Materials Science (miscellaneous)";321;116;58;0,585;0,32;"John Wiley & Sons"
"World Journal of English Language";0,5;"77.0%
247/1106
Literature and Literary Theory";321;704;24;0,558;0,157;"Sciedu Press"
"Issues in Accounting Education";2,6;"58.0%
645/1543
Education";322;126;61;0,871;0,421;"American Accounting Association"
"Reviews in Mineralogy and Geochemistry";8,3;"91.0%
14/154
Geochemistry and Petrology";322;39;97;2,067;2,196;"Mineralogical Society of America"
"International Journal of Industrial Engineering : Theory Applications and Practice";1,3;"33.0%
255/384
Industrial and Manufacturing Engineering";322;244;51;0,422;0,2;"University of Cincinnati"
"City and Society";2,3;"62.0%
104/279
Urban Studies";322;140;56;1,183;0,418;"John Wiley & Sons"
"Annals of PDE";3,7;"93.0%
7/106
Geometry and Topology";322;87;71;1,653;3,028;"Springer Nature"
"Urban Forum";2,9;"68.0%
88/279
Urban Studies";322;112;78;0,792;0,442;"Springer Nature"
"New Medit";2;"54.0%
89/193
Agricultural and Biological Sciences (miscellaneous)";322;160;59;0,501;0,289;"Bononia University Press"
"Regulatory Mechanisms in Biosystems";0,9;"17.0%
85/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";322;350;41;0,274;0,16;"Oles Honchar Dnipro National University"
"Multidisciplinary Journal of Educational Research";6,4;"93.0%
103/1466
Sociology and Political Science";322;50;60;1,305;0,597;"Hipatia Editorial"
"Acta Academiae Medicinae Sinicae";0,6;"30.0%
440/636
General Medicine";323;587;32;0,116;0,157;"Chinese Academy of Medical Sciences"
"Cryo-Letters";1,8;"42.0%
28/48
Anatomy";323;181;52;0,375;0,257;"Cryo-Letters"
"Journal of Disability Policy Studies";3,2;"88.0%
122/1025
Law";323;101;77;1,421;0,636;"SAGE"
"RAUSP Management Journal";3,3;"69.0%
477/1543
Education";323;97;71;0,67;0,34;"Emerald Publishing"
"Petrophysics";1,8;"37.0%
143/229
Geotechnical Engineering and Engineering Geology";323;178;51;0,922;0,33;
"Materials for Quantum Technology";4,5;"64.0%
156/434
Condensed Matter Physics";323;71;70;1,148;"N/A";"Institute of Physics Publishing"
"Journal of Mid-Life Health";1,7;"44.0%
222/398
Medicine (miscellaneous)";323;190;45;0,604;0,371;"Wolters Kluwer Health"
"Gender and Language";2,8;"92.0%
62/806
Philosophy";323;117;63;0,994;0,298;"Equinox Publishing Ltd"
"Social Compass";2,3;"96.0%
26/644
Religious Studies";323;141;57;1,647;0,441;"SAGE"
"New Genetics and Society";4,3;"77.0%
11/46
Issues, Ethics and Legal Aspects";323;75;79;0,932;0,415;"Taylor & Francis"
"Sport, Ethics and Philosophy";2,5;"90.0%
81/806
Philosophy";323;130;65;1,264;0,414;"Taylor & Francis"
"Legislative Studies Quarterly";2,6;"70.0%
438/1466
Sociology and Political Science";323;122;67;1,392;1,452;"John Wiley & Sons"
"Xi'an Jianzhu Keji Daxue Xuebao/Journal of Xi'an University of Architecture and Technology";0,7;"50.0%
94/189
Architecture";323;462;38;0,358;0,178;"Science China Press"
"Language Policy";3,6;"90.0%
99/1088
Language and Linguistics";323;90;73;1,349;0,571;"Springer Nature"
"Yonago Acta Medica";1,6;"56.0%
275/636
General Medicine";323;207;50;0,655;0,279;"Tottori University Faculty of Medicine"
"African Journal of Disability";2,1;"52.0%
77/161
Rehabilitation";323;153;58;0,854;0,386;"OpenJournals Publishing AOSIS (Pty) Ltd"
"Advances in Mechanics";3,4;"75.0%
21/85
Mathematical Physics";323;96;67;0,948;0,428;"li xue jin zhan bian ji bu"
"African Archaeological Review";2,9;"90.0%
40/413
Archeology (arts and humanities)";323;113;69;1,234;0,834;"Springer Nature"
"Acta Technologica Agriculturae";2,5;"51.0%
196/406
Agronomy and Crop Science";323;128;66;0,8;0,381;"Walter de Gruyter"
"Journal of Vector Ecology";2,6;"52.0%
341/721
Ecology, Evolution, Behavior and Systematics";323;122;71;0,554;0,609;"BioOne"
"Social Psychological Bulletin";5;"74.0%
80/310
Social Psychology";323;65;80;0,815;0,94;"PsychOpen"
"Futures and Foresight Science";7;"89.0%
21/189
Business, Management and Accounting (miscellaneous)";323;46;80;1,289;0,608;"John Wiley & Sons"
"Nonlinear Studies";1,1;"23.0%
487/635
Applied Mathematics";323;289;51;0,374;0,213;"Cambridge Scientific Publishers"
"SPIN";2,1;"39.0%
486/797
Electrical and Electronic Engineering";323;151;52;0,48;0,233;"World Scientific"
"Case Reports in Obstetrics and Gynecology";1,3;"35.0%
135/209
Obstetrics and Gynecology";324;246;54;0,491;0,217;"John Wiley & Sons"
"Journal of Research in Music Education";3,4;"96.0%
7/180
Music";324;95;77;1,507;0,706;"SAGE"
"Anthropology and Medicine";2,9;"85.0%
75/502
Anthropology";324;113;64;0,772;0,548;"Taylor & Francis"
"Ameghiniana";2,5;"50.0%
359/721
Ecology, Evolution, Behavior and Systematics";324;130;72;0,453;0,39;"Asociacion Paleontologica Argentina"
"Law and Contemporary Problems";2;"74.0%
258/1025
Law";324;166;83;0,334;0,177;"Duke University School of Law"
"Xi'an Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of Xi'an Shiyou University, Natural Sciences Edition";1;"42.0%
98/171
";324;323;49;0,312;0,251;"Xi'an Petroleum Institute"
"Cancer Informatics";3;"39.0%
246/404
Oncology";324;107;72;0,617;0,534;"Libertas Academica"
"Journal of Pharmacy Practice and Research";1,6;"52.0%
22/45
Pharmacy";324;201;54;0,428;0,283;"John Wiley & Sons"
"Health Care Analysis";4,2;"75.0%
12/46
Issues, Ethics and Legal Aspects";324;78;78;1,054;0,625;"Springer Nature"
"International Applied Mechanics";1,3;"28.0%
479/672
Mechanical Engineering";324;254;47;0,672;0,217;"Springer Nature"
"Milli Egitim";0,6;"16.0%
1282/1543
Education";324;549;23;0,276;0,182;"T.C. Milli Egitim Bakanligi"
