"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Chikei";0,3;"7.0%
166/179
Earth-Surface Processes";13;49;20;0,175;0,138;"Nihon Chikeigaku Rengo"
"Law, Environment and Development Journal";0,4;"29.0%
721/1025
Law";13;31;35;0,046;0,176;"University of London"
"Nevtani Ertesito";0,2;"28.0%
776/1088
Language and Linguistics";13;53;15;0,625;0,169;"Eotvos Lorand Tudomanyegyetem"
"Etnografia Polska";0,3;"32.0%
878/1304
Cultural Studies";13;47;19;0,99;0,134;"Polska Akademia Nauk"
"Aethiopica";0,3;"61.0%
424/1106
Literature and Literary Theory";13;43;23;0,348;0,101;"Harrassowitz Verlag"
"Yearbook of Langland Studies";0,4;"74.0%
279/1106
Literature and Literary Theory";13;31;26;0,5;0,101;"Brepols Publishers"
"Semitica et Classica";0,2;"52.0%
524/1106
Literature and Literary Theory";13;55;18;0,634;0,102;"Brepols Publishers"
"Consulting-Specifying Engineer";0,1;"2.0%
299/307
General Engineering";13;169;6;"N/A";0,102;"Cahners Business Information"
"Journal of Modern Chinese History";0,3;"47.0%
922/1760
History";13;41;17;0,552;0,148;"Taylor & Francis"
"Internationale Neerlandistiek";0,2;"51.0%
534/1106
Literature and Literary Theory";13;56;20;0,114;0,111;"Amsterdam University Press"
"Sistema";0,2;"10.0%
248/275
General Social Sciences";13;63;16;0,217;0,116;"Fundacion Sistema"
"Scottish Literary Review";0,2;"40.0%
654/1106
Literature and Literary Theory";13;75;11;0,398;0,1;"Association for Scottish Literary Studies"
"Giornale Critico della Filosofia Italiana";0,1;"12.0%
706/806
Philosophy";13;123;7;0;0,1;"Casa Editrice le Lettere"
"Jewish Culture and History";0,2;"23.0%
1342/1760
History";13;86;12;0;0,119;"Taylor & Francis"
"Jazz Perspectives";0,6;"58.0%
76/180
Music";13;23;39;"N/A";0,103;"Taylor & Francis"
"Annali dell'Istituto Storico Itali-Germanico in Trento";0,2;"34.0%
1155/1760
History";13;59;19;0,434;0,101;"Societa Editrice Il Mulino"
"Short Fiction in Theory and Practice";0,2;"50.0%
550/1106
Literature and Literary Theory";13;58;21;0;0,101;"Intellect Publishers"
"Journal of Contemporary Painting";0,3;"56.0%
291/667
Visual Arts and Performing Arts";13;38;26;0,553;0,101;"Intellect Publishers"
"Clothing Cultures";0,4;"58.0%
280/667
Visual Arts and Performing Arts";13;37;24;0,3;0,113;"Intellect Publishers"
"Slovo (Croatia)";0,4;"74.0%
279/1106
Literature and Literary Theory";13;31;29;0,719;0,149;"Staroslavenski Institut"
"Concentric: Literary and Cultural Studies";0,2;"47.0%
582/1106
Literature and Literary Theory";13;64;16;0,321;0,101;"National Taiwan Normal University"
"International Review of Mission";0,2;"23.0%
493/644
Religious Studies";13;80;15;"N/A";0,118;"John Wiley & Sons"
"Romance Notes";0,1;"18.0%
897/1106
Literature and Literary Theory";13;174;6;0,028;0,105;"University of North Carolina at Chapel Hill"
"Zeitschrift fur Kunstgeschichte";0,1;"30.0%
467/667
Visual Arts and Performing Arts";13;87;10;0,162;0,1;"Deutscher Kunstverlag GmbH"
"Postcolonial Directions in Education";0,3;"8.0%
1417/1543
Education";13;40;23;0,106;0,104;"University of Malta"
"Animal Technology and Welfare";0,1;"0.0%
486/490
Animal Science and Zoology";13;139;6;0,032;0,11;"Institute of Animal Technology"
"Cuadernos de Administracion";0,4;"11.0%
254/288
General Economics, Econometrics and Finance";13;32;31;0,148;0,109;"Pontificia Universidad Javeriana"
"Universitas Philosophica";0,2;"21.0%
636/806
Philosophy";13;76;13;0,123;"N/A";"Pontificia Universidad Javeriana"
"Bulletin of Glaciological Research";2,2;"50.0%
90/179
Earth-Surface Processes";13;6;83;0,374;0,386;"Japanese Society of Snow and Ice"
"Z Badan nad Ksiazka i Ksiegozbiorami Historycznymi";0,1;"21.0%
1373/1760
History";13;94;11;0,188;0,101;"University of Warsaw"
"Research in Language";0,4;"40.0%
646/1088
Language and Linguistics";13;35;23;0,597;0,113;"Lodz University Press"
"Interdisciplinary Literary Studies";0,1;"33.0%
730/1106
Literature and Literary Theory";13;94;14;0,076;0,105;"Penn State University Press"
"F. Scott Fitzgerald Review";0,4;"69.0%
336/1106
Literature and Literary Theory";13;35;29;0,235;0,101;"Penn State University Press"
"Revue Internationale de Philosophie";0,2;"18.0%
654/806
Philosophy";13;84;12;0,122;0,101;"Universa Press"
"International Journal of Designed Objects";0,4;"66.0%
224/667
Visual Arts and Performing Arts";13;29;28;0,362;0,163;"Common Ground Research Networks"
"Journal of Moravian History";0,4;"60.0%
256/644
Religious Studies";13;30;33;0;0,101;"Penn State University Press"
"Preternature";0,3;"45.0%
965/1760
History";13;43;26;0,708;0,115;"Penn State University Press"
"Journal of Comparative Asian Development";1,3;"53.0%
328/706
Political Science and International Relations";13;10;70;0,234;0,141;"IGI Global Publishing"
"Icelandic Agricultural Sciences";0,8;"15.0%
344/406
Agronomy and Crop Science";13;17;41;0,077;0,195;"Agricultural University of Iceland"
"Agora - Estudos Classicos em Debate";0,2;"47.0%
577/1106
Literature and Literary Theory";13;63;16;0,224;0,102;"Universidade de Aveiro"
"International Journal of Technology, Knowledge and Society";0,4;"21.0%
220/280
Library and Information Sciences";13;33;30;0,032;0,107;"Common Ground Research Networks"
"Psicoterapia Cognitiva e Comportamentale";0,2;"7.0%
288/311
Clinical Psychology";13;54;20;0,03;0,117;"Edizioni Centro Studi Erickson"
"Fontes Artis Musicae";0,2;"18.0%
147/180
Music";13;80;13;1,109;0,126;"Music Library Association"
"Corrosion Management";0,1;"4.0%
260/273
General Chemical Engineering";13;87;8;0,018;0,141;"Square One Advertising and Design Limited"
"Geographical Bulletin - Gamma Theta Upsilon";0,4;"8.0%
751/821
Geography, Planning and Development";13;36;25;0,053;0,115;"Kutztown University of Pennsylvania"
"Ancient Near Eastern Studies";0,3;"57.0%
475/1106
Literature and Literary Theory";13;49;16;0,134;0,154;"Peeters Publishers"
"Synergies Turquie";0,4;"46.0%
577/1088
Language and Linguistics";13;29;17;0,04;0,118;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)"
"Studies in the History of Philosophy";0,1;"18.0%
656/806
Philosophy";13;87;11;0,02;0,1;"Nicolaus Copernicus University"
"Kunstiteaduslikke Uurimusi";0,2;"24.0%
979/1304
Cultural Studies";13;62;13;0,086;0,107;"Estonian Society of Art Historians"
"Arheologia Moldovei";0,3;"32.0%
279/413
Archeology (arts and humanities)";13;42;26;0,245;0,11;"Editura Academiei Romane/Publishing House of the Romanian Academy"
"CESARE Conference Publications";0,4;"6.0%
353/379
Civil and Structural Engineering";13;37;22;0,073;0,11;"Jordan University of Science and Technology"
"Sociologia (Italy)";0,1;"6.0%
1367/1466
Sociology and Political Science";13;88;11;0,002;0,101;"Gangemi Editore S.p.A."
"Revista de Direito";0,1;"9.0%
931/1025
Law";13;91;11;0,114;0,107;"Universidade Federal de Vicosa"
"Nordic Journal of Aesthetics";0,2;"34.0%
438/667
Visual Arts and Performing Arts";13;74;14;0,232;0,105;"The Nordic Society of Aesthetics"
"Haser";0,4;"50.0%
401/806
Philosophy";13;31;26;0,669;0,101;"Universidad de Sevilla"
"Studies in Chinese Linguistics";0,5;"51.0%
527/1088
Language and Linguistics";13;25;40;0,635;0,236;"T.T. Ng Chinese Language Research Centre"
"Reflexe";0,2;"22.0%
497/644
Religious Studies";13;83;11;0,039;0,104;"Oikoymenh"
"Espiritu";0,2;"29.0%
454/644
Religious Studies";13;66;15;1,03;0,135;"Editorial Balmes"
"Fatigue of Aircraft Structures";0,4;"8.0%
189/207
Safety, Risk, Reliability and Quality";13;35;26;0,145;0,11;"Walter de Gruyter"
"EURO Advanced Tutorials on Operational Research";1,1;"22.0%
131/168
Statistics, Probability and Uncertainty";13;12;33;"N/A";"N/A";"Springer Nature"
"Theatralia";0,1;"24.0%
505/667
Visual Arts and Performing Arts";13;123;11;0,268;0,131;"Masaryk University, Faculty of Arts"
"Lexis";0,1;"35.0%
716/1106
Literature and Literary Theory";13;91;11;0,373;0,1;"Edizioni Ca' Foscari"
"Przeglad Zachodniopomorski";0,1;"21.0%
1385/1760
History";13;98;8;0,875;0,123;"Wydawnictwo Naukowe Uniwersytetu Szczecinskiego"
"Economic Thought";0,4;"14.0%
207/242
Economics, Econometrics and Finance (miscellaneous)";13;29;28;0,062;0,113;"World Economics Association"
"Cuadernos Salmantinos de Filosofia";0,1;"15.0%
681/806
Philosophy";13;103;12;0,515;0,116;"Universidad Pontificia de Salamanca, Servicio de Publicaciones"
"Kritike";0,1;"17.0%
663/806
Philosophy";13;91;10;0,438;0,159;"Department of Philosophy, University of Santo Tomas"
"Taiwan International ESP Journal";0,8;"58.0%
480/1167
Linguistics and Language";13;17;53;0,431;0,122;"Taiwan English for Specific Purposes Association"
"Acotaciones";0,1;"26.0%
817/1106
Literature and Literary Theory";13;129;9;0,527;0,11;"Real Escuela Superior de Arte Dramatico"
"Discipline Filosofiche";0,1;"15.0%
677/806
Philosophy";13;101;13;0,217;0,1;"Quodlibet"
"Library of Ethics and Applied Philosophy";0,4;"53.0%
814/1760
History";13;35;23;"N/A";"N/A";"Springer Nature"
"Ethics in Progress";0,2;"22.0%
624/806
Philosophy";13;74;16;0,214;0,115;"Adam Mickiewicz University, Faculty of Philosophy"
"Journal on Asian Linguistic Anthropology";0,2;"29.0%
387/552
Arts and Humanities (miscellaneous)";13;53;13;0,119;0,105;"Global Council on Anthropological Linguistics"
"Nordisk Judaistik";0,3;"50.0%
864/1760
History";13;38;26;0,833;0,146;"Donner Institute for Research in Religious and Cultural History"
"Listy Filologicke";0,3;"58.0%
456/1106
Literature and Literary Theory";13;47;21;1,207;0,123;"KKS FLU AV CR"
"Osmanli Bilimi Arastirmalari";0,2;"32.0%
1183/1760
History";13;62;16;0,434;0,184;"Istanbul University Press"
"Noctua";0,3;"42.0%
1019/1760
History";13;47;19;0,823;0,255;"E-theca OnLineOpenAccess Edizioni"
"IAES International Journal of Robotics and Automation";0,4;"12.0%
337/384
Industrial and Manufacturing Engineering";13;37;30;"N/A";"N/A";"Intelektual Pustaka Media Utama"
"Osterreichisches Religionspadagogisches Forum";0,1;"18.0%
524/644
Religious Studies";13;101;11;0,278;0,116;"University of Graz"
"Innovaciencia";0,2;"4.0%
184/193
Agricultural and Biological Sciences (miscellaneous)";13;56;18;0,061;0,132;"Universidad de Santander"
"Studia Semiotyczne";0,4;"44.0%
451/806
Philosophy";13;37;11;0,482;0,186;"Polskie Towarzystwo Semiotyczne"
"Journal of Business Ethics Education";0,2;"32.0%
547/806
Philosophy";13;53;17;0;0,112;"NeilsonJournals Publishing"
"Improved Oil and Gas Recovery";0,4;"11.0%
114/128
Fuel Technology";13;31;19;0,053;0,106;"Smart Science and Technology LLC"
"Lymphologie in Forschung und Praxis";0,3;"8.0%
354/387
Cardiology and Cardiovascular Medicine";13;47;11;0,151;0,128;"WPV Wirtschafts- und Praxisverlag GmbH"
"Ethiopian Renaissance Journal of Social Sciences and Humanities";0,2;"24.0%
419/552
Arts and Humanities (miscellaneous)";13;71;13;0,072;0,114;"University of Gondar"
"Anaquel de Estudios Arabes";0,2;"51.0%
540/1106
Literature and Literary Theory";13;57;19;0;0,139;"Universidad Compultense Madrid"
"Computational and Experimental Methods in Structures";0,6;"14.0%
109/127
Ceramics and Composites";13;21;33;"N/A";"N/A";"World Scientific"
"Reflets et Perspectives de la Vie Economique";0,2;"5.0%
274/288
General Economics, Econometrics and Finance";13;60;15;0,083;0,128;"De Boeck"
"Economia Pubblica";0,2;"4.0%
276/288
General Economics, Econometrics and Finance";13;69;12;0,046;0,116;"Franco Angeli Edizioni"
"Proceedings of the World Congress on New Technologies";0,1;"3.0%
646/672
Mechanical Engineering";13;179;6;0,037;"N/A";
"Dilbilim Arastirmalari Dergisi";0,3;"31.0%
744/1088
Language and Linguistics";13;48;21;0,258;0,122;"Dilbilim Dernegi"
"Przeglad Geofizyczny";0,3;"3.0%
144/148
Atmospheric Science";13;44;18;0,389;0,138;"Polish Geophysical Society"
"Horticultura Argentina";0,3;"4.0%
110/115
Horticulture";13;47;23;0,15;0,153;"Asociacion Argentina de Horticultura - ASAHO"
"Didaskalia (Poland)";0,1;"21.0%
865/1106
Literature and Literary Theory";13;156;6;0;0,1;"Grotowski Institute in Wroclaw"
"Turkiye Klinikleri Dermatoloji";0,1;"6.0%
133/142
Dermatology";13;94;13;0,084;0,113;"Ortadogu Reklam Tanitim Yayincilik Turizm Egitim Insaat Sanayi ve Ticaret A.S."
"Osteopathic Family Physician";0,1;"9.0%
51/56
Family Practice";13;123;10;0,08;0,114;"American College of Osteopathic Family Physicians"
"Babcock University Medical Journal";0,2;"8.0%
580/636
General Medicine";13;78;12;0,087;0,129;"Babcock Medical Society"
"Polish Yearbook of International Law";0,2;"16.0%
860/1025
Law";13;58;10;0,052;0,1;"Institute of Law Studies of the Polish Academy of Sciences and the Committee on Legal Sciences of the Polish Academy of Sciences"
"Revista Alconpat";0,3;"7.0%
118/127
Ceramics and Composites";13;46;17;0,141;0,184;"Asociacion Latinoamericana de Control de Calidad, Patologia y Recuperacion de la Construccion"
"Material and Mechanical Engineering Technology";0,2;"5.0%
638/672
Mechanical Engineering";13;85;9;0,057;"N/A";"Abylkas Saginov Karaganda Technical University"
"Revista Oficial del Poder Judicial";0,1;"7.0%
950/1025
Law";13;107;10;0,381;"N/A";"Poder Judicial del Peru"
"Osmanli Mirasi Arastirmalari Dergisi";0,1;"29.0%
775/1106
Literature and Literary Theory";13;113;11;0,115;"N/A";"Abidin Temizer"
"Banking Law Journal";0,1;"5.0%
967/1025
Law";13;150;7;0,005;0,102;"Sheshunoff Information Services"
"Nordic Journal of Childlit Aesthetics";0,4;"68.0%
345/1106
Literature and Literary Theory";14;39;18;0,683;0,147;"Scandinavian University Press"
"Feminist German Studies";0,3;"31.0%
889/1304
Cultural Studies";14;53;17;0,116;0,105;"University of Nebraska Press"
"Biologie in Unserer Zeit";0,2;"2.0%
215/221
General Agricultural and Biological Sciences";14;88;9;0,053;0,116;"John Wiley & Sons"
"Taller de Letras";0,1;"29.0%
782/1106
Literature and Literary Theory";14;124;6;0,751;0,137;"Pontificia Universidad Catolica de Chile"
"Rubber World";0,1;"7.0%
150/161
Polymers and Plastics";14;171;5;0,037;0,103;"Lippincott and Peto Inc."
"Prometheus (Italy)";0,2;"42.0%
637/1106
Literature and Literary Theory";14;78;14;0,206;0,123;"Firenze University Press"
"Diabetologie Metabolismus Endokrinologie Vyziva";0,2;"8.0%
154/167
Internal Medicine";14;83;13;0,025;0,103;"TIGIS Spol. s.r.o."
"Eighteenth-Century Life";0,2;"41.0%
649/1106
Literature and Literary Theory";14;80;14;0,013;0,108;"Duke University Press"
"Revue des Etudes Anciennes";0,1;"27.0%
484/667
Visual Arts and Performing Arts";14;105;7;0,428;0,1;"Universite de Bordeaux"
"Japanese Journal of Neurosurgery";0,1;"1.0%
543/551
Surgery";14;243;5;0,049;0,108;"Japanese Congress of Neurological Surgeons"
"Soundings";0,3;"35.0%
836/1304
Cultural Studies";14;45;18;0,456;0,101;"Society for Values in Higher Education"
"Anuario Musical";0,3;"55.0%
294/667
Visual Arts and Performing Arts";14;42;24;0,858;0,191;"CSIC Consejo Superior de Investigaciones Cientificas"
"U.S. Geological Survey Scientific Investigations Map";0,7;"19.0%
45/55
Stratigraphy";14;21;29;0,13;0,134;"US Geological Survey"
"Vertiflite";0,2;"4.0%
147/153
Aerospace Engineering";14;64;14;0;0,1;
"JFE Technical Report";0,2;"5.0%
637/672
Mechanical Engineering";14;85;14;0,087;0,106;"JFE Holdings, Inc"
"Oxford University Commonwealth Law Journal";0,3;"23.0%
783/1025
Law";14;44;25;0;0,101;"Taylor & Francis"
"Journal of Modern Craft";0,2;"35.0%
430/667
Visual Arts and Performing Arts";14;76;16;"N/A";0,101;"Taylor & Francis"
"Dance Chronicle";0,4;"57.0%
282/667
Visual Arts and Performing Arts";14;40;23;"N/A";0,102;"Taylor & Francis"
"Contributions to Economic Analysis";0,6;"20.0%
230/288
General Economics, Econometrics and Finance";14;22;41;"N/A";"N/A";"Emerald Publishing"
"Russian Journal of Stomatology";0,2;"17.0%
36/43
Dentistry (miscellaneous)";14;88;13;0,146;"N/A";"Media Sphera Publishing Group"
"Biblical Interpretation Series";0,3;"46.0%
348/644
Religious Studies";14;46;30;0,231;0,203;"Brill"
"Medieval Mediterranean";0,2;"33.0%
1169/1760
History";14;65;14;0;0,111;"Brill"
"Intersections";0,1;"27.0%
805/1106
Literature and Literary Theory";14;135;10;0;0,116;"Brill"
"Australian Year Book of International Law";0,3;"19.0%
825/1025
Law";14;52;19;0,198;0,125;"Brill"
"Faux Titre";0,1;"22.0%
860/1106
Literature and Literary Theory";14;163;8;0;0,102;"Brill"
"Pharma Times";0,1;"1.0%
79/80
General Pharmacology, Toxicology and Pharmaceutics";14;162;5;0,104;0,123;"Indian Pharmaceutical Association"
"FF Communications";0,4;"52.0%
307/644
Religious Studies";14;39;23;0,747;0,164;"Academia Scientiarum Fennica"
"Buddhist-Christian Studies";0,1;"23.0%
1355/1760
History";14;97;13;0,594;0,102;"University of Hawaii Press"
"European Administrative Governance";0,4;"14.0%
199/232
Public Administration";14;33;24;"N/A";"N/A";"Springer Nature"
"Journal of insurance medicine (New York, N.Y.)";0,5;"29.0%
448/636
General Medicine";14;27;19;"N/A";0,12;"American Academy of Insurance Medicine"
"Labour History Review";0,3;"44.0%
975/1760
History";14;47;23;0,762;0,116;"Liverpool University Press"
"Internationales Archiv fuer Sozialgeschichte der Deutschen Literatur";0,1;"32.0%
739/1106
Literature and Literary Theory";14;105;12;0,159;0,1;"Walter de Gruyter"
"Zeitschrift fur die Neutestamentliche Wissenschaft und die Kunde der Alteren Kirche";0,3;"43.0%
1001/1760
History";14;49;20;0;0,101;"Walter de Gruyter"
"Revue des Etudes Slaves";0,1;"20.0%
874/1106
Literature and Literary Theory";14;173;8;0,209;0,1;"Imprimerie Nationale"
"Kierkegaard Studies";0,2;"23.0%
614/806
Philosophy";14;75;15;0,663;0,101;"Walter de Gruyter"
"Reformation and Renaissance Review";0,4;"51.0%
312/644
Religious Studies";14;40;25;0,278;0,101;"Taylor & Francis"
"Studies in History";0,4;"53.0%
820/1760
History";14;38;29;"N/A";0,124;"SAGE"
"Anales de Literatura Hispanoamericana";0,1;"28.0%
794/1106
Literature and Literary Theory";14;129;9;0,395;0,111;"Universidad Complutense de Madrid"
"Medizinische Monatsschrift fur Pharmazeuten";0,1;"2.0%
267/272
Pharmacology (medical)";14;260;4;0,043;0,1;"Wissenschaftliche Verlagsgesellschaft Stuttgart"
"Wallace Stevens Journal";0,2;"50.0%
546/1106
Literature and Literary Theory";14;62;21;0;0,101;"Johns Hopkins University Press"
"Taiwan Journal of Forest Science";0,2;"4.0%
167/174
Forestry";14;71;15;0,066;0,123;"Taiwan Forestry Research Institute"
"Shakespeare Quarterly";0,3;"65.0%
386/1106
Literature and Literary Theory";14;43;23;1,188;0,193;"Johns Hopkins University Press"
"Digital Philology: Journal of Medieval Cultures";0,2;"40.0%
654/1106
Literature and Literary Theory";14;81;11;0,543;0,106;"Johns Hopkins University Press"
"Heart India";0,1;"1.0%
382/387
Cardiology and Cardiovascular Medicine";14;124;8;0,07;0,113;"Wolters Kluwer Health"
"Translation and Literature";0,3;"64.0%
395/1106
Literature and Literary Theory";14;44;25;"N/A";0,101;"Edinburgh University Press"
"Litterature";0,1;"23.0%
842/1106
Literature and Literary Theory";14;156;7;0,024;0,1;"Armand Colin Paris"
"Oxford Literary Review";0,2;"46.0%
597/1106
Literature and Literary Theory";14;72;17;0,51;0,1;"Edinburgh University Press"
"Chem-Bio Informatics Journal";0,6;"4.0%
419/438
Biochemistry";14;24;42;0,083;0,138;"Chem-Bio Informatics Society"
"Journal of Applied Linguistics and Professional Practice";0,7;"59.0%
443/1088
Language and Linguistics";14;21;33;0;0,103;"Equinox Publishing Ltd"
"Varieties of English Around the World";0,5;"53.0%
609/1304
Cultural Studies";14;27;22;"N/A";"N/A";"John Benjamins Publishing Company"
"Journal, Indian Academy of Clinical Medicine";0,1;"5.0%
601/636
General Medicine";14;131;8;0,012;0,107;"Indian Academy of Clinical Medicine"
"Surgical Chronicles";0;"0.0%
547/551
Surgery";14;378;3;0,007;0,102;"Surgical Society of Northern Greece"
"Environment, Space, Place";0,3;"45.0%
95/173
General Arts and Humanities";14;42;21;0,151;0,148;"University of Minnesota Press"
"Viator - Medieval and Renaissance Studies";0,2;"26.0%
1289/1760
History";14;84;14;0,238;0,137;"Brepols Publishers"
"Foundations and Trends in Information Systems";1,4;"20.0%
104/131
Management Information Systems";14;10;60;0,421;0,186;"Now Publishers Inc"
"Historicka Sociologie";0,2;"28.0%
1260/1760
History";14;79;15;0,155;0,107;"Charles University"
"Ikon";0,2;"30.0%
461/667
Visual Arts and Performing Arts";14;91;11;0,121;0,1;"Brepols Publishers"
"Slavic and East European Information Resources";0,2;"22.0%
906/1167
Linguistics and Language";14;66;18;"N/A";0,11;"Taylor & Francis"
"Journal of African Cinemas";0,4;"62.0%
248/667
Visual Arts and Performing Arts";14;34;32;0,388;0,113;"Intellect Publishers"
"Bulletin of the Institute of Classical Studies";0,2;"47.0%
88/170
Classics";14;57;23;0,24;0,101;"John Wiley & Sons"
"Explicator";0,1;"24.0%
837/1106
Literature and Literary Theory";14;153;8;0,177;0,106;"Taylor & Francis"
"Trajecta";0,5;"61.0%
247/644
Religious Studies";14;31;26;0,575;0,115;"Amsterdam University Press"
