"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Annals of Clinical and Laboratory Science";1,6;"47.0%
22/41
Medical Laboratory Technology";745;468;53;0,238;0,288;"Association of Clinical Scientists"
"Spanish Journal of Marketing - ESIC";9,1;"81.0%
40/210
Marketing";745;82;91;1,887;0,913;"Emerald Publishing"
"Journal of Graph Theory";1,6;"63.0%
39/106
Geometry and Topology";746;458;57;1,291;1,17;"John Wiley & Sons"
"Mathematics Education Research Journal";4,8;"92.0%
30/399
General Mathematics";746;156;88;1,764;0,86;"Springer Nature"
"Flexible Services and Manufacturing Journal";5,6;"73.0%
104/384
Industrial and Manufacturing Engineering";746;134;87;1,195;0,766;"Springer Nature"
"R Journal";2,7;"64.0%
32/88
Numerical Analysis";746;281;43;1,106;0,758;"R Foundation for Statistical Computing"
"Acta Geochimica";2,8;"48.0%
80/154
Geochemistry and Petrology";746;268;64;0,55;0,384;"Springer Nature"
"Climate Change Research";3,5;"64.0%
59/165
Geophysics";746;216;63;1,326;0,605;"National Climate Center"
"Russian Meteorology and Hydrology";1,7;"33.0%
64/96
Fluid Flow and Transfer Processes";746;450;56;0,691;0,28;"Pleiades Publishing"
"Journal of Electromagnetic Engineering and Science";2,9;"49.0%
30/58
Radiation";746;260;59;0,702;0,514;"Korean Institute of Electromagnetic Engineering and Science"
"Quality Technology and Quantitative Management";5,1;"79.0%
13/60
Industrial Relations";747;146;79;1,681;0,676;"Taylor & Francis"
"Journal of Agribusiness in Developing and Emerging Economies";4,6;"82.0%
34/193
Agricultural and Biological Sciences (miscellaneous)";747;161;84;1,249;0,484;"Emerald Publishing"
"Oncology Nursing Forum";3,2;"42.0%
12/20
Oncology (nursing)";747;235;63;0,666;0,579;"Oncology Nursing Society"
"Metallography, Microstructure, and Analysis";2,7;"59.0%
72/176
Metals and Alloys";747;280;63;0,789;0,367;"Springer Nature"
"Mapan - Journal of Metrology Society of India";2,3;"51.0%
40/81
Physics and Astronomy (miscellaneous)";747;318;66;0,61;0,263;"Springer Nature"
"Epilepsy Currents";2,4;"36.0%
255/400
Neurology (clinical)";747;315;42;0,407;0,513;"American Epilepsy Society"
"Journal of Nanostructures";2,6;"42.0%
228/398
Mechanics of Materials";747;283;63;0,456;0,277;"University of Kashan"
"Communication and Society";3,2;"93.0%
87/1304
Cultural Studies";748;235;68;0,941;0,59;"Universidad de Navarra"
"JOGNN - Journal of Obstetric, Gynecologic, and Neonatal Nursing";3,2;"82.0%
8/43
Maternity and Midwifery";748;234;65;0,809;0,537;"Elsevier"
"International Journal of Pest Management";4,7;"82.0%
33/181
Insect Science";748;159;79;0,677;0,383;"Taylor & Francis"
"Immunological Medicine";7,1;"65.0%
81/233
Immunology and Allergy";748;106;85;1,03;1,031;"Taylor & Francis"
"Annales de l'Institut Henri Poincare (C) Analyse Non Lineaire";4,1;"91.0%
17/193
Analysis";748;184;73;1,82;2,641;"European Mathematical Society Publishing House"
"Journal of International Business Policy";10,1;"89.0%
49/443
Business and International Management";748;74;96;1,986;1,557;"Springer Nature"
"Environmental Science and Engineering";0,3;"4.0%
378/394
Information Systems";748;2329;17;0,053;0,12;"Springer Nature"
"Journal of the Serbian Chemical Society";1,8;"34.0%
267/408
General Chemistry";748;407;52;0,359;0,212;"Serbian Chemical Society"
"Anales de Psicologia";3,3;"52.0%
104/216
General Psychology";748;227;67;0,82;0,457;"Universidad de Murcia Servicio de Publicaciones"
"Chinese Journal of Gastrointestinal Surgery";1;"35.0%
358/551
Surgery";748;748;41;0,179;0,173;"Chinese Medical Journals Publishing House Co.Ltd"
"Journal of Building Pathology and Rehabilitation";2,7;"52.0%
106/223
Building and Construction";748;279;59;0,757;0,447;"Springer Nature"
"Spinal Cord Series and Cases";2,2;"35.0%
260/400
Neurology (clinical)";748;333;57;0,498;0,309;"Springer Nature"
"Medwave";2,6;"53.0%
186/398
Medicine (miscellaneous)";748;289;56;0,504;0,316;"Medwave Estudios Ltda"
"CAAI Transactions on Intelligent Systems";1,5;"27.0%
233/321
Control and Systems Engineering";748;496;54;0,568;0,218;"Editorial Department of CAAI Transactions on Intelligent Systems"
"Clinical Nephrology";2,1;"38.0%
50/81
Nephrology";749;363;58;0,429;0,373;"Dustri-Verlag Dr. Karl Feistle"
"Technometrics";4,5;"86.0%
37/278
Statistics and Probability";749;167;71;2,09;1,114;"Taylor & Francis"
"Current Cardiology Reviews";3,7;"57.0%
164/387
Cardiology and Cardiovascular Medicine";749;200;70;0,921;0,608;"Bentham Science Publishers"
"Clinical and Translational Medicine";15,9;"96.0%
13/398
Medicine (miscellaneous)";749;47;100;1,4;2,424;"John Wiley & Sons"
"Journal of Advanced Dielectrics";3,8;"55.0%
353/797
Electrical and Electronic Engineering";750;198;76;0,639;0,369;"World Scientific"
"Surgical Oncology Clinics of North America";3,9;"75.0%
137/551
Surgery";750;194;73;0,669;0,642;"Elsevier"
"Advances in High Energy Physics";3,4;"59.0%
36/87
Nuclear and High Energy Physics";751;221;74;0,561;0,437;"John Wiley & Sons"
"Current Infectious Disease Reports";6,7;"72.0%
95/344
Infectious Diseases";751;112;68;1,141;0,969;"Springer Nature"
"Rawal Medical Journal";0,7;"37.0%
397/636
General Medicine";751;1004;24;0,214;0,188;"Pakistan Medical Association"
"Monoclonal Antibodies in Immunodiagnosis and Immunotherapy";4,8;"46.0%
126/233
Immunology and Allergy";751;156;67;0,361;0,419;"Mary Ann Liebert"
"Migration Studies";4,3;"83.0%
23/139
Demography";751;174;71;1,366;0,732;"Oxford University Press"
"Journal of the Association of Nurses in AIDS Care";2,9;"78.0%
14/63
Advanced and Specialized Nursing";751;256;69;0,62;0,586;"Elsevier"
"Urology Research and Practice";2,6;"47.0%
64/120
Urology";751;286;62;0,621;0,405;"AVES Ibrahim Kara"
"Geomagnetism and Aeronomy";1,3;"31.0%
113/165
Geophysics";751;577;49;0,515;0,276;"Pleiades Publishing"
"Journal of Parasitology";2,1;"43.0%
405/721
Ecology, Evolution, Behavior and Systematics";752;351;60;0,551;0,403;"American Society of Parasitologists"
"Corporate Communications";3,9;"70.0%
18/60
Industrial Relations";752;194;74;0,939;0,522;"Emerald Publishing"
"Palaeobiodiversity and Palaeoenvironments";3,9;"79.0%
24/113
Paleontology";752;193;85;0,776;0,511;"Springer Nature"
"Journal of Risk Finance";6,2;"83.0%
54/317
Finance";752;121;79;0,949;0,843;"Emerald Publishing"
"Sleep Science";2,5;"53.0%
187/398
Medicine (miscellaneous)";752;295;65;0,602;0,505;"Brazilian Association of Sleep and Latin American Federation of Sleep Societies"
"Numerical Linear Algebra with Applications";3,4;"96.0%
5/119
Algebra and Number Theory";753;222;73;1,203;0,932;"John Wiley & Sons"
"Agricultural and Forest Entomology";3,6;"73.0%
46/174
Forestry";753;212;80;0,82;0,525;"John Wiley & Sons"
"IEEE Computer Architecture Letters";4,6;"58.0%
74/177
Hardware and Architecture";753;165;59;1,045;0,831;"IEEE"
"Mineral Economics";5;"90.0%
56/604
Social Sciences (miscellaneous)";753;151;79;1,185;0,511;"Springer Nature"
"Frontiers in Bioinformatics";2,6;"62.0%
106/278
Statistics and Probability";753;294;59;0,793;"N/A";"Frontiers Media S.A."
"Applied Linguistics Review";4,2;"93.0%
72/1088
Language and Linguistics";753;178;74;1,119;0,793;"Walter de Gruyter"
"Reports of Biochemistry and Molecular Biology";2,8;"55.0%
178/398
Medicine (miscellaneous)";753;273;67;0,572;0,433;"Varastegan Institute for Medical Sciences"
"Social Issues and Policy Review";22,2;"99.0%
1/1466
Sociology and Political Science";754;34;97;4,176;2,605;"John Wiley & Sons"
"Journal of Family Theory and Review";5,9;"93.0%
41/604
Social Sciences (miscellaneous)";754;127;73;2,119;1,338;"John Wiley & Sons"
"Philosophy of Science";3,1;"98.0%
31/1760
History";754;241;59;1,258;0,793;"Cambridge University Press"
"Machining Science and Technology";5,7;"77.0%
154/672
Mechanical Engineering";754;133;73;1,056;0,634;"Taylor & Francis"
"Social Science Journal";4,7;"85.0%
207/1466
Sociology and Political Science";754;160;76;0,793;0,548;"Taylor & Francis"
"Teachers and Teaching: Theory and Practice";4,2;"84.0%
84/552
Arts and Humanities (miscellaneous)";754;181;73;1,325;0,98;"Taylor & Francis"
"Biocatalysis and Biotransformation";4,4;"50.0%
156/311
Biotechnology";754;170;82;0,452;0,351;"Taylor & Francis"
"Journal of the Korean Society of Food Science and Nutrition";1,2;"26.0%
285/389
Food Science";754;621;53;0,536;0,25;"Korean Society of Food Science and Nutrition"
"Journal of Turkish Science Education";3,5;"70.0%
449/1543
Education";754;216;77;0,921;0,499;"Ekip Buro Makineleri A.S."
"AWWA Water Science";4,4;"61.0%
102/261
Water Science and Technology";754;170;72;0,856;0,815;"John Wiley & Sons"
"Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology";1,3;"52.0%
82/171
";755;595;51;0,412;0,204;"Tianjin Daxue/Tianjin University"
"Journal of Chinese Governance";7,4;"96.0%
24/706
Political Science and International Relations";755;102;91;1,218;0,796;"Taylor & Francis"
"International Politics";3,1;"78.0%
149/706
Political Science and International Relations";755;240;66;1,634;0,556;"Springer Nature"
"Biomedizinische Technik";3,5;"40.0%
182/303
Biomedical Engineering";755;216;68;0,52;0,353;"Walter de Gruyter"
"Yingyong Jichu yu Gongcheng Kexue Xuebao/Journal of Basic Science and Engineering";1,6;"37.0%
191/307
General Engineering";755;483;55;0,555;0,276;"Editorial Board of Journal of Basic Science and Engineering"
"Yi chuan = Hereditas / Zhongguo yi chuan xue hui bian ji";2,5;"67.0%
208/636
General Medicine";755;300;54;"N/A";0,341;"Science Press"
"Journal of Mechanics";3,2;"67.0%
209/635
Applied Mathematics";755;235;69;0,628;0,385;"Oxford University Press"
"Economics Bulletin";1,6;"53.0%
135/288
General Economics, Econometrics and Finance";755;470;44;0,343;0,227;"Economics Bulletin"
"Differential Equations";1,3;"46.0%
212/399
General Mathematics";755;604;46;0,869;0,573;"Pleiades Publishing"
"International Journal of Advanced and Applied Sciences";0,8;"37.0%
107/171
";755;898;33;0,249;0,151;"Institute of Advanced Science Extension (IASE)"
"Proceedings of the Japan Academy Series B: Physical and Biological Sciences";6,6;"88.0%
26/221
General Agricultural and Biological Sciences";756;114;75;1,348;0,898;"Japan Academy"
"Children and Society";2,6;"58.0%
641/1543
Education";756;293;60;1,205;0,599;"John Wiley & Sons"
"Clinical and Experimental Gastroenterology";5,1;"66.0%
57/167
Gastroenterology";756;147;78;0,906;0,782;"Dove Medical Press"
"Experimental Economics";4,1;"78.0%
52/242
Economics, Econometrics and Finance (miscellaneous)";756;185;72;1,631;2,127;"Springer Nature"
"Asian Bioethics Review";6,2;"98.0%
16/806
Philosophy";756;122;73;0,971;0,62;"National University of Singapore, Department of Biological Sciences, Centre for Biomedical Ethics"
"Orthopadie";1,5;"33.0%
214/321
Orthopedics and Sports Medicine";756;521;47;0,441;0,249;"Springer Nature"
"Chinese Pharmaceutical Journal";0,6;"18.0%
149/183
Pharmaceutical Science";757;1228;32;0,225;0,144;"Chinese Pharmaceutical Association"
"Journal of Photochemistry and Photobiology";4,1;"44.0%
34/60
Electrochemistry";757;186;71;0,719;0,546;"Elsevier"
"Journal of Leisure Research";5,7;"90.0%
141/1466
Sociology and Political Science";757;132;90;1,288;0,758;"Taylor & Francis"
"Environmental Quality Management";2,2;"38.0%
409/665
Public Health, Environmental and Occupational Health";757;351;59;0,413;0,32;"John Wiley & Sons"
"Journal of Manipulative and Physiological Therapeutics";3;"75.0%
3/10
Chiropractics";757;256;67;0,674;0,419;"Elsevier"
"Eurasian Business Review";6,9;"90.0%
23/242
Economics, Econometrics and Finance (miscellaneous)";757;110;85;1,673;1,142;"Springer Nature"
"Polish Journal of Microbiology";3,7;"41.0%
82/140
Microbiology (medical)";757;202;68;0,679;0,498;"Walter de Gruyter"
"PharmaNutrition";5,7;"72.0%
107/389
Food Science";758;134;78;0,63;0,451;"Elsevier"
"International Journal of Smart and Nano Materials";6,3;"79.0%
79/379
Civil and Structural Engineering";758;120;78;1,205;0,863;"Taylor & Francis"
"Pigment and Resin Technology";2,8;"40.0%
189/317
Materials Chemistry";758;273;72;0,539;0,296;"Emerald Publishing"
"Psychology of Women Quarterly";6,1;"95.0%
11/213
Gender Studies";758;125;78;1,813;1,192;"SAGE"
"Journal of Information Technology and Politics";6,6;"93.0%
98/1466
Sociology and Political Science";758;114;84;1,493;1,107;"Taylor & Francis"
"Journal of Biomolecular NMR";6;"66.0%
26/76
Spectroscopy";758;127;83;0,684;0,817;"Springer Nature"
"American Journal of Sociology";5,8;"90.0%
136/1466
Sociology and Political Science";759;131;75;2,784;2,29;"University of Chicago"
"Minerva Obstetrics and Gynecology";2,9;"54.0%
96/209
Obstetrics and Gynecology";759;263;71;0,625;0,452;"Edizioni Minerva Medica"
"Brazilian Journal of Chemical Engineering";2,5;"41.0%
161/273
General Chemical Engineering";759;298;73;0,459;0,272;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng."
