"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Educational Psychology";6,4;"89.0%
167/1543
Education";1692;264;83;1,555;1,333;"Taylor & Francis"
"Apidologie";5,1;"86.0%
25/181
Insect Science";1693;329;78;0,976;0,727;"Springer Nature"
"Journal des Mathematiques Pures et Appliquees";4,3;"91.0%
35/399
General Mathematics";1693;398;74;1,915;2,487;"Elsevier"
"Urban Education";6,3;"90.0%
28/279
Urban Studies";1694;268;90;1,895;1,384;"SAGE"
"Mycologia";6,2;"85.0%
108/721
Ecology, Evolution, Behavior and Systematics";1695;275;84;1,094;0,815;"Taylor & Francis"
"Actas Dermo-Sifiliograficas";1,9;"44.0%
79/142
Dermatology";1695;879;43;0,683;0,297;"Elsevier"
"Iranian Journal of Pharmaceutical Research";3,4;"69.0%
25/80
General Pharmacology, Toxicology and Pharmaceutics";1696;494;71;0,466;0,385;"Brieflands"
"International Journal of Information Technology and Decision Making";7,4;"89.0%
15/133
Computer Science (miscellaneous)";1697;230;80;1,02;0,723;"World Scientific"
"Global Journal of Environmental Science and Management";7,9;"95.0%
12/275
General Social Sciences";1697;216;81;1,365;0,628;"GJESM Publication"
"Journal of Quaternary Science";4,7;"87.0%
68/552
Arts and Humanities (miscellaneous)";1698;360;83;0,862;0,79;"John Wiley & Sons"
"Journal of Consumer Psychology";8,4;"85.0%
36/249
Applied Psychology";1698;201;91;2,054;3,531;"John Wiley & Sons"
"Matter and Radiation at Extremes";8,6;"91.0%
7/77
Nuclear Energy and Engineering";1699;198;86;1,598;1,167;"American Institute of Physics"
"Yuhang Xuebao/Journal of Astronautics";2,5;"48.0%
79/153
Aerospace Engineering";1699;691;62;0,967;0,369;"Chinese Society of Astronautics"
"Eye and Vision";8,6;"99.0%
1/78
Health Professions (miscellaneous)";1699;197;78;1,641;1,553;"Springer Nature"
"Biochemical Genetics";3,9;"68.0%
230/721
Ecology, Evolution, Behavior and Systematics";1699;438;76;0,569;0,508;"Springer Nature"
"Psychological Services";4,2;"67.0%
102/311
Clinical Psychology";1700;409;78;0,932;0,926;"American Psychological Association"
"Geo-Spatial Information Science";10,1;"95.0%
41/821
Geography, Planning and Development";1700;168;93;1,697;1,098;"Taylor & Francis"
"Scandinavian Journal of Educational Research";5,4;"84.0%
242/1543
Education";1700;316;84;1,83;1,043;"Taylor & Francis"
"Journal of European Integration";6,4;"95.0%
35/706
Political Science and International Relations";1700;264;79;1,738;1,181;"Taylor & Francis"
"Surgeon";4,4;"78.0%
117/551
Surgery";1700;388;77;1,057;0,625;"Elsevier"
"Addictive Behaviors Reports";6,8;"89.0%
5/43
Pharmacology, Toxicology and Pharmaceutics (miscellaneous)";1700;249;80;1,036;1,075;"Elsevier"
"ACI Structural Journal";3,2;"58.0%
94/223
Building and Construction";1701;537;66;1,22;0,65;"American Concrete Institute"
"Educational Technology and Society";9,1;"97.0%
44/1466
Sociology and Political Science";1701;186;85;1,944;1,559;"International Forum of Educational Technology and Society,National Taiwan Normal University"
"International Journal of Information Security";6,3;"81.0%
39/207
Safety, Risk, Reliability and Quality";1702;270;78;1,339;0,878;"Springer Nature"
"Integration";3,8;"56.0%
351/797
Electrical and Electronic Engineering";1702;447;72;0,829;0,3;"Elsevier"
"International Journal of Computers and Applications";4,7;"69.0%
33/106
Computer Graphics and Computer-Aided Design";1702;366;70;0,728;0,408;"Taylor & Francis"
"Journal of Tropical Pediatrics";4;"72.0%
92/330
Pediatrics, Perinatology and Child Health";1702;430;69;0,629;0,61;"Oxford University Press"
"Social and Cultural Geography";6;"98.0%
20/1304
Cultural Studies";1702;284;87;1,7;1,077;"Taylor & Francis"
"Dendrochronologia";5,5;"81.0%
97/516
Plant Science";1702;307;79;0,976;0,849;"Elsevier"
"Anales de Pediatria";2,1;"46.0%
176/330
Pediatrics, Perinatology and Child Health";1703;803;49;0,453;0,289;"Asociacion Espanola de Pediatria"
"Journal of Lower Genital Tract Disease";6,8;"89.0%
23/209
Obstetrics and Gynecology";1705;249;67;1,567;0,972;"Wolters Kluwer Health"
"Saudi Medical Journal";2,3;"65.0%
223/636
General Medicine";1705;754;56;0,563;0,379;"Saudi Arabian Armed Forces Hospital"
"Journal of Management Information Systems";10,2;"91.0%
19/207
Management Science and Operations Research";1706;167;82;2,114;3,07;"Taylor & Francis"
"Jisuanji Xuebao/Chinese Journal of Computers";3;"48.0%
55/106
Computer Graphics and Computer-Aided Design";1706;573;61;0,883;0,344;"Science China Press"
"International Journal of Applied Pharmaceutics";1,4;"52.0%
21/43
Pharmacology, Toxicology and Pharmaceutics (miscellaneous)";1706;1196;53;0,352;0,192;"Innovare Academics Sciences Pvt. Ltd"
"Frontiers in Neuroinformatics";4,8;"70.0%
15/49
Neuroscience (miscellaneous)";1707;355;72;0,918;0,768;"Frontiers Media S.A."
"Molecular Genetics and Metabolism Reports";4;"39.0%
210/347
Genetics";1708;430;78;0,789;0,639;"Elsevier"
"Surface Technology";1,2;"20.0%
105/132
Surfaces, Coatings and Films";1709;1465;45;0,465;0,203;"Chongqing Wujiu Periodicals Press"
"Journal of Water and Health";3,6;"58.0%
277/665
Public Health, Environmental and Occupational Health";1710;470;66;0,728;0,534;"IWA Publishing"
"Sexual Medicine";5,4;"85.0%
18/120
Urology";1710;317;86;1,455;0,482;"Oxford University Press"
"International Social Work";4,7;"89.0%
63/604
Social Sciences (miscellaneous)";1711;364;70;1,469;0,833;"SAGE"
"Birth Defects Research";3,6;"66.0%
111/330
Pediatrics, Perinatology and Child Health";1715;477;67;0,813;0,557;"John Wiley & Sons"
"Bioethics";4,2;"95.0%
35/806
Philosophy";1715;404;73;0,911;0,734;"John Wiley & Sons"
"Journal of Taibah University Medical Sciences";3,4;"75.0%
155/636
General Medicine";1716;510;66;0,809;0,449;"Elsevier"
"Sport in Society";3,4;"93.0%
79/1304
Cultural Studies";1716;510;69;0,958;0,534;"Taylor & Francis"
"Journal of the Geological Society";6;"84.0%
49/321
Geology";1716;287;87;0,883;1,166;"Geological Society of London"
"Monaldi Archives for Chest Disease";3,6;"56.0%
168/387
Cardiology and Cardiovascular Medicine";1716;473;62;0,386;0,361;"PagePress"
"Human Genomics";6;"62.0%
130/347
Genetics";1718;284;73;0,875;1,199;"Springer Nature"
"Kongzhi Lilun Yu Yingyong/Control Theory and Applications";1,8;"33.0%
533/797
Electrical and Electronic Engineering";1718;973;55;0,509;0,243;"South China University of Technology"
"Mycological Progress";4,5;"81.0%
37/193
Agricultural and Biological Sciences (miscellaneous)";1718;382;81;0,917;0,759;"Springer Nature"
"Springer Proceedings in Mathematics and Statistics";0,5;"9.0%
361/399
General Mathematics";1718;3193;25;0,295;0,168;"Springer Nature"
"Minerva Medica";6,4;"90.0%
64/636
General Medicine";1719;268;86;0,553;0,442;"Edizioni Minerva Medica"
"Marine Chemistry";6;"82.0%
26/145
Oceanography";1720;289;80;0,935;0,99;"Elsevier"
"npj Microgravity";7,3;"93.0%
13/193
Agricultural and Biological Sciences (miscellaneous)";1721;235;79;1,587;1,017;"Springer Nature"
"Agricultural Economics (United Kingdom)";7,3;"87.0%
51/406
Agronomy and Crop Science";1721;235;77;1,74;1,601;"John Wiley & Sons"
"Studies in Second Language Acquisition";8;"98.0%
17/1088
Language and Linguistics";1721;216;86;2,586;2,124;"Cambridge University Press"
"European Radiology Experimental";6,7;"83.0%
54/333
Radiology, Nuclear Medicine and Imaging";1721;255;70;1,452;0,994;"Springer Nature"
"Medical Journal Armed Forces India";3,4;"76.0%
153/636
General Medicine";1723;507;54;0,593;0,355;"Elsevier"
"International Journal of Adolescent Medicine and Health";3,6;"67.0%
108/330
Pediatrics, Perinatology and Child Health";1723;474;78;0,599;0,398;"Walter de Gruyter"
"Journal of Global Optimization";3,6;"72.0%
175/635
Applied Mathematics";1723;478;68;1,338;0,743;"Springer Nature"
"Review of Palaeobotany and Palynology";3,5;"72.0%
32/113
Paleontology";1724;491;77;0,892;0,69;"Elsevier"
"International Journal of Interactive Multimedia and Artificial Intelligence";7,2;"94.0%
14/278
Statistics and Probability";1724;240;83;1,264;0,904;"Universidad Internacional de la Rioja"
"Qiche Gongcheng/Automotive Engineering";1,9;"45.0%
69/125
Automotive Engineering";1727;901;58;0,731;0,286;"Society of Automotive Engineers of China (SAE-China)"
"Conflict and Health";6,1;"86.0%
51/371
Health (social science)";1727;281;79;1,357;1,279;"Springer Nature"
"International Journal of Water Resources Development";8,1;"91.0%
27/306
Development";1727;213;91;1,256;0,814;"Taylor & Francis"
"Public Health Nursing";3,5;"72.0%
39/139
General Nursing";1728;489;66;0,718;0,648;"John Wiley & Sons"
"Plant Direct";5;"78.0%
154/721
Ecology, Evolution, Behavior and Systematics";1728;349;75;0,871;0,83;"John Wiley & Sons"
"Proceedings of the Institution of Mechanical Engineers. Part I: Journal of Systems and Control Engineering";3,5;"57.0%
286/672
Mechanical Engineering";1728;490;71;0,813;0,443;"SAGE"
"Yaoxue Xuebao";1,2;"31.0%
55/80
General Pharmacology, Toxicology and Pharmaceutics";1729;1488;49;0,205;0,152;"Chinese Pharmaceutical Association"
"Journal of Basic and Clinical Physiology and Pharmacology";3,9;"42.0%
180/313
Pharmacology";1729;444;78;0,606;0,399;"Walter de Gruyter"
"Handbook of Environmental Chemistry";2,9;"46.0%
140/261
Water Science and Technology";1729;599;67;0,53;0,456;"Springer Nature"
"British Journal of Neurosurgery";2,3;"55.0%
246/551
Surgery";1729;744;66;0,669;0,402;"Taylor & Francis"
"Progress in Earth and Planetary Science";6,5;"84.0%
31/195
General Earth and Planetary Sciences";1729;268;77;1,107;0,902;"Springer Nature"
"European Journal of Soil Biology";6,9;"90.0%
17/181
Insect Science";1731;252;79;1,106;1,078;"Elsevier"
"Egyptian Journal of Radiology and Nuclear Medicine";1,7;"32.0%
225/333
Radiology, Nuclear Medicine and Imaging";1731;1028;49;0,431;0,241;"Springer Nature"
"Journal of Economic Dynamics and Control";3,1;"66.0%
213/635
Applied Mathematics";1732;550;63;1,176;1,799;"Elsevier"
"Eastern Mediterranean Health Journal";3,3;"75.0%
157/636
General Medicine";1732;522;66;0,761;0,492;"World Health Organization"
"International Journal of STD and AIDS";2,6;"55.0%
64/142
Dermatology";1732;665;67;0,596;0,54;"SAGE"
"Current Opinion in Allergy and Clinical Immunology";5,9;"56.0%
103/233
Immunology and Allergy";1733;294;85;0,884;0,731;"Wolters Kluwer Health"
"Journal of Molecular Histology";5,9;"70.0%
19/62
Histology";1733;293;81;0,614;0,784;"Springer Nature"
"Chemistry of Natural Compounds";1,4;"28.0%
372/516
Plant Science";1733;1269;52;0,546;0,287;"Springer Nature"
"Cleveland Clinic Journal of Medicine";3,8;"78.0%
137/636
General Medicine";1734;451;56;0,696;0,452;"Cleveland Clinic Educational Foundation"
"Beijing Hangkong Hangtian Daxue Xuebao/Journal of Beijing University of Aeronautics and Astronautics";1,5;"30.0%
107/153
Aerospace Engineering";1734;1134;56;0,61;0,234;"Beijing University of Aeronautics and Astronautics (BUAA)"
"Environmental Communication";6,3;"82.0%
38/219
Environmental Science (miscellaneous)";1735;277;80;1,194;0,952;"Taylor & Francis"
"Geology in China";3,2;"65.0%
112/321
Geology";1735;540;67;1,04;0,599;"Science China Press"
"Genetics and Molecular Biology";4,2;"42.0%
199/347
Genetics";1735;409;75;0,552;0,498;"Brazilian Society of Genetics"
"Foundations and Trends in Machine Learning";108,5;"99.0%
1/407
Software";1736;16;94;24,122;37,044;"Now Publishers Inc"
"Annals of the Royal College of Surgeons of England";2,4;"57.0%
236/551
Surgery";1736;734;57;0,72;0,359;"Royal College of Surgeons of England"
"Hippocampus";5,8;"67.0%
38/115
Cognitive Neuroscience";1737;301;84;0,776;1,115;"John Wiley & Sons"
"Economics and Human Biology";4,5;"76.0%
88/371
Health (social science)";1737;382;74;0,923;0,916;"Elsevier"
"Cerebrovascular Diseases";4,5;"64.0%
137/387
Cardiology and Cardiovascular Medicine";1738;386;77;0,805;0,7;"Karger"
"Canadian Journal of Neurological Sciences";4,3;"54.0%
183/400
Neurology (clinical)";1738;407;71;0,776;0,695;"Cambridge University Press"
"Journal of Creative Behavior";7,5;"99.0%
2/667
Visual Arts and Performing Arts";1739;232;81;1,687;0,946;"John Wiley & Sons"
"Perfusion (United Kingdom)";3;"80.0%
13/63
Advanced and Specialized Nursing";1739;576;75;0,828;0,433;"SAGE"
"Springer Proceedings in Business and Economics";0,7;"21.0%
226/288
General Economics, Econometrics and Finance";1739;2564;27;0,14;0,151;"Springer Nature"
"Chemistry of Heterocyclic Compounds";2,9;"31.0%
146/211
Organic Chemistry";1739;596;72;0,435;0,246;"Springer Nature"
"Journal of Hydrologic Engineering - ASCE";4,6;"68.0%
119/379
Civil and Structural Engineering";1740;376;78;0,787;0,638;"American Society of Civil Engineers"
"Clinical and Experimental Dental Research";3,3;"56.0%
58/132
General Dentistry";1740;531;70;0,898;0,541;"John Wiley & Sons"
"Current Medical Imaging";2,6;"44.0%
185/333
Radiology, Nuclear Medicine and Imaging";1740;669;58;0,482;0,288;"Bentham Science Publishers"
"Biomedical Reports";4,1;"80.0%
125/636
General Medicine";1740;424;71;0,7;0,514;"Spandidos Publications"
"Cardiovascular Toxicology";6,6;"80.0%
75/387
Cardiology and Cardiovascular Medicine";1741;264;88;0,719;0,757;"Springer Nature"
"Journal of Operations Management";11;"92.0%
16/207
Management Science and Operations Research";1742;159;88;2,16;3,009;"John Wiley & Sons"
"Journal of Plant Ecology";4,6;"75.0%
180/721
Ecology, Evolution, Behavior and Systematics";1742;382;81;0,891;0,795;"Oxford University Press"
"Journal of Chemical Neuroanatomy";4,5;"27.0%
71/97
Cellular and Molecular Neuroscience";1743;386;72;0,641;0,669;"Elsevier"
"Journal of Asian Ceramic Societies";5;"64.0%
45/127
Ceramics and Composites";1743;346;76;0,756;0,43;"Taylor & Francis"
"Antiquity";3,6;"98.0%
3/173
General Arts and Humanities";1744;484;68;1,33;0,833;"Cambridge University Press"
"Clinical Endoscopy";4,4;"69.0%
123/398
Medicine (miscellaneous)";1744;394;76;1,008;0,711;"Korean Society of Gastrointestinal Endoscopy"
"Review of Asset Pricing Studies";19,8;"99.0%
2/317
Finance";1745;88;73;3,52;6,315;"Oxford University Press"
"Experimental and Clinical Endocrinology and Diabetes";4,1;"57.0%
72/167
Internal Medicine";1745;421;73;0,554;0,493;"Thieme"
"Advanced Robotics";4,1;"62.0%
121/321
Control and Systems Engineering";1747;428;69;0,898;0,605;"Taylor & Francis"
"Journal of Tourism Futures";15,7;"98.0%
11/821
Geography, Planning and Development";1748;111;97;1,435;1,146;"Emerald Publishing"
"Journal of Immunological Methods";3,7;"35.0%
150/233
Immunology and Allergy";1748;475;70;0,524;0,555;"Elsevier"
"Journal of the American Planning Association";11;"97.0%
8/279
Urban Studies";1749;159;81;2,62;2,228;"Taylor & Francis"
"Cities and Health";5,7;"86.0%
39/279
Urban Studies";1749;306;81;0,82;0,738;"Taylor & Francis"
"Dentomaxillofacial Radiology";5,6;"89.0%
13/123
Otorhinolaryngology";1749;315;78;1,465;0,816;"Oxford University Press"
"Resources, Conservation and Recycling Advances";11,7;"95.0%
34/716
Economics and Econometrics";1749;149;77;2,268;2,031;"Elsevier"
"Applied Neuropsychology: Adult";4,5;"69.0%
109/360
Developmental and Educational Psychology";1750;389;84;0,713;0,453;"Taylor & Francis"
"Energy, Sustainability and Society";9,6;"93.0%
21/306
Development";1750;183;81;1,35;1,066;"Springer Nature"
"Dianli Jianshe/Electric Power Construction";3,3;"54.0%
125/272
Energy Engineering and Power Technology";1750;534;76;0,688;0,369;"State Power Economic Research Institute"
"Construction Management and Economics";7,5;"85.0%
32/223
Building and Construction";1751;232;85;1,649;0,874;"Taylor & Francis"
"Chirality";4,4;"54.0%
71/156
Analytical Chemistry";1752;398;78;0,73;0,438;"John Wiley & Sons"
"Cancer Reports";2,7;"37.0%
255/404
Oncology";1752;646;65;0,587;0,571;"John Wiley & Sons"
"Physiology";14,5;"94.0%
12/193
Physiology";1752;121;96;1,708;2,051;"American Physiological Society"
"International Heart Journal";2,5;"40.0%
230/387
Cardiology and Cardiovascular Medicine";1753;711;60;0,413;0,405;"International Heart Journal Association"
"Seminars in Perinatology";5,8;"85.0%
50/330
Pediatrics, Perinatology and Child Health";1754;301;76;1,214;1,035;"Elsevier"
"Nurse Educator";2,6;"65.0%
6/16
LPN and LVN";1755;687;49;1,035;0,476;"Wolters Kluwer Health"
"Beni-Suef University Journal of Basic and Applied Sciences";4,2;"79.0%
41/193
Agricultural and Biological Sciences (miscellaneous)";1755;422;64;0,763;0,476;"Springer Nature"
"Mathematische Zeitschrift";1,6;"61.0%
155/399
General Mathematics";1755;1071;56;1,195;1,097;"Springer Nature"
"Review of Economics of the Household";9,3;"97.0%
17/604
Social Sciences (miscellaneous)";1756;189;81;2,024;1,828;"Springer Nature"
"American Economic Journal: Applied Economics";9,1;"98.0%
5/288
General Economics, Econometrics and Finance";1757;194;79;3,854;8,933;"American Economic Association"
"Journal of Experimental Marine Biology and Ecology";4,3;"73.0%
194/721
Ecology, Evolution, Behavior and Systematics";1757;406;78;0,737;0,63;"Elsevier"
"IEEE Aerospace and Electronic Systems Magazine";8,2;"90.0%
15/153
Aerospace Engineering";1757;214;77;1,534;0,855;"IEEE"
"Neonatology";4,6;"79.0%
69/330
Pediatrics, Perinatology and Child Health";1758;383;72;0,969;0,874;"Karger"
"Emerging Topics in Life Sciences";7,7;"92.0%
50/636
General Medicine";1758;228;86;0,903;0,792;"Portland Press Ltd"
"LGBT Health";6,6;"91.0%
13/142
Dermatology";1758;265;76;1,564;1,534;"Mary Ann Liebert"
"Chemical Senses";8,6;"91.0%
4/42
Sensory Systems";1758;204;76;1,076;0,694;"Oxford University Press"
"Best Practice and Research: Clinical Rheumatology";9,4;"86.0%
10/73
Rheumatology";1758;188;81;2,003;1,419;"Elsevier"
"International Journal of Disaster Risk Science";6,5;"90.0%
11/109
Safety Research";1759;271;77;1,316;0,754;"Beijing Normal University Press"
"Hormones";5,9;"64.0%
87/244
Endocrinology, Diabetes and Metabolism";1760;296;91;0,842;0,633;"Springer Nature"
"Evolution and Human Behavior";8,3;"96.0%
20/552
Arts and Humanities (miscellaneous)";1760;213;87;1,633;1,562;"Elsevier"
"Journal of Memory and Language";8,7;"98.0%
14/1088
Language and Linguistics";1761;202;85;2,347;1,942;"Elsevier"
"Molecular Diagnosis and Therapy";7,8;"77.0%
77/347
Genetics";1761;227;84;0,949;1,214;"Springer Nature"
"Journal of X-Ray Science and Technology";4,9;"69.0%
103/333
Radiology, Nuclear Medicine and Imaging";1762;357;69;0,791;0,501;"IOS Press"
"European Journal of Case Reports in Internal Medicine";2,1;"41.0%
99/167
Internal Medicine";1762;842;55;0,391;0,261;"SMC Media Srl"
"Infection and Chemotherapy";6,6;"76.0%
64/272
Pharmacology (medical)";1762;265;81;0,836;0,698;"Korean Society of Infectious Diseases, Korean Society for Antimicrobial Therapy, Korean Society for AIDS, Korean Society of Pediatric Infectious Diseases"
"International Journal for Parasitology: Parasites and Wildlife";3,8;"78.0%
107/490
Animal Science and Zoology";1762;458;79;0,816;0,606;"Australian Society for Parasitology"
"Journal of Otolaryngology - Head and Neck Surgery";6,5;"94.0%
7/123
Otorhinolaryngology";1763;270;68;1,435;0,849;"SAGE"
"Safety and Health at Work";6,4;"89.0%
12/109
Safety Research";1765;275;77;1,332;0,744;"Elsevier"
"Journal of Veterinary Medical Science";2,3;"64.0%
70/194
General Veterinary";1765;771;68;0,596;0,387;"Japanese Society of Veterinary Science"
"Journal of Clinical and Experimental Dentistry";2,7;"52.0%
63/132
General Dentistry";1766;646;65;0,809;0,468;"Medicina Oral S.L."
"American Journal of Community Psychology";6,3;"87.0%
47/371
Health (social science)";1766;282;84;1,684;1,287;"John Wiley & Sons"
"Obesity Medicine";5,5;"75.0%
161/665
Public Health, Environmental and Occupational Health";1767;323;72;0,561;0,458;"Elsevier"
"Biochemical Systematics and Ecology";3;"57.0%
304/721
Ecology, Evolution, Behavior and Systematics";1768;596;72;0,609;0,311;"Elsevier"
"Canadian Journal of Physiology and Pharmacology";4;"44.0%
63/113
Physiology (medical)";1769;440;75;0,464;0,499;"National Research Council of Canada"
"International Small Business Journal";12,6;"93.0%
31/443
Business and International Management";1769;140;86;2,072;1,963;"SAGE"
"Encephale";4,6;"86.0%
73/552
Arts and Humanities (miscellaneous)";1769;382;63;0,761;0,577;"Elsevier"
"Health Psychology";4,9;"64.0%
202/567
Psychiatry and Mental Health";1770;363;76;1,076;1,15;"American Psychological Association"
"National Vital Statistics Reports";31,1;"99.0%
1/63
Life-span and Life-course Studies";1770;57;77;10,013;14,943;"Public Health Services, US Dept of Health and Human Services"
"BMC Genomic Data";4,9;"60.0%
55/138
Health Informatics";1770;360;76;0,814;0,592;"Springer Nature"
"Systematic and Applied Microbiology";7,5;"89.0%
79/721
Ecology, Evolution, Behavior and Systematics";1770;236;90;0,946;0,872;"Elsevier"
"In Vitro Cellular and Developmental Biology - Plant";5;"77.0%
117/516
Plant Science";1770;356;80;0,752;0,49;"Springer Nature"
"Hematology. American Society of Hematology. Education Program";4,7;"60.0%
55/137
Hematology";1771;380;64;1,208;1,139;"American Society of Hematology"
"Smart and Sustainable Built Environment";9,2;"99.0%
6/1304
Cultural Studies";1771;193;92;1,336;0,782;"Emerald Publishing"
"Journal of Oral Microbiology";8;"98.0%
1/43
Dentistry (miscellaneous)";1773;222;84;1,052;0,919;"Taylor & Francis"
"Xenobiotica";3,8;"42.0%
182/313
Pharmacology";1773;471;76;0,539;0,387;"Taylor & Francis"
"Journal of Pediatric and Adolescent Gynecology";3,9;"71.0%
96/330
Pediatrics, Perinatology and Child Health";1773;452;77;1,013;0,67;"Elsevier"
"Applied Spectroscopy Reviews";13,8;"96.0%
5/141
Instrumentation";1774;129;95;2,063;0,868;"Taylor & Francis"
"Jinshu Rechuli/Heat Treatment of Metals";0,8;"22.0%
297/384
Industrial and Manufacturing Engineering";1774;2188;43;0,396;0,184;"Chinese Heat Treatment Society"
"Springer Proceedings in Advanced Robotics";2,6;"56.0%
276/635
Applied Mathematics";1774;693;59;0,723;0,296;"Springer Nature"
"Industrial Lubrication and Tribology";3;"53.0%
313/672
Mechanical Engineering";1775;592;72;0,688;0,357;"Emerald Publishing"
"ACS Symposium Series";1,3;"25.0%
203/273
General Chemical Engineering";1776;1365;43;0,292;0,136;"American Chemical Society"
"Progress in Molecular Biology and Translational Science";5;"39.0%
108/178
Molecular Medicine";1776;356;74;"N/A";0,133;"Elsevier"
"Asia-Pacific Education Researcher";7,7;"93.0%
103/1543
Education";1776;232;87;1,962;1,122;"Springer Nature"
"Particulate Science and Technology";4,4;"59.0%
112/273
General Chemical Engineering";1777;408;78;0,767;0,386;"Taylor & Francis"
"Global Heart";5,7;"96.0%
2/40
Community and Home Care";1777;314;72;1,021;1,022;"Elsevier"
"Reviews in Chemical Engineering";12,3;"92.0%
20/273
General Chemical Engineering";1777;145;92;1,692;1,057;"Walter de Gruyter"
"Journal of Occupational Health";5,6;"76.0%
157/665
Public Health, Environmental and Occupational Health";1777;319;74;0,869;0,768;"Oxford University Press"
"Journal of Nondestructive Evaluation";4,9;"71.0%
190/672
Mechanical Engineering";1777;362;70;1,203;0,65;"Springer Nature"
"Arid Land Geography";2,5;"54.0%
82/179
Earth-Surface Processes";1778;725;70;0,647;0,308;"Science China Press"
"Current Opinion in Nephrology and Hypertension";5,7;"80.0%
16/81
Nephrology";1778;314;80;0,739;0,959;"Wolters Kluwer Health"
"AVS Quantum Science";9,9;"92.0%
13/176
Computational Theory and Mathematics";1779;180;68;2,125;2,534;"American Institute of Physics"
"BMJ Open Gastroenterology";5,9;"75.0%
41/167
Gastroenterology";1779;304;76;1,09;1,083;"BMJ Publishing Group"
"Journal of Obstetrics and Gynaecology Canada";3,3;"56.0%
92/209
Obstetrics and Gynecology";1779;543;62;0,814;0,611;"Elsevier"
"Journal of Advertising";11,2;"97.0%
13/511
Communication";1780;159;91;2,436;2,911;"Taylor & Francis"
"American Journal of Primatology";4,5;"82.0%
84/490
Animal Science and Zoology";1780;400;82;0,935;0,767;"John Wiley & Sons"
"Acta Ecologica Sinica";5,3;"81.0%
137/721
Ecology, Evolution, Behavior and Systematics";1780;333;83;1,078;0,479;"Ecological Society of China"
"Indian Journal of Psychological Medicine";4,8;"73.0%
84/311
Clinical Psychology";1783;369;66;1,286;0,773;"SAGE"
"Current Pollution Reports";12,1;"95.0%
12/261
Water Science and Technology";1783;147;84;1,554;1,741;"Springer Nature"
"Journal of Pharmacy and Bioallied Sciences";1,4;"38.0%
50/80
General Pharmacology, Toxicology and Pharmaceutics";1784;1260;44;0,451;0,261;"Wolters Kluwer Health"
"Anaesthesia Critical Care and Pain Medicine";6,7;"86.0%
19/136
Anesthesiology and Pain Medicine";1784;265;81;1,262;0,952;"Elsevier"
"European Journal of Remote Sensing";7;"92.0%
46/635
Applied Mathematics";1785;254;85;1,045;0,833;"Taylor & Francis"
"Astrophysics and Space Science";3,4;"57.0%
39/90
Astronomy and Astrophysics";1785;524;69;0,697;0,405;"Springer Nature"
"Journal of Animal Science and Technology";4,5;"83.0%
81/490
Animal Science and Zoology";1785;397;79;0,913;0,537;"Korean Society of Animal Sciences and Technology"
"Political Studies";8;"96.0%
56/1466
Sociology and Political Science";1786;224;89;2,769;1,793;"SAGE"
"Neurology and Therapy";5,4;"66.0%
134/400
Neurology (clinical)";1786;331;76;1,049;1,042;"Springer Nature"
"Kang T'ieh/Iron and Steel";2,3;"55.0%
78/176
Metals and Alloys";1787;791;68;0,743;0,329;"Chinese Society of Metals"
"Nursing and Health Sciences";4,8;"85.0%
20/139
General Nursing";1788;371;75;0,997;0,688;"John Wiley & Sons"
"IEEE Transactions on Consumer Electronics";7,7;"86.0%
9/63
Media Technology";1788;231;83;1,55;1,298;"IEEE"
"International Journal of Pavement Research and Technology";4,9;"71.0%
109/379
Civil and Structural Engineering";1788;366;81;1,216;0,59;"Chinese Society of Pavement Engineering"
"International Journal of Intelligent Systems and Applications in Engineering";1,3;"25.0%
79/106
Computer Graphics and Computer-Aided Design";1788;1428;39;0,352;0,209;"Auricle Global Society of Education and Research"
"Canadian Association of Radiologists Journal";6,2;"80.0%
67/333
Radiology, Nuclear Medicine and Imaging";1789;289;83;0,951;0,629;"Elsevier"
"Ophthalmic Plastic and Reconstructive Surgery";2,5;"58.0%
231/551
Surgery";1790;709;58;0,918;0,472;"Wolters Kluwer Health"
"Conservation Letters";13,5;"97.0%
18/721
Ecology, Evolution, Behavior and Systematics";1790;133;80;2,384;3,176;"John Wiley & Sons"
"Renewable Energy Focus";7,1;"66.0%
92/270
Renewable Energy, Sustainability and the Environment";1790;252;81;1,455;0,944;"Elsevier"
"Internet and Higher Education";19,3;"99.0%
8/1543
Education";1791;93;97;3,417;2,426;"Elsevier"
"BMB Reports";5,1;"44.0%
242/438
Biochemistry";1791;354;77;0,636;0,979;"The Biochemical Society of the Republic of Korea"
"European Journal of Development Research";5,7;"85.0%
45/306
Development";1793;316;81;1,201;0,705;"Springer Nature"
"Shuili Fadian Xuebao/Journal of Hydroelectric Engineering";2,9;"52.0%
320/672
Mechanical Engineering";1793;620;71;0,808;0,333;"Tsinghua University Press"
"Journal of Hand Surgery: European Volume";3,1;"68.0%
172/551
Surgery";1793;570;71;1,806;0,919;"SAGE"
"International Dental Journal";4,8;"79.0%
28/132
General Dentistry";1793;372;76;1,379;0,803;"Elsevier"
"Journal of Veterinary Diagnostic Investigation";3;"75.0%
48/194
General Veterinary";1794;598;68;0,848;0,518;"SAGE"
"International Journal for Numerical Methods in Biomedical Engineering";4,5;"82.0%
114/635
Applied Mathematics";1794;400;78;0,897;0,573;"John Wiley & Sons"
