"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"World Literature Today";0;"10.0%
985/1106
Literature and Literary Theory";8;207;3;0;0,102;"University of Oklahoma"
"Journal of Media Economics";0,4;"20.0%
409/511
Communication";8;20;25;0,14;0,226;"Taylor & Francis"
"Culture and Evolution";1,3;"80.0%
257/1304
Cultural Studies";8;6;67;0,307;0,235;"Akademiai Kiado"
"Folk Life";0,3;"30.0%
382/552
Arts and Humanities (miscellaneous)";8;32;25;"N/A";0,105;"Taylor & Francis"
"Journal of Aesthetics and Phenomenology";0,2;"21.0%
630/806
Philosophy";8;46;11;0,469;0,124;"Taylor & Francis"
"Rentgenologiya i Radiologiya";0,1;"0.0%
332/333
Radiology, Nuclear Medicine and Imaging";8;139;4;0,02;0,101;"Izdatel'stvo Meditsina i Fizkultura"
"Advances in Austrian Economics";0,4;"6.0%
671/716
Economics and Econometrics";8;20;35;0;0,104;"Emerald Publishing"
"Explorations in Renaissance Culture";0,2;"41.0%
644/1106
Literature and Literary Theory";8;45;13;0,194;0,101;"Brill"
"Visualising the Middle Ages";0,3;"53.0%
307/667
Visual Arts and Performing Arts";8;25;32;"N/A";"N/A";"Brill"
"Handbook of Oriental Studies. Section 8, Uralic and Central Asian Studies";0,6;"62.0%
66/173
General Arts and Humanities";8;14;43;"N/A";"N/A";"Brill"
"Islamic Africa";0,2;"44.0%
616/1106
Literature and Literary Theory";8;43;16;0,228;0,111;"Brill"
"International Journal of Islam in Asia";0,3;"44.0%
355/644
Religious Studies";8;27;22;0,25;"N/A";"Brill"
"Italian Review of Legal History";0,1;"7.0%
946/1025
Law";8;63;11;0,791;0,141;"Universita degli Studi di Milano"
"Tijdschrift voor Bedrijfs- en Verzekeringsgeneeskunde";0;"0.0%
59/59
Health Information Management";8;171;4;"N/A";0,103;"Bohn Stafleu van Loghum"
"Palgrave Macmillan Transnational History Series";0,2;"36.0%
1114/1760
History";8;34;15;"N/A";"N/A";"Springer Nature"
"Catalan Review";0,2;"44.0%
616/1106
Literature and Literary Theory";8;43;14;0,48;0,102;"Liverpool University Press"
"Palgrave Studies in the History of the Media";0,1;"14.0%
1499/1760
History";8;88;7;"N/A";"N/A";"Springer Nature"
"Adhaesion Kleben und Dichten";0,1;"7.0%
149/161
Polymers and Plastics";8;76;9;0,158;0,106;"Springer Nature"
"Capitalism and Society";0,4;"54.0%
799/1760
History";8;21;29;0,572;0,135;"Walter de Gruyter"
"Planning";0,1;"1.0%
808/821
Geography, Planning and Development";8;116;4;0;0,101;"American Planning Association"
"Harvard Design Magazine";0,1;"26.0%
487/667
Visual Arts and Performing Arts";8;61;10;0;0,1;"Harvard University"
"Journal of the Musical Arts in Africa";0,3;"33.0%
121/180
Music";8;31;19;0,708;0,119;"Taylor & Francis"
"Civil War History";0,2;"23.0%
1342/1760
History";8;53;15;0;0,101;"Kent State University"
"Gaceta Medica de Bilbao";0,1;"2.0%
617/636
General Medicine";8;138;4;0,012;0,1;"Elsevier"
"Indian Journal of Social Work";0,1;"3.0%
1415/1466
Sociology and Political Science";8;98;8;0,01;0,103;"Tata Institute of Social Sciences"
"Rivista Italiana della Saldatura";0,1;"4.0%
643/672
Mechanical Engineering";8;84;7;0,035;0,118;"Instituto Italiano della Saldatura"
"Emily Dickinson Journal";0,4;"72.0%
299/1106
Literature and Literary Theory";8;20;30;0,749;0,106;"Johns Hopkins University Press"
"Sewanee Review";0,1;"14.0%
941/1106
Literature and Literary Theory";8;143;4;0;0,1;"Johns Hopkins University Press"
"American Literary Realism";0,1;"27.0%
801/1106
Literature and Literary Theory";8;76;7;0,071;0,102;"University of Illinois Press"
"Stem-, Spraak- en Taalpathologie";0,3;"35.0%
703/1088
Language and Linguistics";8;26;19;0,079;0,113;"Swets & Zeitlinger"
"Dialogue Studies";0,4;"43.0%
619/1088
Language and Linguistics";8;20;15;"N/A";"N/A";"John Benjamins Publishing Company"
"Children's Literature, Culture, and Cognition";0,1;"27.0%
805/1106
Literature and Literary Theory";8;77;6;11,818;0,133;"John Benjamins Publishing Company"
"Pomegranate";0,3;"51.0%
314/644
Religious Studies";8;23;30;0,152;0,124;"Equinox Publishing Ltd"
"Jazz Research Journal";0,3;"31.0%
124/180
Music";8;32;16;0;0,101;"Equinox Publishing Ltd"
"AIMS Journal";0,1;"1.0%
43/43
Maternity and Midwifery";8;110;7;0;0,1;"SoftLine Information, Inc"
"String Research Journal";0,4;"59.0%
714/1760
History";8;18;33;0,376;0,116;"SAGE"
"InTech";0;"8.0%
351/384
Industrial and Manufacturing Engineering";8;201;4;0;0,1;"International Society of Automation"
"Forum Modernes Theater";0,1;"26.0%
494/667
Visual Arts and Performing Arts";8;67;9;0,176;0,112;"Gunter Narr Verlag"
"Geography Research Forum";0,3;"9.0%
162/179
Earth-Surface Processes";8;23;30;0,093;0,117;"Ben Gurion University of the Negev"
"ELTE Law Journal";0,2;"11.0%
908/1025
Law";8;48;17;0,311;"N/A";"Eotvos Lorand Tudomanyegyetem"
"Ilu";0,2;"22.0%
498/644
Religious Studies";8;52;12;1,739;0,125;"Servicio de Publicaciones, Universidad Complutense"
"Hortus Artium Mediaevalium";0,1;"17.0%
553/667
Visual Arts and Performing Arts";8;105;8;1,027;0,1;"Brepols Publishers"
"Bogazici Journal";0,2;"13.0%
239/275
General Social Sciences";8;33;18;0,067;0,111;"Bogazici Universitesi"
"Crusades";0,1;"19.0%
1405/1760
History";8;64;11;0;0,102;"Taylor & Francis"
"Annali di Storia delle Universita Italiane";0,1;"13.0%
1524/1760
History";8;96;8;0,332;0,132;"Societa Editrice Il Mulino"
"Sartre Studies International";0,2;"47.0%
585/1106
Literature and Literary Theory";8;40;18;0,493;0,103;"Berghahn"
"Zeitschrift des Deutschen Palastina-Vereins";0,6;"69.0%
198/644
Religious Studies";8;14;29;0,575;0,15;"Otto Harassowitz"
"Studi Danteschi";0,2;"36.0%
696/1106
Literature and Literary Theory";8;52;13;0;0,101;"Casa Editrice le Lettere"
"Artifact";0,5;"67.0%
214/667
Visual Arts and Performing Arts";8;17;29;0,253;0,149;"Intellect Publishers"
"Austrian Studies";0,1;"19.0%
535/667
Visual Arts and Performing Arts";8;95;7;0,136;0,1;"Modern Humanities Research Association"
"European Judaism";0,1;"14.0%
1512/1760
History";8;92;7;0,025;0,105;"Berghahn"
"Acta Koreana";0,2;"19.0%
140/173
General Arts and Humanities";8;48;17;0,518;0,112;"Keimyung University, Academia Koreana"
"Radovi Zavoda za Povijesne Znanosti HAZU u Zadru";0,2;"24.0%
1335/1760
History";8;52;10;0;0,101;"Hrvastka Akad Znanosti Umjetnosti"
"Advances in Geophysical and Environmental Mechanics and Mathematics";0,4;"8.0%
209/229
Geotechnical Engineering and Engineering Geology";8;21;24;"N/A";"N/A";"Springer Nature"
"Journal of the Iranian Mathematical Society";0,2;"11.0%
80/90
Mathematics (miscellaneous)";8;40;15;0,204;"N/A";"Iranian Mathematical Society"
"Theologische Literaturzeitung";0;"4.0%
614/644
Religious Studies";8;311;2;0,956;0,103;"Evangelische Verlagsanstalt GmbH"
"Bulletin of Computational Applied Mathematics";0,2;"3.0%
183/189
Computational Mathematics";8;38;16;0,067;0,106;"Universidad Simon Bolivar"
"Studi Medievali";0,1;"7.0%
1619/1760
History";8;150;5;0,244;0,1;"Fondazione Centro Italiano di Studi sull'Alto Medioevo (C I S A M)"
"Simiolus";0,2;"42.0%
384/667
Visual Arts and Performing Arts";8;35;20;0,411;0,101;"Stichting voor Nederlandse Kunsthistorische Publicaties"
"Cahiers de Civilisation Medievale";0;"12.0%
964/1106
Literature and Literary Theory";8;165;4;0,408;0,1;"Centre d'Etudes Superieures de Civilisation Medievale"
"Open Urology and Nephrology Journal";0,3;"12.0%
106/120
Urology";8;23;17;0,036;0,108;"Bentham Science Publishers"
"Eugene O'Neill Review";0,1;"26.0%
817/1106
Literature and Literary Theory";8;79;9;0;0,101;"Penn State University Press"
"Romanica Cracoviensia";0,1;"14.0%
946/1106
Literature and Literary Theory";8;146;5;0,122;0,108;"Jagiellonian University Press"
"Pravnehistoricke Studie";0,1;"9.0%
1595/1760
History";8;128;6;0,12;0,1;"Karolinum - Nakladatelstvi Univerzity Karlovy"
"Bulgarian Historical Review";0,1;"19.0%
1405/1760
History";8;64;11;0,02;0,103;"Open Society Archives"
"International Journal of Adult, Community and Professional Learning";0,4;"9.0%
1392/1543
Education";8;21;24;0,063;0,127;"Common Ground Research Networks"
"World Journal of Endocrine Surgery";0,1;"2.0%
538/551
Surgery";8;92;8;0,027;0,109;"Jaypee Brothers Medical Publishers (P) Ltd"
"Estudos de Linguistica Galega";0,3;"36.0%
691/1088
Language and Linguistics";8;25;24;0,49;0,102;"Universidad de Santiago de Compostela"
"Journal of Jewish Ethics";0,2;"30.0%
449/644
Religious Studies";8;40;18;0,213;0,102;"Penn State University Press"
"Classica et Christiana";0,1;"13.0%
148/170
Classics";8;93;6;0;0,11;"Alexandru Ioan Cuza - University of Iasi"
"Marine Geology and Quaternary Geology";0,1;"3.0%
141/145
Oceanography";8;108;7;"N/A";"N/A";"Science China Press"
"Signos Filosoficos";0,2;"27.0%
585/806
Philosophy";8;39;15;0,26;0,105;"Universidad Autonoma Metropolitana-Iztapalapa"
"Giornale di Storia Costituzionale";0,2;"28.0%
1257/1760
History";8;45;18;0;0,101;"Edizioni Universita Macerata"
"International Arbitration Law Review";0,1;"6.0%
957/1025
Law";8;73;8;0,357;0,12;"Thomson Reuters"
"Lino";0,1;"28.0%
476/667
Visual Arts and Performing Arts";8;58;12;0,592;0,111;"Universidad de Oviedo"
"Materials Today Catalysis";0,4;"10.0%
176/196
Materials Science (miscellaneous)";8;19;32;"N/A";"N/A";"Elsevier"
"Revue Francaise d'Etudes Americaines";0,1;"12.0%
485/552
Arts and Humanities (miscellaneous)";8;93;8;0,388;0,103;"Association Francaise d'Etudes Americaines"
"Colloquia Germanica";0,1;"18.0%
904/1106
Literature and Literary Theory";8;111;6;0,154;0,1;"Pontificia Universidad Catolica de Chile, Facultad de Agronomia e Ingenieria Forestal"
"Iranica Antiqua";0,4;"60.0%
264/667
Visual Arts and Performing Arts";8;21;19;0,217;0,141;"Peeters Publishers"
"Chemical Processing";0;"1.0%
403/408
General Chemistry";8;477;1;0;0,1;"Putman Publishing Company"
"Update in Anaesthesia";0,2;"8.0%
125/136
Anesthesiology and Pain Medicine";8;34;18;0,053;0,115;"Roayal Devon and Exeter Healthcare NHS Trust"
"Salus";0,1;"6.0%
598/636
General Medicine";8;65;12;0,059;0,113;"Revista Salus"
"Revue d'Histoire Ecclesiastique";0,1;"17.0%
530/644
Religious Studies";8;69;10;0,262;0,12;"Universite Catholique de Louvain, Bureau de la Revue d'Histoire Ecclesiastique"
"Studi sulla Questione Criminale";0,3;"18.0%
837/1025
Law";8;32;19;0,618;0,109;"Carocci Editore"
"Judaica Bohemiae";0,3;"49.0%
321/644
Religious Studies";8;24;21;"N/A";0,156;"Jewish Museum in Prague"
"Journal of Juristic Papyrology";0,3;"27.0%
299/413
Archeology (arts and humanities)";8;31;23;1,38;0,14;"Uniwersytet Warszawski,Zaklad Papirologii i Nauk Pomopcniczych Archeologii"
"Journal of the Yamashina Institute for Ornithology";0,2;"1.0%
484/490
Animal Science and Zoology";8;49;6;0,148;0,144;"Yamashina Institute for Ornithology"
"La Mer";0,4;"14.0%
90/105
Ocean Engineering";8;18;33;0,4;0,102;"Societe Franco-Japonaise d'Oceanographie"
"Journal d'imagerie Diagnostique et Interventionnelle";0;"0.0%
333/333
Radiology, Nuclear Medicine and Imaging";8;216;3;0,038;"N/A";"Elsevier"
"Journal of South India Medicolegal Association";0,1;"1.0%
205/208
Pathology and Forensic Medicine";8;98;7;0,057;0,113;"South India Medicolegal Association"
"German Historical Institute London Bulletin";0,2;"33.0%
1177/1760
History";8;38;16;0;0,101;"German Historical Institute London (GHIL)"
"Recta";0,3;"4.0%
609/635
Applied Mathematics";8;28;25;0,25;0,127;"Asociacion Espanola de Profesores Universitarios de Matematicas aplicadas a la Economia y la Empresa"
"Anali Zavoda za Povijesne Znanosti Hrvatske Akademije Znanosti i Umjetnosti u Dubrovniku";0,2;"46.0%
595/1106
Literature and Literary Theory";8;41;15;0,462;0,102;"Croatian Academy of Sciences and Arts"
"Synergies Espagne";0,1;"15.0%
915/1088
Language and Linguistics";8;59;10;0,277;0,113;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)"
"Arkiv for Nordisk Filologi";0,2;"53.0%
516/1106
Literature and Literary Theory";8;33;18;1,064;0,127;"Lunds Universitet"
"Open Research Africa";0,7;"30.0%
120/171
";8;12;42;0,175;0,135;"Taylor & Francis"
"Historein";0,2;"31.0%
1205/1760
History";8;40;18;0,722;0,115;"National Documentation Centre"
"Ars Longa";0,1;"29.0%
473/667
Visual Arts and Performing Arts";8;57;9;0,371;0,103;"Universitat de Valencia, Department d'Historia de l'Art"
"Critique (France)";0;"11.0%
978/1106
Literature and Literary Theory";8;186;4;0,229;0,1;"Les Editions de Minuit"
"Taiwan Journal of East Asian Studies";0,2;"22.0%
1008/1304
Cultural Studies";8;42;10;0,27;0,107;"College of International Studies and Social Sciences, National Taiwan Normal University"
"Bulletin Mensuel de la Societe Linneenne de Lyon";0,2;"3.0%
474/490
Animal Science and Zoology";8;33;18;0,017;0,14;"Societe Linneenne de Lyon"
"Revue Archeologique de Picardie";0,1;"9.0%
374/413
Archeology (arts and humanities)";8;70;11;0;0,101;"Societe des antiquaires de Picardie"
"Parole de l'Orient";0,1;"16.0%
539/644
Religious Studies";8;76;5;0,478;0,101;"University Saint-Esprit"
"Journal of Wind Engineering";0,5;"7.0%
251/270
Renewable Energy, Sustainability and the Environment";8;17;41;0,317;0,145;"Japan Association for Wind Engineering"
"Ecclesia Orans";0,1;"19.0%
522/644
Religious Studies";8;60;10;0,12;0,113;"Pontificio Istituto Liturgico"
"Philosophie Antique";0,2;"39.0%
103/170
Classics";8;39;13;1,275;0,101;"Presses Universitaires du Septentrion"
"Ilahiyat Studies";0,2;"24.0%
486/644
Religious Studies";8;48;10;0,563;0,124;"Bursa IlahIyat Foundation"
"International Society of Gynecological Endocrinology Series";0,2;"8.0%
192/209
Obstetrics and Gynecology";8;45;13;"N/A";"N/A";"Springer Nature"
"Revue des Sciences Philosophiques et Theologiques";0,1;"17.0%
529/644
Religious Studies";8;66;9;0,275;0,111;"Librairie Philosophique J. Vrin"
"Boletin Academico";0,5;"70.0%
198/667
Visual Arts and Performing Arts";8;16;19;2,419;0,198;"Universidade da Coruna"
"Journal of Japanese Linguistics";0,2;"25.0%
815/1088
Language and Linguistics";8;38;8;0,132;0,101;"Walter de Gruyter"
"Lecture Notes in Geosystems Mathematics and Computing";0,3;"3.0%
313/324
Modeling and Simulation";8;28;7;"N/A";"N/A";"Springer Nature"
"Istrazivanja Journal of Historical Researches";0,1;"22.0%
64/83
Museology";8;58;10;0;0,101;"Faculty of Philosophy, University of Novi Sad"
"1700-tal: Nordic Journal for Eighteenth-Century Studies";0,2;"26.0%
1289/1760
History";8;48;6;0,482;0,152;"Swedish Society for Eighteenth-Century Studies"
"Quaternary and Environmental Geosciences";0,4;"10.0%
161/179
Earth-Surface Processes";8;22;14;0,077;0,142;"Associacao Brasileira de Estudos do Quaternario"
"Journal of Social Structure";1,3;"52.0%
288/604
Social Sciences (miscellaneous)";8;6;67;0,291;0,149;"Walter de Gruyter"
"Colloquia Maruliana";0,3;"54.0%
499/1106
Literature and Literary Theory";8;32;19;0,993;0,111;"Knjizevni krug Split"
"Revista Latinoamericana de Filosofia";0,1;"15.0%
682/806
Philosophy";8;64;8;0,159;0,101;"Centro de Investigaciones Filosoficas"
"Documents pour l'Histoire du Francais Langue Etrangere ou Seconde";0,1;"21.0%
1381/1760
History";8;59;14;0,232;"N/A";"OpenEditions Journals"
"Cadernos de Sociomuseologia";0,1;"15.0%
71/83
Museology";8;91;7;0,592;0,128;"Lusofona University"
"Enquiry";0,3;"49.0%
335/667
Visual Arts and Performing Arts";8;29;21;0,022;0,126;"Architectural Research Centers Consortium"
"Compilation and Translation Review";0,2;"25.0%
815/1088
Language and Linguistics";8;38;18;0,651;0,104;"National Academy for Educational Research"
"Acta Academiae Artium Vilnensis";0,1;"12.0%
581/667
Visual Arts and Performing Arts";8;157;4;0;0,1;"Vilniaus dailes akademijos leidykla"
"Studien zur Deutschen Sprache und Literatur";0,2;"41.0%
652/1106
Literature and Literary Theory";8;46;11;0,389;0,102;"Istanbul University Faculty of Letters"
"Journal of Asian Humanities at Kyushu University";0,3;"37.0%
108/173
General Arts and Humanities";8;28;25;0,267;0,102;"Kyushu University"
"Journal for Religion, Film and Media";0,1;"29.0%
469/667
Visual Arts and Performing Arts";8;55;15;0,231;0,111;"University of Graz"
"International Journal of Asia Digital Art and Design";0,3;"57.0%
286/667
Visual Arts and Performing Arts";8;23;30;0,038;0,112;"Asia Digital Art and Design Association"
"Anuario Espanol de Derecho Internacional Privado";0,2;"16.0%
854/1025
Law";8;34;18;0,022;0,103;"Iprolex"
"Journal of Foreign Languages and Cultures";0,1;"21.0%
865/1106
Literature and Literary Theory";8;96;6;0,123;0,121;"Hunan Normal University Press"
"Stred";0,2;"35.0%
1134/1760
History";8;35;17;1,071;0,127;"Masaryk Institute and Archives of the Czech Academy of Sciences"
"International Journal of Environmental Sciences";0,4;"9.0%
292/321
Geology";8;20;25;0,037;0,12;"Academic Science Publications and Distributions"
"International Tax Studies";0,2;"16.0%
859/1025
Law";8;35;20;0,764;0,13;"International Bureau of Fiscal Documentation (IBFD)"
"Acta Zoologica Lilloana";0,2;"2.0%
477/490
Animal Science and Zoology";8;37;22;0,071;0,135;"Fundacion Miguel Lillo"
"Acta Musicologica";0,3;"41.0%
105/180
Music";8;24;21;0,157;0,149;"International Musicological Society"
"Bibliotekarz Podlaski";0;"8.0%
1009/1106
Literature and Literary Theory";8;281;2;0;0,1;"Ksiaznica Podlaska"
"Historia Philosophica";0,2;"24.0%
1322/1760
History";8;50;8;0;0,126;"Fabrizio Serra Editore srl"
"Studies in Regional Science";0,1;"5.0%
260/275
General Social Sciences";8;64;11;0,005;0,103;"Japan Section of the Regional Science Association International"
"Anales de Investigacion en Arquitectura";0,1;"11.0%
167/189
Architecture";8;71;8;0,351;0,105;"Universidad ORT Uruguay"
"Acta Musei Napocensis";0,2;"29.0%
120/170
Classics";8;49;16;0,393;0,101;"National Museum of History of Transylvania"
"Asian Journal of Statistical Sciences";0,3;"4.0%
265/278
Statistics and Probability";8;28;21;0,054;"N/A";"ARF India"
"Ars (Sao Paulo)";0,1;"16.0%
554/667
Visual Arts and Performing Arts";8;108;7;0,196;0,101;"Graduate Program in Visual Arts of the School of Communications and Arts (ECA) of the University of Sao Paulo (USP)"
"Cuadernos de Historia Moderna";0,2;"24.0%
1329/1760
History";8;51;12;0,747;0,102;"Universidad Compultense Madrid"
"Analecta Veterinaria";0,3;"12.0%
18/20
Small Animals";8;30;27;0,116;0,126;"National University of la Plata Faculty of Veterinary Sciences"
"Huarte de San Juan. Geografia e Historia";0,2;"30.0%
1232/1760
History";8;42;14;0,034;0,107;"Public University of Navarre"
"Energotehnologii i Resursosberezenie";0,2;"8.0%
117/128
Fuel Technology";8;34;21;"N/A";"N/A";"Gas Institute of the National Academy of Sciences of Ukraine"
"Journal of Asian Midwives";0,2;"12.0%
38/43
Maternity and Midwifery";8;35;20;0,326;0,161;"South Asian Midwives Association (SAMA)"
"Jahrbuecher fuer Geschichte Osteuropas";0;"6.0%
1636/1760
History";8;168;5;0,412;0,1;"Franz Steiner Verlag"
"Journal of Environmental Nanotechnology";0,3;"7.0%
182/196
Materials Science (miscellaneous)";8;31;19;0,115;"N/A";"Institute for Environmental Nanotechnology"
"Edgar Wind Journal";0,4;"48.0%
418/806
Philosophy";8;20;30;0;"N/A";"Bernardino Branca"
"Adam Mickiewicz University Law Review";0,1;"7.0%
948/1025
Law";8;65;11;0,297;"N/A";"Adam Mickiewicz University Faculty of Law and Administration"
"Journal of the Association for Music and Imagery";0,5;"54.0%
83/180
Music";8;17;24;0,268;"N/A";"Association for Music and Imagery"
"Hiroshima Journal of Medical Sciences";0,3;"15.0%
539/636
General Medicine";8;30;17;0,046;0,117;"Hiroshima University Medical Press"
"Studies in Economic History";0,1;"11.0%
1562/1760
History";8;110;7;"N/A";"N/A";"Springer Nature"
"Chemistry Bulletin / Huaxue Tongbao";0;"2.0%
400/408
General Chemistry";8;242;3;"N/A";"N/A";"Editorial Office of Huaxue Tongbao"
"Staleta Praha";0,2;"39.0%
401/667
Visual Arts and Performing Arts";8;38;13;0,046;0,101;"National Heritage Institute, Prague Regional Office"
"Zeitschrift fur Deutsches Altertum und Deutsche Literatur";0,1;"29.0%
779/1106
Literature and Literary Theory";8;70;11;0,242;0,1;"Franz Steiner Verlag"
"Revista Italo-Espanola de Derecho Procesal";0,2;"11.0%
905/1025
Law";8;46;15;1,121;"N/A";"Marcial Pons Librero"
"Restorative Dentistry and Endodontics";0,2;"19.0%
35/43
Dentistry (miscellaneous)";8;40;18;"N/A";"N/A";"Korean Academy of Conservative Dentistry"
"SEDERI";0,4;"75.0%
275/1106
Literature and Literary Theory";8;19;42;0,429;0,125;"Sociedad Hispano-Portugesa de Estudios Renacentistas Ingleses"
"PAJ - Journal of Performance and Art";0,1;"24.0%
503/667
Visual Arts and Performing Arts";8;73;8;0,094;0,104;"MIT Press"
"Georgetown Law Journal";0,4;"27.0%
746/1025
Law";9;23;35;1,081;0,294;"Georgetown University Law Center"
"Segle XX";0,2;"26.0%
1289/1760
History";9;54;13;0,208;0,133;"Universitat de Barcelona"
"Legacy";0,1;"34.0%
724/1106
Literature and Literary Theory";9;64;11;0,642;0,101;"University of Nebraska Press"
"Actualidades en Psicologia";0,3;"3.0%
210/216
General Psychology";9;31;16;0,133;0,119;"Universidad de Costa Rica"
"NEC Technical Journal";0,1;"3.0%
772/797
Electrical and Electronic Engineering";9;117;7;0,003;0,103;"NEC Media Products Ltd."
"Epilepsy and Seizure";1,3;"23.0%
306/400
Neurology (clinical)";9;7;43;0,576;0,118;"Japan Epilepsy Society"
"Springer Tracts in Modern Physics";0,1;"3.0%
79/81
Physics and Astronomy (miscellaneous)";9;104;6;"N/A";"N/A";"Springer Nature"
"Cromohs";0,2;"37.0%
1094/1760
History";9;37;22;0,57;0,108;"Firenze University Press"
"Philippine Journal of Nursing";0,1;"4.0%
133/139
General Nursing";9;67;9;0,001;0,106;"Philippine Nurses Association"
"Lurralde: Investigacion y Espacio";0,1;"4.0%
578/604
Social Sciences (miscellaneous)";9;80;8;0,037;0,104;"Instituto Geografico Vasco Andres de Urdaneta"
"GWF, Wasser - Abwasser";0;"0.0%
261/261
Water Science and Technology";9;472;2;0,065;0,1;"Vulkan-Verlag GmbH"
"Moving Image";0,2;"33.0%
442/667
Visual Arts and Performing Arts";9;52;10;0;0,101;"University of Minnesota"
"Medecine de la Reproduction";0,1;"2.0%
205/209
Obstetrics and Gynecology";9;177;5;0,004;0,1;"John Libbey Eurotext"
"Japan Journal of Logopedics and Phoniatrics";0,1;"9.0%
15/16
LPN and LVN";9;110;6;0,075;0,103;"Japan Society of Logopedics and Phoniatrics"
"Antichthon";0,2;"44.0%
95/170
Classics";9;41;15;1,244;0,128;"Cambridge University Press"
"Southwestern Historical Quarterly";0,1;"22.0%
1356/1760
History";9;63;13;0;0,101;"University of Texas Press"
"Chemical Fibers International";0,1;"9.0%
347/384
Industrial and Manufacturing Engineering";9;102;5;0,006;0,102;"Deutscher Fachverlag GmbH"
"American Communist History";0,3;"40.0%
1039/1760
History";9;34;15;0;0,108;"Taylor & Francis"
"Interiors: Design, Architecture, Culture";0,2;"40.0%
396/667
Visual Arts and Performing Arts";9;42;19;0,102;0,103;"Taylor & Francis"
"Hungarian Studies";0,1;"16.0%
144/173
General Arts and Humanities";9;64;9;0,03;0,101;"Akademiai Kiado"
"Reviews in Anthropology";0,6;"58.0%
538/1304
Cultural Studies";9;15;20;0,67;0,131;"Taylor & Francis"
"Bulletin of Spanish Visual Studies";0,2;"32.0%
449/667
Visual Arts and Performing Arts";9;54;17;"N/A";0,103;"Taylor & Francis"
"St Andrews Studies in Reformation History";0,2;"33.0%
446/667
Visual Arts and Performing Arts";9;53;17;0;0,106;"Brill"
"Notebooks: The Journal for Studies on Power";0,3;"19.0%
820/1025
Law";9;33;18;0;"N/A";"Brill"
"Steel Times International";0,1;"3.0%
170/176
Metals and Alloys";9;122;2;0,021;0,109;"DMG world Media Ltd"
"International Journal of Platonic Tradition";0,2;"28.0%
580/806
Philosophy";9;43;14;1;0,101;"Brill"
"Religion and the Arts";0,1;"21.0%
521/667
Visual Arts and Performing Arts";9;91;9;0;0,1;"Brill"
"NWIG New West Indian Guide";0,3;"43.0%
993/1760
History";9;31;26;0,394;0,158;"Brill"
