"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"HSS Journal";3,9;"75.0%
136/551
Surgery";1059;271;75;0,883;0,692;"SAGE"
"Journal of Veterinary Science";3,1;"77.0%
44/194
General Veterinary";1060;345;68;0,645;0,392;"Korean Society of Veterinary Science"
"i-Perception";4,3;"74.0%
36/137
Ophthalmology";1060;244;73;1,065;0,629;"SAGE"
"British Journal of Clinical Psychology";5,8;"79.0%
65/311
Clinical Psychology";1060;184;74;1,573;1,73;"John Wiley & Sons"
"Revista Brasileira de Botanica";3;"59.0%
207/516
Plant Science";1061;356;68;0,636;0,383;"Springer Nature"
"Journal of Veterinary Behavior";3,5;"81.0%
37/194
General Veterinary";1061;304;78;0,632;0,471;"Elsevier"
"Journal of the Korean Wood Science and Technology";5,2;"70.0%
58/196
Materials Science (miscellaneous)";1061;206;87;0,872;0,518;"Korean Society of Wood Science Technology"
"Journal of Management Development";7;"88.0%
23/189
Business, Management and Accounting (miscellaneous)";1061;152;84;1,602;0,794;"Emerald Publishing"
"Journal of Neurological Surgery, Part B: Skull Base";2,2;"34.0%
263/400
Neurology (clinical)";1062;485;62;0,714;0,414;"Thieme"
"Journal of Child Language";4,7;"94.0%
57/1088
Language and Linguistics";1062;226;78;1,416;0,99;"Cambridge University Press"
"Sexual and Reproductive Health Matters";4;"66.0%
71/209
Obstetrics and Gynecology";1062;263;63;1,278;0,914;"Taylor & Francis"
"Journal of Fixed Point Theory and Applications";3,1;"89.0%
12/106
Geometry and Topology";1062;340;58;1,322;0,705;"Springer Nature"
"Foreign Language Annals";5,4;"95.0%
48/1167
Linguistics and Language";1062;196;66;1,476;0,916;"John Wiley & Sons"
"Vehicles";4,1;"70.0%
37/125
Automotive Engineering";1062;260;67;1,081;0,52;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Mediterranean Journal of Clinical Psychology";4,1;"66.0%
105/311
Clinical Psychology";1062;259;71;0,476;0,498;"University of Messina"
"Kidney Research and Clinical Practice";4,6;"75.0%
30/120
Urology";1062;231;78;0,796;0,82;"The Korean Society of Nephrology"
"Clinica Terapeutica";2,5;"67.0%
209/636
General Medicine";1063;425;56;0,525;0,337;"Societa Editrice Universo"
"Journal of Animal and Plant Sciences";1,5;"34.0%
320/490
Animal Science and Zoology";1063;732;50;0,396;0,21;"Pakistan Agricultural Scientists Forum"
"Cleaner Logistics and Supply Chain";8,6;"89.0%
23/219
Environmental Science (miscellaneous)";1063;123;85;1,676;1,354;"Elsevier"
"Cell Stress";13,5;"98.0%
2/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";1063;79;86;1,401;1,852;"Shared Science Publishers OG"
"Terra Nova";4,8;"79.0%
67/321
Geology";1063;220;76;0,728;1,019;"John Wiley & Sons"
"Zhongguo Guanxing Jishu Xuebao/Journal of Chinese Inertial Technology";2,1;"43.0%
87/153
Aerospace Engineering";1063;518;64;0,824;0,315;"Editorial Department of Journal of Chinese Inertial Technology"
"Papers in Regional Science";4,4;"75.0%
203/821
Geography, Planning and Development";1064;244;77;1,209;0,842;"Elsevier"
"Radiology and Oncology";4,4;"63.0%
122/333
Radiology, Nuclear Medicine and Imaging";1064;241;69;0,901;0,568;"Walter de Gruyter"
"SAGE Open Nursing";2,1;"54.0%
64/139
General Nursing";1065;500;52;0,957;0,601;"SAGE"
"Autism in Adulthood";10;"94.0%
21/360
Developmental and Educational Psychology";1065;106;88;3,302;3,045;"Mary Ann Liebert"
"Mutation Research - Genetic Toxicology and Environmental Mutagenesis";3,8;"42.0%
85/148
Health, Toxicology and Mutagenesis";1066;277;75;0,727;0,575;"Elsevier"
"Psychiatrische Praxis";3,9;"55.0%
250/567
Psychiatry and Mental Health";1067;272;56;0,622;0,488;"Thieme"
"Asia Pacific Management Review";8;"84.0%
70/443
Business and International Management";1067;133;89;2,084;1,005;"National Cheng Kung University"
"Progress in Electromagnetics Research Letters";2,2;"32.0%
192/284
Electronic, Optical and Magnetic Materials";1067;486;58;0,411;0,239;"Electromagnetics Academy"
"Journal Francais d'Ophtalmologie";1,1;"30.0%
96/137
Ophthalmology";1067;960;35;0,359;0,279;"Elsevier"
"Comparative Migration Studies";6,6;"97.0%
30/1025
Law";1067;162;80;2,257;1,168;"Springer Nature"
"Moroccan Journal of Chemistry";3,4;"50.0%
202/408
General Chemistry";1067;312;71;0,525;0,377;"University Mohammed Premier Oujda"
"Policy and Internet";8,4;"93.0%
24/371
Health (social science)";1068;127;84;2,234;1,977;"John Wiley & Sons"
"Journal of Fisheries of China";1,4;"27.0%
523/721
Ecology, Evolution, Behavior and Systematics";1068;776;55;0,389;0,22;"Shanghai Ocean University"
"Veterinary Anaesthesia and Analgesia";3,1;"78.0%
43/194
General Veterinary";1069;343;76;0,873;0,605;"Elsevier"
"Indian Heart Journal";2,6;"42.0%
222/387
Cardiology and Cardiovascular Medicine";1069;414;65;0,619;0,377;"Elsevier"
"Journal of Teaching in Physical Education";4,2;"76.0%
360/1543
Education";1069;252;77;1,167;0,797;"Human Kinetics Publishers Inc."
"Learned Publishing";4,4;"83.0%
83/511
Communication";1069;242;70;1,285;0,744;"John Wiley & Sons"
"Heart Failure Clinics";5,4;"73.0%
104/387
Cardiology and Cardiovascular Medicine";1069;199;78;0,806;0,887;"Elsevier"
"Frontiers of Agricultural Science and Engineering";5,1;"94.0%
11/194
General Veterinary";1069;208;72;0,794;0,708;"Higher Education Press"
"Asian-European Journal of Mathematics";1,3;"48.0%
204/399
General Mathematics";1069;819;43;0,704;0,304;"World Scientific"
"Pharmazie";3,1;"48.0%
94/183
Pharmaceutical Science";1069;340;68;0,441;0,372;"Avoxa – Mediengruppe Deutscher Apotheker GmbH"
"Separation and Purification Reviews";12,2;"91.0%
13/156
Analytical Chemistry";1070;88;93;1,43;0,9;"Taylor & Francis"
"International Journal of Pharmaceutics: X";6,6;"73.0%
49/183
Pharmaceutical Science";1070;162;80;1,265;0,801;"Elsevier"
"Games and Economic Behavior";1,9;"42.0%
184/317
Finance";1070;572;57;1,043;1,522;"Elsevier"
"Life Sciences in Space Research";5,3;"86.0%
26/193
Agricultural and Biological Sciences (miscellaneous)";1070;202;85;0,915;0,51;"Elsevier"
"Cybersecurity";7,3;"79.0%
82/395
Computer Networks and Communications";1070;147;69;1,587;1,136;"Springer Nature"
"Journal of Contingencies and Crisis Management";5,4;"72.0%
112/399
Management, Monitoring, Policy and Law";1071;198;72;1,395;0,843;"John Wiley & Sons"
"Online Social Networks and Media";10,6;"96.0%
17/511
Communication";1071;101;81;1,76;0,988;"Elsevier"
"Journal of the Medical Library Association";4,1;"78.0%
61/280
Library and Information Sciences";1071;260;70;1,079;0,823;"Medical Library Association"
"Journal of Accounting and Public Policy";4,8;"86.0%
204/1466
Sociology and Political Science";1071;225;66;1,81;1,327;"Elsevier"
"Teaching and Learning in Nursing";2,6;"63.0%
6/15
Fundamentals and Skills";1071;407;56;1,02;0,475;"Elsevier"
"Psychology of Sexual Orientation and Gender Diversity";5,5;"93.0%
14/213
Gender Studies";1072;194;84;1,123;1,14;"American Psychological Association"
"Pathologica";5,9;"80.0%
42/208
Pathology and Forensic Medicine";1072;183;65;1,647;0,899;"Pacini Editore Srl"
"Conference Record - IEEE Instrumentation and Measurement Technology Conference";1,4;"26.0%
586/797
Electrical and Electronic Engineering";1072;777;53;0,419;0,249;"IEEE"
"Proceedings of the Institution of Mechanical Engineers Part M: Journal of Engineering for the Maritime Environment";3,9;"62.0%
253/672
Mechanical Engineering";1072;278;81;0,693;0,417;"SAGE"
"IEICE Electronics Express";1,5;"28.0%
570/797
Electrical and Electronic Engineering";1072;700;56;0,385;0,219;"The Institute of Electronics, Information and Communication Engineers (IEICE)"
"Cambridge Journal of Regions, Economy and Society";7,9;"96.0%
58/1466
Sociology and Political Science";1072;135;96;1,845;1,581;"Oxford University Press"
"Analytical Cellular Pathology";4,9;"74.0%
54/208
Pathology and Forensic Medicine";1072;218;76;0,546;0,711;"John Wiley & Sons"
"Journal of Cardiovascular Nursing";3,3;"88.0%
8/63
Advanced and Specialized Nursing";1073;325;71;0,657;0,574;"Wolters Kluwer Health"
"Development Southern Africa";4,2;"75.0%
75/306
Development";1073;258;72;1,026;0,484;"Taylor & Francis"
"Advances in Medical Sciences";5;"84.0%
99/636
General Medicine";1073;215;74;0,795;0,598;"Medical University of Bialystok"
"Addiction Research and Theory";5,4;"76.0%
94/398
Medicine (miscellaneous)";1073;197;78;1,1;0,85;"Taylor & Francis"
"Journal of Science Communication";3,4;"77.0%
118/511
Communication";1073;314;71;0,79;0,514;"Scuola Internazionale Superiore di Studi Avanzati (SISSA)"
"Journal of Environmental Biology";1,7;"31.0%
136/197
Environmental Engineering";1073;633;53;0,434;0,235;"Triveni Enterprises"
"Journal of Applied Research in Memory and Cognition";5,3;"81.0%
31/165
Experimental and Cognitive Psychology";1073;201;78;1,12;0,854;"Society for Applied Research in Memory and Cognition"
"Collabra: Psychology";3,6;"59.0%
88/216
General Psychology";1074;298;51;1,23;1,182;"University of California Press"
"British Journal of Sociology of Education";3,7;"78.0%
317/1466
Sociology and Political Science";1075;289;67;1,335;0,862;"Taylor & Francis"
"Optimization Methods and Software";4,5;"81.0%
116/635
Applied Mathematics";1075;241;66;1,397;1,001;"Taylor & Francis"
"Innovation in Language Learning and Teaching";6,9;"97.0%
24/1088
Language and Linguistics";1075;156;82;1,913;1,245;"Taylor & Francis"
"Journal of Blood Medicine";3,5;"44.0%
76/137
Hematology";1075;304;71;0,999;0,534;"Dove Medical Press"
"Acta Applicandae Mathematicae";2,8;"61.0%
246/635
Applied Mathematics";1075;380;52;1,053;0,789;"Springer Nature"
"Springer Water";1,2;"27.0%
159/219
Environmental Science (miscellaneous)";1075;925;43;"N/A";"N/A";"Springer Nature"
"Zhongguo Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of China University of Petroleum (Edition of Natural Science)";2,1;"42.0%
389/672
Mechanical Engineering";1075;515;59;0,634;0,422;"University of Petroleum, China"
"Journal of the Nepal Medical Association";1;"44.0%
351/636
General Medicine";1076;1063;41;0,4;0,239;"Nepal Medical Association"
"Journal of Electrostatics";4;"58.0%
182/434
Condensed Matter Physics";1076;270;78;1,029;0,426;"Elsevier"
"Journal of Human Behavior in the Social Environment";3,7;"90.0%
47/502
Anthropology";1076;288;66;0,632;0,484;"Taylor & Francis"
"Journal of Economic Structures";7,7;"94.0%
14/242
Economics, Econometrics and Finance (miscellaneous)";1076;139;67;1,988;0,811;"Springer Nature"
"Advances in Natural Sciences: Nanoscience and Nanotechnology";3,8;"61.0%
148/384
Industrial and Manufacturing Engineering";1077;287;69;0,486;0,369;"Institute of Physics Publishing"
"Journal of Occupational Health Psychology";8,2;"90.0%
62/665
Public Health, Environmental and Occupational Health";1077;132;83;1,732;2,169;"Educational Publishing Foundation"
"Annals of Indian Academy of Neurology";2,2;"35.0%
259/400
Neurology (clinical)";1077;479;63;0,494;0,373;"Wolters Kluwer Health"
"Current Opinion in Systems Biology";7,1;"93.0%
44/635
Applied Mathematics";1077;151;84;0,827;1,676;"Elsevier"
"Scientia Pharmaceutica";4,6;"59.0%
74/183
Pharmaceutical Science";1077;233;76;0,795;0,412;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Russian Journal of Bioorganic Chemistry";1,8;"17.0%
174/211
Organic Chemistry";1077;615;52;0,377;0,224;"Pleiades Publishing"
"Obstetrics and Gynecology Clinics of North America";5,4;"78.0%
45/209
Obstetrics and Gynecology";1077;199;69;1,449;1,093;"Elsevier"
"Neurologia i Neurochirurgia Polska";4,2;"77.0%
125/551
Surgery";1078;258;79;0,699;0,48;"Via Medica"
"International Journal of Computer Applications in Technology";2,8;"55.0%
172/384
Industrial and Manufacturing Engineering";1078;384;59;0,551;0,313;"Inderscience Publishers"
"Academy of Management Learning and Education";8,2;"94.0%
87/1543
Education";1078;132;88;2,054;2,007;"George Washington University"
"Optics and Spectroscopy (English translation of Optika i Spektroskopiya)";1,6;"23.0%
217/284
Electronic, Optical and Magnetic Materials";1078;695;49;0,376;0,177;"Pleiades Publishing"
"Communications in Contemporary Mathematics";2,9;"82.0%
70/399
General Mathematics";1078;372;73;1,37;1,264;"World Scientific"
"Current Sports Medicine Reports";3;"56.0%
141/321
Orthopedics and Sports Medicine";1079;357;51;0,709;0,427;"Wolters Kluwer Health"
"Veterinary Dermatology";3,2;"78.0%
42/194
General Veterinary";1079;336;70;1,111;0,817;"John Wiley & Sons"
"Collegian";2,7;"65.0%
49/139
General Nursing";1079;393;68;0,766;0,533;"Elsevier"
"IEEE Security and Privacy";4,3;"92.0%
74/1025
Law";1079;253;68;1,051;0,786;"IEEE"
"Academic Psychiatry";3,6;"71.0%
433/1543
Education";1079;296;80;0,723;0,645;"Springer Nature"
"Immunology and Allergy Clinics of North America";5,4;"51.0%
113/233
Immunology and Allergy";1079;199;76;0,908;0,839;"Elsevier"
"Journal of Maxillofacial and Oral Surgery";1,9;"50.0%
37/74
Oral Surgery";1080;581;46;0,698;0,317;"Springer Nature"
"Foundations of Physics";2,7;"91.0%
66/806
Philosophy";1080;403;64;1,061;0,45;"Springer Nature"
"Journal of Molecular Evolution";5,5;"81.0%
132/721
Ecology, Evolution, Behavior and Systematics";1080;198;66;0,8;0,905;"Springer Nature"
"Journal of The Institution of Engineers (India): Series C";2,4;"50.0%
191/384
Industrial and Manufacturing Engineering";1080;456;57;0,606;0,286;"Springer Nature"
"Exercise and Sport Sciences Reviews";10,7;"97.0%
6/247
Physical Therapy, Sports Therapy and Rehabilitation";1081;101;88;1,761;1,688;"Wolters Kluwer Health"
"Bioinformatics and Biology Insights";6,8;"92.0%
50/635
Applied Mathematics";1081;159;64;0,867;0,974;"Libertas Academica"
"Drug Metabolism Reviews";11,1;"96.0%
3/80
General Pharmacology, Toxicology and Pharmaceutics";1081;97;81;1,17;0,87;"Taylor & Francis"
"International Journal of Africa Nursing Sciences";2,4;"59.0%
57/139
General Nursing";1081;457;58;0,682;0,433;"Elsevier"
"Indian Journal of Clinical Biochemistry";4,5;"48.0%
61/117
Clinical Biochemistry";1081;240;70;0,605;0,432;"Springer Nature"
"Energy Systems";6,4;"85.0%
46/324
Modeling and Simulation";1082;170;89;0,769;0,469;"Springer Nature"
"American Journal of Audiology";3;"62.0%
25/66
Speech and Hearing";1082;362;70;0,758;0,634;"American Speech-Language-Hearing Association (ASHA)"
"Transplant Immunology";2,1;"47.0%
29/54
Transplantation";1082;512;61;0,478;0,515;"Elsevier"
"Production Engineering Archives";6,1;"79.0%
42/207
Safety, Risk, Reliability and Quality";1082;176;81;1,338;0,453;"Walter de Gruyter"
"AEM Education and Training";2,6;"67.0%
11/32
Emergency Nursing";1082;412;65;0,68;0,603;"John Wiley & Sons"
"Fetal and Pediatric Pathology";3;"57.0%
142/330
Pediatrics, Perinatology and Child Health";1082;364;58;0,523;0,351;"Taylor & Francis"
"Nature Environment and Pollution Technology";1,2;"25.0%
173/233
General Environmental Science";1082;924;48;0,263;0,204;"Technoscience Publications"
"Environmental Modeling and Assessment";4,5;"65.0%
82/233
General Environmental Science";1082;243;78;0,721;0,541;"Springer Nature"
"Journal of Cutaneous Medicine and Surgery";3,7;"73.0%
146/551
Surgery";1083;290;68;1,008;0,773;"SAGE"
"Acta Oecologica";3,6;"65.0%
74/211
Nature and Landscape Conservation";1083;305;76;0,555;0,512;"Elsevier"
"Transplantation Reviews";7,5;"96.0%
21/551
Surgery";1083;144;79;1,526;1,062;"Elsevier"
"Journal of Management Science and Engineering";9,3;"91.0%
17/204
Engineering (miscellaneous)";1083;116;80;1,656;1,214;"KeAi Communications Co."
"Higher Education, Skills and Work-based Learning";3,8;"73.0%
413/1543
Education";1083;282;72;1,013;0,508;"Emerald Publishing"
"Journal of Nutritional Science";3;"48.0%
199/389
Food Science";1084;356;65;0,75;0,635;"Cambridge University Press"
"Surgical Innovation";2,9;"63.0%
202/551
Surgery";1084;376;65;0,634;0,391;"SAGE"
"Neurotoxicology and Teratology";5,6;"66.0%
13/37
Developmental Neuroscience";1084;195;78;0,813;0,737;"Elsevier"
"Hanneng Cailiao/Chinese Journal of Energetic Materials";1,9;"41.0%
225/384
Industrial and Manufacturing Engineering";1084;585;59;0,667;0,313;"Institute of Chemical Materials, China Academy of Engineering Physics"
"Journal of Analysis and Testing";7,4;"84.0%
23/141
Instrumentation";1084;146;84;0,928;0,916;"Springer Nature"
"Cladistics";8,6;"93.0%
50/721
Ecology, Evolution, Behavior and Systematics";1085;126;84;2,391;1,529;"John Wiley & Sons"
"Economic Systems";4,9;"74.0%
182/716
Economics and Econometrics";1085;223;78;1,303;0,701;"Elsevier"
"Ophthalmic Epidemiology";3,7;"67.0%
45/137
Ophthalmology";1085;291;77;1,048;0,981;"Taylor & Francis"
"Toxicology and Industrial Health";3,5;"57.0%
285/665
Public Health, Environmental and Occupational Health";1085;306;74;0,588;0,466;"SAGE"
"Journal of Aggression, Maltreatment and Trauma";3,3;"86.0%
11/78
Health Professions (miscellaneous)";1085;329;69;1,069;0,695;"Taylor & Francis"
"Neurosurgery Clinics of North America";4,8;"82.0%
95/551
Surgery";1085;226;76;0,871;0,757;"Elsevier"
"Transforming Government: People, Process and Policy";6,7;"85.0%
33/232
Public Administration";1086;163;78;1,328;0,661;"Emerald Publishing"
"Phytobiomes Journal";7,4;"88.0%
81/721
Ecology, Evolution, Behavior and Systematics";1086;146;85;0,822;0,782;"American Phytopathological Society"
"Journal of Breast Imaging";3,4;"54.0%
153/333
Radiology, Nuclear Medicine and Imaging";1086;319;87;0,678;0,54;"Oxford University Press"
"Biological Procedures Online";10,5;"86.0%
30/221
General Biochemistry, Genetics and Molecular Biology";1086;103;75;0,96;1,048;"Springer Nature"
"SpringerBriefs in Applied Sciences and Technology";0,6;"12.0%
238/272
Energy Engineering and Power Technology";1086;1857;23;"N/A";0,133;"Springer Publishing Company"
"Journal of Visualization";3,4;"56.0%
47/106
Computer Graphics and Computer-Aided Design";1086;321;75;0,783;0,442;"Springer Nature"
"Group Decision and Negotiation";5,7;"91.0%
48/552
Arts and Humanities (miscellaneous)";1086;192;70;1,098;0,656;"Springer Nature"
"Buildings and Cities";5,4;"91.0%
17/189
Architecture";1086;202;72;1,043;0,817;"Ubiquity Press"
"Russian Journal of Applied Chemistry";1,6;"29.0%
193/273
General Chemical Engineering";1086;699;53;0,348;0,205;"Pleiades Publishing"
"Materialwissenschaft und Werkstofftechnik";2,1;"42.0%
390/672
Mechanical Engineering";1087;527;57;0,549;0,297;"John Wiley & Sons"
"Educational and Psychological Measurement";5,5;"87.0%
82/635
Applied Mathematics";1087;198;79;2,064;1,866;"SAGE"
"Human Fertility";3,3;"57.0%
90/209
Obstetrics and Gynecology";1087;326;65;1,075;0,62;"Taylor & Francis"
"Educational Studies";5,5;"84.0%
232/1543
Education";1087;198;83;1,087;0,68;"Taylor & Francis"
"Journal of Geriatric Cardiology";3,3;"52.0%
185/387
Cardiology and Cardiovascular Medicine";1087;327;64;0,655;0,509;"Science China Press"
"GMS Journal for Medical Education";3,4;"70.0%
462/1543
Education";1087;318;87;0,632;0,483;"German Medical Science"
"Family Medicine";2,4;"61.0%
22/56
Family Practice";1088;449;59;0,833;0,509;"Society of Teachers of Family Medicine"
"Springer Proceedings in Physics";0,4;"3.0%
234/243
General Physics and Astronomy";1088;2973;19;0,108;0,135;"Springer Nature"
"International Journal of Safety and Security Engineering";2,8;"54.0%
94/207
Safety, Risk, Reliability and Quality";1088;382;64;0,789;0,235;"International Information and Engineering Technology Association"
"Energy, Environment, and Sustainability";2;"47.0%
66/125
Automotive Engineering";1088;552;58;"N/A";"N/A";"Springer Nature"
"Quanqiu Nengyuan Hulianwang";4,2;"62.0%
103/272
Energy Engineering and Power Technology";1088;258;70;0,613;0,386;"Global Energy Interconnection Development and Cooperation Organization"
"Operations Research Letters";2,1;"46.0%
205/384
Industrial and Manufacturing Engineering";1089;531;60;0,728;0,449;"Elsevier"
"Porcine Health Management";5,4;"90.0%
48/490
Animal Science and Zoology";1089;203;79;1,166;0,686;"Springer Nature"
"Food Production, Processing and Nutrition";6,9;"85.0%
97/665
Public Health, Environmental and Occupational Health";1089;157;76;1,429;0,797;"Springer Nature"
"Frontiers in Genome Editing";7;"71.0%
100/347
Genetics";1089;156;78;0,847;1,125;"Frontiers Media S.A."
"International Journal for Vitamin and Nutrition Research";5;"72.0%
109/398
Medicine (miscellaneous)";1089;219;84;0,676;0,469;"IMR Press Limited"
"Duke Mathematical Journal";3,4;"87.0%
50/399
General Mathematics";1090;317;64;2,921;3,774;"Duke University Press"
"Parasite Immunology";4,7;"65.0%
28/79
Parasitology";1090;232;80;0,488;0,53;"John Wiley & Sons"
"Nutrition and Food Science";2,8;"48.0%
202/389
Food Science";1090;384;67;0,429;0,285;"Emerald Publishing"
"Journal of Reproductive and Infant Psychology";6,8;"91.0%
29/330
Pediatrics, Perinatology and Child Health";1090;161;84;1,18;0,817;"Taylor & Francis"
"Marine Biodiversity";3,3;"61.0%
279/721
Ecology, Evolution, Behavior and Systematics";1090;335;73;0,813;0,496;"Springer Nature"
"Electronic Materials Letters";4,7;"62.0%
107/284
Electronic, Optical and Magnetic Materials";1090;232;79;0,536;0,434;"Springer Nature"
"Journal of Quantitative Criminology";7,7;"98.0%
21/1025
Law";1090;141;90;2,182;1,367;"Springer Nature"
"Radiologic Clinics of North America";3,6;"56.0%
146/333
Radiology, Nuclear Medicine and Imaging";1090;299;70;0,777;0,541;"Elsevier"
"Insect Molecular Biology";4,8;"82.0%
32/181
Insect Science";1091;227;81;0,743;0,699;"John Wiley & Sons"
"Journal of Aquatic Food Product Technology";3,5;"57.0%
106/247
Aquatic Science";1091;315;71;0,451;0,357;"Taylor & Francis"
"Innate Immunity";7,2;"75.0%
85/344
Infectious Diseases";1091;151;89;0,788;0,76;"SAGE"
"International Journal of Performability Engineering";2,3;"51.0%
100/207
Safety, Risk, Reliability and Quality";1091;474;67;0,298;0,245;"Totem Publisher Inc."
