"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"International Journal of Networked and Distributed Computing";4,1;"54.0%
179/395
Computer Networks and Communications";161;39;72;0,775;0,42;"Springer Nature"
"Advances in Southeast Asian Studies";2,7;"91.0%
112/1304
Cultural Studies";161;60;75;0,614;0,303;"Society for South-East Asian Studies"
"Avaliacao Psicologica";0,8;"15.0%
182/216
General Psychology";161;196;35;0,398;0,164;"Instituto Brasileiro de Avaliacao Psicologica"
"International Journal of Management and Sustainability";1,7;"45.0%
451/821
Geography, Planning and Development";161;93;46;0,439;0,244;"Conscientia Beam"
"Journal of Health Sciences and Surveillance System";0,7;"25.0%
297/398
Medicine (miscellaneous)";161;233;27;0,192;0,164;"Shiraz University of Medical Sciences"
"African Journal of Business and Economic Research";0,8;"14.0%
611/716
Economics and Econometrics";161;209;37;0,241;0,165;"Adonis & Abbey Publishers Ltd."
"Sociology Lens";1,1;"86.0%
246/1760
History";161;153;39;0,786;0,159;"John Wiley & Sons"
"ASEAN Engineering Journal";0,6;"15.0%
194/229
Geotechnical Engineering and Engineering Geology";161;250;34;0,262;0,158;"Penerbit UTM Press"
"Archives of Automotive Engineering";1,9;"29.0%
191/270
Renewable Energy, Sustainability and the Environment";161;85;67;0,426;0,254;"Lukasiewicz Research Network - Automotive Industry Institute"
"SMAI Journal of Computational Mathematics";3,7;"81.0%
53/278
Statistics and Probability";161;43;65;1,104;1,308;"SMAI French Society for Applied and Industrial Mathematics"
"Journal of Audiovisual Translation";2,1;"81.0%
220/1167
Linguistics and Language";161;78;54;2,033;"N/A";"European Association for Studies in Screen Translation"
"Indonesian Journal of Islam and Muslim Societies";2,5;"97.0%
19/644
Religious Studies";161;64;66;1,155;0,517;"Pascasarjana Universitas Islam Negeri (UIN) Salatiga"
"Annals of Finance";2;"60.0%
114/288
General Economics, Econometrics and Finance";162;80;53;0,868;0,442;"Springer Nature"
"Combinatorics Probability and Computing";2,4;"60.0%
111/278
Statistics and Probability";162;67;63;1,044;1,016;"Cambridge University Press"
"AORTA";1;"36.0%
349/551
Surgery";162;155;38;0,308;0,237;"Thieme"
"Journal of Algorithms and Computational Technology";1,7;"38.0%
392/635
Applied Mathematics";162;95;51;0,377;0,251;"SAGE"
"Diaspora, Indigenous, and Minority Education";1,9;"86.0%
177/1304
Cultural Studies";162;85;59;0,833;0,281;"Taylor & Francis"
"Internet Histories";1,9;"94.0%
101/1760
History";162;87;55;1,297;0,593;"Taylor & Francis"
"Indian Journal of Medical and Paediatric Oncology";0,4;"16.0%
276/330
Pediatrics, Perinatology and Child Health";162;390;27;0,075;0,123;"Thieme"
"Global Media and Communication";2,5;"73.0%
149/552
Arts and Humanities (miscellaneous)";162;66;55;1,314;0,613;"SAGE"
"Geografisk Tidsskrift - Danish Journal of Geography";5,2;"81.0%
150/821
Geography, Planning and Development";162;31;58;0,575;0,421;"Taylor & Francis"
"Journal of Occupational Therapy, Schools, and Early Intervention";1,3;"46.0%
17/31
Occupational Therapy";162;126;53;0,658;0,238;"Taylor & Francis"
"Support for Learning";1,5;"41.0%
907/1543
Education";162;105;52;0,435;0,239;"John Wiley & Sons"
"Grey Journal";3,2;"72.0%
77/280
Library and Information Sciences";162;51;37;0,252;0,313;"GreyNet"
"Computational Mathematics and Modeling";1,4;"27.0%
138/189
Computational Mathematics";162;117;40;0,478;0,173;"Springer Nature"
"Health Education and Health Promotion";0,6;"21.0%
313/398
Medicine (miscellaneous)";162;278;35;0,154;0,171;"Tarbiat Modares University"
"Journal of Physical Science";1,7;"35.0%
157/243
General Physics and Astronomy";162;96;54;0,353;0,207;"Penerbit Universiti Sains Malaysia"
"Biomass (Switzerland)";2,9;"66.0%
58/174
Forestry";162;56;68;0,54;"N/A";"Multidisciplinary Digital Publishing Institute (MDPI)"
"Brazilian Journal of Analytical Chemistry";1,6;"24.0%
119/156
Analytical Chemistry";162;99;56;0,39;0,229;"Visao Fokka Communication Agency"
"Politics in Central Europe";1,2;"52.0%
338/706
Political Science and International Relations";162;132;42;0,617;0,236;"Walter de Gruyter"
"Journal of Strategic Security";1,3;"63.0%
379/1025
Law";162;124;40;0,904;0,296;"Henley-Putnam University Press"
"Revista CIDOB d'Afers Internacionals";1,1;"48.0%
361/706
Political Science and International Relations";162;145;32;0,828;0,288;"Barcelona Center for International Affairs (CIDOB)"
"Iranian Rehabilitation Journal";0,6;"24.0%
122/161
Rehabilitation";162;252;30;0,351;0,191;"University of Social Welfare and Rehabilitation Sciences"
"Psico-USF";0,7;"11.0%
191/216
General Psychology";162;236;34;0,316;0,19;"Universidade Sao Francisco"
"Journal of Environmental Horticulture";1,9;"49.0%
59/115
Horticulture";162;85;51;0,854;0,319;"Horticultural Research Institute"
"Critical Housing Analysis";2,7;"71.0%
418/1466
Sociology and Political Science";162;59;49;0,733;0,548;"Institute of Sociology of the Czech Academy of Sciences"
"Kazan Medical Journal";0,4;"20.0%
507/636
General Medicine";162;460;21;0,128;0,115;"Eco-Vector LLC"
"Traditional and Kampo Medicine";1,6;"34.0%
69/105
Complementary and Alternative Medicine";162;103;52;0,33;0,186;"John Wiley & Sons"
"Jundishapur Journal of Chronic Disease Care";1,1;"48.0%
329/636
General Medicine";162;143;43;0,227;0,193;"Brieflands"
"Origins of Life and Evolution of Biospheres";3,2;"61.0%
281/721
Ecology, Evolution, Behavior and Systematics";162;50;74;0,502;0,368;"Springer Nature"
"Archivio di Studi Urbani e Regionali";1,2;"48.0%
759/1466
Sociology and Political Science";163;139;32;0,316;0,193;"Franco Angeli Edizioni"
"Arboriculture and Urban Forestry";1,7;"47.0%
92/174
Forestry";163;96;56;0,382;0,296;"International Society of Arboriculture"
"American Economist";2;"60.0%
115/288
General Economics, Econometrics and Finance";163;81;48;1,224;0,47;"SAGE"
"Cleaner Production Letters";3,3;"45.0%
74/134
Waste Management and Disposal";163;49;78;0,771;"N/A";"Elsevier"
"Journal of Organizational Ethnography";1,9;"86.0%
178/1304
Cultural Studies";163;86;60;0,769;0,485;"Emerald Publishing"
"Timing and Time Perception";1,6;"29.0%
176/249
Applied Psychology";163;99;51;0,574;0,398;"Brill"
"Organogenesis";4,1;"69.0%
7/21
Embryology";163;40;80;0,754;0,457;"Taylor & Francis"
"IEEE International Symposium on Electromagnetic Compatibility";0,3;"6.0%
744/797
Electrical and Electronic Engineering";163;590;17;0,226;0,192;"IEEE"
"Urological Science";1,2;"33.0%
80/120
Urology";163;141;48;0,342;0,24;"Wolters Kluwer Health"
"Theoria";0,7;"66.0%
271/806
Philosophy";163;223;33;0,717;0,274;"John Wiley & Sons"
"Advances and Applications in Bioinformatics and Chemistry";6,5;"84.0%
16/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";163;25;76;1,13;0,755;"Dove Medical Press"
"Journal of Muslim Minority Affairs";1,4;"81.0%
245/1304
Cultural Studies";163;117;54;0,471;0,201;"Taylor & Francis"
"International Sports Law Journal";2,2;"77.0%
230/1025
Law";163;75;52;1,17;0,355;"Springer Nature"
"Fenmo Yejin Cailiao Kexue yu Gongcheng/Materials Science and Engineering of Powder Metallurgy";0,6;"16.0%
148/176
Metals and Alloys";163;267;37;0,218;0,14;"Central South University"
"Fish Physiology";3,5;"74.0%
124/490
Animal Science and Zoology";163;47;53;"N/A";"N/A";"Elsevier"
"Ecletica Quimica";1,7;"36.0%
156/243
General Physics and Astronomy";163;96;48;0,273;0,172;"Atlantis Livros Ltda."
"Advances in Food Security and Sustainability";5,4;"70.0%
113/389
Food Science";163;30;47;"N/A";"N/A";"Elsevier"
"Neural Network World";1,8;"23.0%
268/350
Artificial Intelligence";163;91;54;0,558;0,251;"Czech Technical University in Prague"
"Journal of Social Science Education";1,5;"39.0%
931/1543
Education";163;112;53;0,704;0,378;"Sowi-online"
"Online Journal of Animal and Feed Research";0,9;"26.0%
144/194
General Veterinary";163;188;36;0,404;0,159;"Scienceline Publication"
"Jordan Journal of Physics";0,9;"17.0%
202/243
General Physics and Astronomy";163;188;27;0,396;0,178;"Yarmouk University"
"Doklady Physical Chemistry";1,5;"21.0%
149/189
Physical and Theoretical Chemistry";163;106;61;0,379;0,177;"Pleiades Publishing"
"Chinese Journal of Hepatobiliary Surgery";0,2;"7.0%
155/167
Gastroenterology";163;870;14;0,041;0,113;"Chinese Medical Journals Publishing House Co.Ltd"
"Teorija in Praksa";0,8;"37.0%
172/275
General Social Sciences";163;193;39;0,237;0,16;"Ljubljana University, Faculty of Social Sciences"
"Bitacora Urbano Territorial";0,8;"52.0%
265/552
Arts and Humanities (miscellaneous)";163;213;39;0,619;0,223;"Universidad Nacional de Colombia"
"Journal fur Kulturpflanzen";1,1;"25.0%
305/406
Agronomy and Crop Science";163;152;45;0,256;0,185;"Julius Kuhn-Institut Federal Research Center for Cultivated Plants"
"Prague Economic Papers";1,3;"32.0%
213/317
Finance";163;121;45;0,489;0,212;"Prague University of Economics and Business"
"Drugs and Clinic";0,1;"7.0%
170/183
Pharmaceutical Science";163;1174;11;0,061;0,112;"Tianjin Press of Chinese Herbal Medicines"
"Index.comunicacion";1,6;"93.0%
46/667
Visual Arts and Performing Arts";163;103;51;0,6;0,328;"Rey Juan Carlos University"
"Southern African Journal of Anaesthesia and Analgesia";0,9;"28.0%
97/136
Anesthesiology and Pain Medicine";163;186;38;0,211;0,198;"Medpharm Publications Ltd."
"Moscow University Biological Sciences Bulletin";1;"29.0%
157/221
General Agricultural and Biological Sciences";163;160;49;0,241;0,183;"Pleiades Publishing"
"International Journal of Monetary Economics and Finance";1,2;"29.0%
225/317
Finance";163;137;45;0,562;0,19;"Inderscience Publishers"
"Physiotherapy Quarterly";0,8;"22.0%
192/247
Physical Therapy, Sports Therapy and Rehabilitation";163;207;34;0,434;0,221;"Wroclaw University of Health and Sport Sciences"
"Jurnal Medik Veteriner";0,9;"35.0%
23/35
Veterinary (miscellaneous)";163;183;43;0,638;0,193;"Airlangga University"
"Adult Learning";2,1;"63.0%
219/604
Social Sciences (miscellaneous)";164;80;55;0,959;0,398;"SAGE"
"Side Effects of Drugs Annual";1;"50.0%
3/5
Drug Guides";164;159;58;"N/A";"N/A";"Elsevier"
"Stomatologiya (Russian Federation)";0,4;"14.0%
114/132
General Dentistry";164;374;29;"N/A";0,122;"Media Sphera Publishing Group"
"Brill's Companions to the Byzantine World";1,3;"89.0%
189/1760
History";164;130;48;"N/A";"N/A";"Brill"
"Revista INVI";1,4;"68.0%
60/189
Architecture";164;121;54;1,068;0,374;"Universidad de Chile"
"East Asian Science, Technology and Society";1,6;"58.0%
114/275
General Social Sciences";164;101;51;0,616;0,313;"Taylor & Francis"
"Investigations in Mathematics Learning";2,1;"72.0%
109/399
General Mathematics";164;80;59;1,344;0,516;"Taylor & Francis"
"Leprosy Review";1,1;"30.0%
99/142
Dermatology";164;147;54;0,383;0,312;"British Leprosy Relief Association"
"International Journal of Business Environment";2;"35.0%
285/443
Business and International Management";164;84;52;0,42;0,286;"Inderscience Publishers"
"ACM Transactions on Computation Theory";2,3;"44.0%
99/176
Computational Theory and Mathematics";164;72;56;0,853;0,997;
"Anales de la Facultad de Medicina";0,7;"36.0%
405/636
General Medicine";164;230;28;0,3;0,154;"Universidad Nacional Mayor de San Marcos"
"Journal of Commonwealth Literature";0,9;"91.0%
89/1106
Literature and Literary Theory";164;188;46;0,657;0,192;"SAGE"
"Journal of Forensic Psychology Research and Practice";1,8;"37.0%
131/208
Pathology and Forensic Medicine";164;90;60;0,686;0,366;"Taylor & Francis"
"Journal of Visual Communication in Medicine";1,5;"92.0%
48/667
Visual Arts and Performing Arts";164;107;40;0,529;0,252;"Taylor & Francis"
"Advances in Surgery";2,2;"54.0%
253/551
Surgery";164;75;60;0,544;0,511;"Elsevier"
"International Journal of Social Ecology and Sustainable Development";0,6;"18.0%
250/306
Development";164;256;32;0,131;0,155;"IGI Global Publishing"
"Australian Review of Applied Linguistics";2,7;"87.0%
141/1088
Language and Linguistics";164;60;78;0,957;0,451;"Monash University ePress"
"Geographies";1,7;"58.0%
249/604
Social Sciences (miscellaneous)";164;96;64;0,636;"N/A";"Multidisciplinary Digital Publishing Institute (MDPI)"
"Complex Systems and Complexity Science";0,8;"12.0%
281/321
Control and Systems Engineering";164;193;38;0,329;0,17;"fu za xi tong yu fu za xing ke xue bian ji bu"
"Environmental Control in Biology";2;"44.0%
225/406
Agronomy and Crop Science";164;82;62;0,368;0,227;"Japanese Society of Agricultural, Biological and Environmental Engineers and Scientists (JASBEES)"
"South American Journal of Herpetology";1,5;"35.0%
315/490
Animal Science and Zoology";164;111;55;0,423;0,276;"Sociedade Brasileira de Herpetologia"
"Springer Tracts in Mechanical Engineering";0,4;"13.0%
332/384
Industrial and Manufacturing Engineering";164;406;18;"N/A";"N/A";"Springer Nature"
"Interdisciplinary Contributions to Archaeology";1,2;"77.0%
94/413
Archeology (arts and humanities)";164;133;31;"N/A";"N/A";"Springer Nature"
"Bulletin of the South Ural State University, Series: Mathematical Modelling, Programming and Computer Software";1;"17.0%
156/189
Computational Mathematics";164;163;41;0,413;0,247;"South Ural State University"
"Geochronometria";2,2;"42.0%
92/159
Earth and Planetary Sciences (miscellaneous)";164;75;59;0,409;0,464;"Walter de Gruyter"
"R-Economy";1,6;"52.0%
137/288
General Economics, Econometrics and Finance";164;105;51;0,639;0,245;"Ural Federal University"
"Journal of Pediatric and Neonatal Individualized Medicine";1;"31.0%
226/330
Pediatrics, Perinatology and Child Health";164;172;30;0,2;0,158;"Hygeia Press di Corridori Marinella"
"Journal of Food Chemistry and Nanotechnology";1,8;"37.0%
245/389
Food Science";164;90;47;0,24;0,217;"United Scientific Group"
"Review of Pacific Basin Financial Markets and Policies";1,3;"31.0%
218/317
Finance";164;127;36;0,305;0,171;"World Scientific"
"Historical Life Course Studies";2,2;"95.0%
78/1760
History";164;76;79;1,122;0,581;"European Historical Population Samples Network (EHPS-Net)"
"Vestnik Dermatologii i Venerologii";0,8;"27.0%
104/142
Dermatology";164;207;38;0,36;0,164;"Russian Society for Dermatologists and Cosmetologists"
"RICYDE: Revista Internacional de Ciencias del Deporte";2,3;"48.0%
127/247
Physical Therapy, Sports Therapy and Rehabilitation";164;71;70;0,371;0,228;"Revista Internacional de Ciencias del Deporte"
"Hearing Journal";0,5;"15.0%
56/66
Speech and Hearing";165;302;17;0,12;0,146;"Wolters Kluwer Health"
"Chinese Annals of Mathematics. Series B";0,7;"20.0%
318/399
General Mathematics";165;228;29;0,552;0,237;"Springer Nature"
"International Journal of Hepatology";3,8;"48.0%
43/82
Hepatology";165;44;68;0,601;0,417;"John Wiley & Sons"
"Gender and History";0,9;"82.0%
315/1760
History";165;185;38;0;0,191;"John Wiley & Sons"
"Interpretation- Journal of Bible and Theology";1;"84.0%
101/644
Religious Studies";165;173;39;0,64;0,291;"SAGE"
"Progress in Agricultural Engineering Sciences";1,8;"50.0%
111/221
General Agricultural and Biological Sciences";165;93;58;0,497;0,258;"Akademiai Kiado"
"Welding International";0,7;"17.0%
146/176
Metals and Alloys";165;249;37;0,325;0,182;"Taylor & Francis"
"International Journal of Comparative Education and Development";2,5;"57.0%
649/1543
Education";165;65;63;0,768;0,321;"Emerald Publishing"
"Comparative Politics";4,6;"84.0%
224/1466
Sociology and Political Science";165;36;94;2,131;0,815;"City University of New York"
"Zeitschrift fur Analysis und ihre Anwendungen";1,8;"49.0%
98/193
Analysis";165;92;42;0,985;0,591;"European Mathematical Society Publishing House"
"Open Astronomy";1,3;"27.0%
66/90
Astronomy and Astrophysics";165;126;51;0,301;0,243;"Walter de Gruyter"
"Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere";0,8;"32.0%
14/20
Small Animals";165;201;36;0,288;0,195;"Thieme"
"Journal of Classical Sociology";1,7;"59.0%
591/1466
Sociology and Political Science";165;95;46;1,282;0,297;"SAGE"
"International Journal of Applied Psychoanalytic Studies";1,3;"27.0%
158/216
General Psychology";165;125;49;0,651;0,326;"John Wiley & Sons"
"Journal of African Media Studies";1,8;"57.0%
218/511
Communication";165;93;66;0,364;0,309;"Intellect Publishers"
"Journal of Digital Media and Policy";2;"63.0%
534/1466
Sociology and Political Science";165;82;56;0,462;0,383;"Intellect Publishers"
"Macedonian Journal of Chemistry and Chemical Engineering";1,6;"30.0%
285/408
General Chemistry";165;103;53;0,517;0,22;"The Society of Chemists and Techonogists of Macedonia"
"Japan Agricultural Research Quarterly";1;"21.0%
385/490
Animal Science and Zoology";165;173;47;0,27;0,176;"Japan International Research Center for Agricultural Sciences"
"Chinese Journal of Cerebrovascular Diseases";0,7;"16.0%
278/333
Radiology, Nuclear Medicine and Imaging";165;247;15;0,067;0,111;"Society of China University Journals in Natural Sciences"
"Humanistic Management Journal";2;"44.0%
106/189
Business, Management and Accounting (miscellaneous)";165;81;69;0,574;0,268;"Springer Nature"
"International Journal of Latin American Religions";1,7;"93.0%
45/644
Religious Studies";165;100;47;1,158;0,369;"Springer Nature"
"Fixed Point Theory and Algorithms for Sciences and Engineering";1,9;"75.0%
27/106
Geometry and Topology";165;86;58;0,832;0,408;"Springer Nature"
"Journal of Participatory Medicine";3,2;"57.0%
168/398
Medicine (miscellaneous)";165;52;71;0,798;0,517;"JMIR Publications Inc."
"Complex Systems Informatics and Modeling Quarterly";2,3;"51.0%
99/204
Engineering (miscellaneous)";165;71;59;0,626;0,28;"Riga Technical University"
"Vestnik Volgogradskogo Gosudarstvennogo Universiteta, Seriia 4: Istoriia, Regionovedenie, Mezhdunarodnye Otnosheniia";0,3;"47.0%
919/1760
History";165;519;21;0,591;0,248;"Volgograd State University"
"Agricultural Research Journal";0,3;"6.0%
181/193
Agricultural and Biological Sciences (miscellaneous)";165;513;18;0,157;0,142;"Punjab Agricultural University"
"Food Science and Applied Biotechnology";1,7;"25.0%
117/156
Analytical Chemistry";165;100;54;0,536;0,222;"University of Food Technologies Plovdiv"
"Journal of Mother and Child";1,3;"52.0%
21/43
Maternity and Midwifery";165;124;52;0,452;0,277;"Walter de Gruyter"
"TalTech Journal of European Studies";1,9;"94.0%
100/1760
History";165;88;50;0,248;"N/A";"Walter de Gruyter"
"Journal of Liver Cancer";1,9;"51.0%
270/551
Surgery";165;85;53;0,268;"N/A";"Korean Liver Cancer Association"
"Revista de la Asociacion Geologica Argentina";1,1;"26.0%
32/43
Economic Geology";166;153;45;0,366;0,267;"Asociacion Geologica Argentina"
"Population and Societies";3,7;"94.0%
70/1304
Cultural Studies";166;45;58;1,778;0,378;"Institut National d'Etudes Demographiques"
"Hydrobiological Journal";0,9;"15.0%
391/461
Ecology";166;193;40;0,443;0,216;"Begell House"
"Journal of Nature and Science of Medicine";1,1;"54.0%
36/78
Health Professions (miscellaneous)";166;152;36;0,117;0,171;"Wolters Kluwer Health"
"Journal of Higher Education Outreach and Engagement";1,1;"28.0%
1097/1543
Education";166;158;46;0,506;0,246;"University of Georgia"
"Journal of Asia-Pacific Business";2,5;"47.0%
115/218
General Business, Management and Accounting";166;66;59;0,663;0,363;"Taylor & Francis"
"Journal of Postcolonial Writing";0,8;"91.0%
97/1106
Literature and Literary Theory";166;210;45;0,829;0,158;"Taylor & Francis"
"Revista Espanola de Orientacion y Psicopedagogia";1,7;"43.0%
867/1543
Education";166;98;58;0,547;0,271;"Universidad Nacional de Educacion a Distancia (UNED)"
"Journal of Latin American and Caribbean Anthropology";1,5;"66.0%
168/502
Anthropology";166;113;49;0,859;0,385;"John Wiley & Sons"
"Astrophysics";0,9;"17.0%
75/90
Astronomy and Astrophysics";166;182;38;0,239;0,176;"Springer Nature"
"Organizations and Markets in Emerging Economies";1,6;"40.0%
183/306
Development";166;104;46;0,499;0,277;"Vilnius University Press"
"Addicta: the Turkish Journal on Addictions";1,2;"24.0%
164/216
General Psychology";166;144;37;0,261;0,243;"AVES Ibrahim Kara"
"Journal of Railway Science and Engineering";0,4;"9.0%
203/223
Building and Construction";166;442;27;"N/A";"N/A";"Central South University"
"South African Journal of Surgery";0,8;"29.0%
389/551
Surgery";166;220;36;0,236;0,157;"Medpharm Publications"
"Motricidade";0,7;"20.0%
255/321
Orthopedics and Sports Medicine";166;226;31;0,269;0,212;"University of Tras-os-Montes and Alto Douro"
"Archive for Mathematical Logic";0,8;"70.0%
241/806
Philosophy";166;196;41;0,834;0,52;"Springer Nature"
"Frontiers of Nanoscience";2;"31.0%
318/463
General Materials Science";166;83;58;"N/A";"N/A";"Elsevier"
"Communications for Statistical Applications and Methods";0,9;"20.0%
251/317
Finance";166;186;39;0,453;0,212;"Korean Statistical Society"
"Curationis";1,5;"91.0%
1/6
Nurse Assisting";166;112;47;0,5;0,282;"OpenJournals Publishing AOSIS (Pty) Ltd"
"ARYA Atherosclerosis";1;"20.0%
307/387
Cardiology and Cardiovascular Medicine";166;169;37;0,198;0,201;"Isfahan Cardiovascular Research Center"
"Journal on Efficiency and Responsibility in Education and Science";1,8;"46.0%
832/1543
Education";166;90;56;0,48;0,241;"Czech University of Life Sciences Prague"
"Taxonomy";1,8;"49.0%
98/193
Agricultural and Biological Sciences (miscellaneous)";166;91;59;0,919;0,388;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Journal of Nephropharmacology";1,7;"35.0%
53/81
Nephrology";166;95;41;0,157;0,169;"Society of Diabetic Nephropathy Prevention"
"Advances in Volcanology";2,5;"53.0%
77/165
Geophysics";166;66;32;"N/A";"N/A";"Springer Nature"
"Siberian Journal of Clinical and Experimental Medicine";0,5;"17.0%
139/167
Internal Medicine";166;351;30;0,217;0,132;"Tomsk State University"
"Journal of Acupuncture and Tuina Science";0,6;"17.0%
87/105
Complementary and Alternative Medicine";166;260;38;0,315;0,184;"Higher Education Press"
"Journal of Energy Systems";1,6;"32.0%
184/272
Energy Engineering and Power Technology";166;102;60;0,411;0,215;"Erol Kurt"
"Iranian Journal of Health Education and Health Promotion";1,4;"62.0%
30/78
Health Professions (miscellaneous)";166;121;50;0,235;0,155;"Iranian Association of Health Education and Health Promotion"
"Journal of Education (South Africa)";1,2;"34.0%
1016/1543
Education";166;135;47;0,463;0,201;"University of KwaZulu-Natal"
"Eksperimental'naya i Klinicheskaya Farmakologiya";0,5;"11.0%
277/313
Pharmacology";166;363;24;0,184;0,119;"Folium Ltd"
"Al-Istinbath: Jurnal Hukum Islam";1,6;"92.0%
47/644
Religious Studies";166;103;67;0,815;0,348;"State Institute for Islamic Studies Curup"
"e-Review of Tourism Research";1,6;"41.0%
480/821
Geography, Planning and Development";166;107;49;0,226;0,238;"Texas A and M University"
"Przestrzen Spoleczna";1,1;"77.0%
300/1304
Cultural Studies";166;146;27;0,168;0,146;"Stowarzyszenie Naukowe Przestrzen Spoleczna i Srodowisko"
"International Journal of Distributed Systems and Technologies";1,6;"25.0%
293/395
Computer Networks and Communications";167;102;50;0,163;0,176;"IGI Global Publishing"
