"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Briefings in Functional Genomics";6,3;"65.0%
121/347
Genetics";889;141;85;0,574;1,006;"Oxford University Press"
"Engineering Journal";2,4;"55.0%
137/307
General Engineering";889;371;65;0,533;0,283;"Chulalongkorn University"
"WSEAS Transactions on Environment and Development";1,9;"46.0%
163/306
Development";890;460;52;0,446;0,192;"WSEAS Press"
"JCRPE Journal of Clinical Research in Pediatric Endocrinology";3,6;"66.0%
112/330
Pediatrics, Perinatology and Child Health";890;248;73;1,075;0,568;"Galenos Publishing House"
"Journal of Military Medicine";2,6;"44.0%
372/665
Public Health, Environmental and Occupational Health";890;347;42;0,301;0,271;"Baqiyatallah University of Medical Sciences"
"Journal of Computational and Cognitive Engineering";13,5;"95.0%
9/204
Engineering (miscellaneous)";890;66;89;"N/A";"N/A";"Bon View Publishing Pte Ltd"
"Ramanujan Journal";1,4;"55.0%
53/119
Algebra and Number Theory";891;632;51;1,18;0,712;"Springer Nature"
"Cancer/Radiotherapie";2,2;"38.0%
205/333
Radiology, Nuclear Medicine and Imaging";891;401;59;0,556;0,405;"Elsevier"
"Current Chemistry Letters";4,9;"63.0%
151/408
General Chemistry";891;182;63;0,996;0,409;"Growing Science"
"Journal of Ethnic and Cultural Studies";4,4;"96.0%
52/1304
Cultural Studies";891;204;56;0,943;0,407;"Florida Gulf Coast University"
"International Journal of Older People Nursing";3,6;"62.0%
15/39
Gerontology";891;245;73;0,936;0,765;"John Wiley & Sons"
"Journal of Psychoeducational Assessment";3,3;"68.0%
479/1543
Education";892;268;68;1,016;0,688;"SAGE"
"Journal of School Nursing";4,6;"90.0%
5/45
Nursing (miscellaneous)";892;192;81;0,971;0,615;"SAGE"
"Defence and Peace Economics";4;"84.0%
94/604
Social Sciences (miscellaneous)";892;221;74;1,294;0,539;"Taylor & Francis"
"Journal of the Chinese Society of Corrosion and Protection";1,8;"43.0%
173/307
General Engineering";892;488;61;0,751;0,25;"Chinese Society of Corrosion and Protection"
"Journal of Surface Investigation";0,9;"14.0%
113/132
Surfaces, Coatings and Films";892;1017;42;0,383;0,179;"Pleiades Publishing"
"Baltic Journal of Management";5,4;"70.0%
68/230
Organizational Behavior and Human Resource Management";892;166;75;1,071;0,741;"Emerald Publishing"
"ACS Agricultural Science and Technology";2,8;"67.0%
64/193
Agricultural and Biological Sciences (miscellaneous)";893;321;65;0,53;0,448;"American Chemical Society"
"Child and Adolescent Social Work Journal";3,9;"83.0%
99/604
Social Sciences (miscellaneous)";893;227;84;1,017;0,651;"Springer Nature"
"Applied Mathematics and Information Sciences";2,1;"58.0%
81/193
Analysis";893;435;55;0,488;0,266;"Natural Sciences Publishing"
"Cardiology and Therapy";5,3;"72.0%
107/387
Cardiology and Cardiovascular Medicine";893;168;73;0,915;0,99;"Springer Nature"
"Acta Neuropsychiatrica";8,5;"88.0%
66/567
Psychiatry and Mental Health";894;105;90;0,713;0,874;"Cambridge University Press"
"Journal of Applied Animal Research";2,7;"70.0%
58/194
General Veterinary";894;328;64;0,775;0,453;"Taylor & Francis"
"Transformations in Business and Economics";2,4;"72.0%
196/706
Political Science and International Relations";894;370;57;0,324;0,281;"Vilnius University Press"
"Clinical Teacher";2,9;"87.0%
1/4
Review and Exam Preparation";894;305;62;0,813;0,504;"John Wiley & Sons"
"Journal of Evolution Equations";2,3;"73.0%
24/90
Mathematics (miscellaneous)";894;391;62;0,994;1,195;"Springer Nature"
"Permanente Journal";2,2;"49.0%
202/398
Medicine (miscellaneous)";894;414;54;0,53;0,385;"The Permanente Federation LLC"
"Palaeoworld";4;"80.0%
23/113
Paleontology";895;223;83;0,883;0,595;"Elsevier"
"ACM Transactions on Interactive Intelligent Systems";7,8;"75.0%
88/350
Artificial Intelligence";895;115;83;1,441;0,991;
"World Bank Economic Review";5,1;"82.0%
55/306
Development";895;176;74;1,616;1,784;"Oxford University Press"
"European Journal of Oral Sciences";3,5;"60.0%
53/132
General Dentistry";895;255;78;0,891;0,517;"John Wiley & Sons"
"Condensed Matter";2,9;"42.0%
249/434
Condensed Matter Physics";895;305;61;0,602;0,401;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Journal of International Students";2,9;"62.0%
573/1543
Education";895;309;69;0,917;0,535;"School of Education, University of Louisiana at Monroe"
"Russian Electrical Engineering";1,5;"28.0%
567/797
Electrical and Electronic Engineering";895;578;38;0,878;0,245;"Pleiades Publishing"
"Canadian Journal of Behavioural Science";5,1;"77.0%
50/216
General Psychology";896;175;72;0,762;0,843;"Canadian Psychological Association"
"Fisheries Management and Ecology";3,8;"65.0%
159/461
Ecology";896;233;76;0,783;0,569;"John Wiley & Sons"
"Lingua";2,5;"86.0%
151/1088
Language and Linguistics";896;364;61;1,31;0,601;"Elsevier"
"IEEE Computer Graphics and Applications";3,2;"54.0%
49/106
Computer Graphics and Computer-Aided Design";896;278;68;0,668;0,385;"IEEE"
"Journal of Marital and Family Therapy";4,1;"84.0%
93/604
Social Sciences (miscellaneous)";896;220;73;1,224;0,739;"John Wiley & Sons"
"JIMD Reports";3,3;"56.0%
45/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";896;270;77;0,692;0,532;"Springer Nature"
"Zhongguo Tiedao Kexue/China Railway Science";2;"39.0%
407/672
Mechanical Engineering";897;458;60;0,945;0,445;"Chinese Academy of Railway Sciences"
"Philippine Journal of Science";1,2;"49.0%
87/171
";897;761;46;0,337;0,19;"Department of Science and Technology"
"International Journal of Communication Networks and Information Security";3,3;"46.0%
210/395
Computer Networks and Communications";897;270;64;0,517;0,244;"UK Zhende Publishing Limited"
"Advances in Neonatal Care";2,6;"53.0%
155/330
Pediatrics, Perinatology and Child Health";898;339;60;0,763;0,452;"Wolters Kluwer Health"
"Canadian Respiratory Journal";4,2;"53.0%
72/155
Pulmonary and Respiratory Medicine";898;216;73;0,717;0,555;"John Wiley & Sons"
"Journal of Molecular Recognition";4,6;"45.0%
27/49
Structural Biology";898;195;78;0,551;0,343;"John Wiley & Sons"
"Mycology";9,1;"84.0%
54/344
Infectious Diseases";898;99;82;1,316;0,88;"Taylor & Francis"
"Journal of Social Psychology";4,4;"67.0%
100/310
Social Psychology";898;202;81;1,036;0,75;"Taylor & Francis"
"Jisuanji Fuzhu Sheji Yu Tuxingxue Xuebao/Journal of Computer-Aided Design and Computer Graphics";1,2;"24.0%
81/106
Computer Graphics and Computer-Aided Design";898;780;46;0,37;0,161;"Institute of Computing Technology"
"Applied and Computational Mathematics";8,8;"96.0%
23/635
Applied Mathematics";898;102;72;1,149;0,876;"Institute of Applied Mathematics of Baku State University"
"Acta Montanistica Slovaca";3,6;"69.0%
97/321
Geology";899;252;60;0,583;0,46;"Technical University of Kosice"
"International Neurourology Journal";4,4;"70.0%
36/120
Urology";899;205;82;0,846;0,652;"Korean Association of Medical Journal Edirors"
"AIMS Microbiology";7;"65.0%
49/140
Microbiology (medical)";899;128;75;1,021;0,853;"AIMS Press"
"Archives of Metallurgy and Materials";1,2;"33.0%
117/176
Metals and Alloys";899;748;50;0,343;0,208;"Polish Academy of Sciences, Institute of Metallurgy and Materials Science"
"Plant Science Today";1,5;"33.0%
307/461
Ecology";899;605;46;0,417;0,213;"Horizon e-Publishing Group"
"New Directions for Child and Adolescent Development";7,7;"90.0%
36/360
Developmental and Educational Psychology";899;117;97;1,316;1,226;"John Wiley & Sons"
"Global Environmental Politics";7,4;"96.0%
23/706
Political Science and International Relations";899;121;79;1,416;1,747;"MIT Press"
"Shoulder and Elbow";2,8;"61.0%
62/161
Rehabilitation";900;324;64;1,019;0,733;"SAGE"
"Oxford Review of Education";5,2;"83.0%
260/1543
Education";900;173;79;1,752;0,987;"Taylor & Francis"
"Green Finance";9,6;"97.0%
6/242
Economics, Econometrics and Finance (miscellaneous)";901;94;77;"N/A";"N/A";"American Institute of Mathematical Sciences"
"East European Politics";7;"95.0%
29/706
Political Science and International Relations";901;129;84;2,208;1,262;"Taylor & Francis"
"Global Business and Organizational Excellence";7,7;"82.0%
40/230
Organizational Behavior and Human Resource Management";901;117;92;1,431;1,149;"John Wiley & Sons"
"Leadership";6,2;"92.0%
116/1466
Sociology and Political Science";901;145;76;1,098;1,189;"SAGE"
"Rheumatology Advances in Practice";3,6;"45.0%
40/73
Rheumatology";901;250;67;0,618;0,66;"Oxford University Press"
"Indian Journal of Surgery";0,6;"24.0%
418/551
Surgery";901;1438;28;0,215;0,156;"Springer Nature"
"International Journal of Veterinary Science";2,4;"65.0%
68/194
General Veterinary";901;381;63;0,513;0,329;"Unique Scientific Publishers"
"Revista Peruana de Medicina Experimental y Salud Publica";3;"50.0%
330/665
Public Health, Environmental and Occupational Health";901;297;64;0,617;0,344;"Instituto Nacional de Salud"
"Annals of the Entomological Society of America";4,9;"84.0%
28/181
Insect Science";902;183;85;1,072;0,751;"Entomological Society of America"
"Australian Dental Journal";4,2;"72.0%
37/132
General Dentistry";902;213;75;1,168;0,597;"John Wiley & Sons"
"Tianran Chanwu Yanjiu yu Kaifa";0,9;"21.0%
88/111
Chemistry (miscellaneous)";902;989;44;0,272;"N/A";"Science China Press"
"Sensing and Imaging";5;"68.0%
45/141
Instrumentation";902;180;74;0,871;0,453;"Springer Nature"
"Post-Communist Economies";4,9;"74.0%
181/716
Economics and Econometrics";903;183;77;1,031;0,557;"Taylor & Francis"
"Blood Cells, Molecules, and Diseases";4,9;"64.0%
49/137
Hematology";903;183;81;0,547;0,584;"Elsevier"
"Research on Biomedical Engineering";3,3;"38.0%
188/303
Biomedical Engineering";903;273;57;0,472;0,328;"Sociedade Brasileira de Engenharia Biomedica"
"Neurochirurgie";2,7;"60.0%
220/551
Surgery";903;340;69;0,814;0,453;"Elsevier"
"International Journal of High Performance Computing Applications";6,1;"78.0%
29/130
Theoretical Computer Science";904;149;81;1,324;0,733;"SAGE"
"Public Health in Practice";2,8;"47.0%
164/310
Health Policy";904;322;60;0,535;0,624;"Elsevier"
"Integrated Computer-Aided Engineering";9,9;"93.0%
12/176
Computational Theory and Mathematics";904;91;80;1,352;1,186;"IOS Press"
"Cambridge Journal of Economics";4,3;"70.0%
210/716
Economics and Econometrics";904;208;73;1,962;0,953;"Oxford University Press"
"Social Work in Public Health";4,2;"72.0%
102/371
Health (social science)";904;215;70;0,714;0,669;"Taylor & Francis"
"Criminology";8,1;"98.0%
19/1025
Law";904;111;76;3,086;2,739;"John Wiley & Sons"
"Journal of Pathology and Translational Medicine";5;"75.0%
52/208
Pathology and Forensic Medicine";904;181;72;0,866;0,663;"Korean Society of Pathologists"
"JMIR Cancer";4,1;"50.0%
200/404
Oncology";904;218;71;0,917;0,79;"JMIR Publications Inc."
"Chinese Journal of Industrial Hygiene and Occupational Diseases";1;"22.0%
516/665
Public Health, Environmental and Occupational Health";904;910;32;0,182;0,157;"Chinese Medical Journals Publishing House Co.Ltd"
"Journal of Aerospace Information Systems";3,7;"66.0%
52/153
Aerospace Engineering";905;243;64;1,024;0,546;"American Institute of Aeronautics and Astronautics"
"Indian Journal of Pharmacology";4;"54.0%
125/272
Pharmacology (medical)";905;227;60;0,478;0,349;"Wolters Kluwer Health"
"Chinese Journal of Applied and Environmental Biology";1,2;"27.0%
295/406
Agronomy and Crop Science";905;780;53;0,239;0,176;"Science China Press"
"Shock Waves";4,1;"66.0%
82/243
General Physics and Astronomy";905;220;73;0,97;0,572;"Springer Nature"
"Cellulose Chemistry and Technology";2,3;"36.0%
203/317
Materials Chemistry";905;398;61;0,405;0,264;"Editura Academiei Romane/Publishing House of the Romanian Academy"
"Journal of Computational Biophysics and Chemistry";3,6;"61.0%
68/176
Computational Theory and Mathematics";905;251;66;0,398;0,252;"World Scientific"
"Journal of Higher Education";5,7;"86.0%
211/1543
Education";906;158;78;1,944;1,396;"Taylor & Francis"
"Jornal Brasileiro de Pneumologia";3,5;"44.0%
86/155
Pulmonary and Respiratory Medicine";906;262;72;0,844;0,555;"Sociedade Brasileira de Pneumologia e Tisiologia"
"Theory and Society";6,3;"99.0%
5/1760
History";906;143;78;2,336;1,404;"Springer Nature"
"Cytopathology";2,3;"45.0%
113/208
Pathology and Forensic Medicine";907;395;58;0,575;0,391;"John Wiley & Sons"
"Ergodic Theory and Dynamical Systems";1,7;"63.0%
148/399
General Mathematics";907;540;61;1,074;1,005;"Cambridge University Press"
"Kidney International Supplements";26,7;"98.0%
2/81
Nephrology";907;34;100;6,661;3,126;"Elsevier"
"Journal of the Learning Sciences";10,7;"97.0%
43/1543
Education";907;85;84;3,011;2,105;"Taylor & Francis"
"Current Neurovascular Research";3,8;"48.0%
205/400
Neurology (clinical)";907;238;68;0,41;0,461;"Bentham Science Publishers"
"Quantum Machine Intelligence";7,6;"94.0%
36/635
Applied Mathematics";907;120;74;1,424;1,025;"Springer Nature"
"Revista Brasileira de Ginecologia e Obstetricia";1,9;"41.0%
122/209
Obstetrics and Gynecology";907;483;59;0,397;0,326;"Federacao Brasileira das Sociedades de Ginecologia e Obstetricia"
"Chimia";1,6;"31.0%
280/408
General Chemistry";907;555;52;0,245;0,255;"Swiss Chemical Society"
"Nationalities Papers";3;"98.0%
34/1760
History";908;302;66;1,756;0,608;"Cambridge University Press"
"Journal of Molecular Spectroscopy";2,7;"38.0%
138/224
Atomic and Molecular Physics, and Optics";908;333;70;0,641;0,374;"Elsevier"
"Qiangjiguang Yu Lizishu/High Power Laser and Particle Beams";0,9;"18.0%
653/797
Electrical and Electronic Engineering";908;969;41;0,458;0,186;"Editorial Office of High Power Laser and Particle Beams"
"Journal of Sustainability Science and Management";1,4;"37.0%
512/821
Geography, Planning and Development";908;648;44;0,346;0,21;"Universiti Malaysia Terengganu"
"Acta Medica Portuguesa";1,9;"61.0%
248/636
General Medicine";908;476;55;0,293;0,231;"CELOM"
"Journal of Neurosurgical Sciences";3;"65.0%
191/551
Surgery";909;306;75;0,635;0,415;"Edizioni Minerva Medica"
"CABI Agriculture and Bioscience";4,9;"88.0%
59/490
Animal Science and Zoology";909;184;66;1,281;0,661;"Springer Nature"
"International Nano Letters";8,3;"87.0%
49/398
Medicine (miscellaneous)";909;110;84;0,915;0,586;"Springer Nature"
"Outlook on Agriculture";5,6;"92.0%
38/490
Animal Science and Zoology";910;163;75;1,051;0,676;"SAGE"
"Journal of Hazardous Materials Letters";10,3;"88.0%
23/197
Environmental Engineering";910;88;88;1,098;1,673;"Elsevier"
"Alternative Therapies in Health and Medicine";0,9;"22.0%
82/105
Complementary and Alternative Medicine";910;960;29;0,657;0,282;"InnoVision Communications"
"Journal of Applied Spectroscopy";1,3;"18.0%
353/434
Condensed Matter Physics";910;691;48;0,413;0,192;"Springer Nature"
"Semina:Ciencias Agrarias";1,1;"31.0%
151/221
General Agricultural and Biological Sciences";910;857;46;0,251;0,181;"Universidade Estadual de Londrina"
"Ugol";1,6;"33.0%
103/154
Geochemistry and Petrology";911;578;50;0,835;0,387;"Ugol'"
"Journal of International Trade and Economic Development";4;"81.0%
53/288
General Economics, Econometrics and Finance";911;225;78;1,283;0,659;"Taylor & Francis"
"Archives of Plastic Surgery";2,1;"53.0%
257/551
Surgery";911;429;52;0,72;0,471;"Thieme"
"Journal of European Social Policy";5,8;"91.0%
23/275
General Social Sciences";911;158;79;1,96;1,273;"SAGE"
"Clinical Social Work Journal";5,8;"85.0%
55/371
Health (social science)";911;156;78;1,372;1,025;"Springer Nature"
"International Journal of Bio-Inspired Computation";5,1;"73.0%
62/232
General Computer Science";911;178;78;0,543;0,416;"Inderscience Publishers"
"Medizinische Klinik - Intensivmedizin und Notfallmedizin";2,6;"64.0%
39/109
Emergency Medicine";912;353;62;0,529;0,268;"Springer Nature"
"Journal of Clinical and Experimental Neuropsychology";3,2;"56.0%
136/311
Clinical Psychology";912;289;67;0,643;0,505;"Taylor & Francis"
"ELT Journal";4,8;"95.0%
52/1088
Language and Linguistics";912;190;72;1,932;1,523;"Oxford University Press"
"Advances in Earth Science";2,2;"48.0%
85/165
Geophysics";912;411;62;0,637;"N/A";"Science China Press"
"Euro-Mediterranean Journal for Environmental Integration";3,5;"56.0%
102/233
General Environmental Science";912;260;71;0,574;0,365;"Springer Nature"
"Chinese Journal of Applied Clinical Pediatrics";0,6;"25.0%
248/330
Pediatrics, Perinatology and Child Health";912;1424;33;0,09;0,132;"Chinese Medical Journals Publishing House Co.Ltd"
"Rehabilitation Psychology";4,8;"82.0%
28/161
Rehabilitation";913;192;70;0,912;0,954;"American Psychological Association"
"International Journal of Obstetric Anesthesia";4,7;"72.0%
58/209
Obstetrics and Gynecology";913;196;75;0,861;0,715;"Elsevier"
"Journal of International Development";2,8;"61.0%
118/306
Development";913;324;67;0,878;0,516;"John Wiley & Sons"
"Addiction Science and Clinical Practice";3,9;"64.0%
110/311
Clinical Psychology";913;233;69;1,062;1,307;"Springer Nature"
"Social Studies of Science";5,7;"99.0%
9/1760
History";913;159;77;1,728;1,006;"SAGE"
"Brazilian Journal of Anesthesiology (English Edition)";2,1;"52.0%
65/136
Anesthesiology and Pain Medicine";913;436;69;0,652;0,356;"Elsevier"
"Plant Health Progress";3;"67.0%
38/115
Horticulture";913;307;66;0,934;0,587;"Plant Management Network"
"Journal of Pharmacy and Pharmacognosy Research";3;"76.0%
11/45
Pharmacy";913;308;56;0,554;0,291;"Asociacion Academica de Ciencias Farmaceuticas de Antofagasta (ASOCIFA)"
"Journal of Ophthalmic and Vision Research";3,6;"65.0%
48/137
Ophthalmology";913;257;63;0,932;0,647;"Knowledge E"
"Defect and Diffusion Forum";1,2;"26.0%
43/58
Radiation";913;773;39;0,293;0,161;"Trans Tech Publications Ltd"
"Journal of Health Management";3,4;"65.0%
66/189
Business, Management and Accounting (miscellaneous)";913;267;41;0,724;0,461;"SAGE"
"Chinese Journal of Pathophysiology";0,8;"29.0%
282/398
Medicine (miscellaneous)";913;1191;42;0,144;0,126;"Editorial Board of Chinese Journal of Pathophysiology, Jinan University"
"Springer Series in Materials Science";1,5;"23.0%
354/463
General Materials Science";914;624;36;"N/A";"N/A";"Springer Nature"
"Journal of Chemical Research";2,3;"39.0%
246/408
General Chemistry";914;389;59;0,353;0,241;"Science Reviews Ltd"
"Traumatology";5,4;"89.0%
15/139
General Nursing";914;169;72;0,852;1,039;"SAGE"
"Asia Pacific Journal of Education";4,2;"76.0%
365/1543
Education";914;217;77;1,221;0,697;"Taylor & Francis"
"International Journal of Cloud Applications and Computing";6,4;"73.0%
107/395
Computer Networks and Communications";914;143;85;0,769;0,519;"IGI Global Publishing"
"Australian Journal of Grape and Wine Research";5,3;"87.0%
15/115
Horticulture";914;173;82;1,134;0,598;"John Wiley & Sons"
"Plant Gene";4,5;"71.0%
145/516
Plant Science";915;205;77;0,569;0,441;"Elsevier"
"Asian Business and Management";5,8;"94.0%
41/706
Political Science and International Relations";915;157;72;1,413;0,794;"Springer Nature"
"Breeding Science";4,9;"76.0%
121/516
Plant Science";915;187;78;0,718;0,638;"Japanese Society of Breeding"
"Journal of Mixed Methods Research";10,4;"98.0%
12/604
Social Sciences (miscellaneous)";915;88;98;2,299;1,34;"SAGE"
"Journal of Engineering and Technology Management - JET-M";8;"90.0%
6/60
Industrial Relations";916;114;76;1,348;1,042;"Elsevier"
"Medical Anthropology: Cross Cultural Studies in Health and Illness";4,1;"92.0%
39/502
Anthropology";916;224;67;1,258;0,705;"Taylor & Francis"
"Assistive Technology";4;"76.0%
39/161
Rehabilitation";916;230;77;1,202;0,522;"Taylor & Francis"
"Journal of Neuropsychiatry and Clinical Neurosciences";5,3;"67.0%
183/567
Psychiatry and Mental Health";916;172;76;1,053;0,697;"American Psychiatric Association"
"IET Collaborative Intelligent Manufacturing";9,1;"86.0%
52/384
Industrial and Manufacturing Engineering";916;101;75;0,812;0,754;"John Wiley & Sons"
"Physical Mesomechanics";3,5;"54.0%
183/398
Mechanics of Materials";916;259;70;1,323;0,413;"Pleiades Publishing"
"Chinese Journal of Hepatology";1,2;"49.0%
319/636
General Medicine";916;774;36;"N/A";0,164;"Chongqing University"
"Studies in Fuzziness and Soft Computing";1,5;"30.0%
131/189
Computational Mathematics";917;620;40;"N/A";"N/A";"Springer Nature"
"Phase Transitions";3;"43.0%
80/141
Instrumentation";917;310;68;0,575;0,289;"Taylor & Francis"
"Hacettepe Journal of Mathematics and Statistics";1,7;"67.0%
39/119
Algebra and Number Theory";917;555;50;0,734;0,288;"Hacettepe University"
"Texto e Contexto Enfermagem";1,8;"73.0%
273/1025
Law";917;496;60;0,491;0,336;"Universidade Federal de Santa Catarina"
"Revista Mexicana de Fisica";2,2;"44.0%
135/243
General Physics and Astronomy";917;423;46;0,444;0,229;"Sociedad Mexicana de Fisica"
"Applications in Energy and Combustion Science";4,2;"61.0%
50/128
Fuel Technology";917;216;64;1,416;1,044;"Elsevier"
"Polysaccharides";7,2;"86.0%
29/204
Engineering (miscellaneous)";917;128;79;0,853;"N/A";"Multidisciplinary Digital Publishing Institute (MDPI)"
"Molecular Biomedicine";6,3;"55.0%
80/178
Molecular Medicine";917;146;73;0,902;1,455;"Springer Nature"
"Acupuncture in Medicine";4,7;"74.0%
27/105
Complementary and Alternative Medicine";918;194;85;0,711;0,465;"BMJ Publishing Group"
"Beton- und Stahlbetonbau";2,5;"50.0%
112/223
Building and Construction";918;370;63;0,887;0,476;"John Wiley & Sons"
"Journal of Experimental Criminology";6,2;"96.0%
37/1025
Law";918;149;85;1,446;0,846;"Springer Nature"
"Statistica Sinica";2,1;"53.0%
130/278
Statistics and Probability";918;427;61;1,393;1,368;"Institute of Statistical Science"
"Quaestiones Mathematicae";1,7;"61.0%
35/90
Mathematics (miscellaneous)";919;535;48;0,994;0,384;"Taylor & Francis"
"Journal of Strategy and Management";6,3;"75.0%
110/443
Business and International Management";919;146;73;1,019;0,992;"Emerald Publishing"
"Journal of Gerontological Social Work";4;"84.0%
96/604
Social Sciences (miscellaneous)";919;231;67;0,745;0,581;"Taylor & Francis"
