"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"South Asian Journal of Cancer";1;"24.0%
306/404
Oncology";193;189;40;0,512;0,222;"Thieme"
"Translation and Interpreting Studies";2,1;"98.0%
16/1106
Literature and Literary Theory";193;92;50;1,481;0,501;"John Benjamins Publishing Company"
"Journal of EMDR Practice and Research";2,4;"40.0%
336/567
Psychiatry and Mental Health";193;79;48;0,442;0,369;"Springer Publishing Company"
"Journal of Microwave Power and Electromagnetic Energy";2,5;"57.0%
76/176
Metals and Alloys";193;77;57;0,45;0,231;"Taylor & Francis"
"Current Ophthalmology Reports";2;"44.0%
76/137
Ophthalmology";193;95;56;0,38;0,367;"Springer Nature"
"Italian Botanist";2,8;"57.0%
222/516
Plant Science";193;69;72;0,649;0,394;"Pensoft Publishers"
"Law and Critique";2,3;"79.0%
212/1025
Law";193;85;54;1,06;0,328;"Springer Nature"
"Journal of Urban Mobility";2,9;"62.0%
311/821
Geography, Planning and Development";193;67;75;0,858;"N/A";"Elsevier"
"Michigan Mathematical Journal";1,2;"45.0%
217/399
General Mathematics";193;159;53;1,355;0,91;"University of Michigan"
"JMV-Journal de Medecine Vasculaire";2,4;"40.0%
232/387
Cardiology and Cardiovascular Medicine";193;81;59;0,39;0,316;"Elsevier"
"Vestnik Transplantologii i Iskusstvennykh Organov";0,7;"23.0%
42/54
Transplantation";193;289;32;0,255;0,183;"Russian Transplant Society"
"Korean Journal of Neurotrauma";1,1;"38.0%
342/551
Surgery";193;181;51;0,533;0,229;"Korean Neurotraumatology Society"
"Korean Journal of Plant Taxonomy";1,5;"30.0%
357/516
Plant Science";193;133;49;0,665;0,254;"Korean Society of Plant Taxonomists"
"Vestnik Archeologii, Antropologii i Etnografii";0,7;"60.0%
165/413
Archeology (arts and humanities)";193;294;34;0,891;0,562;"Tyumen Scientific Centre of Siberian Branch of the Russian Academy of Sciences"
"Chinese Journal of Clinical Infectious Diseases";0,7;"14.0%
294/344
Infectious Diseases";193;293;23;0,125;0,133;"Chinese Medical Journals Publishing House Co.Ltd"
"Infectious Diseases: News, Opinions, Training";0,7;"20.0%
1232/1543
Education";193;270;29;0,14;0,123;"Geotar Media Publishing Group"
"Vestnik Urologii/Urology Herald";0,7;"25.0%
90/120
Urology";193;275;39;0,436;0,168;"Rostovskii Gosudarstvennyi Meditsinskii Universitet"
"Textile and Leather Review";1,6;"38.0%
236/384
Industrial and Manufacturing Engineering";193;120;43;0,579;0,26;"idd3"
"EconomiA";3,9;"76.0%
57/242
Economics, Econometrics and Finance (miscellaneous)";193;49;80;1,53;0,398;"Emerald Publishing"
"International Journal of Learning and Change";1,4;"38.0%
957/1543
Education";193;139;45;0,368;0,194;"Inderscience Publishers"
"Anthropocene Coasts";3,8;"69.0%
65/211
Nature and Landscape Conservation";193;51;57;0,65;0,596;"Springer Nature"
"Psychology, Society and Education";1,5;"54.0%
665/1466
Sociology and Political Science";193;133;59;0,27;0,227;"UCOPress. Editorial Universidad de Cordoba"
"Journal of Engineering for Sustainable Buildings and Cities";2,4;"80.0%
38/189
Architecture";194;81;63;0,385;0,336;"American Society of Mechanical Engineers"
"Journal of Post Keynesian Economics";1,7;"36.0%
454/716
Economics and Econometrics";194;112;54;0,984;0,378;"Taylor & Francis"
"Clinical Neuropathology";1,6;"31.0%
143/208
Pathology and Forensic Medicine";194;122;52;0,192;0,266;"Dustri-Verlag Dr. Karl Feistle"
"Alternative Law Journal";1,1;"55.0%
459/1025
Law";194;184;38;"N/A";0,182;"SAGE"
"Australian and New Zealand Journal of Family Therapy";1,6;"57.0%
628/1466
Sociology and Political Science";194;122;61;0,659;0,277;"Australian Academic Press"
"Cirugia pediatrica : organo oficial de la Sociedad Espanola de Cirugia Pediatrica";1,4;"54.0%
288/636
General Medicine";194;135;54;"N/A";0,238;"Elsevier"
"European Journal of Anatomy";0,6;"30.0%
34/48
Anatomy";194;299;35;0,227;0,177;"Sociedad Anatomica Espanola"
"Proteome Science";2,9;"27.0%
320/438
Biochemistry";194;66;70;0,43;0,495;"Springer Nature"
"Optica Applicata";1;"13.0%
246/284
Electronic, Optical and Magnetic Materials";194;195;41;0,266;0,187;"Technical University of Wroclaw"
"CALICO Journal";3,1;"88.0%
124/1088
Language and Linguistics";194;63;62;0,78;0,714;"Equinox Publishing Ltd"
"Teaching Mathematics and its Applications";2,4;"78.0%
86/399
General Mathematics";194;81;77;1,002;0,883;"Oxford University Press"
"Index de Enfermeria";0,9;"60.0%
88/223
History and Philosophy of Science";194;223;36;0,464;0,206;"Fundacion Index"
"Acta Entomologica Musei Nationalis Pragae";1,6;"42.0%
104/181
Insect Science";194;122;61;0,695;0,442;"National Museum/Narodni muzeum"
"Journal of Transport and Supply Chain Management";2;"45.0%
209/384
Industrial and Manufacturing Engineering";194;97;59;0,486;0,278;"OpenJournals Publishing AOSIS (Pty) Ltd"
"Aviakosmicheskaia i ekologicheskaia meditsina = Aerospace and environmental medicine";0,6;"7.0%
204/221
General Biochemistry, Genetics and Molecular Biology";194;302;32;0,288;0,161;"Slovo Ltd"
"Advances in Electrical and Electronic Engineering";1,3;"25.0%
598/797
Electrical and Electronic Engineering";194;147;54;0,404;0,176;"VSB-Technical University of Ostrava"
"Electronic Journal of Graph Theory and Applications";1,2;"41.0%
54/92
Discrete Mathematics and Combinatorics";194;166;46;0,704;0,501;"Indonesian Combinatorics Society"
"Journal of Micropalaeontology";4,3;"84.0%
18/113
Paleontology";194;45;71;1,583;1,11;"Copernicus Publications"
"Problems of Information Transmission";2;"30.0%
274/395
Computer Networks and Communications";194;99;55;0,633;0,451;"Pleiades Publishing"
"International Journal of Language Testing";2,3;"85.0%
163/1088
Language and Linguistics";194;83;64;1,602;0,384;"Tabaran Institute of Higher Education (Iran Ministry of Sciences)"
"Advanced Control for Applications: Engineering and Industrial Systems";2,6;"43.0%
182/321
Control and Systems Engineering";194;76;64;0,553;0,439;"John Wiley & Sons"
"Iranian Endodontic Journal";1,3;"32.0%
90/132
General Dentistry";194;154;45;0,647;0,256;"Iranian Centre for Endodontic Research"
"Developments in Mathematics";1;"34.0%
261/399
General Mathematics";195;195;19;"N/A";"N/A";"Springer Nature"
"Geociencias";0,7;"17.0%
161/195
General Earth and Planetary Sciences";195;287;34;0,303;0,256;"Universidade Estadual Paulista (UNESP)"
"Economic Notes";3,3;"60.0%
285/716
Economics and Econometrics";195;60;55;0,786;0,35;"John Wiley & Sons"
"Desenvolvimento e Meio Ambiente";0,6;"15.0%
691/821
Geography, Planning and Development";195;321;27;0,305;0,174;"Universidade Federal do Parana"
"State and Local Government Review";2,1;"68.0%
220/706
Political Science and International Relations";195;93;55;0,718;0,528;"SAGE"
"NORMA";3;"75.0%
52/213
Gender Studies";195;66;68;1,14;0,457;"Taylor & Francis"
"BMJ Surgery, Interventions, and Health Technologies";2,8;"61.0%
211/551
Surgery";195;70;73;0,731;0,537;"BMJ Publishing Group"
"Perspectives: Policy and Practice in Higher Education";2,5;"57.0%
654/1543
Education";195;78;59;0,923;0,392;"Taylor & Francis"
"Journal of Algebraic Geometry";2,7;"88.0%
14/119
Algebra and Number Theory";195;72;69;1,598;1,787;"American Mathematical Society"
"International Journal of Web and Grid Services";2,4;"38.0%
245/395
Computer Networks and Communications";195;80;66;0,462;0,424;"Inderscience Publishers"
"Journal of Dance Medicine and Science";1,8;"65.0%
59/171
";195;110;59;0,84;0,401;"SAGE"
"International Journal of Heavy Vehicle Systems";1,3;"32.0%
85/125
Automotive Engineering";195;154;46;0,629;0,259;"Inderscience Publishers"
"ARP Rheumatology";1,2;"23.0%
56/73
Rheumatology";195;168;42;0,3;0,224;"Sociedade Portuguesa de Reumatologia"
"Telemedicine Reports";1,8;"45.0%
218/398
Medicine (miscellaneous)";195;108;55;0,553;0,443;"Mary Ann Liebert"
"Journal of Antitrust Enforcement";1,3;"63.0%
374/1025
Law";195;148;46;0,484;0,201;"Oxford University Press"
"Focaal";2;"75.0%
121/502
Anthropology";195;100;66;0,841;0,436;"Katholieke Universiteit, Instituut voor Culturele en Sociale Antropologie, University Of Nijmegen"
"Journal of Systems Science and Information";1,3;"44.0%
161/288
General Economics, Econometrics and Finance";195;152;39;0,35;0,237;"Science China Press"
"Journal of Population Research";2,3;"69.0%
43/139
Demography";195;84;62;0,767;0,5;"Springer Nature"
"Revista de Geografia Norte Grande";1;"28.0%
587/821
Geography, Planning and Development";195;192;39;0,822;0,328;"Revista de Geografia Norte Grande"
"Biophysica";1,6;"31.0%
71/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";195;121;52;0,373;"N/A";"Multidisciplinary Digital Publishing Institute (MDPI)"
"Gastrointestinal Disorders";1,5;"37.0%
18/29
Immunology and Microbiology (miscellaneous) ";195;132;55;0,301;0,244;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Argument and Computation";4,1;"92.0%
90/1167
Linguistics and Language";195;47;83;1,364;0,579;"IOS Press"
"Investigaciones Geograficas";1,8;"46.0%
439/821
Geography, Planning and Development";195;109;66;0,852;0,295;"Interuniversity Institute of Geography and University of Alicante"
"Tripodos";2,2;"63.0%
187/511
Communication";195;90;51;0,429;0,249;"Blanquerna School of Communication and International Relations"
"MAI Journal";2,1;"87.0%
161/1304
Cultural Studies";195;93;48;0,745;0,398;"Nga Pae o te Maramatanga"
"Journal of Interventional Medicine";1,3;"51.0%
306/636
General Medicine";195;152;49;0,403;0,246;"KeAi Communications Co."
"Studia Psychologica";2;"36.0%
137/216
General Psychology";195;99;49;0,484;0,375;"Institute of Experimental Psychology, Centre of Social and Psychological Sciences, Slovak Academy of Sciences"
"Duke Law Journal";1,9;"74.0%
267/1025
Law";195;103;50;1,161;0,49;"Duke Law Publications"
"International Journal of Inflammation";3,8;"37.0%
145/233
Immunology and Allergy";196;52;71;0,704;0,465;"John Wiley & Sons"
"Monographs of the Society for Research in Child Development";16,3;"98.0%
5/360
Developmental and Educational Psychology";196;12;75;5,643;3,26;"John Wiley & Sons"
"Advances in Aircraft and Spacecraft Science";1,9;"39.0%
93/153
Aerospace Engineering";196;104;48;0,481;0,197;"Techno Press"
"Die Erde";2,9;"70.0%
83/275
General Social Sciences";196;67;76;0,719;0,34;"Gesellschaft fur Erdkunde zu Berlin"
"Critical Studies in Television";2,1;"87.0%
160/1304
Cultural Studies";196;93;49;1,278;0,526;"SAGE"
"Cerebral Circulation - Cognition and Behavior";2;"32.0%
270/400
Neurology (clinical)";196;97;62;0,617;0,662;"Elsevier"
"Expert Opinion on Orphan Drugs";2,3;"68.0%
14/43
Pharmacology, Toxicology and Pharmaceutics (miscellaneous)";196;84;68;0,294;0,199;"Taylor & Francis"
"CNS Oncology";3,8;"49.0%
203/400
Neurology (clinical)";196;51;67;0,799;0,64;"Taylor & Francis"
"Mathematics Teaching-Research Journal";1,1;"38.0%
246/399
General Mathematics";196;182;45;0,539;0,225;"City University of New York"
"Kerntechnik";0,9;"27.0%
56/77
Nuclear Energy and Engineering";196;229;38;0,246;0,197;"Walter de Gruyter"
"American Journal of Archaeology";2;"85.0%
61/413
Archeology (arts and humanities)";196;99;61;1,301;0,499;"University of Chicago Press"
"International Journal of Sustainable Agricultural Management and Informatics";2,3;"56.0%
97/221
General Agricultural and Biological Sciences";196;87;74;0,39;0,268;"Inderscience Publishers"
"International Journal of Biometrics";1,5;"34.0%
418/635
Applied Mathematics";196;130;50;0,342;0,205;"Inderscience Publishers"
"Journal of Language Aggression and Conflict";3,9;"92.0%
85/1088
Language and Linguistics";196;50;80;0,76;0,462;"John Benjamins Publishing Company"
"Journal of Human Rights and the Environment";2,9;"85.0%
152/1025
Law";196;68;68;2,097;0,44;"Edward Elgar Publishing Ltd."
"Molecular Imaging and Radionuclide Therapy";1,3;"27.0%
241/333
Radiology, Nuclear Medicine and Imaging";196;156;42;0,511;0,272;"Galenos Publishing House"
"Proceedings of the Institution of Civil Engineers: Urban Design and Planning";3;"83.0%
32/189
Architecture";196;65;88;0,638;0,398;"ICE Publishing Ltd."
"Advances in Horticultural Science";1,2;"31.0%
79/115
Horticulture";196;163;50;0,297;0,19;"University of Florence"
"Tropical Grasslands-Forrajes Tropicales";1,6;"37.0%
255/406
Agronomy and Crop Science";196;125;59;0,691;0,271;"Centro Internacional de Agricultura Tropical (CIAT)"
"International Journal on Food System Dynamics";1,6;"52.0%
116/242
Economics, Econometrics and Finance (miscellaneous)";196;119;54;0,361;0,269;"CENTMA Research"
"Journal of Applied Youth Studies";2,6;"90.0%
121/1304
Cultural Studies";196;75;75;0,759;0,488;"Springer Nature"
"Journal of Water and Environment Technology";1,8;"33.0%
173/261
Water Science and Technology";196;112;55;0,346;0,276;"Japan Society on Water Environment"
"Science and Technology Studies";3,2;"90.0%
22/223
History and Philosophy of Science";196;62;74;1,003;0,674;"Finnish Society for Science and Technology Studies"
"Srpski Arhiv za Celokupno Lekarstvo";0,4;"24.0%
481/636
General Medicine";196;487;21;0,101;0,132;"Serbia Medical Society"
"Bioarchaeology and Social Theory";2,3;"87.0%
51/413
Archeology (arts and humanities)";196;86;70;"N/A";"N/A";"Springer Nature"
"Asian Social Work and Policy Review";2,1;"65.0%
206/604
Social Sciences (miscellaneous)";197;92;61;0,637;0,461;"John Wiley & Sons"
"Experimental Results";1,5;"58.0%
72/171
";197;135;52;0,316;0,195;"Cambridge University Press"
"Mitochondrial DNA Part A: DNA Mapping, Sequencing, and Analysis";3;"26.0%
257/347
Genetics";197;65;71;0,629;0,28;"Taylor & Francis"
"Global Responsibility to Protect";2,4;"72.0%
194/706
Political Science and International Relations";197;81;86;0,498;0,252;"Brill"
"Revista Cubana de Investigaciones Biomedicas";0,5;"27.0%
459/636
General Medicine";197;408;19;0,135;0,123;"Editorial Ciencias Medicas"
"Guti Lixue Xuebao/Acta Mechanica Solida Sinica";1,1;"19.0%
321/398
Mechanics of Materials";197;173;49;0,285;0,14;"Huazhong University of Science and Technology"
"Monash Bioethics Review";2,7;"91.0%
68/806
Philosophy";197;74;64;0,469;0,415;"Springer Publishing Company"
"Journal of the National Science Foundation of Sri Lanka";0,9;"41.0%
101/171
";197;208;36;0,222;0,16;"National Science Foundation of Sri Lanka"
"Contributions of the Astronomical Observatory Skalnate Pleso";1,1;"19.0%
73/90
Astronomy and Astrophysics";197;182;46;0,255;0,203;"Astronomical Institute, Slovak Academy of Sciences"
"Psihologija";2,1;"39.0%
132/216
General Psychology";197;96;54;0,377;0,347;"Serbian Psychological Society"
"Malaysian Journal of Consumer and Family Economics";1,1;"36.0%
182/288
General Economics, Econometrics and Finance";197;186;39;0,222;0,166;"Malaysian Consumer and Family Economics Association"
"Journal of Crop Protection";1,2;"28.0%
292/406
Agronomy and Crop Science";197;168;47;0,388;0,227;"Tarbiat Modares University"
"Biomedical Human Kinetics";1,5;"36.0%
158/247
Physical Therapy, Sports Therapy and Rehabilitation";197;129;54;0,507;0,246;"Walter de Gruyter"
"Ciencia Tecnologia Agropecuaria";0,9;"24.0%
168/221
General Agricultural and Biological Sciences";197;209;40;0,393;0,2;"Colombian Corporation of Agricultural Research (Corpoica)"
"Current Research in Environmental and Applied Mycology";1,8;"39.0%
280/461
Ecology";197;110;71;0,297;0,259;"Beijing Academy of Agriculture and Forestry Sciences, Institute of Plant and Environment Protection"
"Bulletin of Irkutsk State University, Series Mathematics";1,4;"55.0%
179/399
General Mathematics";197;137;50;0,841;0,543;"Irkutsk State University"
"Journal of Intellectual Property, Information Technology and E-Commerce Law";1,6;"70.0%
305/1025
Law";197;121;54;0,8;0,565;"Digital Peer Publishing Licenses"
"Sinergie";1,7;"37.0%
136/218
General Business, Management and Accounting";197;119;56;0,288;0,272;"Fondazione Cueim"
"De Economist";2,9;"55.0%
318/716
Economics and Econometrics";197;69;55;0,846;0,337;"Springer Nature"
"Carnets de Geologie";2,9;"60.0%
126/321
Geology";197;68;68;0,813;0,437;"Carnets de Geologie"
"Sao Paulo Journal of Mathematical Sciences";0,9;"29.0%
283/399
General Mathematics";197;222;33;0,672;0,205;"Springer Nature"
"Jurnal Pengolahan Hasil Perikanan Indonesia";1;"22.0%
316/406
Agronomy and Crop Science";197;197;43;0,602;"N/A";"IPB University Department of Aquatic Product Technology"
