"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"International Journal for Court Administration";1,7;"71.0%
291/1025
Law";135;78;55;1,155;0,281;"International Association for Court Administration"
"Frontiers of Nursing";0,7;"21.0%
109/139
General Nursing";135;193;36;0,199;0,191;"Walter de Gruyter"
"Electronic Letters on Computer Vision and Image Analysis";2,5;"39.0%
65/106
Computer Vision and Pattern Recognition";135;55;56;0,836;0,283;"Universitat Autonoma de Barcelona"
"Finance India";0,5;"7.0%
162/176
Accounting";135;292;24;0,196;0,152;"Indian Institute of Finance"
"Journal of Fisheries and Environment";1,2;"25.0%
346/461
Ecology";135;117;50;0,387;0,186;"Faculty of Fisheries, Kasetsart University"
"Science, Engineering and Health Studies";1;"41.0%
100/171
";135;141;50;0,156;0,137;"Silpakorn University"
"Psychology Hub";1,5;"31.0%
149/216
General Psychology";135;88;51;0,319;0,301;"Sapienza Universita Editrice"
"South East Asian Journal of Mathematics and Mathematical Sciences";0,3;"6.0%
181/193
Analysis";135;388;22;0,227;0,211;"RAMANUJAN SOCIETY OF MATHEMATICS AND MATHEMATICAL SCIENCES"
"Iranian Journal of Neonatology";0,7;"26.0%
243/330
Pediatrics, Perinatology and Child Health";135;203;38;0,207;0,156;"Mashhad University of Medical Sciences"
"Progress in the Chemistry of Organic Natural Products";4,4;"58.0%
47/111
Chemistry (miscellaneous)";135;31;71;"N/A";"N/A";"Springer Nature"
"EQA";1,2;"48.0%
88/171
";135;115;46;0,321;"N/A";"Department of Agricultural and Food Sciences, University of Bologna"
"American Journal of Biochemistry and Biotechnology";0,7;"12.0%
272/311
Biotechnology";135;196;35;0,096;0,15;"Science Publications"
"Flux";1,8;"46.0%
439/821
Geography, Planning and Development";136;76;80;0,332;0,249;"Association Metropolis"
"Journal of Law and Courts";2;"75.0%
248/1025
Law";136;67;61;1,525;0,384;"Cambridge University Press"
"JBIS - Journal of the British Interplanetary Society";0,7;"11.0%
136/153
Aerospace Engineering";136;206;33;0,306;0,239;"British Interplanetary Society"
"Technology and Disability";1,4;"42.0%
93/161
Rehabilitation";136;95;57;0,364;0,206;"IOS Press"
"Diplomatic History";1;"84.0%
279/1760
History";136;142;39;0,708;0,191;"Oxford University Press"
"Yearbook of European Law";2,5;"81.0%
189/1025
Law";136;54;50;2,237;0,465;"Oxford University Press"
"Journal of Endometriosis and Pelvic Pain Disorders";1,2;"33.0%
139/209
Obstetrics and Gynecology";136;116;43;0,245;0,254;"Wichtig Publishing Srl"
"Publicacion Electronica de la Asociacion Paleontologica Argentina";1,6;"37.0%
71/113
Paleontology";136;84;67;0,376;0,275;"Asociacion Paleontologica Argentina"
"European Review of History/Revue Europeenne d'Histoire";0,9;"82.0%
304/1760
History";136;148;53;1,185;0,258;"Taylor & Francis"
"Journal of Nutrition in Gerontology and Geriatrics";2,2;"38.0%
87/140
Nutrition and Dietetics";136;61;70;0,678;0,457;"Taylor & Francis"
"International Journal of Materials Engineering Innovation";1,7;"27.0%
334/463
General Materials Science";136;80;55;0,652;0,273;"Inderscience Publishers"
"Language Learning and Language Teaching";1,9;"79.0%
243/1167
Linguistics and Language";136;73;49;"N/A";"N/A";"John Benjamins Publishing Company"
"Journal of Negro Education";1,2;"58.0%
211/502
Anthropology";136;116;41;0,594;0,243;"Howard University"
"Wounds UK";0,7;"25.0%
107/142
Dermatology";136;201;32;0,245;0,189;"Wounds UK"
"Developing Economies";3,6;"70.0%
92/306
Development";136;38;63;0,771;0,506;"John Wiley & Sons"
"Liquid Crystals Reviews";7,6;"84.0%
66/434
Condensed Matter Physics";136;18;94;1,703;1,47;"Taylor & Francis"
"Intelligent Systems, Control and Automation: Science and Engineering";0,9;"20.0%
535/672
Mechanical Engineering";136;146;38;"N/A";"N/A";"Springer Nature"
"European Spatial Research and Policy";3,9;"71.0%
236/821
Geography, Planning and Development";136;35;86;1,081;0,416;"Lodz University Press"
"Pakistan Journal of Analytical and Environmental Chemistry";1,1;"15.0%
132/156
Analytical Chemistry";136;126;48;0,196;0,169;"University of Sindh"
"Medicina Interna de Mexico";0,3;"11.0%
148/167
Internal Medicine";136;471;20;0,065;0,113;"Comunicaciones Cientificas Mexicanas S.A. de C.V."
"Central European Journal of Nursing and Midwifery";1,3;"34.0%
91/139
General Nursing";136;108;53;0,274;0,261;"University of Ostrava Faculty of Medicine"
"Disabilities";1,1;"53.0%
37/78
Health Professions (miscellaneous)";136;127;46;0,546;0,299;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Journal of Prime Research in Mathematics";1,8;"67.0%
130/399
General Mathematics";136;75;40;0,71;0,183;"Abdus Salam School of Mathematical Sciences, GC University"
"Advances in Spatial Science";1;"28.0%
584/821
Geography, Planning and Development";136;130;34;"N/A";"N/A";"Springer Nature"
"Studia Historica Slovenica";1,5;"92.0%
140/1760
History";136;90;53;0,994;0,69;"Historical Society Dr. Franca Kovacica in Maribor"
"Arnold Mathematical Journal";1,5;"56.0%
175/399
General Mathematics";136;93;51;0,9;0,375;"Springer Nature"
"Quaestio Rossica";0,3;"67.0%
360/1106
Literature and Literary Theory";136;396;23;0,998;0,264;"Ural Federal University"
"Communication Today";1,4;"50.0%
254/511
Communication";136;99;46;0,551;0,258;"University of SS. Cyril and Methodius, Faculty of Mass Media Communication"
"DETUROPE";1,5;"40.0%
492/821
Geography, Planning and Development";136;91;60;0,317;0,266;"Regional Science Association of Subotica (Drustvo za Regionalne Nauke)"
"Journal of Environmental Health and Sustainable Development";1,1;"29.0%
145/204
Engineering (miscellaneous)";136;119;44;0,215;0,209;"Shahid Sadoughi University of Medical Sciences"
"New Zealand Journal of Forestry Science";2,2;"57.0%
75/174
Forestry";136;61;69;0,477;0,363;"Scion Publishing"
"Potchefstroom Electronic Law Journal";0,6;"36.0%
653/1025
Law";136;243;28;0,616;0,268;"North-West Unversity"
"Ricerche di Psicologia";0,9;"18.0%
176/216
General Psychology";136;153;49;0,125;0,139;"Franco Angeli Edizioni"
"History of Science";1,5;"92.0%
140/1760
History";136;90;49;"N/A";0,173;"SAGE"
"Translational Issues in Psychological Science";1,8;"45.0%
53/97
Psychology (miscellaneous)";137;77;77;0,671;0,545;"American Psychological Association"
"Onomazein";0,6;"56.0%
470/1088
Language and Linguistics";137;225;28;0,701;0,247;"Pontificia Universidad Catolica de Chile"
"Journal of Verification, Validation and Uncertainty Quantification";1,6;"37.0%
174/278
Statistics and Probability";137;86;57;0,491;0,232;"American Society of Mechanical Engineers"
"Journal of the Canadian Dental Association";1,4;"35.0%
86/132
General Dentistry";137;96;27;0;0,251;"Canadian Dental Association"
"Sign Language Studies";1,8;"80.0%
211/1088
Language and Linguistics";137;76;49;0,351;0,296;"Gallaudet University Press"
"Journal of Criminal Law";1,4;"66.0%
346/1025
Law";137;97;39;"N/A";0,223;"SAGE"
"Plant Nano Biology";2,8;"56.0%
223/516
Plant Science";137;49;69;0,594;0,639;"Elsevier"
"Quarterly Review of Film and Video";0,7;"79.0%
138/667
Visual Arts and Performing Arts";137;209;31;0,767;0,158;"Taylor & Francis"
"Practical Theology";0,8;"67.0%
259/806
Philosophy";137;174;41;1,275;0,295;"Taylor & Francis"
"Melanoma Management";5,1;"82.0%
25/142
Dermatology";137;27;74;0,945;0,945;"Taylor & Francis"
"Berliner Journal fur Soziologie";1,8;"60.0%
575/1466
Sociology and Political Science";137;75;57;1,226;0,259;"Walter de Gruyter"
"Kyoto Journal of Mathematics";1,1;"39.0%
241/399
General Mathematics";137;126;48;0,889;0,677;"Kyoto University"
"International Journal of Environmental Technology and Management";1;"21.0%
156/197
Environmental Engineering";137;138;38;0,183;0,182;"Inderscience Publishers"
"World Water Policy";1,5;"39.0%
500/821
Geography, Planning and Development";137;94;47;0,592;0,248;"John Wiley & Sons"
"Modern Theology";0,8;"78.0%
139/644
Religious Studies";137;176;35;"N/A";0,231;"John Wiley & Sons"
"Central and Eastern European Migration Review";1,9;"61.0%
565/1466
Sociology and Political Science";137;74;49;0,82;0,554;"Polska Akademia Nauk"
"Biopolymers and Cell";1,1;"22.0%
172/221
General Biochemistry, Genetics and Molecular Biology";137;121;43;0,214;0,171;"National Academy of Sciences of Ukraine"
"Revista Arvore";1;"28.0%
125/174
Forestry";137;131;50;0,425;0,193;"Sociedade de Investigacoes Florestais"
"Contemporary Music Review";1;"75.0%
45/180
Music";137;136;43;0,661;0,151;"Taylor & Francis"
"Academica Turistica";1,8;"60.0%
110/275
General Social Sciences";137;78;47;0,27;0,237;"University of Primorska"
"Law and Philosophy";1,4;"79.0%
164/806
Philosophy";137;99;55;3,849;0,355;"Springer Nature"
"Addiction Neuroscience";1,3;"27.0%
36/49
Neuroscience (miscellaneous)";137;106;55;0,378;"N/A";"Elsevier"
"Lakartidningen";0,3;"14.0%
546/636
General Medicine";137;543;14;0;0,113;"Swedish Medical Association"
"Gerontechnology";1;"19.0%
32/39
Gerontology";137;137;42;0,215;0,18;"International Society for Gerontechnology"
"Journal of Rangeland Science";1;"23.0%
161/211
Nature and Landscape Conservation";137;138;45;0,462;0,239;"Islamic Azad University"
"Diseases";0,8;"38.0%
394/636
General Medicine";137;181;33;"N/A";"N/A";"Multidisciplinary Digital Publishing Institute (MDPI)"
"Asian Academy of Management Journal";1,7;"38.0%
135/218
General Business, Management and Accounting";137;82;54;0,417;0,303;"Penerbit Universiti Sains Malaysia"
"Health and Addictions / Salud y Drogas";0,9;"24.0%
280/371
Health (social science)";137;148;40;0,252;0,182;"Instituto de Investigacion de Drogodependencias, Universidad Miguel Hernandez"
"Folia Linguistica";1,2;"74.0%
282/1088
Language and Linguistics";137;110;50;1,402;0,454;"Walter de Gruyter"
"Current Psychiatry";0,5;"10.0%
506/567
Psychiatry and Mental Health";137;261;25;0,134;0,137;"Frontline Medical Communications Inc."
"Tropical Natural History";1,4;"40.0%
115/193
Agricultural and Biological Sciences (miscellaneous)";137;98;51;0,422;0,255;"Department of Biology, Faculty of Science, Chulalongkorn University"
"Journal of Advanced Research in Micro and Nano Engineering";6,9;"81.0%
18/96
Fluid Flow and Transfer Processes";137;20;85;1,298;"N/A";"Penerbit Akademia Baru"
"Journal of Client-Centered Nursing Care";1,1;"45.0%
6/10
Care Planning";137;127;46;0,254;0,229;"Iran University of Medical Sciences"
"Journal of Obstetrics and Women's Diseases";0,4;"17.0%
172/209
Obstetrics and Gynecology";137;343;26;0,098;0,119;"Eco-Vector LLC"
"Open Journal of Astrophysics";2;"43.0%
51/90
Astronomy and Astrophysics";137;67;48;"N/A";"N/A";"National University of Ireland Maynooth"
"Advanced Ultrasound in Diagnosis and Therapy";0,7;"20.0%
33/41
Medical Laboratory Technology";137;201;24;0,134;0,128;"Pringma, LLC"
"International Journal of Technology Marketing";1,7;"28.0%
150/210
Marketing";137;82;54;0,357;0,228;"Inderscience Publishers"
"Antipoda";1,2;"77.0%
290/1304
Cultural Studies";137;116;55;0,614;0,291;"Universidad de los Andes, Colombia"
"Journal of Radiology Case Reports";1,1;"24.0%
253/333
Radiology, Nuclear Medicine and Imaging";137;122;45;0,702;0,161;"EduRad"
"Internet Archaeology";1,1;"75.0%
102/413
Archeology (arts and humanities)";137;122;48;0,695;0,392;"Council for British Archaeology"
"Therapeutische Umschau. Revue therapeutique";0,5;"27.0%
462/636
General Medicine";138;295;28;0,12;0,122;"Hogrefe Publishing"
"Quarterly Report of RTRI (Railway Technical Research Institute) (Japan)";0,7;"15.0%
568/672
Mechanical Engineering";138;192;39;0,547;0,21;"Ken-yusha Inc."
"Acta Adriatica";1,6;"32.0%
98/145
Oceanography";138;84;56;0,503;0,204;"Institute of Oceanography and Fisheries"
"East Asian Archives of Psychiatry";1,6;"31.0%
391/567
Psychiatry and Mental Health";138;85;44;0,281;0,364;"Hong Kong Academy of Medicine Press"
"Revue Suisse de Zoologie";1,3;"24.0%
543/721
Ecology, Evolution, Behavior and Systematics";138;107;59;0,681;0,353;"Museum d'Histoire Naturelle de Geneve"
"Archaeological Dialogues";3,7;"93.0%
25/354
Archeology";138;37;70;1,489;0,607;"Cambridge University Press"
"Journal of Gemmology";0,8;"17.0%
128/154
Geochemistry and Petrology";138;181;33;0,378;0,252;"Gemmological Association and Gem Testing Laboratory of Great Britain"
"Journal of International Communication";2,3;"65.0%
179/511
Communication";138;60;68;0,677;0,436;"Taylor & Francis"
"Housing and Society";2,3;"66.0%
485/1466
Sociology and Political Science";138;59;81;0,544;0,432;"Taylor & Francis"
"South African Journal of Accounting Research";2,9;"49.0%
110/218
General Business, Management and Accounting";138;48;73;0,798;0,383;"Taylor & Francis"
"Electrical Contacts, Proceedings of the Annual Holm Conference on Electrical Contacts";0,9;"17.0%
656/797
Electrical and Electronic Engineering";138;148;44;0,692;0,261;"IEEE"
"Rehabilitacion";0,8;"31.0%
111/161
Rehabilitation";138;163;45;0,247;0,186;"Elsevier"
"Applied In Vitro Toxicology";2,7;"54.0%
19/41
Medical Laboratory Technology";138;52;63;0,625;0,321;"Mary Ann Liebert"
"New Political Science";1;"42.0%
837/1466
Sociology and Political Science";138;142;32;0,25;0,235;"Taylor & Francis"
"Journal of Environmental Informatics Letters";1,4;"28.0%
284/399
Management, Monitoring, Policy and Law";138;96;43;0,159;0,231;"International Society for Environmental Information Sciences"
"Advances in Bioenergy";5,1;"60.0%
53/134
Waste Management and Disposal";138;27;67;"N/A";"N/A";"Elsevier"
"Advanced Biomedical Engineering";1,4;"22.0%
241/311
Biotechnology";138;98;57;0,331;0,228;"Japanese Society for Medical and Biological Engineering"
"Journal of Politeness Research";2,5;"90.0%
130/1304
Cultural Studies";138;56;68;1,687;0,916;"Walter de Gruyter"
"Image Processing On Line";1,9;"29.0%
93/131
Signal Processing";138;73;68;0,477;0,266;"IPOL - Image Processing on Line"
"Protistology";1,5;"30.0%
499/721
Ecology, Evolution, Behavior and Systematics";138;91;55;0,41;0,293;"Protozoological Society Affiliated With The Russian Academy Of Sciences"
"Mechanical Engineering for Society and Industry";3,8;"69.0%
39/125
Automotive Engineering";138;36;64;2,529;0,361;"Universitas Muhammadiyah Magelang"
"Fruit Research";1,9;"50.0%
57/115
Horticulture";138;71;52;0,649;"N/A";"Maximum Academic Press"
"Ankara Medical Journal";0,5;"34.0%
37/56
Family Practice";138;251;25;0,157;0,145;"Ankara Yildirim Beyazit University"
"Experientia Supplementum (2012)";3,3;"59.0%
162/398
Medicine (miscellaneous)";138;42;74;"N/A";"N/A";"Springer Nature"
"St. Petersburg State Polytechnical University Journal: Physics and Mathematics";0,5;"7.0%
79/85
Mathematical Physics";138;287;25;0,2;0,121;"St. Petersburg Polytechnic University of Peter the Great"
"Topics in Organometallic Chemistry";2,7;"31.0%
55/79
Inorganic Chemistry";139;52;71;"N/A";"N/A";"Springer Nature"
"Zeitschrift fur Vergleichende Politikwissenschaft";1,6;"58.0%
613/1466
Sociology and Political Science";139;85;49;0,531;0,394;"Springer Nature"
"Medical Law International";2,6;"82.0%
183/1025
Law";139;53;62;1,825;0,354;"SAGE"
"Religious Education";0,9;"83.0%
109/644
Religious Studies";139;154;43;0,756;0,312;"Taylor & Francis"
"Strategy and Leadership";1,2;"21.0%
378/478
Strategy and Management";139;113;42;"N/A";0,236;"Emerald Publishing"
"Middle School Journal";1,8;"45.0%
842/1543
Education";139;78;62;0,821;0,398;"Taylor & Francis"
"Journal of the International Association for Shell and Spatial Structures";1,4;"64.0%
198/552
Arts and Humanities (miscellaneous)";139;97;45;0,44;0,344;"Int. Association for Shell and Spatial Structures"
"Professioni infermieristiche";1,2;"50.0%
315/636
General Medicine";139;115;37;"N/A";0,197;"II Pensiero Scientifico Editore srl"
"Ethics in Science and Environmental Politics";7,3;"98.0%
11/806
Philosophy";139;19;63;3,061;0,721;"Inter-Research"
"Health Care of the Russian Federation";0,5;"12.0%
271/310
Health Policy";139;253;30;0,251;0,142;"Meditsina Publishers"
"International Journal of Management and Enterprise Development";1,8;"32.0%
298/443
Business and International Management";139;78;54;0,492;0,248;"Inderscience Publishers"
"Journal of Eurasian Studies";2,6;"96.0%
55/1760
History";139;53;62;2,3;0,964;"Hanyang University"
"Language and Literature";1,7;"97.0%
24/1106
Literature and Literary Theory";139;80;55;1,216;0,387;"SAGE"
"Journal of Experimental Psychopathology";2;"43.0%
176/311
Clinical Psychology";139;69;61;0,631;0,434;"SAGE"
"India Quarterly";1,1;"48.0%
363/706
Political Science and International Relations";139;125;46;0,568;0,236;"Indian Council of World Affairs"
"Journal of Environmental Media";1,8;"94.0%
35/667
Visual Arts and Performing Arts";139;77;51;0,221;0,166;"Intellect Publishers"
"Current Cardiovascular Imaging Reports";2,2;"29.0%
44/62
Histology";139;63;46;0,289;0,296;"Current Medicine Group"
"Evolutionary Systematics";2,2;"57.0%
77/181
Insect Science";139;63;68;0,535;0,526;"Pensoft Publishers"
"Journal of Micro and Bio Robotics";3,8;"60.0%
263/672
Mechanical Engineering";139;37;59;0,451;0,23;"Springer Nature"
"Engineering Transactions";1,4;"34.0%
203/307
General Engineering";139;96;47;0,581;0,246;"Institute of Fundamental Technological Research"
"Journal of Jilin University Medicine Edition";0,2;"4.0%
300/313
Pharmacology";139;712;14;0,048;0,108;"Jilin University Press"
"Complex Systems";1,8;"33.0%
155/232
General Computer Science";139;78;46;0,783;0,285;"Complex Systems Publications, Inc"
"Journal of GeoEngineering";1,9;"38.0%
142/229
Geotechnical Engineering and Engineering Geology";139;75;45;0,541;0,539;"Taiwan Geotechnical Society"
"Informacios Tarsadalom";1,3;"48.0%
265/511
Communication";139;108;41;0,525;0,232;"Gondolat Kiado"
"Annals of the University Dunarea de Jos of Galati, Fascicle VI: Food Technology";1,3;"34.0%
253/384
Industrial and Manufacturing Engineering";139;104;45;0,221;0,232;"Galati University Press"
"European Journal of Applied Linguistics";2;"86.0%
172/1304
Cultural Studies";139;69;55;0,964;0,604;"Walter de Gruyter"
"International Journal of Arabic-English Studies";1,1;"94.0%
57/1106
Literature and Literary Theory";139;129;43;1,094;0,216;"Librairie du Liban Publishers"
"Biomedical Photonics";1,8;"48.0%
286/551
Surgery";139;79;52;0,408;0,258;"Russian Photodynamic Association"
"Environmental Research and Technology";0,9;"17.0%
163/197
Environmental Engineering";139;163;38;0,131;0,154;"Yildiz Technical University"
"Jordan Journal of Mathematics and Statistics";0,7;"23.0%
69/90
Mathematics (miscellaneous)";139;200;30;0,399;0,208;"Yarmouk University"
"Journal of Derivatives";1,3;"30.0%
220/317
Finance";139;108;49;0,525;0,249;"Portfolio Management Research"
"Acta Scientiarum Polonorum, Administratio Locorum";1,2;"46.0%
150/279
Urban Studies";139;120;46;0,495;0,187;"Publisher of the University of Warmia and Mazury in Olsztyn"
"Entangled Religions";1,1;"88.0%
73/644
Religious Studies";139;126;57;1,094;0,303;"Center for Religious Studies"
"Biota Colombiana";1,4;"34.0%
139/211
Nature and Landscape Conservation";139;98;60;0,543;0,308;"Instituto de investigacion de recursos biologicos Alexander von humboldt"
"Register: Jurnal Ilmiah Teknologi Sistem Informasi";2,5;"58.0%
11/25
Decision Sciences (miscellaneous)";139;55;56;0,491;0,236;"Universitas Pesantren Tinggi Darul Ulum"
"Springer Series on Demographic Methods and Population Analysis";0,9;"35.0%
90/139
Demography";139;150;30;"N/A";"N/A";"Springer Nature"
"Ijtihad: Jurnal Wacana Hukum Islam dan Kemanusiaan";2,7;"97.0%
15/644
Religious Studies";139;52;71;1,716;0,535;"Faculty of Sharia State Islamic University of Salatiga"
"Jurnal Kesehatan Lingkungan";1;"22.0%
519/665
Public Health, Environmental and Occupational Health";139;143;43;0,235;"N/A";"Airlangga University Faculty of Public Health"
"International Journal of Knowledge and Learning";1,7;"44.0%
852/1543
Education";139;80;53;0,531;0,278;"Inderscience Publishers"
"Didactica Slovenica - Pedagoska Obzorja";1,3;"35.0%
993/1543
Education";139;108;50;0,544;0,195;"Pedagoska Obzorja d.o.o"
"JALT CALL Journal";2,4;"85.0%
153/1088
Language and Linguistics";139;57;56;0,615;0,447;"Castledown Publishers"
"Topics in Geriatric Rehabilitation";1;"34.0%
106/161
Rehabilitation";140;145;40;0,23;0,204;"Wolters Kluwer Health"
"Forensic Science International: Animals and Environments";2;"48.0%
254/490
Animal Science and Zoology";140;71;62;0,66;"N/A";"Elsevier"
"European Competition Journal";1,5;"68.0%
323/1025
Law";140;92;51;0,203;0,223;"Taylor & Francis"
"Society and Economy";1,5;"56.0%
643/1466
Sociology and Political Science";140;91;53;0,496;0,243;"Akademiai Kiado"
"Acta Botanica Hungarica";1,7;"36.0%
327/516
Plant Science";140;83;49;0,749;0,24;"Akademiai Kiado"
"Wildfowl";2,2;"50.0%
106/211
Nature and Landscape Conservation";140;63;59;1,369;0,36;"Wildfowl and Wetlands Trust"
"South Asia Research";1,6;"91.0%
15/173
General Arts and Humanities";140;87;51;1,169;0,358;"SAGE"
"Global Business and Economics Review";0,8;"15.0%
605/716
Economics and Econometrics";140;172;43;0,253;0,143;"Inderscience Publishers"
"International Journal of Entrepreneurship and Innovation Management";1,6;"34.0%
468/716
Economics and Econometrics";140;85;45;0,252;0,239;"Inderscience Publishers"
"Typological Studies in Language";1,4;"76.0%
260/1088
Language and Linguistics";140;101;60;"N/A";"N/A";"John Benjamins Publishing Company"
"Canadian Journal of Education";0,8;"23.0%
1184/1543
Education";140;169;39;0,429;0,219;"Canadian Society for the Study of Education (CSSE)"
"WSEAS Transactions on Fluid Mechanics";1,5;"36.0%
57/89
Computational Mechanics";140;93;52;0,567;0,171;"WSEAS Press"
"Buffalo Bulletin";0,5;"12.0%
171/194
General Veterinary";140;298;29;0,477;0,181;"Kasetsart University"
"Informal Logic";1,5;"81.0%
149/806
Philosophy";140;94;43;1,02;0,653;"University of Windsor"
"Journal of Employment Counseling";2,5;"44.0%
121/216
General Psychology";140;55;56;0,943;0,414;"John Wiley & Sons"
"Animal Nutrition and Feed Technology";0,7;"14.0%
34/39
Food Animals";140;206;29;0,324;0,172;"Indian journals"
"Avicenna Journal of Nursing and Midwifery Care";1,1;"40.0%
26/43
Maternity and Midwifery";140;127;54;0,543;0,251;"Hamadan University of Medical Sciences"
"Recent Advances in Drug Delivery and Formulation";2,4;"45.0%
101/183
Pharmaceutical Science";140;59;56;0,443;0,276;"Bentham Science Publishers"
"Malaysian Journal of Library and Information Science";2;"62.0%
105/280
Library and Information Sciences";140;71;63;0,565;0,331;"Faculty of Computer Science and Information Technology"
"Keel ja Kirjandus";1;"93.0%
76/1106
Literature and Literary Theory";140;146;46;1,192;0,156;"Foundation Kultuurileht"
"International Journal of Systems, Control and Communications";1,5;"26.0%
235/321
Control and Systems Engineering";140;94;51;0,284;0,167;"Inderscience Publishers"
"Turk Geriatri Dergisi";0,6;"9.0%
105/116
Geriatrics and Gerontology";140;236;34;0,134;0,178;"Turkish Geriatrics Society"
"Ager";2,2;"78.0%
108/502
Anthropology";140;64;69;0,621;0,269;"CEDDAR"
"Psykhe";1,4;"29.0%
152/216
General Psychology";141;100;52;0,511;0,246;"Pontificia Universidad Catolica de Chile"
"Journal of Privacy and Confidentiality";3,1;"72.0%
77/278
Statistics and Probability";141;45;64;0,9;0,375;"Cornell University"
"Weed Biology and Management";2,7;"53.0%
189/406
Agronomy and Crop Science";141;53;64;0,546;0,341;"John Wiley & Sons"
"RSC Green Chemistry";2;"36.0%
255/399
Management, Monitoring, Policy and Law";141;72;54;"N/A";"N/A";"Royal Society of Chemistry"
"Annales Zoologici Fennici";2,4;"60.0%
196/490
Animal Science and Zoology";141;58;76;0,451;0,31;"Finnish Zoological and Botanical Publishing Board"
"European Journal of Cultural and Political Sociology";1,9;"85.0%
184/1304
Cultural Studies";141;76;64;0,684;0,255;"Taylor & Francis"
"Journal of Corporate Law Studies";1,7;"70.0%
298/1025
Law";141;85;49;"N/A";0,331;"Taylor & Francis"
"European Journal of Behavior Analysis";2,6;"58.0%
635/1543
Education";141;54;67;0,816;0,566;"Taylor & Francis"
"Women's Reproductive Health";1,7;"61.0%
17/43
Maternity and Midwifery";141;85;58;0,67;0,455;"Taylor & Francis"
